Timestamp;SelectionTime;intendedObj;selectedObj;correct?;smoothCorrel;speed;objWidthInDeg;objHeightInDeg;radiusInDeg;distanceToIntendedDeg;correlationToIntendedObjectX;correlationToIntendedObjectY;corrThreshold;w;corrAverageWindow;corrFrequency
108.8036955;1.5120108;2;3;False;0.6449379;45;11.15122;11.75798;44.66974;16.78191;0.9906341;0.973416;0.6;300;900;0.3
116.054932;3.6201034;2;2;True;0.7094561;45;16.24738;15.5633;44.66973;0;1;1;0.6;300;900;0.3
121.105846;3.6336547;3;4;False;0.6898516;45;5.302719;5.049451;27.69187;4.81323;-0.9846139;0.9980577;0.6;300;900;0.3
122.5762614;0.9044098;2;3;False;0.7540006;45;11.3151;11.22125;27.69186;15.1768;0.9987629;-0.9946427;0.6;300;900;0.3
126.7768371;2.7256456;4;4;True;0.6389614;45;4.964743;5.435537;44.66973;0;1;1;0.6;300;900;0.3
137.5143901;10.2467476;2;1;False;0.6214105;45;4.978895;5.02784;27.69187;14.61155;0.9964496;-0.8211575;0.6;300;900;0.3
140.5424426;2.1156256;3;4;False;0.6419681;45;11.62585;11.0465;27.69187;16.42781;0.9989389;-0.9961753;0.6;300;900;0.3
142.3412264;1.2112214;4;5;False;0.6746648;45;5.706632;5.158352;44.66973;8.27694;-0.9837543;0.998107;0.6;300;900;0.3
144.3691227;1.5185418;4;4;True;0.6495723;45;5.625029;4.80394;27.69186;0;1;1;0.6;300;900;0.3
147.4212391;2.1131195;4;4;True;0.6642503;45;5.641504;5.383532;44.66973;0;1;1;0.6;300;900;0.3
149.7313817;1.8208417;4;4;True;0.6189194;45;11.96644;10.80695;27.69187;0;1;1;0.6;300;900;0.3
165.7817759;15.3921435;2;2;True;0.6038461;45;11.31789;9.990798;9.392839;0;1;1;0.6;300;900;0.3
168.9306493;2.1096101;2;2;True;0.7594277;45;5.067666;4.348952;9.392827;0;1;1;0.6;300;900;0.3
171.189155;1.2182396;2;2;True;0.6908789;45;16.5264;14.27965;27.69187;0;1;1;0.6;300;900;0.3
173.8692819;0.9154342;3;3;True;0.6119735;45;4.96348;4.587449;9.392834;0;1;1;0.6;300;900;0.3
180.1514886;2.7192318;4;4;True;0.8565629;45;16.26323;15.60974;27.69187;0;1;1;0.6;300;900;0.3
182.3297805;1.5125228;2;2;True;0.8120449;45;12.2076;9.965826;44.66973;0;1;1;0.6;300;900;0.3
205.3367048;21.3816032;2;2;True;0.651495;45;16.21977;14.29569;9.392839;0;1;1;0.6;300;900;0.3
213.9049893;5.1401689;2;2;True;0.6420267;45;5.129902;4.349872;9.392839;0;1;1;0.6;300;900;0.3
217.7246652;3.0185263;4;5;False;0.7245507;45;12.81684;10.89487;44.66973;23.94666;0.9959765;-0.6529745;0.6;300;900;0.3
222.5174834;4.2253083;3;3;True;0.609834;45;16.73799;15.34737;44.66974;0;1;1;0.6;300;900;0.3
227.1763727;3.9259404;2;1;False;0.635025;45;11.29259;9.952445;9.392827;3.605592;0.9879419;0.9682981;0.6;300;900;0.3
233.4189724;5.7437737;4;4;True;0.6899606;45;16.08489;14.19911;9.392821;0;1;1;0.6;300;900;0.3
236.6998475;2.7359259;4;4;True;0.636921;45;11.31227;10.00098;9.392839;0;1;1;0.6;300;900;0.3
239.6592169;2.42194;4;4;True;0.7916655;45;16.23153;15.53016;27.69186;0;1;1;0.6;300;900;0.3
241.5407203;1.2112206;3;3;True;0.701371;45;16.24532;14.26505;9.392833;0;1;1;0.6;300;900;0.3
243.3244635;1.2072099;4;4;True;0.7063848;45;17.77772;14.45985;44.66973;0;1;1;0.6;300;900;0.3
