Timestamp;SelectionTime;intendedObj;selectedObj;correct?;smoothCorrel;speed;objWidthInDeg;objHeightInDeg;radiusInDeg;distanceToIntendedDeg;correlationToIntendedObjectX;correlationToIntendedObjectY;corrThreshold;w;corrAverageWindow;corrFrequency
68.084636;2.1065939;1;5;False;0.603133;45;2.125195;1.577244;18.4185;7.421707;0.9976361;-0.7976012;0.6;300;900;0.3
72.7430139;1.5090067;4;4;True;0.6811026;45;4.570873;4.591856;18.4185;0;1;1;0.6;300;900;0.3
90.3908709;2.7152095;1;1;True;0.6186095;45;4.326424;3.400459;3.677402;0;1;1;0.6;300;900;0.3
93.5176805;0.9049025;3;4;False;0.6025493;45;2.049473;1.565067;11.03918;3.825314;-0.874025;0.9965382;0.6;300;900;0.3
97.4937375;1.8083011;3;3;True;0.7092384;45;4.797482;4.635372;11.03918;0;1;1;0.6;300;900;0.3
101.7826253;1.2137225;3;4;False;0.732988;45;6.396473;5.644289;18.4185;7.861843;0.9881296;0.9726118;0.6;300;900;0.3
104.6758071;1.5175296;3;3;True;0.6129929;45;2.030794;2.178127;11.03918;0;1;1;0.6;300;900;0.3
109.0659634;3.0150051;1;2;False;0.6100175;45;6.801363;5.061569;11.03918;6.31568;0.9989432;-0.9962025;0.6;300;900;0.3
113.3889507;2.7257374;1;1;True;0.6537126;45;4.285568;3.624195;11.03918;0;1;1;0.6;300;900;0.3
120.2902741;6.0300104;2;3;False;0.6689286;45;1.90295;1.549641;3.677402;0.6358299;-0.9839588;0.9979621;0.6;300;900;0.3
123.8777994;1.5085047;4;4;True;0.7865606;45;4.570923;4.591372;18.4185;0;1;1;0.6;300;900;0.3
126.7579469;1.5180308;4;4;True;0.6508214;45;6.344357;6.462425;18.4185;0;1;1;0.6;300;900;0.3
138.9894302;11.4694603;1;1;True;0.769565;45;1.925579;1.520645;3.677406;0;1;1;0.6;300;900;0.3
146.4191565;4.2377514;2;3;False;0.6534137;45;2.379446;1.644386;11.03918;6.509737;0.9987797;-0.9945149;0.6;300;900;0.3
148.2941353;1.2067038;4;4;True;0.675317;45;6.165222;5.345568;11.03918;0;1;1;0.6;300;900;0.3
158.5027442;7.5390209;4;1;False;0.6496533;45;6.672256;5.202934;3.677402;2.708809;-0.9991124;-0.998782;0.6;300;900;0.3
161.7433486;0.9049025;3;5;False;0.7676423;45;1.989361;1.771099;18.4185;1.061352;-0.9997569;0.9767764;0.6;300;900;0.3
170.7467543;7.8403173;1;2;False;0.6661581;45;4.467487;3.735167;3.677406;1.544987;0.9932438;0.8737684;0.6;300;900;0.3
173.3982938;1.2107144;4;5;False;0.6603774;45;2.045902;1.746475;18.4185;2.947929;-0.9823518;0.9979405;0.6;300;900;0.3
177.7271055;2.7145255;3;3;True;0.6208882;45;4.618862;3.609013;3.677406;0;1;1;0.6;300;900;0.3
181.6028962;1.2062027;3;3;True;0.6306009;45;4.429132;4.817026;11.03918;0;1;1;0.6;300;900;0.3
184.5758004;1.787256;4;4;True;0.7155206;45;4.513378;5.083359;18.4185;0;1;1;0.6;300;900;0.3
188.304701;3.0165089;4;4;True;0.7458873;45;6.437746;5.364626;3.677402;0;1;1;0.6;300;900;0.3
200.1897654;10.2647626;2;3;False;0.6408455;45;7.407911;5.997763;11.03918;0.8859425;-0.9949582;0.9988286;0.6;300;900;0.3
202.6573174;1.8188282;1;1;True;0.6082256;45;6.617327;5.381657;18.4185;0;1;1;0.6;300;900;0.3
220.1613018;16.5855448;4;5;False;0.692405;45;1.926495;1.56406;3.677406;1.536869;0.9956632;-0.1199277;0.6;300;900;0.3
224.1839819;3.0275377;4;5;False;0.643626;45;6.123943;5.228933;3.677406;1.899258;0.9961954;-0.7087033;0.6;300;900;0.3
