Timestamp;SelectionTime;intendedObj;selectedObj;correct?;smoothCorrel;speed;objWidthInDeg;objHeightInDeg;radiusInDeg;distanceToIntendedDeg;correlationToIntendedObjectX;correlationToIntendedObjectY;corrThreshold;w;corrAverageWindow;corrFrequency
9.9057379;3.6261051;4;4;True;0.6311744;45;5.866949;5.153252;48.61212;0;1;1;0.6;300;900;0.3
13.022;1.5185214;2;2;True;0.9688453;45;17.56446;15.09585;30.30675;0;1;1;0.6;300;900;0.3
16.0490179;1.507493;2;2;True;0.9916415;45;12.6996;10.49737;30.30674;0;1;1;0.6;300;900;0.3
19.0519716;1.5180204;2;2;True;0.8918912;45;17.56447;15.0962;30.30674;0;1;1;0.6;300;900;0.3
21.3325131;0.9139216;1;2;False;0.7865645;45;17.45751;14.9676;10.31285;0.4216652;-0.9961109;0.9989209;0.6;300;900;0.3
24.0472032;1.2172241;4;4;True;0.7145687;45;6.316811;4.737526;30.30675;0;1;1;0.6;300;900;0.3
26.6044767;1.2167226;2;2;True;0.8552706;45;5.850225;4.885803;48.61214;0;1;1;0.6;300;900;0.3
28.7827463;0.9154246;1;2;False;0.669;45;12.71424;10.98711;48.61214;1.833843;-0.9962714;0.9989644;0.6;300;900;0.3
31.5189938;1.5074928;1;1;True;0.7425225;45;5.407468;4.9;10.31285;0;1;1;0.6;300;900;0.3
33.9088331;1.2046997;4;4;True;0.7348689;45;18.96244;14.76226;30.30675;0;1;1;0.6;300;900;0.3
36.6345612;1.5190315;4;4;True;0.6604115;45;17.9234;14.96513;10.31284;0;1;1;0.6;300;900;0.3
39.1146549;1.2162221;4;4;True;0.738287;45;5.677197;4.594819;10.31285;0;1;1;0.6;300;900;0.3
41.8849924;1.5185221;1;1;True;0.6149507;45;12.32438;10.67045;10.31285;0;1;1;0.6;300;900;0.3
44.42121;1.5089971;2;2;True;0.9276253;45;17.37257;15.14615;10.31285;0;1;1;0.6;300;900;0.3
46.379801;0.9208424;2;4;False;0.6378537;45;5.697439;4.619022;10.31285;9.535139;-0.9963603;-0.9997842;0.6;300;900;0.3
49.0092663;1.2036885;3;4;False;0.6579037;45;6.318652;4.730642;30.30674;14.56635;0.9962351;0.9769675;0.6;300;900;0.3
52.7221;2.4148964;1;1;True;0.6698207;45;17.85022;17.83912;48.61214;0;1;1;0.6;300;900;0.3
55.400695;1.5079943;2;2;True;0.9882641;45;5.866793;4.602184;30.30675;0;1;1;0.6;300;900;0.3
59.096117;2.4224166;3;3;True;0.7136505;45;12.18263;10.39869;10.31286;0;1;1;0.6;300;900;0.3
61.5140213;1.2207338;4;4;True;0.605468;45;19.56404;14.73018;48.61214;0;1;1;0.6;300;900;0.3
64.1570214;1.2167213;2;2;True;0.7360229;45;12.64819;10.60336;48.61214;0;1;1;0.6;300;900;0.3
66.9143685;1.5060274;1;1;True;0.6880051;45;12.44632;12.8757;48.61214;0;1;1;0.6;300;900;0.3
69.3724036;0.9039005;3;4;False;0.6658289;45;13.75478;10.50442;30.30674;11.57484;0.9806849;0.9998245;0.6;300;900;0.3
72.7253057;1.5080042;2;2;True;0.9640464;45;12.11106;10.5377;10.31283;0;1;1;0.6;300;900;0.3
75.2825956;1.2167307;2;2;True;0.7184501;45;17.46879;14.70862;48.61214;0;1;1;0.6;300;900;0.3
77.7060302;1.2062028;4;4;True;0.7150982;45;13.69288;10.27954;30.30674;0;1;1;0.6;300;900;0.3
80.1795979;1.2102136;4;4;True;0.6074593;45;6.551992;4.884313;48.61214;0;1;1;0.6;300;900;0.3
