cube3Timestamp;cube3XPos;cube3YPos;cube3newCorr;cube3smoothCorr
0;;;0;0
0.4767658;;;0;0
0.9359845;;;0;0
1.3942111;;;0;0
1.851926;;;0;0
2.044;3.008545;2.5;;
2.045;3.008545;2.5;;
2.064;3;2.5;;
2.065;2.979668;2.5;;
2.066;2.974522;2.5;;
2.151;2.786199;2.5;;
2.193;2.678891;2.5;;
2.194;2.678891;2.5;;
2.214;2.625689;2.5;;
2.235;2.572651;2.5;;
2.236;2.572132;2.5;;
2.258;2.518693;2.5;;
2.258;2.518376;2.5;;
2.278;2.455297;2.5;;
2.28;2.454613;2.5;;
2.3;2.410932;2.5;;
2.301;2.410932;2.5;;
2.3101532;;;-0.438931494135536;-0.146310498045179
2.278;2.455297;2.5;;
2.28;2.454613;2.5;;
2.3;2.410932;2.5;;
2.301;2.410932;2.5;;
2.328;2.357499;2.5;;
2.329;2.357011;2.5;;
2.344;2.303907;2.5;;
2.366;2.250844;2.5;;
2.367;2.250357;2.5;;
2.388;2.223007;2.5;;
2.389;2.201275;2.5;;
2.41;2.168985;2.5;;
2.411;2.149989;2.5;;
2.431;2.115921;2.5;;
2.432;2.115561;2.5;;
2.453;2.063453;2.5;;
2.455;2.062494;2.5;;
2.474;2.008613;2.5;;
2.475;2.008075;2.5;;
2.476;2.007952;2.5;;
2.497;1.955884;2.5;;
2.519;1.9018;2.5;;
2.52;1.901183;2.5;;
2.521;1.901183;2.5;;
2.522;1.883509;2.5;;
2.541;1.847642;2.5;;
2.562;1.795088;2.5;;
2.563;1.794653;2.5;;
2.584;1.74065;2.5;;
2.585;1.740113;2.5;;
2.605;1.687507;2.5;;
2.606;1.687017;2.5;;
2.606;1.68694;2.5;;
2.626;1.633952;2.5;;
2.628;1.633296;2.5;;
2.648;1.58033;2.5;;
2.669;1.526545;2.5;;
2.714;1.419672;2.5;;
2.7678678;;;-0.451739691773406;-0.29689039530298
2.864;1.071354;2.5;;
2.865;1.070773;2.5;;
2.886;1.017031;2.5;;
2.886;1.017031;2.5;;
2.907;0.9549086;2.5;;
2.908;0.9542731;2.5;;
2.93;0.9098514;2.5;;
2.931;0.9094964;2.5;;
2.951;0.8564917;2.5;;
2.952;0.8558309;2.5;;
2.952;0.8558309;2.5;;
2.973;0.8021868;2.5;;
2.973;0.8021868;2.5;;
2.994;0.7495402;2.5;;
3.037;0.6421459;2.5;;
3.106;0.4809388;2.5;;
3.107;0.4809388;2.5;;
3.149;0.3742347;2.5;;
3.157;0.3736126;2.5;;
3.194;0.2664603;2.5;;
3.214;0.2388093;2.5;;
3.215;0.2075761;2.5;;
3.226084;;;0.370029303036611;-0.173547294290777
3.236;0.1857147;2.5;;
3.3;0.02501018;2.5;;
3.321;-0.02952859;2.5;;
3.363;-0.1087556;2.5;;
3.407;-0.2432357;2.5;;
3.451;-0.3503535;2.5;;
3.471;-0.3775706;2.5;;
3.494;-0.4308877;2.5;;
3.561;-0.5919492;2.5;;
3.583;-0.6444672;2.5;;
3.585;-0.6692957;2.5;;
3.585;-0.6711574;2.5;;
3.605;-0.6994458;2.5;;
3.607;-0.7222673;2.5;;
3.629;-0.7786313;2.5;;
3.65;-0.8057672;2.5;;
3.65;-0.8235899;2.5;;
3.652;-0.8332912;2.5;;
3.653;-0.8332912;2.5;;
3.672;-0.8600099;2.5;;
3.6767796;;;0.486506489200595;0.134932033487934
3.672;-0.8600099;2.5;;
3.694;-0.9225118;2.5;;
3.696;-0.9376888;2.5;;
3.716;-0.9666473;2.5;;
3.736;-1.020291;2.5;;
3.737;-1.020842;2.5;;
3.758;-1.074016;2.5;;
3.759;-1.074659;2.5;;
3.779;-1.127159;2.5;;
3.78;-1.127666;2.5;;
3.8;-1.181037;2.5;;
3.801;-1.18156;2.5;;
3.822;-1.233737;2.5;;
3.823;-1.234731;2.5;;
3.843;-1.297808;2.5;;
3.844;-1.298422;2.5;;
3.845;-1.298547;2.5;;
3.845;-1.298569;2.5;;
3.865;-1.341959;2.5;;
3.866;-1.342328;2.5;;
