Timestamp;SelectionTime;intendedObj;selectedObj;correct?;smoothCorrel;speed;objWidthInDeg;objHeightInDeg;radiusInDeg;distanceToIntendedDeg;correlationToIntendedObjectX;correlationToIntendedObjectY;counterThreshold;corrThreshold;w;corrAverageWindow;corrFrequency
15.2599823;5.3501931;3;3;True;0.9680682;30;8.87692;7.744027;17.93699;0;1;1;20;0.5;300;900;0.08
18.9999029;9.0901137;2;2;True;0.8037857;30;9.888936;7.722079;17.93699;0;1;1;20;0.5;300;900;0.08
23.6472318;13.7374426;6;6;True;0.964889;45;9.102389;8.04714;17.33991;0;1;1;20;0.5;300;900;0.08
27.9140507;18.0042615;1;1;True;0.7310802;30;9.911169;7.489592;17.93698;0;1;1;20;0.5;300;900;0.08
39.7088791;4.0552573;4;4;True;0.7590275;30;8.614489;7.496257;17.93698;0;1;1;18;0.5;300;900;0.08
43.1720663;7.5184445;0;0;True;0.856598;45;9.351372;7.979798;17.3399;0;1;1;18;0.5;300;900;0.08
48.6115057;12.9578839;8;8;True;0.6520341;45;9.359706;8.111461;17.3399;0;1;1;18;0.5;300;900;0.08
54.0724927;18.4188709;7;7;True;0.7947383;45;8.994232;7.999358;17.33991;0;1;1;18;0.5;300;900;0.08
65.4005443;3.4321037;2;2;True;0.9858636;30;9.906975;7.448559;17.93698;0;1;1;17;0.5;300;900;0.08
69.6102112;7.6417706;0;9;False;0.637401;45;9.39789;7.454633;17.33991;2.215761;-0.9927706;0.9993004;17;0.5;300;900;0.08
75.0386118;13.0701712;8;8;True;0.9904158;45;8.509668;7.497085;17.33991;0;1;1;17;0.5;300;900;0.08
78.4912714;16.5228308;7;7;True;0.889288;45;9.17371;8.063541;17.3399;0;1;1;17;0.5;300;900;0.08
107.4332397;5.5542699;9;9;True;0.9220583;45;9.006469;8.005997;17.33992;0;1;1;18;0.5;300;900;0.08
109.5869661;7.7079963;9;9;True;0.9641412;45;9.398022;7.450624;17.3399;0;1;1;18;0.5;300;900;0.08
113.3424533;11.4634835;3;3;True;0.5384899;30;9.670123;8.046213;17.93699;0;1;1;18;0.5;300;900;0.08
117.9872457;16.1082759;5;5;True;0.5181807;30;9.805687;7.937011;17.93698;0;1;1;18;0.5;300;900;0.08
127.6946008;4.0272507;7;7;True;0.8964611;45;9.39473;7.743613;17.33991;0;1;1;18;0.5;300;900;0.08
132.2071131;8.539763;3;7;False;0.7824988;45;8.538773;7.492926;17.33992;13.32899;-0.9984819;0.9998577;18;0.5;300;900;0.08
149.934755;26.2674049;4;6;False;0.6620925;45;8.495699;7.488945;17.33991;14.12956;0.9639912;0.999494;18;0.5;300;900;0.08
163.1258569;4.994297;8;8;True;0.9605882;45;8.50065;7.495948;17.33991;0;1;1;18;0.5;300;900;0.08
165.1697921;7.0382322;8;8;True;0.7582867;45;9.177937;8.064052;17.33991;0;1;1;18;0.5;300;900;0.08
169.9610326;11.8294727;1;1;True;0.7522742;30;9.801536;7.943459;17.93698;0;1;1;18;0.5;300;900;0.08
173.5029514;15.3713915;5;5;True;0.8838269;30;8.635822;7.496416;17.93698;0;1;1;18;0.5;300;900;0.08
183.7784086;4.1791131;1;1;True;0.9523374;30;9.910882;7.482151;17.93698;0;1;1;18;0.5;300;900;0.08
188.179612;8.5803165;7;7;True;0.9756519;45;8.544975;7.491508;17.33991;0;1;1;18;0.5;300;900;0.08
191.9210613;12.3217658;4;4;True;0.7872292;30;9.794739;8.102224;17.93699;0;1;1;18;0.5;300;900;0.08
196.3541368;16.7548413;9;9;True;0.8135144;45;9.326017;8.018227;17.33991;0;1;1;18;0.5;300;900;0.08
206.8936768;3.8151482;9;9;True;0.6359781;45;9.391884;7.906833;17.33992;0;1;1;17;0.5;300;900;0.08
211.5480539;8.4695253;6;9;False;0.7132071;45;9.059099;8.031027;17.33991;5.037517;-1;-1;17;0.5;300;900;0.08
218.6068345;15.5283059;1;4;False;0.9675888;30;8.868494;7.842829;17.93698;13.89627;-1;-1;17;0.5;300;900;0.08
221.8449451;18.7664165;7;9;False;0.9810337;45;9.396946;7.483973;17.33991;13.19032;0.9808963;-0.9990923;17;0.5;300;900;0.08
244.4661183;2.7608414;3;3;True;0.9522713;30;9.372316;8.042862;17.93699;0;1;1;17;0.5;300;900;0.08
248.2135834;6.5083065;6;6;True;0.6986786;45;9.293218;8.045328;17.33991;0;1;1;17;0.5;300;900;0.08
252.3736464;10.6683695;4;4;True;0.9827611;30;9.70247;8.197919;17.93699;0;1;1;17;0.5;300;900;0.08
256.249954;14.5446771;5;5;True;0.8023018;30;9.007122;7.995178;17.93699;0;1;1;17;0.5;300;900;0.08
268.2219864;4.3231924;3;3;True;0.9760145;30;9.27323;8.011668;17.93698;0;1;1;17;0.5;300;900;0.08
273.8855463;9.9867523;0;0;True;0.9183122;45;8.904232;7.940701;17.33991;0;1;1;17;0.5;300;900;0.08
277.9608951;14.0621011;2;2;True;0.9401219;30;9.162386;7.962307;17.93699;0;1;1;16;0.5;300;900;0.08
281.8833346;17.9845406;0;0;True;0.7993115;45;8.903239;7.939957;17.33991;0;1;1;16;0.5;300;900;0.08
