circCubeCube1Timestamp;circCubeCube1XPos;circCubeCube1YPos;circCubeCube1newCorr;circCubeCube1smoothCorr
3.764;-1.493754;-0.1367492;;
3.765;-1.493754;-0.1367492;;
3.765;-1.493754;-0.1367492;;
3.784;-1.495877;-0.1111056;;
3.785;-1.495905;-0.1107636;;
3.786;-1.495905;-0.1107636;;
3.786;-1.495905;-0.1107636;;
3.8050808;;;0.466418307150676;0.209847876917357
3.806;-1.497599;-0.08479043;;
3.807;-1.49762;-0.08446238;;
3.808;-1.49762;-0.08446238;;
3.827;-1.498287;-0.07163377;;
3.828;-1.498694;-0.06226595;;
3.829;-1.498833;-0.05905332;;
3.829;-1.498857;-0.05850217;;
3.851;-1.499275;-0.04639689;;
3.852;-1.499363;-0.04309097;;
3.856;-1.499645;-0.03248221;;
3.87;-1.49994;-0.01313007;;
3.871;-1.499944;-0.01285332;;
3.872;-1.499945;-0.01279801;;
3.873;-1.49999;-0.00549498;;
3.874;-1.49999;-0.00549498;;
3.892;-1.49998;0.007554973;;
3.892;-1.49998;0.007591269;;
3.893;-1.49998;0.007741328;;
3.912;-1.49961;0.03418493;;
3.913;-1.49961;0.03418493;;
3.913;-1.49961;0.03418493;;
3.914;-1.49961;0.03418493;;
3.933;-1.498784;0.06039564;;
3.933;-1.498784;0.06039564;;
3.934;-1.498784;0.06039564;;
3.934;-1.498784;0.06039564;;
3.954;-1.497511;0.08633261;;
3.954;-1.497503;0.08648853;;
3.955;-1.497497;0.08661743;;
3.955;-1.497496;0.08663858;;
3.975;-1.495776;0.1124493;;
3.976;-1.49576;0.1126969;;
3.976;-1.495757;0.112739;;
3.997;-1.493611;0.138211;;
3.997;-1.493587;0.1384969;;
3.999;-1.49354;0.1390541;;
4;-1.493534;0.1391299;;
4.001;-1.493534;0.1391299;;
4.018;-1.49092;0.1647669;;
4.019;-1.490891;0.1650554;;
4.04;-1.487779;0.191061;;
4.04;-1.487755;0.1912614;;
4.041;-1.487744;0.1913559;;
4.042;-1.487743;0.1913687;;
4.042;-1.487742;0.1913709;;
4.043;-1.487742;0.1913719;;
4.062;-1.486;0.2044555;;
4.063;-1.484769;0.2131267;;
4.085;-1.482225;0.2302258;;
4.086;-1.480767;0.2393558;;
4.087;-1.480322;0.2421387;;
4.087;-1.480277;0.2424241;;
4.088;-1.480173;0.2430694;;
4.1068792;;;-0.776430483573885;0.00882204405867398
4.108;-1.475674;0.2690311;;
4.109;-1.475633;0.2692686;;
4.109;-1.475616;0.2693625;;
4.11;-1.475616;0.2693625;;
4.11;-1.475616;0.2693625;;
4.13;-1.470644;0.2953061;;
4.13;-1.470644;0.2953061;;
4.151;-1.465388;0.3203464;;
4.152;-1.465305;0.3207446;;
4.152;-1.465284;0.3208444;;
4.154;-1.465263;0.3209447;;
4.155;-1.465263;0.3209447;;
4.155;-1.465263;0.3209447;;
4.173;-1.462475;0.3334056;;
4.174;-1.460893;0.3402091;;
4.195;-1.45633;0.3593012;;
4.196;-1.456288;0.3594791;;
4.197;-1.453823;0.3692831;;
4.198;-1.45311;0.372118;;
4.199;-1.45311;0.372118;;
4.216;-1.449703;0.3851746;;
4.216;-1.449671;0.3852956;;
4.217;-1.449655;0.3853573;;
4.237;-1.442876;0.4100027;;
4.237;-1.44282;0.4102051;;
4.238;-1.442796;0.4102901;;
4.239;-1.44279;0.410312;;
4.258;-1.435522;0.4350475;;
4.258;-1.435512;0.4350821;;
4.259;-1.435452;0.4352859;;
4.259;-1.435424;0.4353823;;
4.278;-1.427507;0.4606763;;
4.279;-1.427507;0.4606763;;
4.279;-1.427507;0.4606763;;
4.28;-1.427507;0.4606763;;
4.3;-1.419338;0.485254;;
4.301;-1.419255;0.4855047;;
4.302;-1.419236;0.4855596;;
4.303;-1.419236;0.4855596;;
4.321;-1.410564;0.510204;;
4.322;-1.410564;0.510204;;
4.325;-1.410564;0.510204;;
4.326;-1.410564;0.510204;;
4.342;-1.401469;0.5346708;;
4.343;-1.401361;0.534963;;
4.364;-1.391792;0.5593798;;
4.364;-1.391729;0.5595425;;
4.365;-1.391677;0.559674;;
4.366;-1.391677;0.559674;;
4.367;-1.391677;0.559674;;
4.383;-1.386809;0.5716283;;
4.384;-1.386734;0.5718115;;
4.385;-1.386734;0.5718115;;
4.404;-1.376502;0.5960223;;
4.404;-1.376502;0.5960223;;
4.405;-1.376502;0.5960223;;
4.405;-1.376502;0.5960223;;
4.4081756;;;-0.582504935808494;-0.136431359481353
4.404;-1.376502;0.5960223;;
4.404;-1.376502;0.5960223;;
4.405;-1.376502;0.5960223;;
4.405;-1.376502;0.5960223;;
4.424;-1.366011;0.6196822;;
4.425;-1.365903;0.6199242;;
4.425;-1.365885;0.6199651;;
4.426;-1.365878;0.6199823;;
4.445;-1.354739;0.643959;;
4.446;-1.354739;0.643959;;
4.446;-1.354739;0.643959;;
4.447;-1.354739;0.643959;;
4.466;-1.343436;0.6672103;;
4.467;-1.343333;0.6674239;;
4.487;-1.331534;0.6906579;;
4.488;-1.331429;0.6908655;;
4.488;-1.331414;0.6908945;;
4.489;-1.331392;0.6909378;;
4.49;-1.331387;0.6909472;;
4.49;-1.331387;0.6909472;;
4.509;-1.319348;0.7136543;;
4.509;-1.319199;0.7139364;;
4.529;-1.312696;0.7258276;;
4.531;-1.312626;0.7259564;;
4.532;-1.307917;0.7343856;;
4.533;-1.30635;0.7371901;;
4.55;-1.299712;0.7488315;;
4.55;-1.299712;0.7488315;;
4.551;-1.299712;0.7488315;;
4.552;-1.299712;0.7488315;;
4.57;-1.286602;0.7711331;;
4.571;-1.286463;0.7713687;;
4.571;-1.28644;0.7714092;;
4.572;-1.286427;0.7714312;;
4.591;-1.272955;0.7934591;;
4.591;-1.272844;0.7936404;;
4.591;-1.272802;0.7937092;;
4.592;-1.27278;0.7937447;;
4.611;-1.25873;0.8158363;;
4.612;-1.258587;0.816062;;
4.613;-1.25855;0.8161206;;
4.613;-1.25855;0.8161206;;
4.633;-1.244112;0.8379645;;
4.634;-1.244112;0.8379645;;
4.654;-1.229536;0.8592002;;
4.655;-1.229275;0.8595806;;
4.656;-1.229213;0.8596702;;
4.657;-1.229176;0.8597242;;
4.657;-1.229176;0.8597242;;
4.677;-1.213737;0.8813867;;
4.678;-1.213737;0.8813867;;
4.678;-1.213737;0.8813867;;
4.698;-1.206208;0.8916619;;
4.699;-1.200463;0.8993633;;
4.7;-1.198935;0.9014127;;
4.7;-1.198692;0.9017382;;
4.7099743;;;-0.36750155441431;-0.315004666661503
4.719;-1.190361;0.9127094;;
4.72;-1.19028;0.9128163;;
4.722;-1.18543;0.9190829;;
4.722;-1.185409;0.91911;;
4.74;-1.174261;0.9333305;;
4.74;-1.174175;0.9334403;;
4.741;-1.174104;0.9335307;;
4.742;-1.174104;0.9335307;;
4.761;-1.157592;0.9539291;;
4.761;-1.157592;0.9539291;;
4.762;-1.157592;0.9539291;;
4.762;-1.157592;0.9539291;;
4.781;-1.140868;0.9738644;;
4.782;-1.140698;0.9740664;;
4.782;-1.140669;0.9741009;;
4.783;-1.140656;0.9741173;;
4.807;-1.123612;0.9937251;;
4.807;-1.123495;0.9938599;;
4.823;-1.106269;1.01299;;
4.824;-1.105946;1.013348;;
4.825;-1.10582;1.013489;;
4.826;-1.105764;1.01355;;
4.826;-1.105738;1.013579;;
4.827;-1.105738;1.013579;;
4.845;-1.088207;1.032374;;
4.845;-1.088146;1.03244;;
4.865;-1.078955;1.042042;;
4.866;-1.072063;1.049116;;
4.868;-1.069904;1.051332;;
4.868;-1.069784;1.051455;;
4.887;-1.06026;1.061059;;
4.888;-1.060158;1.061162;;
4.889;-1.052478;1.068768;;
4.89;-1.05115;1.070084;;
4.911;-1.034325;1.086317;;
4.911;-1.034132;1.086503;;
4.915;-1.031819;1.088735;;
4.916;-1.031717;1.088834;;
4.937;-1.013335;1.105952;;
4.939;-1.012833;1.106419;;
4.94;-1.012748;1.106498;;
4.941;-1.012684;1.106558;;
4.942;-1.012674;1.106567;;
4.943;-1.012672;1.106569;;
4.959;-0.9931552;1.124114;;
4.96;-0.9929225;1.124323;;
4.961;-0.992871;1.124369;;
4.98;-0.9735857;1.141106;;
4.98;-0.9734231;1.141247;;
4.981;-0.9733501;1.14131;;
4.981;-0.9733377;1.141321;;
5.001;-0.9532723;1.158129;;
5.002;-0.9530711;1.158298;;
5.002;-0.9530375;1.158326;;
5.011271;;;-0.364913681065468;-0.522837663715539
5.022;-0.9431172;1.166416;;
5.023;-0.9367083;1.171552;;
5.024;-0.9326993;1.174765;;
5.025;-0.9326993;1.174765;;
5.043;-0.9223494;1.182907;;
5.044;-0.9222325;1.182999;;
5.045;-0.9138144;1.189503;;
5.046;-0.9122632;1.190702;;
5.064;-0.9014394;1.198918;;
5.064;-0.9013793;1.198964;;
5.065;-0.9012858;1.199035;;
5.065;-0.9012858;1.199035;;
5.084;-0.8805407;1.214347;;
5.085;-0.8803402;1.214495;;
5.085;-0.8803076;1.21452;;
5.086;-0.8802797;1.21454;;
5.105;-0.8590474;1.229646;;
5.105;-0.8589003;1.22975;;
5.106;-0.8587972;1.229824;;
5.106;-0.8587797;1.229836;;
5.125;-0.837272;1.244575;;
5.126;-0.8370581;1.244722;;
5.146;-0.8152102;1.259136;;
5.147;-0.8149827;1.259286;;
5.168;-0.793007;1.273237;;
5.169;-0.7927882;1.273376;;
5.188;-0.7817268;1.280196;;
5.189;-0.781605;1.280271;;
5.209;-0.758996;1.293803;;
5.21;-0.758996;1.293803;;
5.211;-0.758996;1.293803;;
5.229;-0.7362664;1.306871;;
5.23;-0.7362664;1.306871;;
5.25;-0.7135069;1.319432;;
5.271;-0.690075;1.331836;;
5.272;-0.6898652;1.331947;;
5.273;-0.6898105;1.331976;;
5.291;-0.6669185;1.343581;;
5.292;-0.6666563;1.343714;;
5.312;-0.6547914;1.349535;;
5.3130697;;;0.069489197936921;-0.311357743337838
5.312;-0.6547914;1.349535;;
5.313;-0.6446579;1.354397;;
5.333;-0.6310023;1.360819;;
5.333;-0.6308315;1.3609;;
5.354;-0.6071478;1.371628;;
5.374;-0.5832731;1.381949;;
5.395;-0.558435;1.392175;;
5.479;-0.4717891;1.423873;;
5.5;-0.4467463;1.431928;;
5.501;-0.4467463;1.431928;;
5.541;-0.3968211;1.446553;;
5.562;-0.3711265;1.45336;;
5.563;-0.3708194;1.453442;;
5.605;-0.3197817;1.465517;;
5.606;-0.3197817;1.465517;;
5.6148679;;;-0.0383411764462232;-0.17531680349727
5.605;-0.3197817;1.465517;;
5.606;-0.3197817;1.465517;;
5.627;-0.2941667;1.47087;;
5.646;-0.2808768;1.473468;;
5.667;-0.2549604;1.478173;;
5.668;-0.2549604;1.478173;;
5.668;-0.2549604;1.478173;;
5.688;-0.2292647;1.482376;;
5.688;-0.2292647;1.482376;;
5.708;-0.2034236;1.486139;;
5.729;-0.1773283;1.489479;;
5.797;-0.09921435;1.496693;;
5.798;-0.0987016;1.49674;;
5.799;-0.09835187;1.496772;;
5.8;-0.09835187;1.496772;;
5.801;-0.09835187;1.496772;;
5.802;-0.09835187;1.496772;;
5.839;-0.04627397;1.49928;;
5.867;-0.01987404;1.499866;;
5.881;-0.0004147273;1.499998;;
5.881;-0.0002161798;1.499999;;
5.882;-9.783573E-05;1.5;;
5.901;0.0199614;1.499866;;
5.902;0.02016329;1.499864;;
5.903;0.020221;1.499864;;
5.904;0.020221;1.499864;;
5.9161653;;;0.0130943628156749;-0.0801678241897738
5.923;0.04638684;1.499283;;
5.944;0.07247061;1.498248;;
5.944;0.07247061;1.498248;;
5.965;0.09889223;1.496737;;
5.966;0.09889223;1.496737;;
5.966;0.09889223;1.496737;;
5.985;0.1246699;1.494807;;
5.986;0.1249455;1.494787;;
5.987;0.1249899;1.494783;;
6.006;0.1509596;1.492381;;
6.007;0.1512119;1.492358;;
6.007;0.1512489;1.492355;;
6.027;0.1643286;1.490971;;
6.028;0.1740037;1.489862;;
6.028;0.1774195;1.48947;;
6.048;0.1905383;1.487849;;
6.048;0.1905383;1.487849;;
6.049;0.1905383;1.487849;;
6.068;0.2163132;1.484318;;
6.068;0.2165051;1.484292;;
6.069;0.2166568;1.484271;;
6.089;0.2432219;1.48015;;
6.09;0.2432219;1.48015;;
6.09;0.2432219;1.48015;;
6.11;0.2681634;1.475832;;
6.111;0.2684045;1.47579;;
6.111;0.2684456;1.475783;;
6.112;0.2684659;1.47578;;
6.131;0.2940432;1.470894;;
6.132;0.2943056;1.470844;;
6.133;0.2943589;1.470834;;
6.133;0.2943678;1.470832;;
6.153;0.3198991;1.465488;;
6.153;0.319946;1.465478;;
6.154;0.3202266;1.46542;;
6.154;0.3202266;1.46542;;
6.173;0.3332958;1.462503;;
6.174;0.3458109;1.459594;;
6.175;0.3458109;1.459594;;
6.175;0.3458109;1.459594;;
6.194;0.3590996;1.456381;;
6.194;0.3591664;1.456365;;
6.195;0.3592471;1.456345;;
6.196;0.3680325;1.454139;;
6.214;0.3840379;1.450004;;
6.215;0.3842004;1.449962;;
6.216;0.3842431;1.449951;;
6.2174617;;;-0.0978243348723859;-0.0133954876415033
6.214;0.3840379;1.450004;;
6.215;0.3842004;1.449962;;
6.216;0.3842431;1.449951;;
6.235;0.4091034;1.44313;;
6.236;0.4094271;1.443042;;
6.237;0.4094271;1.443042;;
6.256;0.4344356;1.435708;;
6.257;0.4346905;1.435633;;
6.258;0.4347687;1.43561;;
6.259;0.4347687;1.43561;;
6.278;0.4598561;1.427772;;
6.279;0.4598561;1.427772;;
6.28;0.4598561;1.427772;;
6.28;0.4598561;1.427772;;
6.298;0.4844855;1.4196;;
6.299;0.4847494;1.419513;;
6.299;0.4847945;1.419498;;
6.3;0.4848152;1.419491;;
6.319;0.5092476;1.410907;;
6.319;0.5094599;1.410832;;
6.32;0.5095543;1.410799;;
6.321;0.509567;1.410795;;
6.341;0.5217472;1.406335;;
6.341;0.5234445;1.405697;;
6.342;0.5344523;1.401556;;
6.349;0.5344523;1.401556;;
6.361;0.5467174;1.396816;;
6.361;0.5467886;1.396789;;
6.362;0.5469829;1.396714;;
6.363;0.5587912;1.392032;;
6.381;0.5708243;1.38714;;
6.382;0.570944;1.387091;;
6.382;0.5709613;1.387084;;
6.402;0.5951023;1.376897;;
6.403;0.5953287;1.376801;;
6.403;0.5953649;1.376786;;
6.422;0.61887;1.366379;;
6.423;0.6191248;1.366266;;
6.443;0.6430405;1.355172;;
6.445;0.6432999;1.355051;;
6.464;0.6666594;1.34371;;
6.465;0.6668999;1.343593;;
6.484;0.6783624;1.337842;;
6.485;0.6887043;1.33254;;
6.486;0.6901382;1.331805;;
6.505;0.7018947;1.325647;;
6.505;0.7019963;1.325594;;
6.5197614;;;0.582853851692116;0.114945675797296
6.526;0.7249094;1.313201;;
6.548;0.7478764;1.300259;;
6.549;0.7480633;1.300153;;
6.568;0.7706532;1.28689;;
6.569;0.7709486;1.286716;;
6.589;0.7933066;1.273053;;
6.589;0.7933066;1.273053;;
6.59;0.7933066;1.273053;;
6.59;0.7933066;1.273053;;
6.609;0.8152022;1.259141;;
6.61;0.8154396;1.25899;;
6.611;0.8154871;1.25896;;
6.63;0.8263988;1.251824;;
6.631;0.8265097;1.251751;;
6.631;0.832493;1.247763;;
6.632;0.836224;1.245276;;
6.651;0.848318;1.237075;;
6.653;0.848456;1.236981;;
6.653;0.854746;1.232627;;
6.672;0.8698598;1.222023;;
6.673;0.87006;1.221882;;
6.673;0.87006;1.221882;;
6.674;0.87006;1.221882;;
6.693;0.8909953;1.206697;;
6.693;0.8911758;1.206566;;
6.714;0.9121139;1.190815;;
6.714;0.9123695;1.190622;;
6.715;0.9123695;1.190622;;
6.734;0.9331005;1.174446;;
6.755;0.9536557;1.157817;;
6.776;0.9635973;1.149557;;
6.776;0.9635973;1.149557;;
6.777;0.972083;1.142379;;
6.796;0.983902;1.132225;;
6.797;0.9840172;1.132126;;
6.818;1.003371;1.11501;;
6.818;1.003371;1.11501;;
6.8210583;;;0.161944957885447;0.165017209380213
6.818;1.003371;1.11501;;
6.818;1.003371;1.11501;;
6.837;1.022627;1.097372;;
6.838;1.022837;1.097179;;
6.839;1.022876;1.097144;;
6.864;1.041876;1.079117;;
6.865;1.041876;1.079117;;
6.866;1.041876;1.079117;;
6.866;1.047812;1.073336;;
6.879;1.060857;1.06046;;
6.879;1.061021;1.060298;;
6.88;1.061091;1.060229;;
6.881;1.061109;1.060211;;
6.9;1.079048;1.041948;;
6.9;1.079048;1.041948;;
6.901;1.079048;1.041948;;
6.902;1.079048;1.041948;;
6.921;1.088065;1.032527;;
6.922;1.094394;1.025799;;
6.922;1.095034;1.025118;;
6.923;1.096756;1.023289;;
6.942;1.106021;1.01327;;
6.943;1.106123;1.013159;;
6.963;1.123781;0.9935328;;
6.964;1.123946;0.9933497;;
6.964;1.123972;0.9933211;;
6.984;1.140854;0.9738854;;
6.984;1.140854;0.9738854;;
7.004;1.158262;0.953111;;
7.005;1.158446;0.9528905;;
7.024;1.174364;0.9331988;;
7.025;1.174524;0.9330016;;
7.025;1.174551;0.9329675;;
7.026;1.174567;0.9329486;;
7.045;1.190464;0.9125712;;
7.045;1.190594;0.9124048;;
7.047;1.190675;0.9123009;;
7.066;1.198581;0.9018891;;
7.066;1.203727;0.8949857;;
7.086;1.214027;0.8809848;;
7.087;1.214114;0.880867;;
7.107;1.229206;0.8596771;;
7.107;1.229246;0.8596211;;
7.108;1.229399;0.8594057;;
7.1223552;;;0.965781455232053;0.403188982484308
7.128;1.244179;0.8378599;;
7.128;1.244368;0.8375847;;
7.148;1.258809;0.8157159;;
7.149;1.258988;0.8154442;;
7.15;1.258988;0.8154442;;
7.169;1.272815;0.7936838;;
7.17;1.272949;0.7934726;;
7.17;1.272971;0.7934378;;
7.171;1.272995;0.7934003;;
7.19;1.286528;0.7712573;;
7.19;1.286624;0.7711;;
7.191;1.286708;0.7709618;;
7.192;1.286708;0.7709618;;
7.211;1.293431;0.7596283;;
7.213;1.300117;0.7481282;;
7.231;1.306535;0.7368609;;
7.232;1.306609;0.7367305;;
7.233;1.30662;0.7367122;;
7.251;1.319155;0.7140184;;
7.252;1.319325;0.7137104;;
7.272;1.331532;0.6906627;;
7.273;1.331634;0.6904699;;
7.274;1.331668;0.6904055;;
7.274;1.331668;0.6904047;;
7.293;1.343406;0.6672723;;
7.294;1.343512;0.6670625;;
7.294;1.343521;0.6670444;;
7.295;1.343548;0.6669918;;
7.314;1.354825;0.6437705;;
7.314;1.354872;0.6436734;;
7.315;1.354977;0.6434581;;
7.315;1.354977;0.6434581;;
7.334;1.360523;0.6316454;;
7.335;1.365244;0.621354;;
7.336;1.365982;0.6197457;;
7.355;1.371416;0.6076309;;
7.355;1.37145;0.6075547;;
7.362;1.371487;0.6074716;;
7.362;1.376761;0.5954234;;
7.363;1.376761;0.5954234;;
7.376;1.384251;0.5777894;;
7.376;1.384329;0.5776078;;
7.396;1.391919;0.5590672;;
7.397;1.391991;0.5588915;;
7.398;1.392008;0.5588508;;
7.398;1.392011;0.5588439;;
7.417;1.401386;0.5348904;;
7.418;1.401481;0.534649;;
7.419;1.401507;0.5345808;;
7.419;1.401507;0.5345808;;
7.4241537;;;0.991378468665728;0.675489683368836
7.419;1.401507;0.5345808;;
7.419;1.401507;0.5345808;;
7.438;1.410588;0.5101303;;
7.439;1.41068;0.5098811;;
7.44;1.410705;0.5098148;;
7.44;1.410705;0.5098148;;
7.459;1.419454;0.4849233;;
7.459;1.419454;0.4849233;;
7.46;1.419454;0.4849233;;
7.461;1.419454;0.4849233;;
7.481;1.427475;0.4607574;;
7.482;1.427601;0.4603802;;
7.483;1.427678;0.4601457;;
7.483;1.427678;0.4601457;;
7.503;1.435576;0.4348825;;
7.504;1.435576;0.4348825;;
7.504;1.435576;0.4348825;;
7.505;1.435576;0.4348825;;
7.526;1.442778;0.410326;;
7.527;1.442902;0.4099034;;
7.528;1.44304;0.4094332;;
7.529;1.44304;0.4094332;;
7.548;1.449723;0.3850798;;
7.548;1.44981;0.3847642;;
7.569;1.456301;0.3594024;;
7.57;1.456431;0.3588966;;
7.571;1.456452;0.3588142;;
7.591;1.459483;0.3462738;;
7.592;1.462525;0.3331983;;
7.612;1.465498;0.3198696;;
7.613;1.465498;0.3198696;;
7.614;1.465498;0.3198696;;
7.632;1.470818;0.2944242;;
7.633;1.47088;0.2941294;;
