xCubeCube2Timestamp;xCubeCube2XPos;xCubeCube2YPos;xCubeCube2newCorr;xCubeCube2smoothCorr
0;;;0;0
0.1859923;;;0;0
0.4877905;;;0;0
0.7890871;;;0;0
1.0903856;;;0;0
1.3921825;;;0;0
1.6939807;;;0;0
1.9952784;;;0;0
2.21;1.119118;0;;
2.272;1.230659;0;;
2.292;1.275688;0;;
2.293;1.275688;0;;
2.297076;;;0.425412709417771;0.106353177354443
2.293;1.275688;0;;
2.313;1.320053;0;;
2.313;1.320387;0;;
2.339;1.364762;0;;
2.34;1.365183;0;;
2.341;1.365183;0;;
2.354;1.409359;0;;
2.356;1.410088;0;;
2.377;1.454425;0;;
2.378;1.454795;0;;
2.398;1.497972;0;;
2.4;1.498916;0;;
2.42;1.521449;0;;
2.421;1.53787;0;;
2.421;1.540277;0;;
2.422;1.544164;0;;
2.441;1.566014;0;;
2.442;1.566231;0;;
2.443;1.582878;0;;
2.462;1.610599;0;;
2.463;1.61088;0;;
2.465;1.610958;0;;
2.483;1.65545;0;;
2.484;1.656114;0;;
2.485;1.656553;0;;
2.486;1.656684;0;;
2.504;1.700006;0;;
2.505;1.700006;0;;
2.505;1.700006;0;;
2.527;1.743517;0;;
2.528;1.744477;0;;
2.529;1.744755;0;;
2.531;1.744924;0;;
2.532;1.744974;0;;
2.549;1.790198;0;;
2.55;1.790198;0;;
2.55;1.790198;0;;
2.57;1.833646;0;;
2.57;1.834202;0;;
2.571;1.834202;0;;
2.572;1.834202;0;;
2.591;1.878499;0;;
2.591;1.878691;0;;
2.592;1.879095;0;;
2.593;1.879095;0;;
2.5988901;;;-0.308542551919478;0.0292175393745732
2.591;1.878499;0;;
2.591;1.878691;0;;
2.592;1.879095;0;;
2.593;1.879095;0;;
2.611;1.922957;0;;
2.612;1.923398;0;;
2.612;1.923562;0;;
2.632;1.945449;0;;
2.634;1.965225;0;;
2.635;1.967359;0;;
2.656;2.012859;0;;
2.74;2.168633;0;;
2.761;2.21399;0;;
2.781;2.258627;0;;
2.822;2.347249;0;;
2.824;2.34772;0;;
2.844;2.370031;0;;
2.887;2.473286;0;;
2.90119;;;0.463023800317163;0.144973489453864
2.887;2.473286;0;;
2.907;2.504255;0;;
2.908;2.504578;0;;
2.909;2.504622;0;;
2.929;2.549737;0;;
2.95;2.59418;0;;
2.992;2.682592;0;;
3.034;2.750452;0;;
3.077;2.839468;0;;
3.098;2.883619;0;;
3.099;2.884531;0;;
3.14;2.974807;0;;
3.161;3.017827;0;;
3.162;3.018201;0;;
3.162;3.018252;0;;
3.181;2.977446;0;;
3.183;2.976982;0;;
3.183;2.976913;0;;
3.2019857;;;0.419197224994032;0.249772795702372
3.203;2.932554;0;;
3.205;2.932554;0;;
3.206;2.932554;0;;
3.224;2.911151;0;;
3.225;2.88874;0;;
3.226;2.88874;0;;
3.245;2.865927;0;;
3.245;2.865927;0;;
3.246;2.865927;0;;
3.265;2.821599;0;;
3.266;2.821139;0;;
3.266;2.82106;0;;
3.286;2.777317;0;;
3.287;2.776892;0;;
3.288;2.776803;0;;
3.308;2.732203;0;;
3.308;2.732169;0;;
3.309;2.731806;0;;
3.309;2.73163;0;;
3.328;2.687606;0;;
3.329;2.687606;0;;
3.329;2.687606;0;;
3.33;2.687606;0;;
3.349;2.665999;0;;
3.349;2.665753;0;;
3.35;2.665544;0;;
3.351;2.665447;0;;
3.371;2.599235;0;;
3.371;2.598879;0;;
3.372;2.598523;0;;
3.372;2.598467;0;;
3.391;2.569205;0;;
3.398;2.554505;0;;
3.412;2.531976;0;;
3.414;2.531678;0;;
3.415;2.531628;0;;
3.416;2.531581;0;;
3.417;2.531581;0;;
3.437;2.484165;0;;
3.438;2.483351;0;;
3.439;2.483066;0;;
3.44;2.483001;0;;
3.441;2.482983;0;;
3.458;2.42961;0;;
3.459;2.421793;0;;
3.483;2.375516;0;;
3.484;2.375131;0;;
3.484;2.375066;0;;
3.485;2.375037;0;;
3.486;2.375034;0;;
3.487;2.375033;0;;
3.5037836;;;-0.0744828791484884;0.124798898560807
3.487;2.375033;0;;
3.505;2.33028;0;;
3.506;2.33028;0;;
3.507;2.33028;0;;
3.507;2.33028;0;;
3.527;2.286561;0;;
3.528;2.286177;0;;
3.529;2.286064;0;;
3.55;2.241281;0;;
3.551;2.240887;0;;
3.551;2.240829;0;;
3.552;2.240762;0;;
3.552;2.240737;0;;
3.571;2.195589;0;;
3.572;2.195589;0;;
3.573;2.195589;0;;
3.593;2.174454;0;;
3.594;2.162951;0;;
3.595;2.151884;0;;
3.596;2.151884;0;;
3.596;2.151884;0;;
3.616;2.107584;0;;
3.617;2.107154;0;;
3.617;2.10708;0;;
3.618;2.107024;0;;
3.638;2.06281;0;;
3.639;2.06281;0;;
3.639;2.06281;0;;
3.658;2.040186;0;;
3.66;2.039928;0;;
3.661;2.017742;0;;
3.68;1.995046;0;;
3.68;1.995046;0;;
3.681;1.995046;0;;
3.682;1.995046;0;;
3.7;1.952069;0;;
3.701;1.950859;0;;
3.702;1.950859;0;;
3.702;1.950859;0;;
3.722;1.906552;0;;
3.722;1.906378;0;;
3.723;1.9061;0;;
3.723;1.905986;0;;
3.742;1.861081;0;;
3.743;1.861081;0;;
3.744;1.861081;0;;
3.763;1.817001;0;;
3.763;1.816725;0;;
3.764;1.816411;0;;
3.765;1.816411;0;;
3.765;1.816411;0;;
3.784;1.772727;0;;
3.785;1.772145;0;;
3.786;1.772145;0;;
3.786;1.772145;0;;
3.8050808;;;0.493719114187907;0.325364315087654
3.806;1.727957;0;;
3.807;1.727399;0;;
3.808;1.727399;0;;
3.827;1.705591;0;;
3.828;1.689673;0;;
3.829;1.684214;0;;
3.829;1.683277;0;;
3.851;1.662714;0;;
3.852;1.6571;0;;
3.856;1.639083;0;;
3.87;1.606226;0;;
3.871;1.605756;0;;
3.872;1.605662;0;;
3.873;1.593264;0;;
3.874;1.593264;0;;
3.892;1.57111;0;;
3.892;1.571048;0;;
3.893;1.570793;0;;
3.912;1.525896;0;;
3.913;1.525896;0;;
3.913;1.525896;0;;
3.914;1.525896;0;;
3.933;1.481377;0;;
3.933;1.481377;0;;
3.934;1.481377;0;;
3.934;1.481377;0;;
3.954;1.437291;0;;
3.954;1.437026;0;;
3.955;1.436807;0;;
3.955;1.436771;0;;
3.975;1.392856;0;;
3.976;1.392435;0;;
3.976;1.392363;0;;
3.997;1.348967;0;;
3.997;1.34848;0;;
3.999;1.34753;0;;
4;1.347401;0;;
4.001;1.347401;0;;
4.018;1.303653;0;;
4.019;1.30316;0;;
4.04;1.258696;0;;
4.04;1.258354;0;;
4.041;1.258192;0;;
4.042;1.25817;0;;
4.042;1.258166;0;;
4.043;1.258165;0;;
4.062;1.235757;0;;
4.063;1.220889;0;;
4.085;1.191541;0;;
4.086;1.175845;0;;
4.087;1.17106;0;;
4.087;1.17057;0;;
4.088;1.16946;0;;
4.1068792;;;0.495834177064996;0.333566909274612
4.108;1.124729;0;;
4.109;1.124319;0;;
4.109;1.124157;0;;
4.11;1.124157;0;;
4.11;1.124157;0;;
4.13;1.079312;0;;
4.13;1.079312;0;;
4.151;1.035875;0;;
4.152;1.035185;0;;
4.152;1.035011;0;;
4.154;1.034837;0;;
4.155;1.034837;0;;
4.155;1.034837;0;;
4.173;1.01316;0;;
4.174;1.001302;0;;
4.195;0.967977;0;;
4.196;0.9676386;0;;
4.197;0.9504985;0;;
4.198;0.9455421;0;;
