smallCube3Timestamp;smallCube3XPos;smallCube3YPos;smallCube3newCorr;smallCube3smoothCorr
0;;;0;0
0.7991193;;;0;0
1.1004184;;;0;0
1.4022185;;;0;0
1.7035176;;;0;0
2.0053175;;;0;0
2.3066161;;;0;0
2.6094292;;;0;0
2.9112296;;;0;0
3.2130304;;;0;0
3.5143285;;;0;0
3.8161289;;;0;0
4.1179292;;;0;0
4.4197293;;;0;0
4.7210282;;;0;0
5.0228286;;;0;0
5.3241271;;;0;0
5.511;-2.731696;1;;
5.517;-2.709379;1;;
5.518;-2.709379;1;;
5.539;-2.664647;1;;
5.541;-2.664647;1;;
5.561;-2.619873;1;;
5.562;-2.619873;1;;
5.562;-2.619873;1;;
5.583;-2.575136;1;;
5.583;-2.575025;1;;
5.604;-2.531626;1;;
5.605;-2.530584;1;;
5.606;-2.530584;1;;
5.606;-2.530584;1;;
5.607;-2.530584;1;;
5.625928;;;0.417975744202092;0.139325248067364
5.627;-2.485512;1;;
5.627;-2.485512;1;;
5.628;-2.485512;1;;
5.629;-2.485512;1;;
5.648;-2.441696;1;;
5.649;-2.441125;1;;
5.65;-2.441125;1;;
5.65;-2.441125;1;;
5.67;-2.419102;1;;
5.671;-2.403646;1;;
5.672;-2.39978;1;;
5.673;-2.396248;1;;
5.692;-2.373915;1;;
5.693;-2.356623;1;;
5.694;-2.3527;1;;
5.715;-2.30775;1;;
5.716;-2.307337;1;;
5.717;-2.307248;1;;
5.717;-2.307233;1;;
5.718;-2.307226;1;;
5.737;-2.263018;1;;
5.738;-2.262532;1;;
5.739;-2.262466;1;;
5.759;-2.24069;1;;
5.76;-2.226614;1;;
5.761;-2.217595;1;;
5.768;-2.217595;1;;
5.768;-2.217595;1;;
5.781;-2.19556;1;;
5.782;-2.195252;1;;
5.783;-2.179557;1;;
5.804;-2.150898;1;;
5.805;-2.134245;1;;
5.807;-2.129077;1;;
5.808;-2.128511;1;;
5.828;-2.083816;1;;
5.828;-2.083816;1;;
5.829;-2.083816;1;;
5.83;-2.083816;1;;
5.83;-2.083816;1;;
5.85;-2.039913;1;;
5.851;-2.039358;1;;
5.852;-2.039358;1;;
5.872;-1.994941;1;;
5.873;-1.99448;1;;
5.874;-1.994413;1;;
5.875;-1.994393;1;;
5.876;-1.994393;1;;
5.894;-1.949811;1;;
5.895;-1.949296;1;;
5.896;-1.949224;1;;
5.897;-1.949203;1;;
5.916;-1.905427;1;;
5.917;-1.905427;1;;
5.917;-1.905427;1;;
5.9277279;;;0.463295059326043;0.293756934509378
5.916;-1.905427;1;;
5.917;-1.905427;1;;
5.917;-1.905427;1;;
5.939;-1.861852;1;;
5.94;-1.860631;1;;
5.941;-1.860388;1;;
5.942;-1.860348;1;;
5.962;-1.816118;1;;
5.963;-1.815725;1;;
5.983;-1.771905;1;;
5.985;-1.77097;1;;
5.986;-1.770867;1;;
6.007;-1.726942;1;;
6.008;-1.726551;1;;
6.008;-1.72649;1;;
6.028;-1.681888;1;;
6.051;-1.63756;1;;
6.052;-1.636809;1;;
6.073;-1.593319;1;;
6.074;-1.59275;1;;
6.075;-1.59239;1;;
6.096;-1.547361;1;;
6.097;-1.547361;1;;
6.097;-1.547361;1;;
6.118;-1.503826;1;;
6.119;-1.503201;1;;
6.14;-1.459047;1;;
6.142;-1.457982;1;;
6.163;-1.414685;1;;
6.164;-1.413981;1;;
6.165;-1.413361;1;;
6.185;-1.391793;1;;
6.187;-1.369386;1;;
6.207;-1.322702;1;;
6.208;-1.32173;1;;
6.209;-1.321564;1;;
6.21;-1.321539;1;;
6.2290267;;;0.48947528875718;0.456915364095105
6.229;-1.280053;1;;
6.23;-1.280027;1;;
6.25;-1.257197;1;;
6.251;-1.25696;1;;
6.252;-1.237226;1;;
6.253;-1.23438;1;;
6.273;-1.212985;1;;
6.274;-1.203032;1;;
6.276;-1.189101;1;;
6.296;-1.166233;1;;
6.297;-1.149409;1;;
6.298;-1.145917;1;;
6.299;-1.145005;1;;
6.3;-1.145005;1;;
6.319;-1.101402;1;;
6.319;-1.100998;1;;
6.321;-1.100345;1;;
6.341;-1.056574;1;;
6.342;-1.056028;1;;
6.343;-1.056028;1;;
6.343;-1.056028;1;;
6.344;-1.056028;1;;
6.363;-1.01236;1;;
6.364;-1.01162;1;;
6.365;-1.011276;1;;
6.366;-1.011214;1;;
6.386;-0.9679914;1;;
6.387;-0.9669626;1;;
6.389;-0.9660115;1;;
6.41;-0.9224014;1;;
6.411;-0.9219734;1;;
6.412;-0.9219093;1;;
6.413;-0.9218934;1;;
6.432;-0.8774261;1;;
6.433;-0.8769413;1;;
6.434;-0.8768492;1;;
6.435;-0.8768492;1;;
6.436;-0.8768492;1;;
6.455;-0.8326625;1;;
6.456;-0.8326625;1;;
6.476;-0.7878396;1;;
6.477;-0.7873952;1;;
6.499;-0.7439316;1;;
6.499;-0.7436034;1;;
6.5;-0.7430269;1;;
6.52;-0.7208079;1;;
6.521;-0.7054803;1;;
6.527;-0.6987704;1;;
6.528;-0.6985458;1;;
