small (1)Cube1Timestamp;small (1)Cube1XPos;small (1)Cube1YPos;small (1)Cube1newCorr;small (1)Cube1smoothCorr
0;;;0;0
0.3368935;;;0;0
0.6381931;;;0;0
0.939993;;;0;0
1.2412913;;;0;0
1.5430917;;;0;0
1.8448921;;;0;0
2.1472249;;;0;0
2.148;2.418241;0;;
2.169;2.407294;0;;
2.171;2.397379;0;;
2.191;2.384751;0;;
2.192;2.376949;0;;
2.193;2.374626;0;;
2.212;2.362523;0;;
2.213;2.362408;0;;
2.233;2.340236;0;;
2.234;2.340033;0;;
2.234;2.34;0;;
2.235;2.33996;0;;
2.255;2.317711;0;;
2.255;2.317711;0;;
2.256;2.317711;0;;
2.257;2.317711;0;;
2.276;2.295792;0;;
2.277;2.295508;0;;
2.298;2.273274;0;;
2.298;2.273274;0;;
2.299;2.273274;0;;
2.3;2.273274;0;;
2.3;2.273274;0;;
2.3;2.273274;0;;
2.319;2.251109;0;;
2.32;2.250815;0;;
2.34;2.228314;0;;
2.341;2.228314;0;;
2.341;2.228314;0;;
2.342;2.228314;0;;
2.362;2.206253;0;;
2.362;2.20597;0;;
2.363;2.20597;0;;
2.364;2.20597;0;;
2.383;2.183991;0;;
2.384;2.183756;0;;
2.384;2.183702;0;;
2.404;2.161174;0;;
2.405;2.161174;0;;
2.427;2.139221;0;;
2.428;2.139221;0;;
2.4485235;;;-0.277741502184715;-0.138870751092357
2.449;2.116868;0;;
2.45;2.116868;0;;
2.47;2.10548;0;;
2.471;2.094372;0;;
2.492;2.083217;0;;
2.493;2.083217;0;;
2.513;2.060238;0;;
2.514;2.060238;0;;
2.537;2.038689;0;;
2.538;2.038689;0;;
2.555;2.015986;0;;
2.577;1.993629;0;;
2.578;1.993629;0;;
2.599;1.971509;0;;
2.6;1.971509;0;;
2.621;1.949193;0;;
2.644;1.926754;0;;
2.645;1.926754;0;;
2.666;1.904589;0;;
2.667;1.904589;0;;
2.688;1.882091;0;;
2.689;1.882091;0;;
2.709;1.859812;0;;
2.71;1.859812;0;;
2.73;1.837583;0;;
2.731;1.837583;0;;
2.7498223;;;0.490389956299562;0.106324227057423
2.752;1.815422;0;;
2.772;1.804099;0;;
2.773;1.792694;0;;
2.794;1.781536;0;;
2.795;1.781536;0;;
2.818;1.758349;0;;
2.818;1.748215;0;;
2.819;1.748215;0;;
2.838;1.736737;0;;
2.84;1.736737;0;;
2.859;1.71447;0;;
2.859;1.71447;0;;
2.86;1.71447;0;;
2.86;1.71447;0;;
2.88;1.692328;0;;
2.881;1.69205;0;;
2.901;1.670041;0;;
2.902;1.670041;0;;
2.902;1.670041;0;;
2.903;1.670041;0;;
2.923;1.647842;0;;
2.923;1.64781;0;;
2.924;1.647557;0;;
2.947;1.62541;0;;
2.948;1.62541;0;;
2.949;1.62541;0;;
2.965;1.60292;0;;
2.965;1.60292;0;;
2.966;1.60292;0;;
2.986;1.581075;0;;
2.987;1.58087;0;;
2.987;1.580837;0;;
2.988;1.580797;0;;
3.008;1.56965;0;;
3.009;1.558229;0;;
3.009;1.558229;0;;
3.029;1.546556;0;;
3.03;1.538426;0;;
3.031;1.536511;0;;
3.05;1.524847;0;;
3.051;1.524719;0;;
3.0521239;;;0.482209028545008;0.486299492422285
3.052;1.516174;0;;
3.053;1.51502;0;;
3.072;1.502232;0;;
3.074;1.492502;0;;
3.075;1.49124;0;;
3.094;1.480008;0;;
3.095;1.480008;0;;
3.116;1.457959;0;;
3.116;1.457919;0;;
3.117;1.457734;0;;
3.137;1.435465;0;;
3.138;1.435239;0;;
3.139;1.435203;0;;
3.139;1.435188;0;;
3.14;1.435188;0;;
3.159;1.413215;0;;
3.159;1.413102;0;;
3.16;1.41292;0;;
3.18;1.390511;0;;
3.181;1.390511;0;;
3.181;1.390511;0;;
3.182;1.390511;0;;
3.202;1.368554;0;;
3.202;1.368554;0;;
3.203;1.368554;0;;
3.203;1.368554;0;;
3.222;1.346404;0;;
3.223;1.346184;0;;
3.223;1.346146;0;;
3.224;1.346124;0;;
3.243;1.323639;0;;
3.244;1.323393;0;;
3.245;1.323358;0;;
3.245;1.323352;0;;
3.265;1.301578;0;;
3.266;1.301304;0;;
3.266;1.301304;0;;
3.267;1.301304;0;;
3.286;1.27898;0;;
3.287;1.27898;0;;
3.287;1.27898;0;;
3.288;1.27898;0;;
3.308;1.267791;0;;
3.314;1.267791;0;;
3.315;1.260149;0;;
3.316;1.257808;0;;
3.329;1.239913;0;;
3.33;1.23967;0;;
3.331;1.2396;0;;
3.35;1.223067;0;;
3.351;1.223067;0;;
3.351;1.223067;0;;
3.352;1.223067;0;;
3.3534223;;;0.496408213018008;0.489308620781508
3.35;1.223067;0;;
3.351;1.223067;0;;
3.351;1.223067;0;;
3.352;1.223067;0;;
3.371;1.201043;0;;
3.372;1.200829;0;;
3.372;1.200755;0;;
3.393;1.178501;0;;
3.393;1.178501;0;;
3.394;1.178501;0;;
3.395;1.178501;0;;
3.414;1.156018;0;;
3.415;1.156018;0;;
3.415;1.156018;0;;
3.416;1.156018;0;;
3.436;1.133869;0;;
3.437;1.133869;0;;
3.437;1.133869;0;;
3.438;1.133869;0;;
3.458;1.111476;0;;
3.458;1.111476;0;;
3.458;1.111476;0;;
3.459;1.111476;0;;
3.479;1.089163;0;;
3.479;1.089163;0;;
3.48;1.089163;0;;
3.48;1.089163;0;;
3.5;1.066869;0;;
3.501;1.066869;0;;
3.501;1.066869;0;;
3.502;1.066869;0;;
3.521;1.044618;0;;
3.522;1.04438;0;;
3.523;1.044342;0;;
3.524;1.044331;0;;
3.544;1.022404;0;;
3.545;1.02218;0;;
3.566;0.9999523;0;;
3.567;0.9997517;0;;
3.567;0.9997184;0;;
3.568;0.9996924;0;;
3.568;0.9996836;0;;
3.588;0.9883167;0;;
3.589;0.9800563;0;;
3.589;0.9786451;0;;
3.59;0.9776492;0;;
3.612;0.9551857;0;;
3.613;0.9550442;0;;
3.613;0.955023;0;;
3.614;0.9549281;0;;
3.635;0.9324878;0;;
3.635;0.9324878;0;;
3.636;0.9324878;0;;
3.636;0.9324878;0;;
3.6547216;;;0.498056913776591;0.4972325633973
3.635;0.9324878;0;;
3.635;0.9324878;0;;
3.636;0.9324878;0;;
3.636;0.9324878;0;;
3.656;0.91061;0;;
3.657;0.9103807;0;;
3.658;0.9103475;0;;
3.667;0.910342;0;;
3.679;0.8819813;0;;
3.68;0.8815061;0;;
3.681;0.8814136;0;;
3.701;0.8659427;0;;
3.702;0.8658069;0;;
3.702;0.8657498;0;;
3.703;0.8657498;0;;
3.703;0.8657498;0;;
3.723;0.8430302;0;;
3.724;0.8430302;0;;
3.724;0.8430302;0;;
3.725;0.8430302;0;;
3.745;0.8208497;0;;
