small (2)Cube2Timestamp;small (2)Cube2XPos;small (2)Cube2YPos;small (2)Cube2newCorr;small (2)Cube2smoothCorr
0;;;0;0
0.3785037;;;0;0
0.6783;;;0;0
0.9795976;;;0;0
1.2813977;;;0;0
1.5826968;;;0;0
1.8844967;;;0;0
2.1862973;;;0;0
2.196;-2.355394;-1;;
2.197;-2.355394;-1;;
2.218;-2.4235;-1;;
2.221;-2.455307;-1;;
2.243;-2.522236;-1;;
2.244;-2.522236;-1;;
2.289;-2.655109;-1;;
2.309;-2.689053;-1;;
2.31;-2.715725;-1;;
2.331;-2.756012;-1;;
2.332;-2.785;-1;;
2.353;-2.822886;-1;;
2.355;-2.853788;-1;;
2.376;-2.923201;-1;;
2.378;-2.923848;-1;;
2.398;-2.957021;-1;;
2.399;-2.981033;-1;;
2.42;-3.024164;-1;;
2.422;-3;-1;;
2.444;-2.935893;-1;;
2.446;-2.933997;-1;;
2.465;-2.898903;-1;;
2.466;-2.871751;-1;;
2.488;-2.832516;-1;;
2.4880977;;;-0.419368160329823;-0.104842040082456
2.488;-2.832516;-1;;
2.489;-2.804013;-1;;
2.532;-2.665777;-1;;
2.534;-2.664174;-1;;
2.556;-2.599157;-1;;
2.557;-2.5984;-1;;
2.577;-2.563975;-1;;
2.587;-2.533811;-1;;
2.6;-2.461493;-1;;
2.601;-2.460316;-1;;
2.622;-2.397073;-1;;
2.623;-2.396325;-1;;
2.624;-2.396325;-1;;
2.645;-2.331809;-1;;
2.646;-2.330231;-1;;
2.667;-2.264535;-1;;
2.668;-2.263885;-1;;
2.689;-2.230419;-1;;
2.69;-2.203904;-1;;
2.712;-2.131057;-1;;
2.713;-2.129726;-1;;
2.734;-2.063277;-1;;
2.735;-2.062207;-1;;
2.756;-1.996507;-1;;
2.758;-1.995175;-1;;
2.78;-1.928422;-1;;
2.7893962;;;-0.480309583156628;-0.224919435871613
2.801;-1.861019;-1;;
2.802;-1.861019;-1;;
2.803;-1.861019;-1;;
2.823;-1.794085;-1;;
2.825;-1.79336;-1;;
2.847;-1.726945;-1;;
2.848;-1.726363;-1;;
2.869;-1.660965;-1;;
2.869;-1.660502;-1;;
2.87;-1.660178;-1;;
2.892;-1.592199;-1;;
2.894;-1.592199;-1;;
2.895;-1.592199;-1;;
2.895;-1.592199;-1;;
2.896;-1.592199;-1;;
2.915;-1.526548;-1;;
2.916;-1.525826;-1;;
2.917;-1.525721;-1;;
2.918;-1.525707;-1;;
2.939;-1.45976;-1;;
2.939;-1.459642;-1;;
2.94;-1.459088;-1;;
2.941;-1.458997;-1;;
2.96;-1.388691;-1;;
2.962;-1.38816;-1;;
2.963;-1.387744;-1;;
2.964;-1.387744;-1;;
2.99;-1.326799;-1;;
2.991;-1.326799;-1;;
3.007;-1.250138;-1;;
3.008;-1.250138;-1;;
3.009;-1.250138;-1;;
3.012;-1.236629;-1;;
3.03;-1.191448;-1;;
3.031;-1.190965;-1;;
3.032;-1.190861;-1;;
3.034;-1.190823;-1;;
3.054;-1.126009;-1;;
3.056;-1.125287;-1;;
3.059;-1.094007;-1;;
3.06;-1.092116;-1;;
3.08;-1.026984;-1;;
3.081;-1.025366;-1;;
3.082;-1.025366;-1;;
3.083;-1.025366;-1;;
3.083;-1.025366;-1;;
3.0906951;;;-0.44233964156685;-0.335504346263325
3.08;-1.026984;-1;;
3.081;-1.025366;-1;;
3.082;-1.025366;-1;;
3.083;-1.025366;-1;;
3.083;-1.025366;-1;;
3.104;-0.9587368;-1;;
3.105;-0.9581169;-1;;
3.106;-0.9579909;-1;;
3.126;-0.8928992;-1;;
3.129;-0.8916576;-1;;
3.13;-0.8913616;-1;;
3.149;-0.8258405;-1;;
3.15;-0.8247719;-1;;
3.151;-0.8242593;-1;;
3.152;-0.8241771;-1;;
3.173;-0.7577164;-1;;
3.173;-0.7573975;-1;;
3.195;-0.6944577;-1;;
3.2;-0.6907483;-1;;
3.202;-0.6620826;-1;;
3.204;-0.6570402;-1;;
3.204;-0.6566814;-1;;
3.222;-0.6226591;-1;;
3.223;-0.6222686;-1;;
3.224;-0.6222112;-1;;
3.225;-0.5887002;-1;;
3.246;-0.5556617;-1;;
3.247;-0.5302111;-1;;
3.248;-0.5244569;-1;;
3.248;-0.5234671;-1;;
3.249;-0.5227849;-1;;
3.268;-0.488973;-1;;
3.269;-0.46266;-1;;
