small (1)Cube1Timestamp;small (1)Cube1XPos;small (1)Cube1YPos;small (1)Cube1newCorr;small (1)Cube1smoothCorr
0;;;0;0
0.3785037;;;0;0
0.6783;;;0;0
0.9795976;;;0;0
1.2813977;;;0;0
1.5826968;;;0;0
1.8844967;;;0;0
2.1862973;;;0;0
2.196;0.7108304;0;;
2.197;0.7108304;0;;
2.218;0.7335326;0;;
2.221;0.7441349;0;;
2.243;0.7664447;0;;
2.244;0.7664447;0;;
2.289;0.8107356;0;;
2.309;0.8220503;0;;
2.31;0.830941;0;;
2.331;0.8443699;0;;
2.332;0.8540325;0;;
2.353;0.8666612;0;;
2.355;0.8769618;0;;
2.376;0.9000995;0;;
2.378;0.9003152;0;;
2.398;0.911373;0;;
2.399;0.9193769;0;;
2.42;0.933754;0;;
2.422;0.9452713;0;;
2.444;0.9666404;0;;
2.446;0.9672722;0;;
2.465;0.9789703;0;;
2.466;0.9880208;0;;
2.488;1.001099;0;;
2.4880977;;;0.38488259955482;0.096220649888705
2.488;1.001099;0;;
2.489;1.0106;0;;
2.532;1.056679;0;;
2.534;1.057213;0;;
2.556;1.078886;0;;
2.557;1.079138;0;;
2.577;1.090613;0;;
2.587;1.100668;0;;
2.6;1.124774;0;;
2.601;1.125166;0;;
2.622;1.146247;0;;
2.623;1.146496;0;;
2.624;1.146496;0;;
2.645;1.168002;0;;
2.646;1.168527;0;;
2.667;1.190426;0;;
2.668;1.190643;0;;
2.689;1.201798;0;;
2.69;1.210636;0;;
2.712;1.234919;0;;
2.713;1.235362;0;;
2.734;1.257512;0;;
2.735;1.257869;0;;
2.756;1.279769;0;;
2.758;1.280213;0;;
2.78;1.302464;0;;
2.7893962;;;-0.480309543061699;-0.0238567358767198
2.801;1.324931;0;;
2.802;1.324931;0;;
2.803;1.324931;0;;
2.823;1.347243;0;;
2.825;1.347484;0;;
2.847;1.369623;0;;
2.848;1.369817;0;;
2.869;1.391616;0;;
2.869;1.39177;0;;
2.87;1.391878;0;;
2.892;1.414538;0;;
2.894;1.414538;0;;
2.895;1.414538;0;;
2.895;1.414538;0;;
2.896;1.414538;0;;
2.915;1.436422;0;;
2.916;1.436662;0;;
2.917;1.436697;0;;
2.918;1.436702;0;;
2.939;1.458684;0;;
2.939;1.458724;0;;
2.94;1.458908;0;;
2.941;1.458939;0;;
2.96;1.482374;0;;
2.962;1.482551;0;;
2.963;1.48269;0;;
2.964;1.48269;0;;
2.99;1.503005;0;;
2.991;1.503005;0;;
3.007;1.528558;0;;
3.008;1.528558;0;;
3.009;1.528558;0;;
3.012;1.533061;0;;
3.03;1.548122;0;;
3.031;1.548283;0;;
3.032;1.548317;0;;
3.034;1.54833;0;;
3.054;1.569935;0;;
3.056;1.570175;0;;
3.059;1.580602;0;;
3.06;1.581232;0;;
3.08;1.602943;0;;
3.081;1.603482;0;;
3.082;1.603482;0;;
3.083;1.603482;0;;
3.083;1.603482;0;;
3.0906951;;;-0.442339611649123;-0.134441638789
3.08;1.602943;0;;
3.081;1.603482;0;;
3.082;1.603482;0;;
3.083;1.603482;0;;
3.083;1.603482;0;;
3.104;1.625692;0;;
3.105;1.625899;0;;
3.106;1.625941;0;;
3.126;1.647638;0;;
3.129;1.648052;0;;
3.13;1.64815;0;;
3.149;1.669991;0;;
3.15;1.670347;0;;
3.151;1.670518;0;;
3.152;1.670545;0;;
3.173;1.692699;0;;
3.173;1.692805;0;;
3.195;1.713785;0;;
3.2;1.715022;0;;
3.202;1.724577;0;;
3.204;1.726258;0;;
3.204;1.726377;0;;
3.222;1.737718;0;;
3.223;1.737848;0;;
3.224;1.737867;0;;
3.225;1.749038;0;;
3.246;1.760051;0;;
3.247;1.768534;0;;
3.248;1.770452;0;;
3.248;1.770782;0;;
3.249;1.771009;0;;
3.268;1.78228;0;;
3.269;1.791051;0;;
3.27;1.792934;0;;
3.291;1.804554;0;;
3.292;1.815919;0;;
3.293;1.815919;0;;
3.294;1.815919;0;;
3.294;1.815919;0;;
3.313;1.827007;0;;
3.314;1.835967;0;;
3.315;1.837711;0;;
3.333;1.849211;0;;
3.334;1.849322;0;;
3.335;1.849356;0;;
3.335;1.850587;0;;
3.354;1.870839;0;;
3.355;1.871635;0;;
3.363;1.882305;0;;
3.364;1.882575;0;;
3.376;1.898453;0;;
3.377;1.898693;0;;
3.377;1.898732;0;;
