small (2)Cube2Timestamp;small (2)Cube2XPos;small (2)Cube2YPos;small (2)Cube2newCorr;small (2)Cube2smoothCorr
3.613;-2.766383;-1;;
3.613;-2.766447;-1;;
3.614;-2.766731;-1;;
3.635;-2.834052;-1;;
3.635;-2.834052;-1;;
3.636;-2.834052;-1;;
3.636;-2.834052;-1;;
3.6547216;;;0.498056912423542;0.497232559580989
3.635;-2.834052;-1;;
3.635;-2.834052;-1;;
3.636;-2.834052;-1;;
3.636;-2.834052;-1;;
3.656;-2.899686;-1;;
3.657;-2.900373;-1;;
3.658;-2.900473;-1;;
3.667;-2.90049;-1;;
3.679;-2.985572;-1;;
3.68;-2.986998;-1;;
3.681;-2.987275;-1;;
3.701;-2.999843;-1;;
3.702;-2.999954;-1;;
3.702;-3;-1;;
3.703;-3;-1;;
3.703;-3;-1;;
3.723;-2.931841;-1;;
3.724;-2.931841;-1;;
3.724;-2.931841;-1;;
3.725;-2.931841;-1;;
3.745;-2.8653;-1;;
3.746;-2.8653;-1;;
3.746;-2.8653;-1;;
3.747;-2.8653;-1;;
3.767;-2.800278;-1;;
3.767;-2.799851;-1;;
3.768;-2.799552;-1;;
3.769;-2.799479;-1;;
3.788;-2.766041;-1;;
3.789;-2.736253;-1;;
3.811;-2.698834;-1;;
3.812;-2.672618;-1;;
3.812;-2.668112;-1;;
3.813;-2.665211;-1;;
3.814;-2.665211;-1;;
3.814;-2.665211;-1;;
3.832;-2.630809;-1;;
3.834;-2.605676;-1;;
3.855;-2.565282;-1;;
3.856;-2.537919;-1;;
3.857;-2.533355;-1;;
3.858;-2.531838;-1;;
3.858;-2.531809;-1;;
3.859;-2.531091;-1;;
3.878;-2.497112;-1;;
3.879;-2.474623;-1;;
3.88;-2.46771;-1;;
3.9;-2.399722;-1;;
3.901;-2.398199;-1;;
3.903;-2.397316;-1;;
3.923;-2.331298;-1;;
3.924;-2.330698;-1;;
3.925;-2.330537;-1;;
3.925;-2.330479;-1;;
3.9449914;;;-0.443178618163416;0.183762166999521
3.946;-2.264118;-1;;
3.947;-2.2641;-1;;
3.968;-2.196983;-1;;
3.969;-2.196174;-1;;
3.97;-2.196174;-1;;
3.99;-2.129938;-1;;
3.991;-2.12925;-1;;
4.012;-2.095931;-1;;
4.014;-2.06174;-1;;
4.036;-1.99493;-1;;
4.043;-1.99493;-1;;
4.046;-1.96853;-1;;
4.048;-1.96365;-1;;
4.058;-1.928248;-1;;
4.08;-1.860815;-1;;
4.081;-1.860815;-1;;
4.081;-1.860815;-1;;
4.082;-1.860815;-1;;
4.102;-1.795335;-1;;
4.124;-1.729651;-1;;
4.125;-1.728276;-1;;
4.127;-1.727514;-1;;
4.147;-1.660693;-1;;
4.149;-1.659867;-1;;
4.15;-1.659867;-1;;
4.17;-1.591054;-1;;
4.171;-1.591054;-1;;
4.191;-1.527169;-1;;
4.192;-1.525578;-1;;
4.193;-1.525578;-1;;
4.193;-1.525578;-1;;
4.194;-1.525578;-1;;
4.194;-1.525578;-1;;
4.213;-1.460331;-1;;
4.214;-1.459613;-1;;
4.215;-1.459516;-1;;
4.236;-1.392275;-1;;
4.237;-1.391632;-1;;
4.238;-1.391505;-1;;
4.2467915;;;-0.494603808719134;-0.146575171486336
4.236;-1.392275;-1;;
4.237;-1.391632;-1;;
4.238;-1.391505;-1;;
4.259;-1.32506;-1;;
4.259;-1.32425;-1;;
4.26;-1.32425;-1;;
4.261;-1.32425;-1;;
4.261;-1.32425;-1;;
4.262;-1.32425;-1;;
4.28;-1.290929;-1;;
4.281;-1.270053;-1;;
4.302;-1.192709;-1;;
4.304;-1.191134;-1;;
4.304;-1.191032;-1;;
4.305;-1.190935;-1;;
4.305;-1.19092;-1;;
4.325;-1.126037;-1;;
4.326;-1.124532;-1;;
4.327;-1.123778;-1;;
4.328;-1.123665;-1;;
4.347;-1.057277;-1;;
4.348;-1.056553;-1;;
4.349;-1.056437;-1;;
4.37;-0.9908704;-1;;
4.371;-0.9901009;-1;;
4.372;-0.9901009;-1;;
4.373;-0.9901009;-1;;
4.373;-0.9901009;-1;;
4.393;-0.9242209;-1;;
4.394;-0.9230421;-1;;
4.395;-0.9225423;-1;;
4.415;-0.8551784;-1;;
4.415;-0.8551784;-1;;
4.422;-0.8551784;-1;;
4.423;-0.8551784;-1;;
4.424;-0.8551784;-1;;
4.424;-0.8551784;-1;;
4.438;-0.7901645;-1;;
4.438;-0.7899678;-1;;
4.462;-0.7226579;-1;;
4.463;-0.722086;-1;;
4.464;-0.7219946;-1;;
4.464;-0.7219574;-1;;
4.484;-0.6544012;-1;;
4.485;-0.6544012;-1;;
4.485;-0.6544012;-1;;
4.486;-0.6544012;-1;;
4.487;-0.6544012;-1;;
4.506;-0.5883219;-1;;
4.507;-0.5876626;-1;;
4.507;-0.587554;-1;;
4.527;-0.5215976;-1;;
4.527;-0.5211529;-1;;
4.528;-0.5207625;-1;;
4.529;-0.5207625;-1;;
4.529;-0.5207625;-1;;
4.5485918;;;-0.489189749532136;-0.475657392138229
4.55;-0.4538661;-1;;
4.55;-0.4546421;-1;;
4.571;-0.3871951;-1;;
4.573;-0.3864056;-1;;
4.573;-0.3864056;-1;;
4.573;-0.3864056;-1;;
4.594;-0.3199421;-1;;
4.595;-0.3192787;-1;;
4.596;-0.3191885;-1;;
4.596;-0.3191733;-1;;
4.597;-0.3191668;-1;;
4.617;-0.2534899;-1;;
4.618;-0.2529193;-1;;
4.618;-0.2526467;-1;;
4.639;-0.1855112;-1;;
4.64;-0.1855112;-1;;
4.64;-0.1855112;-1;;
4.641;-0.1855112;-1;;
4.642;-0.1855112;-1;;
4.642;-0.1855112;-1;;
4.661;-0.119711;-1;;
4.662;-0.1190744;-1;;
4.683;-0.0524078;-1;;
4.684;-0.05175544;-1;;
4.685;-0.05165521;-1;;
4.686;-0.05162889;-1;;
4.705;0.01447939;-1;;
4.706;0.01512606;-1;;
4.707;0.01528681;-1;;
4.708;0.01533968;-1;;
4.708;0.01533968;-1;;
4.729;0.07922583;-1;;
4.729;0.07943014;-1;;
4.731;0.08198822;-1;;
4.75;0.1487011;-1;;
4.751;0.1494313;-1;;
4.752;0.1495346;-1;;
4.753;0.1495639;-1;;
4.753;0.1495639;-1;;
4.754;0.1495639;-1;;
4.776;0.2165561;-1;;
4.776;0.2165561;-1;;
4.803;0.28308;-1;;
4.804;0.2835039;-1;;
4.804;0.2835183;-1;;
4.805;0.2836553;-1;;
4.818;0.35063;-1;;
4.819;0.3527502;-1;;
4.82;0.3530967;-1;;
4.821;0.3532515;-1;;
4.821;0.3532515;-1;;
4.821;0.3532515;-1;;
4.841;0.4175396;-1;;
4.842;0.4175396;-1;;
4.8498904;;;-0.493733935710258;-0.492509164653843
4.841;0.4175396;-1;;
4.842;0.4175396;-1;;
4.863;0.4836766;-1;;
4.864;0.4842485;-1;;
4.865;0.4844029;-1;;
4.865;0.4844267;-1;;
4.866;0.4844508;-1;;
4.866;0.4844597;-1;;
4.885;0.5524552;-1;;
4.886;0.5524552;-1;;
4.907;0.6185586;-1;;
4.908;0.619164;-1;;
4.909;0.6193095;-1;;
4.91;0.6193444;-1;;
4.929;0.685231;-1;;
4.93;0.6859514;-1;;
4.931;0.6860545;-1;;
4.932;0.6860847;-1;;
4.932;0.6860847;-1;;
4.952;0.7518082;-1;;
4.953;0.7527626;-1;;
4.954;0.7533287;-1;;
4.973;0.8191332;-1;;
4.974;0.8198587;-1;;
4.975;0.819957;-1;;
4.976;0.8199772;-1;;
4.976;0.8199806;-1;;
4.996;0.885823;-1;;
4.997;0.8864855;-1;;
4.998;0.886615;-1;;
5.019;0.9530188;-1;;
5.02;0.9535869;-1;;
5.02;0.9536515;-1;;
5.021;0.953828;-1;;
5.041;1.02193;-1;;
5.042;1.02193;-1;;
5.042;1.02193;-1;;
5.043;1.02193;-1;;
5.063;1.086937;-1;;
5.064;1.087744;-1;;
5.065;1.087744;-1;;
5.065;1.087744;-1;;
5.086;1.154874;-1;;
5.087;1.154874;-1;;
5.088;1.154874;-1;;
5.088;1.154874;-1;;
5.088;1.154874;-1;;
5.108;1.222684;-1;;
5.109;1.222684;-1;;
5.109;1.222684;-1;;
5.13;1.28813;-1;;
5.131;1.288915;-1;;
5.132;1.288915;-1;;
5.132;1.288915;-1;;
5.1511898;;;-0.152541999409247;-0.378488561550547
5.173;1.388856;-1;;
5.175;1.420805;-1;;
5.176;1.427228;-1;;
5.177;1.433637;-1;;
5.178;1.435762;-1;;
5.178;1.435804;-1;;
5.179;1.436608;-1;;
5.18;1.436741;-1;;
5.197;1.488917;-1;;
5.198;1.489463;-1;;
5.198;1.489512;-1;;
5.199;1.48967;-1;;
5.22;1.556239;-1;;
5.22;1.557048;-1;;
5.221;1.557048;-1;;
5.222;1.557048;-1;;
5.241;1.62375;-1;;
5.242;1.62375;-1;;
5.243;1.62375;-1;;
5.244;1.62375;-1;;
5.263;1.690475;-1;;
5.264;1.691197;-1;;
5.265;1.691307;-1;;
5.266;1.691334;-1;;
5.286;1.757017;-1;;
5.287;1.757849;-1;;
5.288;1.757849;-1;;
5.288;1.757849;-1;;
5.308;1.823419;-1;;
5.309;1.824044;-1;;
5.31;1.824185;-1;;
5.311;1.824226;-1;;
5.331;1.891457;-1;;
5.331;1.891457;-1;;
5.332;1.891457;-1;;
5.333;1.891457;-1;;
5.353;1.957619;-1;;
5.353;1.958163;-1;;
5.354;1.958391;-1;;
5.355;1.958438;-1;;
5.374;1.992361;-1;;
5.375;2.015066;-1;;
5.376;2.022349;-1;;
5.376;2.025764;-1;;
5.395;2.059561;-1;;
5.396;2.059561;-1;;
5.396;2.059561;-1;;
5.397;2.087286;-1;;
5.416;2.125705;-1;;
5.417;2.126067;-1;;
5.417;2.126119;-1;;
5.418;2.126193;-1;;
5.437;2.192952;-1;;
5.438;2.193611;-1;;
5.438;2.193716;-1;;
5.438;2.193848;-1;;
5.4414598;;;-0.478702350468947;-0.374992761862817
5.459;2.25972;-1;;
5.459;2.25972;-1;;
5.459;2.25972;-1;;
5.46;2.25972;-1;;
5.479;2.32601;-1;;
5.48;2.326869;-1;;
5.481;2.326869;-1;;
5.507;2.394773;-1;;
5.523;2.461271;-1;;
5.524;2.461271;-1;;
5.544;2.528656;-1;;
5.546;2.528656;-1;;
5.567;2.595008;-1;;
5.568;2.595008;-1;;
5.589;2.662255;-1;;
5.59;2.662255;-1;;
5.591;2.662255;-1;;
5.591;2.662255;-1;;
5.611;2.729733;-1;;
5.612;2.729733;-1;;
5.613;2.729733;-1;;
5.614;2.729733;-1;;
5.634;2.795194;-1;;
5.634;2.796026;-1;;
5.635;2.796026;-1;;
5.636;2.796026;-1;;
5.655;2.862683;-1;;
5.656;2.863338;-1;;
5.657;2.863497;-1;;
5.657;2.863524;-1;;
5.676;2.929266;-1;;
5.677;2.929984;-1;;
5.678;2.930097;-1;;
5.679;2.930114;-1;;
5.698;2.963238;-1;;
5.699;2.981612;-1;;
5.7;2.990024;-1;;
5.701;2.996021;-1;;
5.721;2.999951;-1;;
5.722;2.99999;-1;;
5.722;2.999996;-1;;
5.723;3;-1;;
5.743;2.966098;-1;;
5.7432594;;;-0.476869100578028;-0.369371150152074
5.765;2.899338;-1;;
5.766;2.871879;-1;;
5.767;2.866671;-1;;
5.768;2.865455;-1;;
5.786;2.831098;-1;;
5.787;2.831098;-1;;
5.788;2.831098;-1;;
5.789;2.807079;-1;;
5.807;2.764407;-1;;
5.808;2.763977;-1;;
5.808;2.76391;-1;;
5.809;2.763843;-1;;
5.828;2.697006;-1;;
5.828;2.696574;-1;;
5.829;2.696229;-1;;
5.829;2.696112;-1;;
5.849;2.629885;-1;;
5.85;2.629885;-1;;
5.87;2.563969;-1;;
5.871;2.563158;-1;;
5.872;2.563158;-1;;
5.876;2.563158;-1;;
5.877;2.563158;-1;;
5.891;2.488234;-1;;
5.892;2.487128;-1;;
5.893;2.48693;-1;;
5.913;2.428981;-1;;
5.914;2.428981;-1;;
5.914;2.428981;-1;;
5.915;2.428981;-1;;
5.936;2.362109;-1;;
5.937;2.362109;-1;;
5.937;2.362109;-1;;
5.938;2.362109;-1;;
5.957;2.296381;-1;;
5.958;2.295763;-1;;
5.959;2.295576;-1;;
5.959;2.295556;-1;;
5.979;2.22888;-1;;
5.98;2.2282;-1;;
5.981;2.228092;-1;;
5.982;2.22805;-1;;
6.001;2.160927;-1;;
6.002;2.160927;-1;;
6.003;2.160927;-1;;
6.003;2.160927;-1;;
6.022;2.127925;-1;;
6.023;2.099838;-1;;
6.024;2.095622;-1;;
6.025;2.094221;-1;;
6.044;2.059428;-1;;
6.045;2.059428;-1;;
6.0455612;;;-0.48915176075533;-0.481574403934102
6.044;2.059428;-1;;
6.045;2.059428;-1;;
6.046;2.031584;-1;;
6.047;2.026261;-1;;
6.066;1.992484;-1;;
6.066;1.992484;-1;;
6.066;1.992484;-1;;
6.068;1.992484;-1;;
6.086;1.925764;-1;;
6.087;1.925764;-1;;
6.087;1.925764;-1;;
6.088;1.925764;-1;;
6.107;1.859751;-1;;
6.108;1.859074;-1;;
6.108;1.858961;-1;;
6.109;1.858901;-1;;
6.129;1.79234;-1;;
6.13;1.79234;-1;;
6.15;1.725575;-1;;
6.15;1.72472;-1;;
6.151;1.72472;-1;;
6.151;1.72472;-1;;
6.152;1.72472;-1;;
6.171;1.658806;-1;;
6.172;1.658168;-1;;
6.172;1.65792;-1;;
6.192;1.591377;-1;;
6.193;1.591377;-1;;
6.193;1.591377;-1;;
6.194;1.591377;-1;;
6.214;1.524987;-1;;
6.215;1.524354;-1;;
6.216;1.524146;-1;;
6.217;1.524146;-1;;
6.235;1.45823;-1;;
6.236;1.45754;-1;;
6.237;1.457377;-1;;
6.244;1.457331;-1;;
6.258;1.392311;-1;;
6.26;1.390546;-1;;
6.261;1.390124;-1;;
6.261;1.390051;-1;;
6.328;1.189247;-1;;
6.329;1.188704;-1;;
6.331;1.188542;-1;;
6.332;1.188511;-1;;
6.332;1.188508;-1;;
6.333;1.188497;-1;;
6.333;1.188497;-1;;
6.334;1.188497;-1;;
6.335;1.188497;-1;;
6.336;1.165696;-1;;
6.336;1.163277;-1;;
6.337;1.155843;-1;;
6.3468609;;;-0.495141360381459;-0.487054073904939
6.335;1.188497;-1;;
6.336;1.165696;-1;;
6.336;1.163277;-1;;
6.337;1.155843;-1;;
6.352;1.122426;-1;;
6.352;1.121854;-1;;
6.353;1.121854;-1;;
6.373;1.055107;-1;;
6.373;1.055107;-1;;
6.374;1.055107;-1;;
6.375;1.055107;-1;;
6.395;0.989175;-1;;
6.396;0.9885496;-1;;
6.396;0.9884458;-1;;
6.397;0.9883376;-1;;
6.416;0.9211001;-1;;
6.416;0.9211001;-1;;
6.417;0.9211001;-1;;
6.418;0.9211001;-1;;
6.437;0.8540267;-1;;
6.437;0.8540267;-1;;
6.438;0.8540267;-1;;
6.439;0.8540267;-1;;
6.459;0.8203827;-1;;
6.459;0.7873511;-1;;
6.46;0.7873511;-1;;
6.46;0.7873511;-1;;
6.48;0.7209516;-1;;
6.483;0.7204103;-1;;
6.484;0.7202854;-1;;
6.487;0.7201483;-1;;
6.506;0.6542979;-1;;
6.506;0.6534059;-1;;
6.507;0.6534059;-1;;
6.508;0.6534059;-1;;
6.527;0.586799;-1;;
6.527;0.5859002;-1;;
6.528;0.5859002;-1;;
6.529;0.5859002;-1;;
6.548;0.5197499;-1;;
6.549;0.5191095;-1;;
6.549;0.5190179;-1;;
6.55;0.5188605;-1;;
6.57;0.4518791;-1;;
6.571;0.4518791;-1;;
6.571;0.4518791;-1;;
6.572;0.4518791;-1;;
6.591;0.4186527;-1;;
6.592;0.4182205;-1;;
6.593;0.3846983;-1;;
6.594;0.3846983;-1;;
6.613;0.3504802;-1;;
6.613;0.3504802;-1;;
6.62;0.3189348;-1;;
6.621;0.3180434;-1;;
6.633;0.2705588;-1;;
6.634;0.2697789;-1;;
6.6486604;;;-0.497259106164704;-0.493850742433831
6.654;0.2181374;-1;;
6.655;0.2176261;-1;;
6.655;0.2175388;-1;;
6.656;0.2174877;-1;;
6.657;0.2174877;-1;;
6.657;0.2174877;-1;;
6.676;0.1508358;-1;;
6.676;0.1508358;-1;;
6.697;0.08431257;-1;;
6.698;0.08352019;-1;;
6.699;0.08352019;-1;;
6.699;0.08352019;-1;;
6.719;0.01657017;-1;;
6.72;0.01657017;-1;;
6.72;0.01657017;-1;;
6.721;0.01657017;-1;;
6.74;-0.04946775;-1;;
6.741;-0.05009268;-1;;
6.741;-0.0501843;-1;;
6.742;-0.05033233;-1;;
6.761;-0.1178028;-1;;
6.762;-0.1178028;-1;;
6.763;-0.1178028;-1;;
6.764;-0.1178028;-1;;
6.783;-0.1507361;-1;;
6.784;-0.1770435;-1;;
6.785;-0.1835245;-1;;
6.787;-0.1851137;-1;;
6.808;-0.2499998;-1;;
6.808;-0.250902;-1;;
6.809;-0.2514235;-1;;
6.809;-0.2515132;-1;;
6.829;-0.3180318;-1;;
6.83;-0.3186864;-1;;
6.831;-0.3188302;-1;;
6.831;-0.3188549;-1;;
6.851;-0.3847863;-1;;
6.852;-0.3855945;-1;;
6.853;-0.3855945;-1;;
6.853;-0.3855945;-1;;
6.873;-0.4518963;-1;;
6.874;-0.4524662;-1;;
6.874;-0.4524744;-1;;
6.875;-0.4527484;-1;;
6.894;-0.4861969;-1;;
6.895;-0.5093584;-1;;
6.895;-0.5114454;-1;;
6.896;-0.5196785;-1;;
6.916;-0.5538644;-1;;
6.917;-0.5778558;-1;;
6.917;-0.5810246;-1;;
6.918;-0.5875521;-1;;
6.937;-0.621121;-1;;
6.938;-0.621121;-1;;
6.938;-0.621121;-1;;
6.939;-0.6481382;-1;;
6.9494578;;;-0.498376485445149;-0.496925650663771
6.958;-0.6872688;-1;;
6.959;-0.6876597;-1;;
6.959;-0.6877242;-1;;
6.963;-0.6877611;-1;;
6.976;-0.7539994;-1;;
6.98;-0.7708582;-1;;
7.001;-0.8203318;-1;;
7.002;-0.8207905;-1;;
7.002;-0.8208696;-1;;
7.003;-0.8209264;-1;;
7.003;-0.8209264;-1;;
7.022;-0.8873253;-1;;
7.023;-0.8879966;-1;;
7.024;-0.8881426;-1;;
7.044;-0.9546096;-1;;
7.044;-0.9551495;-1;;
7.045;-0.9553832;-1;;
7.046;-0.9554442;-1;;
7.066;-1.02213;-1;;
7.066;-1.02213;-1;;
7.067;-1.02213;-1;;
7.068;-1.02213;-1;;
7.088;-1.089416;-1;;
7.088;-1.089416;-1;;
7.089;-1.089416;-1;;
7.089;-1.089416;-1;;
7.109;-1.155538;-1;;
7.11;-1.156361;-1;;
7.111;-1.156361;-1;;
7.111;-1.156361;-1;;
7.13;-1.222852;-1;;
7.131;-1.223721;-1;;
7.132;-1.223721;-1;;
7.132;-1.223721;-1;;
7.151;-1.290684;-1;;
7.152;-1.290684;-1;;
7.153;-1.290684;-1;;
7.153;-1.290684;-1;;
7.173;-1.323879;-1;;
7.174;-1.349336;-1;;
7.174;-1.353693;-1;;
7.175;-1.357287;-1;;
7.195;-1.391808;-1;;
7.196;-1.417268;-1;;
7.196;-1.421656;-1;;
7.197;-1.424216;-1;;
7.216;-1.458184;-1;;
7.217;-1.458556;-1;;
7.218;-1.486883;-1;;
7.219;-1.491885;-1;;
7.239;-1.526142;-1;;
7.239;-1.526142;-1;;
7.239;-1.526142;-1;;
7.24;-1.553361;-1;;
7.2517594;;;-0.49849626318643;-0.498043951598761
7.239;-1.526142;-1;;
7.239;-1.526142;-1;;
7.239;-1.526142;-1;;
7.24;-1.553361;-1;;
7.26;-1.592159;-1;;
7.261;-1.592656;-1;;
7.281;-1.659049;-1;;
7.282;-1.659049;-1;;
7.282;-1.659049;-1;;
7.283;-1.659049;-1;;
7.284;-1.659049;-1;;
7.303;-1.724776;-1;;
7.303;-1.725554;-1;;
7.305;-1.726519;-1;;
7.325;-1.79378;-1;;
7.325;-1.79378;-1;;
7.326;-1.79378;-1;;
7.326;-1.79378;-1;;
7.348;-1.858594;-1;;
7.349;-1.859348;-1;;
7.35;-1.859894;-1;;
7.367;-1.925704;-1;;
7.368;-1.926683;-1;;
7.369;-1.926683;-1;;
7.369;-1.926683;-1;;
7.387;-1.993502;-1;;
7.388;-1.99421;-1;;
7.388;-1.994332;-1;;
7.389;-1.994413;-1;;
7.409;-2.061623;-1;;
7.409;-2.061623;-1;;
7.41;-2.061623;-1;;
7.41;-2.061623;-1;;
7.43;-2.127774;-1;;
7.431;-2.128583;-1;;
7.432;-2.128583;-1;;
7.432;-2.128583;-1;;
7.452;-2.162233;-1;;
7.453;-2.18916;-1;;
7.454;-2.193574;-1;;
7.454;-2.195573;-1;;
7.474;-2.22922;-1;;
7.475;-2.22922;-1;;
7.476;-2.252968;-1;;
7.495;-2.297379;-1;;
7.496;-2.297379;-1;;
7.496;-2.297379;-1;;
7.497;-2.324246;-1;;
7.498;-2.32844;-1;;
7.516;-2.36319;-1;;
7.517;-2.363545;-1;;
7.517;-2.363603;-1;;
7.537;-2.429082;-1;;
7.538;-2.429694;-1;;
7.539;-2.429893;-1;;
