largeCube3Timestamp;largeCube3XPos;largeCube3YPos;largeCube3newCorr;largeCube3smoothCorr
2.824;-0.5736858;2.5;;
2.825;-0.573783;2.5;;
2.825;-0.5737992;2.5;;
2.826;-0.573816;2.5;;
2.845;-0.6184887;2.5;;
2.846;-0.6184887;2.5;;
2.846;-0.6184887;2.5;;
2.866;-0.6629303;2.5;;
2.867;-0.6633531;2.5;;
2.868;-0.6634494;2.5;;
2.868;-0.663466;2.5;;
2.888;-0.7074144;2.5;;
2.889;-0.7078481;2.5;;
2.89;-0.7079675;2.5;;
2.891;-0.7079675;2.5;;
2.91;-0.750973;2.5;;
2.911;-0.7516336;2.5;;
2.912;-0.7520949;2.5;;
2.913;-0.7520949;2.5;;
2.931;-0.8036209;2.5;;
2.932;-0.8048605;2.5;;
2.934;-0.8056697;2.5;;
2.935;-0.80575;2.5;;
2.954;-0.8406646;2.5;;
2.955;-0.8412301;2.5;;
2.956;-0.8415696;2.5;;
2.976;-0.8647746;2.5;;
2.977;-0.8864257;2.5;;
2.978;-0.8864257;2.5;;
2.978;-0.8864257;2.5;;
2.999;-0.9309462;2.5;;
3.001;-0.9314051;2.5;;
3.022;-0.9756189;2.5;;
3.023;-0.9760541;2.5;;
3.024;-0.9761189;2.5;;
3.044;-1.019705;2.5;;
3.045;-1.020127;2.5;;
3.066;-1.042645;2.5;;
3.088;-1.118728;2.5;;
3.089;-1.119596;2.5;;
3.09;-1.119596;2.5;;
3.091;-1.119596;2.5;;
3.111;-1.155324;2.5;;
3.1227796;;;0.496056078815174;0.45602998295104
3.131;-1.177357;2.5;;
3.132;-1.177357;2.5;;
3.133;-1.194827;2.5;;
3.134;-1.200259;2.5;;
3.153;-1.222072;2.5;;
3.175;-1.265939;2.5;;
3.176;-1.266446;2.5;;
3.177;-1.266446;2.5;;
3.196;-1.312078;2.5;;
3.197;-1.312078;2.5;;
3.198;-1.312078;2.5;;
3.218;-1.355474;2.5;;
3.219;-1.35589;2.5;;
3.239;-1.400243;2.5;;
3.24;-1.400675;2.5;;
3.26;-1.445576;2.5;;
3.261;-1.446044;2.5;;
3.262;-1.44611;2.5;;
3.282;-1.489703;2.5;;
3.283;-1.490137;2.5;;
3.304;-1.53436;2.5;;
3.304;-1.534381;2.5;;
3.305;-1.534797;2.5;;
3.326;-1.57899;2.5;;
3.327;-1.579364;2.5;;
3.347;-1.624972;2.5;;
3.348;-1.625437;2.5;;
3.349;-1.625522;2.5;;
3.369;-1.669048;2.5;;
3.37;-1.669495;2.5;;
3.391;-1.692077;2.5;;
3.392;-1.692281;2.5;;
3.413;-1.757756;2.5;;
3.4235777;;;0.476963968499386;0.48651002365728
3.413;-1.757756;2.5;;
3.435;-1.803519;2.5;;
3.436;-1.803925;2.5;;
3.457;-1.847743;2.5;;
3.458;-1.848189;2.5;;
3.486;-1.87035;2.5;;
3.487;-1.888159;2.5;;
3.487;-1.89114;2.5;;
3.488;-1.892426;2.5;;
3.5;-1.929929;2.5;;
3.501;-1.930484;2.5;;
3.501;-1.931758;2.5;;
3.502;-1.939446;2.5;;
3.523;-1.941284;2.5;;
3.523;-1.94129;2.5;;
3.524;-1.941301;2.5;;
3.525;-1.941305;2.5;;
3.545;-2.002388;2.5;;
3.546;-2.002937;2.5;;
3.547;-2.003089;2.5;;
3.547;-2.003148;2.5;;
3.568;-2.067628;2.5;;
3.569;-2.081413;2.5;;
3.569;-2.081413;2.5;;
3.57;-2.081413;2.5;;
3.591;-2.093962;2.5;;
3.591;-2.10547;2.5;;
3.592;-2.114319;2.5;;
3.593;-2.115633;2.5;;
3.613;-2.138288;2.5;;
3.613;-2.151167;2.5;;
3.614;-2.159385;2.5;;
3.636;-2.205684;2.5;;
3.637;-2.205684;2.5;;
3.637;-2.205684;2.5;;
3.66;-2.250417;2.5;;
3.66;-2.250417;2.5;;
3.66;-2.250417;2.5;;
3.681;-2.294481;2.5;;
3.682;-2.294842;2.5;;
3.703;-2.31732;2.5;;
3.704;-2.317536;2.5;;
3.705;-2.317571;2.5;;
3.7248768;;;-0.226583905488652;0.125190031505367
3.681;-2.294481;2.5;;
3.682;-2.294842;2.5;;
3.703;-2.31732;2.5;;
3.704;-2.317536;2.5;;
3.705;-2.317571;2.5;;
3.725;-2.383481;2.5;;
3.726;-2.383501;2.5;;
3.726;-2.384302;2.5;;
3.747;-2.406665;2.5;;
3.748;-2.423245;2.5;;
3.749;-2.427681;2.5;;
3.769;-2.451308;2.5;;
3.77;-2.47424;2.5;;
3.794;-2.518661;2.5;;
3.795;-2.518661;2.5;;
3.825;-2.56278;2.5;;
3.827;-2.563101;2.5;;
3.838;-2.611212;2.5;;
3.839;-2.61211;2.5;;
3.86;-2.631426;2.5;;
3.861;-2.631426;2.5;;
3.882;-2.696608;2.5;;
3.883;-2.696608;2.5;;
3.904;-2.741521;2.5;;
3.905;-2.742054;2.5;;
3.928;-2.786093;2.5;;
3.929;-2.786093;2.5;;
3.93;-2.786093;2.5;;
3.95;-2.830702;2.5;;
3.951;-2.831124;2.5;;
3.972;-2.877255;2.5;;
3.972;-2.877255;2.5;;
4.0261751;;;0.399948573751847;0.0866823341315977
4.056;-2.999635;2.5;;
4.057;-3;2.5;;
4.059;-3;2.5;;
4.06;-2.977689;2.5;;
4.061;-2.977689;2.5;;
4.063;-2.977689;2.5;;
4.064;-2.977689;2.5;;
4.065;-2.977689;2.5;;
4.081;-2.954912;2.5;;
4.083;-2.935617;2.5;;
4.105;-2.888837;2.5;;
4.13;-2.843701;2.5;;
4.131;-2.843369;2.5;;
4.151;-2.798573;2.5;;
4.152;-2.798573;2.5;;
4.173;-2.776628;2.5;;
4.174;-2.776412;2.5;;
4.195;-2.720189;2.5;;
4.196;-2.712052;2.5;;
4.197;-2.710238;2.5;;
4.217;-2.665189;2.5;;
4.218;-2.664742;2.5;;
4.218;-2.664666;2.5;;
4.219;-2.664622;2.5;;
4.239;-2.620014;2.5;;
4.239;-2.620014;2.5;;
4.24;-2.620014;2.5;;
4.241;-2.620014;2.5;;
4.261;-2.598067;2.5;;
4.262;-2.582713;2.5;;
4.263;-2.577898;2.5;;
4.263;-2.577513;2.5;;
4.285;-2.531213;2.5;;
4.286;-2.530676;2.5;;
4.287;-2.530676;2.5;;
4.287;-2.530676;2.5;;
4.309;-2.486443;2.5;;
4.31;-2.486069;2.5;;
4.31;-2.486012;2.5;;
4.311;-2.485931;2.5;;
4.311;-2.485931;2.5;;
4.33;-2.464104;2.5;;
4.333;-2.463843;2.5;;
4.333;-2.46382;2.5;;
4.3339917;;;-0.462697782699433;-0.0313746044737926
4.356;-2.388453;2.5;;
4.357;-2.388453;2.5;;
4.358;-2.388453;2.5;;
4.36;-2.388453;2.5;;
4.361;-2.388453;2.5;;
4.381;-2.352658;2.5;;
4.381;-2.352389;2.5;;
4.382;-2.352288;2.5;;
4.384;-2.352225;2.5;;
4.402;-2.307434;2.5;;
4.403;-2.306954;2.5;;
4.404;-2.306824;2.5;;
4.405;-2.306824;2.5;;
4.424;-2.262777;2.5;;
4.425;-2.262777;2.5;;
4.426;-2.262777;2.5;;
4.446;-2.218308;2.5;;
4.446;-2.218308;2.5;;
4.447;-2.218308;2.5;;
4.467;-2.174317;2.5;;
4.468;-2.173871;2.5;;
4.489;-2.148607;2.5;;
4.49;-2.148361;2.5;;
4.491;-2.131713;2.5;;
4.492;-2.128752;2.5;;
4.493;-2.128226;2.5;;
4.511;-2.083254;2.5;;
4.512;-2.082796;2.5;;
4.513;-2.082676;2.5;;
4.533;-2.039626;2.5;;
4.543;-2.039107;2.5;;
4.544;-2.021787;2.5;;
4.545;-2.016347;2.5;;
4.546;-2.016347;2.5;;
4.555;-1.989294;2.5;;
4.556;-1.988705;2.5;;
4.557;-1.988527;2.5;;
4.578;-1.950058;2.5;;
4.578;-1.950058;2.5;;
4.579;-1.950058;2.5;;
4.579;-1.950058;2.5;;
4.599;-1.905612;2.5;;
4.599;-1.905255;2.5;;
4.6;-1.905084;2.5;;
4.601;-1.905054;2.5;;
4.622;-1.860594;2.5;;
4.623;-1.860594;2.5;;
4.623;-1.860594;2.5;;
4.624;-1.860594;2.5;;
4.643;-1.838449;2.5;;
4.644;-1.838449;2.5;;
4.644;-1.838449;2.5;;
4.6463194;;;0.319570467084502;-0.0715636578074652
4.643;-1.838449;2.5;;
4.644;-1.838449;2.5;;
4.644;-1.838449;2.5;;
4.664;-1.763642;2.5;;
4.665;-1.7621;2.5;;
4.666;-1.761854;2.5;;
4.667;-1.761783;2.5;;
4.686;-1.727228;2.5;;
4.687;-1.726776;2.5;;
4.688;-1.726776;2.5;;
4.689;-1.726776;2.5;;
4.709;-1.682541;2.5;;
4.71;-1.682086;2.5;;
4.711;-1.682009;2.5;;
4.712;-1.681997;2.5;;
4.731;-1.637516;2.5;;
4.732;-1.637076;2.5;;
4.732;-1.637001;2.5;;
4.733;-1.636953;2.5;;
4.752;-1.59311;2.5;;
4.753;-1.592631;2.5;;
4.754;-1.592556;2.5;;
4.755;-1.592542;2.5;;
4.775;-1.570724;2.5;;
4.775;-1.556478;2.5;;
4.776;-1.549134;2.5;;
4.796;-1.525342;2.5;;
4.796;-1.525147;2.5;;
4.797;-1.525058;2.5;;
4.798;-1.525046;2.5;;
4.799;-1.525043;2.5;;
4.819;-1.458719;2.5;;
4.82;-1.458719;2.5;;
4.821;-1.458719;2.5;;
4.822;-1.458719;2.5;;
4.841;-1.436228;2.5;;
4.842;-1.417829;2.5;;
4.843;-1.414858;2.5;;
4.843;-1.413598;2.5;;
4.863;-1.391028;2.5;;
4.863;-1.391028;2.5;;
4.864;-1.377041;2.5;;
4.865;-1.370619;2.5;;
4.892;-1.346889;2.5;;
4.893;-1.327832;2.5;;
4.894;-1.324931;2.5;;
4.907;-1.29031;2.5;;
4.909;-1.28081;2.5;;
4.91;-1.279793;2.5;;
4.91;-1.279621;2.5;;
4.912;-1.279461;2.5;;
4.929;-1.257086;2.5;;
4.929;-1.257086;2.5;;
4.93;-1.257086;2.5;;
4.9426056;;;0.49403219509886;0.406801331091681
4.95;-1.213389;2.5;;
4.951;-1.212934;2.5;;
4.952;-1.21287;2.5;;
4.952;-1.212859;2.5;;
4.972;-1.158612;2.5;;
4.973;-1.158074;2.5;;
4.975;-1.157983;2.5;;
4.976;-1.153086;2.5;;
4.992;-1.124636;2.5;;
4.993;-1.123891;2.5;;
4.994;-1.122879;2.5;;
5.014;-1.079464;2.5;;
5.015;-1.079092;2.5;;
5.016;-1.078975;2.5;;
5.036;-1.034637;2.5;;
5.036;-1.03407;2.5;;
5.037;-1.03407;2.5;;
5.038;-1.03407;2.5;;
5.038;-1.03407;2.5;;
5.057;-0.9901785;2.5;;
5.058;-0.9897622;2.5;;
5.059;-0.9896476;2.5;;
5.079;-0.9455991;2.5;;
5.079;-0.9450394;2.5;;
5.08;-0.9450394;2.5;;
5.081;-0.9450394;2.5;;
5.1;-0.9007329;2.5;;
5.101;-0.9002513;2.5;;
5.102;-0.9001722;2.5;;
5.103;-0.9001604;2.5;;
5.123;-0.8457213;2.5;;
5.123;-0.8453279;2.5;;
5.124;-0.84508;2.5;;
5.125;-0.8450335;2.5;;
5.145;-0.8108833;2.5;;
5.145;-0.8108833;2.5;;
5.146;-0.8108833;2.5;;
5.146;-0.8108833;2.5;;
5.166;-0.7667505;2.5;;
5.167;-0.7662898;2.5;;
5.168;-0.7662267;2.5;;
5.169;-0.7662136;2.5;;
5.189;-0.7220832;2.5;;
5.189;-0.7215165;2.5;;
5.19;-0.7215165;2.5;;
5.191;-0.7215165;2.5;;
5.21;-0.6993954;2.5;;
5.211;-0.6763614;2.5;;
5.212;-0.6763614;2.5;;
5.232;-0.6541887;2.5;;
5.233;-0.6539864;2.5;;
5.2449065;;;-0.24142296477357;0.126304615162645
5.247;-0.6237913;2.5;;
5.248;-0.6216715;2.5;;
5.256;-0.5861511;2.5;;
5.256;-0.5856557;2.5;;
5.257;-0.5849926;2.5;;
5.258;-0.5849926;2.5;;
5.275;-0.5642675;2.5;;
5.276;-0.5640166;2.5;;
5.277;-0.5366871;2.5;;
5.278;-0.5320993;2.5;;
5.297;-0.5204275;2.5;;
5.298;-0.5203121;2.5;;
5.299;-0.5202845;2.5;;
5.3;-0.5034443;2.5;;
5.318;-0.4760453;2.5;;
5.319;-0.4757561;2.5;;
5.32;-0.4756711;2.5;;
5.32;-0.4756711;2.5;;
5.34;-0.4314992;2.5;;
5.34;-0.4311541;2.5;;
5.341;-0.4309887;2.5;;
5.341;-0.4309604;2.5;;
5.361;-0.3869888;2.5;;
5.361;-0.3866298;2.5;;
5.362;-0.3864647;2.5;;
5.383;-0.342081;2.5;;
5.384;-0.341714;2.5;;
5.384;-0.3416976;2.5;;
5.385;-0.3415902;2.5;;
5.385;-0.341585;2.5;;
5.404;-0.2976342;2.5;;
5.405;-0.2971658;2.5;;
5.406;-0.2970574;2.5;;
5.425;-0.2746547;2.5;;
5.426;-0.2746547;2.5;;
5.427;-0.2746547;2.5;;
5.428;-0.2746547;2.5;;
5.447;-0.2085871;2.5;;
5.448;-0.2079361;2.5;;
5.448;-0.207833;2.5;;
5.449;-0.2077013;2.5;;
5.468;-0.162207;2.5;;
5.469;-0.162207;2.5;;
5.47;-0.162207;2.5;;
5.47;-0.162207;2.5;;
5.49;-0.1188246;2.5;;
5.491;-0.1184055;2.5;;
5.491;-0.1183337;2.5;;
5.512;-0.07496901;2.5;;
5.513;-0.07413206;2.5;;
5.514;-0.07340631;2.5;;
5.515;-0.07340631;2.5;;
5.515;-0.07340631;2.5;;
5.534;-0.02905272;2.5;;
5.535;-0.02848017;2.5;;
5.536;-0.02848017;2.5;;
5.5452033;;;0.464194230450653;0.111385632838542
5.555;-0.006631372;2.5;;
5.556;-0.006384374;2.5;;
5.557;0.01126374;2.5;;
5.558;0.01484678;2.5;;
5.577;0.03801981;2.5;;
5.577;0.03806055;2.5;;
5.578;0.03828019;2.5;;
5.579;0.03832289;2.5;;
5.598;0.09255857;2.5;;
5.599;0.09255857;2.5;;
5.599;0.09255857;2.5;;
5.6;0.09255857;2.5;;
5.619;0.1269817;2.5;;
5.62;0.1273069;2.5;;
5.62;0.1273542;2.5;;
5.621;0.1274106;2.5;;
5.64;0.1716443;2.5;;
5.641;0.1720703;2.5;;
5.641;0.1722215;2.5;;
5.662;0.21677;2.5;;
5.663;0.21677;2.5;;
5.663;0.21677;2.5;;
5.664;0.21677;2.5;;
5.683;0.261004;2.5;;
5.684;0.2614439;2.5;;
5.685;0.2615468;2.5;;
5.685;0.2615645;2.5;;
5.705;0.306004;2.5;;
5.706;0.3064398;2.5;;
5.706;0.3065147;2.5;;
5.707;0.306564;2.5;;
5.727;0.3506991;2.5;;
5.728;0.3506991;2.5;;
5.748;0.4049264;2.5;;
5.749;0.4062694;2.5;;
5.75;0.4062694;2.5;;
5.751;0.4062694;2.5;;
5.752;0.4062694;2.5;;
5.77;0.4398455;2.5;;
5.771;0.440222;2.5;;
5.772;0.4402945;2.5;;
5.773;0.4403085;2.5;;
5.792;0.4841703;2.5;;
5.793;0.4845777;2.5;;
5.793;0.4847453;2.5;;
5.794;0.4847453;2.5;;
5.814;0.5286126;2.5;;
5.815;0.5293269;2.5;;
5.816;0.5296478;2.5;;
5.817;0.5296978;2.5;;
5.837;0.5731063;2.5;;
5.838;0.5738268;2.5;;
5.839;0.5741332;2.5;;
5.841;0.5741876;2.5;;
5.8470034;;;-0.370791944262969;0.0467011430938423
5.837;0.5731063;2.5;;
5.838;0.5738268;2.5;;
5.839;0.5741332;2.5;;
5.841;0.5741876;2.5;;
5.859;0.6182906;2.5;;
5.86;0.6187621;2.5;;
5.86;0.6188424;2.5;;
5.861;0.6188953;2.5;;
5.88;0.6412832;2.5;;
5.881;0.6534399;2.5;;
5.882;0.6637278;2.5;;
5.883;0.6637278;2.5;;
5.902;0.7152416;2.5;;
5.904;0.7174296;2.5;;
5.913;0.7185383;2.5;;
5.914;0.7185629;2.5;;
5.927;0.7544084;2.5;;
5.928;0.7549585;2.5;;
5.93;0.7550345;2.5;;
5.931;0.7550561;2.5;;
5.949;0.7967251;2.5;;
5.95;0.797546;2.5;;
5.951;0.7978051;2.5;;
5.952;0.7978558;2.5;;
5.972;0.8420377;2.5;;
5.973;0.8424339;2.5;;
5.973;0.8426032;2.5;;
5.974;0.8426032;2.5;;
5.975;0.8426032;2.5;;
5.994;0.8864889;2.5;;
5.995;0.8869139;2.5;;
5.995;0.8869747;2.5;;
6.015;0.9311639;2.5;;
6.016;0.9316175;2.5;;
6.017;0.9316872;2.5;;
6.017;0.9316983;2.5;;
6.018;0.9317096;2.5;;
6.037;0.9758137;2.5;;
6.038;0.9762926;2.5;;
6.039;0.9763721;2.5;;
6.06;1.03106;2.5;;
6.061;1.031565;2.5;;
6.062;1.031719;2.5;;
6.063;1.031719;2.5;;
6.083;1.064096;2.5;;
6.085;1.065121;2.5;;
6.086;1.065611;2.5;;
6.087;1.065719;2.5;;
6.106;1.11147;2.5;;
6.107;1.111972;2.5;;
6.108;1.112059;2.5;;
6.109;1.112059;2.5;;
6.128;1.154451;2.5;;
6.129;1.154899;2.5;;
6.13;1.155011;2.5;;
6.13;1.155011;2.5;;
6.131;1.155011;2.5;;
6.1483023;;;-0.10127069032378;-0.236031317293374
6.151;1.199309;2.5;;
6.152;1.199702;2.5;;
6.172;1.243851;2.5;;
6.173;1.244253;2.5;;
6.173;1.244416;2.5;;
6.174;1.244416;2.5;;
6.194;1.288664;2.5;;
6.195;1.289075;2.5;;
6.195;1.289227;2.5;;
6.196;1.289227;2.5;;
6.216;1.341101;2.5;;
6.217;1.342077;2.5;;
6.218;1.342909;2.5;;
6.219;1.343035;2.5;;
6.238;1.377259;2.5;;
6.239;1.37774;2.5;;
6.24;1.378079;2.5;;
6.241;1.37816;2.5;;
6.262;1.400655;2.5;;
6.263;1.413045;2.5;;
6.264;1.419656;2.5;;
6.265;1.422011;2.5;;
6.287;1.466912;2.5;;
6.288;1.467494;2.5;;
6.289;1.467743;2.5;;
6.29;1.467927;2.5;;
6.309;1.511976;2.5;;
6.309;1.512359;2.5;;
6.31;1.512558;2.5;;
6.311;1.512558;2.5;;
6.311;1.512558;2.5;;
6.331;1.556591;2.5;;
6.332;1.556976;2.5;;
6.332;1.557001;2.5;;
6.352;1.601284;2.5;;
6.353;1.601672;2.5;;
6.354;1.601788;2.5;;
6.354;1.601801;2.5;;
6.355;1.601826;2.5;;
6.374;1.656078;2.5;;
6.375;1.656605;2.5;;
6.376;1.656752;2.5;;
6.396;1.690867;2.5;;
6.397;1.691188;2.5;;
6.397;1.69124;2.5;;
6.398;1.691285;2.5;;
6.418;1.735326;2.5;;
6.419;1.735748;2.5;;
6.419;1.735819;2.5;;
6.42;1.735869;2.5;;
6.439;1.780263;2.5;;
6.44;1.780748;2.5;;
6.441;1.780818;2.5;;
6.442;1.780834;2.5;;
6.4501026;;;-0.492738290693838;-0.297004490508809
6.462;1.824691;2.5;;
6.463;1.825122;2.5;;
6.464;1.825217;2.5;;
6.464;1.825234;2.5;;
6.484;1.869612;2.5;;
6.485;1.870041;2.5;;
6.486;1.870132;2.5;;
6.486;1.870147;2.5;;
6.506;1.892274;2.5;;
6.507;1.910055;2.5;;
6.508;1.91361;2.5;;
6.509;1.914203;2.5;;
6.528;1.937407;2.5;;
6.528;1.949359;2.5;;
6.53;1.966026;2.5;;
6.53;1.966575;2.5;;
6.55;1.981779;2.5;;
6.551;1.997622;2.5;;
6.552;2.002195;2.5;;
6.552;2.002801;2.5;;
6.572;2.02593;2.5;;
6.573;2.040514;2.5;;
6.574;2.047011;2.5;;
6.575;2.048019;2.5;;
6.594;2.070973;2.5;;
6.595;2.071202;2.5;;
6.604;2.092753;2.5;;
6.617;2.131248;2.5;;
6.618;2.138988;2.5;;
6.618;2.140311;2.5;;
6.619;2.141243;2.5;;
6.62;2.141379;2.5;;
6.638;2.160876;2.5;;
6.64;2.161117;2.5;;
6.64;2.173868;2.5;;
6.659;2.204911;2.5;;
6.66;2.205322;2.5;;
6.66;2.205322;2.5;;
6.661;2.205322;2.5;;
6.68;2.249732;2.5;;
6.681;2.249732;2.5;;
6.682;2.249732;2.5;;
6.682;2.249732;2.5;;
6.702;2.294405;2.5;;
6.702;2.294405;2.5;;
6.703;2.294405;2.5;;
6.703;2.294405;2.5;;
6.723;2.338729;2.5;;
6.724;2.339115;2.5;;
6.724;2.339155;2.5;;
6.744;2.382844;2.5;;
6.744;2.383037;2.5;;
6.745;2.383336;2.5;;
6.746;2.383384;2.5;;
6.746;2.383402;2.5;;
6.7519025;;;0.439275414485359;-0.0267314381042396
6.765;2.428535;2.5;;
6.766;2.428535;2.5;;
6.767;2.428535;2.5;;
6.787;2.472696;2.5;;
6.788;2.473116;2.5;;
6.788;2.473186;2.5;;
6.789;2.473245;2.5;;
6.809;2.517133;2.5;;
6.809;2.517438;2.5;;
6.81;2.517649;2.5;;
6.811;2.51768;2.5;;
6.83;2.539869;2.5;;
6.831;2.540097;2.5;;
6.831;2.540137;2.5;;
6.832;2.540158;2.5;;
6.852;2.594833;2.5;;
6.853;2.601866;2.5;;
6.853;2.605166;2.5;;
6.854;2.606707;2.5;;
6.874;2.629185;2.5;;
6.875;2.642795;2.5;;
6.876;2.652171;2.5;;
6.895;2.674471;2.5;;
6.895;2.674471;2.5;;
6.896;2.674471;2.5;;
6.897;2.674471;2.5;;
6.916;2.718331;2.5;;
6.917;2.718799;2.5;;
6.918;2.718874;2.5;;
6.919;2.718897;2.5;;
6.938;2.763365;2.5;;
6.939;2.763796;2.5;;
6.939;2.763858;2.5;;
6.947;2.785273;2.5;;
6.959;2.818431;2.5;;
6.96;2.819112;2.5;;
6.961;2.819112;2.5;;
6.961;2.819112;2.5;;
6.981;2.852136;2.5;;
6.981;2.85235;2.5;;
6.982;2.852504;2.5;;
6.983;2.852555;2.5;;
7.003;2.907904;2.5;;
7.003;2.907904;2.5;;
7.004;2.907904;2.5;;
7.005;2.907904;2.5;;
7.024;2.942353;2.5;;
7.025;2.942353;2.5;;
7.025;2.942353;2.5;;
7.045;2.986076;2.5;;
7.046;2.986532;2.5;;
7.047;2.986612;2.5;;
7.048;2.986612;2.5;;
7.0532016;;;0.498601495735052;0.468938455110205
7.045;2.986076;2.5;;
7.046;2.986532;2.5;;
7.047;2.986612;2.5;;
7.048;2.986612;2.5;;
7.068;2.999668;2.5;;
7.068;2.999776;2.5;;
7.069;3;2.5;;
7.07;3;2.5;;
7.089;2.956092;2.5;;
7.09;2.955695;2.5;;
7.091;2.955564;2.5;;
7.092;2.955528;2.5;;
7.111;2.911242;2.5;;
7.111;2.911065;2.5;;
7.112;2.910722;2.5;;
7.113;2.910668;2.5;;
7.132;2.86631;2.5;;
7.133;2.86631;2.5;;
7.134;2.86631;2.5;;
7.135;2.86631;2.5;;
7.154;2.810949;2.5;;
7.155;2.809858;2.5;;
7.156;2.809581;2.5;;
7.176;2.799658;2.5;;
7.177;2.782452;2.5;;
7.177;2.779531;2.5;;
7.178;2.776923;2.5;;
7.179;2.776923;2.5;;
7.198;2.754161;2.5;;
7.199;2.737193;2.5;;
7.2;2.733282;2.5;;
7.221;2.687903;2.5;;
7.222;2.68736;2.5;;
7.223;2.68736;2.5;;
7.223;2.68736;2.5;;
7.224;2.68736;2.5;;
7.243;2.643439;2.5;;
7.244;2.642943;2.5;;
7.245;2.642876;2.5;;
7.245;2.642864;2.5;;
7.266;2.598522;2.5;;
7.267;2.598098;2.5;;
7.268;2.598014;2.5;;
7.288;2.554081;2.5;;
7.289;2.553533;2.5;;
7.296;2.553533;2.5;;
7.296;2.553533;2.5;;
7.297;2.553533;2.5;;
7.311;2.500813;2.5;;
7.312;2.499479;2.5;;
7.313;2.497905;2.5;;
7.332;2.486276;2.5;;
7.333;2.467858;2.5;;
7.334;2.465017;2.5;;
7.334;2.463992;2.5;;
7.335;2.463992;2.5;;
7.3550022;;;-0.494529960770613;0.00203576748221951
7.355;2.42097;2.5;;
7.356;2.420894;2.5;;
