verticalCube2Timestamp;verticalCube2XPos;verticalCube2YPos;verticalCube2newCorr;verticalCube2smoothCorr
0;;;0;0
0.3740254;;;0;0
0.6788612;;;0;0
0.9801868;;;0;0
1.2820142;;;0;0
1.5838411;;;0;0
1.8851675;;;0;0
2.1869947;;;0;0
2.226;2.088342;-3;;
2.228;2.088342;-3;;
2.245;2.033267;-3;;
2.246;2.033267;-3;;
2.267;2.007472;-3;;
2.268;2.007472;-3;;
2.289;1.926779;-3;;
2.29;1.926779;-3;;
2.312;1.873699;-3;;
2.313;1.873699;-3;;
2.313;1.873699;-3;;
2.334;1.82129;-3;;
2.337;1.820243;-3;;
2.338;1.820062;-3;;
2.357;1.766809;-3;;
2.357;1.766096;-3;;
2.358;1.766096;-3;;
2.359;1.766096;-3;;
2.379;1.712819;-3;;
2.38;1.712819;-3;;
2.401;1.658718;-3;;
2.401;1.658718;-3;;
2.402;1.658718;-3;;
2.422;1.632498;-3;;
2.423;1.632131;-3;;
2.424;1.631908;-3;;
2.446;1.550779;-3;;
2.447;1.549989;-3;;
2.468;1.498835;-3;;
2.469;1.498398;-3;;
2.471;1.49825;-3;;
2.471;1.498248;-3;;
2.472;1.49823;-3;;
2.4883201;;;-0.364405527812189;-0.12146850927073
2.494;1.445445;-3;;
2.495;1.445026;-3;;
2.496;1.44488;-3;;
2.497;1.444861;-3;;
2.499;1.444852;-3;;
2.519;1.390585;-3;;
2.52;1.39003;-3;;
2.521;1.389931;-3;;
2.522;1.389913;-3;;
2.536;1.33164;-3;;
2.537;1.330853;-3;;
2.537;1.330573;-3;;
2.538;1.330573;-3;;
2.557;1.284305;-3;;
2.558;1.283852;-3;;
2.559;1.28374;-3;;
2.56;1.283709;-3;;
2.579;1.257577;-3;;
2.58;1.257211;-3;;
2.581;1.256965;-3;;
2.601;1.177464;-3;;
2.602;1.176786;-3;;
2.603;1.176618;-3;;
2.604;1.176515;-3;;
2.604;1.176497;-3;;
2.623;1.123522;-3;;
2.624;1.122941;-3;;
2.625;1.122861;-3;;
2.625;1.122847;-3;;
2.646;1.069839;-3;;
2.647;1.069416;-3;;
2.647;1.069206;-3;;
2.648;1.069206;-3;;
2.668;1.017124;-3;;
2.669;1.016329;-3;;
2.67;1.015932;-3;;
2.691;0.9625989;-3;;
2.692;0.962136;-3;;
2.692;0.9620732;-3;;
2.693;0.9619732;-3;;
2.713;0.9093145;-3;;
2.713;0.9090278;-3;;
2.714;0.9086444;-3;;
2.715;0.9086444;-3;;
2.735;0.8819512;-3;;
2.736;0.8819512;-3;;
2.757;0.8019553;-3;;
2.758;0.8019553;-3;;
2.759;0.8019553;-3;;
2.759;0.8019553;-3;;
2.78;0.7489085;-3;;
2.78;0.7486588;-3;;
2.781;0.7477788;-3;;
2.7906493;;;0.480394654029535;0.0386630420724486
2.78;0.7489085;-3;;
2.78;0.7486588;-3;;
2.781;0.7477788;-3;;
2.802;0.6945606;-3;;
2.803;0.6940312;-3;;
2.804;0.6939389;-3;;
2.824;0.6406456;-3;;
2.825;0.6406456;-3;;
2.825;0.6406456;-3;;
2.826;0.6406456;-3;;
2.827;0.6406456;-3;;
2.847;0.5873596;-3;;
2.847;0.5872383;-3;;
2.848;0.5867842;-3;;
2.869;0.5340871;-3;;
2.87;0.5334617;-3;;
2.871;0.5334617;-3;;
2.871;0.5334617;-3;;
2.872;0.5334617;-3;;
2.913;0.4157085;-3;;
2.914;0.4149931;-3;;
2.916;0.4149931;-3;;
2.96;0.3207223;-3;;
2.984;0.2651014;-3;;
3.006;0.2134384;-3;;
3.008;0.2119038;-3;;
3.03;0.1585295;-3;;
3.052;0.1313984;-3;;
3.074;0.05032832;-3;;
3.075;0.05032832;-3;;
3.0919754;;;-0.183077993598792;-0.0223629557938154
3.095;-0.001507867;-3;;
3.096;-0.002589297;-3;;
3.118;-0.05488407;-3;;
3.12;-0.05647505;-3;;
3.164;-0.1628443;-3;;
3.186;-0.2178623;-3;;
3.187;-0.2183991;-3;;
3.229;-0.323792;-3;;
3.23;-0.3243034;-3;;
3.231;-0.3244195;-3;;
3.232;-0.3244195;-3;;
3.251;-0.3776892;-3;;
3.252;-0.3782626;-3;;
3.253;-0.3783861;-3;;
3.253;-0.3783861;-3;;
3.273;-0.4318063;-3;;
3.273;-0.4318063;-3;;
3.274;-0.4318063;-3;;
3.275;-0.4318063;-3;;
3.295;-0.4852219;-3;;
3.296;-0.4861455;-3;;
