verticalCube3Timestamp;verticalCube3XPos;verticalCube3YPos;verticalCube3newCorr;verticalCube3smoothCorr
0;;;0;0
0.1905051;;;0;0
0.4923069;;;0;0
0.7936079;;;0;0
1.0949087;;;0;0
1.3962092;;;0;0
1.6980123;;;0;0
1.9993128;;;0;0
2.128;2.445942;-1;;
2.147;2.40989;-1;;
2.169;2.374271;-1;;
2.17;2.374271;-1;;
2.213;2.302941;-1;;
2.236;2.265774;-1;;
2.238;2.265774;-1;;
2.259;2.231686;-1;;
2.3011151;;;-0.352964202033299;-0.0882410505083248
2.324;2.124477;-1;;
2.388;2.03542;-1;;
2.493;1.856364;-1;;
2.514;1.820869;-1;;
2.515;1.820454;-1;;
2.516;1.820454;-1;;
2.536;1.78485;-1;;
2.537;1.784476;-1;;
2.558;1.749958;-1;;
2.56;1.748859;-1;;
2.581;1.713454;-1;;
2.582;1.713148;-1;;
2.602;1.695028;-1;;
2.6029174;;;-0.435835541499203;-0.197199935883126
2.602;1.695028;-1;;
2.603;1.680426;-1;;
2.604;1.678146;-1;;
2.624;1.659232;-1;;
2.626;1.643646;-1;;
2.647;1.623766;-1;;
2.648;1.609887;-1;;
2.649;1.60653;-1;;
2.669;1.587674;-1;;
2.67;1.572414;-1;;
2.691;1.55221;-1;;
2.692;1.53678;-1;;
2.713;1.516127;-1;;
2.715;1.500383;-1;;
2.737;1.480279;-1;;
2.76;1.427376;-1;;
2.804;1.355645;-1;;
2.825;1.337675;-1;;
2.846;1.302082;-1;;
2.846;1.301843;-1;;
2.888;1.230857;-1;;
2.889;1.230527;-1;;
2.9042179;;;-0.203197156088774;-0.247999224905319
2.909;1.194705;-1;;
2.91;1.194705;-1;;
2.91;1.194705;-1;;
2.91;1.194705;-1;;
2.93;1.159299;-1;;
2.931;1.158997;-1;;
2.932;1.158901;-1;;
2.958;1.123434;-1;;
2.958;1.123328;-1;;
2.959;1.123131;-1;;
2.96;1.123087;-1;;
2.973;1.087051;-1;;
2.973;1.087051;-1;;
2.974;1.087051;-1;;
2.975;1.087051;-1;;
2.995;1.051694;-1;;
2.996;1.051694;-1;;
2.996;1.051694;-1;;
2.997;1.051694;-1;;
3.017;1.015729;-1;;
3.017;1.015729;-1;;
3.018;1.015729;-1;;
3.019;1.015729;-1;;
3.039;0.9804463;-1;;
3.039;0.9801938;-1;;
3.04;0.9800312;-1;;
3.041;0.9800076;-1;;
3.06;0.9451529;-1;;
