Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
verticalCube1;0;0;0;300;900;0.3;Pearson;BothEyes
verticalCube2;0;0;0;300;900;0.3;Pearson;BothEyes
verticalCube3;0;0;0;300;900;0.3;Pearson;BothEyes
verticalCube1;0.1869975;0;0;300;900;0.3;Pearson;BothEyes
verticalCube2;0.1869975;0;0;300;900;0.3;Pearson;BothEyes
verticalCube3;0.1869975;0;0;300;900;0.3;Pearson;BothEyes
verticalCube1;0.4877959;0;0;300;900;0.3;Pearson;BothEyes
verticalCube2;0.4877959;0;0;300;900;0.3;Pearson;BothEyes
verticalCube3;0.4877959;0;0;300;900;0.3;Pearson;BothEyes
verticalCube1;0.7895988;0;0;300;900;0.3;Pearson;BothEyes
verticalCube2;0.7895988;0;0;300;900;0.3;Pearson;BothEyes
verticalCube3;0.7895988;0;0;300;900;0.3;Pearson;BothEyes
verticalCube1;1.091401;0;0;300;900;0.3;Pearson;BothEyes
verticalCube2;1.091401;0;0;300;900;0.3;Pearson;BothEyes
verticalCube3;1.091401;0;0;300;900;0.3;Pearson;BothEyes
verticalCube1;1.392701;0;0;300;900;0.3;Pearson;BothEyes
verticalCube2;1.392701;0;0;300;900;0.3;Pearson;BothEyes
verticalCube3;1.392701;0;0;300;900;0.3;Pearson;BothEyes
verticalCube1;1.6945036;0;0;300;900;0.3;Pearson;BothEyes
verticalCube2;1.6945036;0;0;300;900;0.3;Pearson;BothEyes
verticalCube3;1.6945036;0;0;300;900;0.3;Pearson;BothEyes
verticalCube1;1.9998155;0;0;300;900;0.3;Pearson;BothEyes
verticalCube2;1.9998155;0;0;300;900;0.3;Pearson;BothEyes
verticalCube3;1.9998155;0;0;300;900;0.3;Pearson;BothEyes
verticalCube1;2.3091371;-0.857218711766592;0;300;900;0.3;Pearson;BothEyes
verticalCube2;2.3091371;-0.857396545589756;0;300;900;0.3;Pearson;BothEyes
verticalCube3;2.3091371;-0.85739665188735;0;300;900;0.3;Pearson;BothEyes
verticalCube1;2.6104384;0.99637925467168;0;300;900;0.3;Pearson;BothEyes
verticalCube2;2.6104384;0.996351033563761;0;300;900;0.3;Pearson;BothEyes
verticalCube3;2.6104384;0.996384436666741;0;300;900;0.3;Pearson;BothEyes
verticalCube1;2.9122399;0.99359986634501;0;300;900;0.3;Pearson;BothEyes
verticalCube2;2.9122399;0.993794954541623;0;300;900;0.3;Pearson;BothEyes
verticalCube3;2.9122399;0.993795166764962;0;300;900;0.3;Pearson;BothEyes
verticalCube1;3.2135409;0.900804618477922;0;300;900;0.3;Pearson;BothEyes
verticalCube2;3.2135409;0.90096227405854;0;300;900;0.3;Pearson;BothEyes
verticalCube3;3.2135409;0.900962277739887;0;300;900;0.3;Pearson;BothEyes
verticalCube1;3.515343;0.893298992856506;0;300;900;0.3;Pearson;BothEyes
verticalCube2;3.515343;0.893229940661864;0;300;900;0.3;Pearson;BothEyes
verticalCube3;3.515343;0.893229992198646;0;300;900;0.3;Pearson;BothEyes
verticalCube1;3.8166438;-0.637245339014403;0;300;900;0.3;Pearson;BothEyes
verticalCube2;3.8166438;-0.543923207850035;0;300;900;0.3;Pearson;BothEyes
verticalCube3;3.8166438;-0.637618863936479;0;300;900;0.3;Pearson;BothEyes
verticalCube1;4.1189473;0.979404678541327;0;300;900;0.3;Pearson;BothEyes
verticalCube2;4.1189473;-0.979800914913104;0;300;900;0.3;Pearson;BothEyes
verticalCube3;4.1189473;0.97980088457706;0;300;900;0.3;Pearson;BothEyes
verticalCube1;4.4197468;0.997132257866586;0;300;900;0.3;Pearson;BothEyes
verticalCube2;4.4197468;-0.997741506657127;0;300;900;0.3;Pearson;BothEyes
verticalCube3;4.4197468;0.997741508980759;0;300;900;0.3;Pearson;BothEyes
verticalCube1;4.7220509;-0.844709977339889;0;300;900;0.3;Pearson;BothEyes
verticalCube2;4.7220509;-0.84339455950302;0;300;900;0.3;Pearson;BothEyes
verticalCube3;4.7220509;0.843394465749951;0;300;900;0.3;Pearson;BothEyes
verticalCube1;5.0233511;-0.985510417970178;0;300;900;0.3;Pearson;BothEyes
verticalCube2;5.0233511;-0.985640150985153;0;300;900;0.3;Pearson;BothEyes
verticalCube3;5.0233511;0.985640166335686;0;300;900;0.3;Pearson;BothEyes
