verticalCube4Timestamp;verticalCube4XPos;verticalCube4YPos;verticalCube4newCorr;verticalCube4smoothCorr
0;;;0;0
0.3740254;;;0;0
0.6788612;;;0;0
0.9801868;;;0;0
1.2820142;;;0;0
1.5838411;;;0;0
1.8851675;;;0;0
2.1869947;;;0;0
2.226;0.2742389;3;;
2.228;0.2742389;3;;
2.245;0.2283434;3;;
2.246;0.2283434;3;;
2.267;0.2068471;3;;
2.268;0.2068471;3;;
2.289;0.139603;3;;
2.29;0.139603;3;;
2.312;0.0953698;3;;
2.313;0.0953698;3;;
2.313;0.0953698;3;;
2.334;0.05169583;3;;
2.337;0.05082281;3;;
2.338;0.05067208;3;;
2.357;0.006294969;3;;
2.357;0.005700463;3;;
2.358;0.005700463;3;;
2.359;0.005700463;3;;
2.379;-0.03869732;3;;
2.38;-0.03869732;3;;
2.401;-0.08378084;3;;
2.401;-0.08378084;3;;
2.402;-0.08378084;3;;
2.422;-0.1056315;3;;
2.423;-0.1059367;3;;
2.424;-0.1061232;3;;
2.446;-0.1737303;3;;
2.447;-0.174389;3;;
2.468;-0.2170165;3;;
2.469;-0.2173809;3;;
2.471;-0.2175047;3;;
2.471;-0.2175064;3;;
2.472;-0.2175214;3;;
2.4883201;;;-0.364405534153037;-0.121468511384346
2.494;-0.2615082;3;;
2.495;-0.261858;3;;
2.496;-0.2619793;3;;
2.497;-0.2619952;3;;
2.499;-0.2620029;3;;
2.519;-0.3072254;3;;
2.52;-0.3076879;3;;
2.521;-0.3077703;3;;
2.522;-0.307785;3;;
2.536;-0.3563464;3;;
2.537;-0.3570017;3;;
2.537;-0.3572354;3;;
2.538;-0.3572354;3;;
2.557;-0.3957922;3;;
2.558;-0.3961694;3;;
2.559;-0.3962628;3;;
2.56;-0.3962884;3;;
2.579;-0.4180653;3;;
2.58;-0.4183702;3;;
2.581;-0.4185755;3;;
2.601;-0.4848261;3;;
2.602;-0.4853913;3;;
2.603;-0.485531;3;;
2.604;-0.4856171;3;;
2.604;-0.4856319;3;;
2.623;-0.5297773;3;;
2.624;-0.5302622;3;;
2.625;-0.5303286;3;;
2.625;-0.53034;3;;
2.646;-0.5745139;3;;
2.647;-0.5748661;3;;
2.647;-0.5750414;3;;
2.648;-0.5750414;3;;
2.668;-0.6184422;3;;
2.669;-0.6191055;3;;
2.67;-0.6194358;3;;
2.691;-0.6638802;3;;
2.692;-0.6642659;3;;
2.692;-0.6643183;3;;
2.693;-0.6644015;3;;
2.713;-0.708284;3;;
2.713;-0.7085229;3;;
2.714;-0.7088423;3;;
2.715;-0.7088423;3;;
2.735;-0.7310867;3;;
2.736;-0.7310867;3;;
2.757;-0.7977498;3;;
2.758;-0.7977498;3;;
2.759;-0.7977498;3;;
2.759;-0.7977498;3;;
2.78;-0.8419555;3;;
2.78;-0.8421636;3;;
2.781;-0.8428969;3;;
2.7906493;;;0.480394654872608;0.0386630402398568
2.78;-0.8419555;3;;
2.78;-0.8421636;3;;
2.781;-0.8428969;3;;
2.802;-0.8872454;3;;
2.803;-0.8876865;3;;
2.804;-0.8877635;3;;
2.824;-0.9321746;3;;
2.825;-0.9321746;3;;
2.825;-0.9321746;3;;
2.826;-0.9321746;3;;
2.827;-0.9321746;3;;
2.847;-0.9765795;3;;
2.847;-0.9766806;3;;
2.848;-0.977059;3;;
2.869;-1.020973;3;;
2.87;-1.021494;3;;
2.871;-1.021494;3;;
2.871;-1.021494;3;;
2.872;-1.021494;3;;
2.913;-1.119622;3;;
2.914;-1.120218;3;;
2.916;-1.120218;3;;
2.96;-1.198777;3;;
2.984;-1.245128;3;;
3.006;-1.288181;3;;
3.008;-1.28946;3;;
3.03;-1.333938;3;;
3.052;-1.356547;3;;
3.074;-1.424106;3;;
3.075;-1.424106;3;;
3.0919754;;;-0.183078093776885;-0.022362991019105
3.095;-1.467303;3;;
3.096;-1.468204;3;;
3.118;-1.511783;3;;
3.12;-1.513108;3;;
3.164;-1.60175;3;;
3.186;-1.647598;3;;
3.187;-1.648045;3;;
3.229;-1.735873;3;;
3.23;-1.736299;3;;
3.231;-1.736396;3;;
3.232;-1.736396;3;;
3.251;-1.780787;3;;
3.252;-1.781265;3;;
3.253;-1.781368;3;;
3.253;-1.781368;3;;
3.273;-1.825884;3;;
3.273;-1.825884;3;;
3.274;-1.825884;3;;
3.275;-1.825884;3;;
3.295;-1.870397;3;;
3.296;-1.871167;3;;
3.297;-1.87154;3;;
