Cube1Timestamp;Cube1XPos;Cube1YPos;Cube1newCorr;Cube1smoothCorr
0;;;0;0
0.3990559;;;0;0
0.8547623;;;0;0
1.3129758;;;0;0
1.7706873;;;0;0
2.2289003;;;0;0
2.237;-0.4052371;-1.444224;;
2.254;-0.4308941;-1.436778;;
2.256;-0.4308941;-1.436778;;
2.276;-0.4551807;-1.429269;;
2.276;-0.4551807;-1.429269;;
2.297;-0.480709;-1.420887;;
2.297;-0.480709;-1.420887;;
2.317;-0.492514;-1.416837;;
2.318;-0.5022914;-1.41339;;
2.325;-0.5049641;-1.412448;;
2.338;-0.5172369;-1.408;;
2.339;-0.5174745;-1.407913;;
2.34;-0.5174745;-1.407913;;
2.34;-0.5252281;-1.405026;;
2.358;-0.5419001;-1.398692;;
2.359;-0.5420805;-1.398624;;
2.359;-0.5421107;-1.398612;;
2.36;-0.5421229;-1.398607;;
2.379;-0.5660452;-1.389095;;
2.38;-0.5662614;-1.389009;;
2.381;-0.5663293;-1.388982;;
2.381;-0.5663347;-1.38898;;
2.4;-0.5904815;-1.378884;;
2.4;-0.5905768;-1.378845;;
2.401;-0.5907395;-1.378777;;
2.421;-0.6145331;-1.368335;;
2.422;-0.6147476;-1.368241;;
2.423;-0.6148067;-1.368215;;
2.443;-0.6379372;-1.357576;;
2.444;-0.6383684;-1.357377;;
2.445;-0.6387032;-1.357223;;
2.445;-0.6387579;-1.357198;;
2.464;-0.6620995;-1.345963;;
2.465;-0.6623533;-1.34584;;
2.466;-0.662395;-1.34582;;
2.468;-0.6624011;-1.345817;;
2.485;-0.6849078;-1.334494;;
2.486;-0.685532;-1.33418;;
2.488;-0.6858422;-1.334024;;
2.489;-0.6858748;-1.334007;;
2.508;-0.7086816;-1.322026;;
2.509;-0.7091079;-1.321802;;
2.511;-0.7092949;-1.321704;;
2.53;-0.7211076;-1.315296;;
2.531;-0.7274134;-1.311804;;
2.532;-0.7316691;-1.309446;;
2.533;-0.7322501;-1.309125;;
2.553;-0.7552421;-1.295994;;
