large (1)Cube1Timestamp;large (1)Cube1XPos;large (1)Cube1YPos;large (1)Cube1newCorr;large (1)Cube1smoothCorr
3.801;-2.720591;0;;
3.806;-2.728434;0;;
3.806;-2.728434;0;;
3.825;-2.778092;0;;
3.827;-2.780454;0;;
3.829;-2.783023;0;;
3.83;-2.783248;0;;
3.849;-2.834836;0;;
3.85;-2.835634;0;;
3.851;-2.836023;0;;
3.852;-2.836117;0;;
3.853;-2.836168;0;;
3.853;-2.836176;0;;
3.873;-2.88527;0;;
3.874;-2.886561;0;;
3.876;-2.888735;0;;
3.877;-2.88895;0;;
3.897;-2.942007;0;;
3.898;-2.942488;0;;
3.899;-2.942576;0;;
3.9;-2.942625;0;;
3.919;-2.99481;0;;
3.92;-2.996056;0;;
3.921;-2.996716;0;;
3.922;-2.996819;0;;
3.942;-2.99981;0;;
3.943;-2.99988;0;;
3.945;-2.999985;0;;
3.945;-2.999992;0;;
3.965;-2.945978;0;;
3.966;-2.945066;0;;
3.967;-2.944698;0;;
3.968;-2.944644;0;;
3.988;-2.894389;0;;
4.01;-2.840018;0;;
4.01;-2.839716;0;;
4.011;-2.838904;0;;
4.014;-2.838771;0;;
4.041;-2.766668;0;;
4.046;-2.759126;0;;
4.063;-2.710989;0;;
4.086;-2.680104;0;;
4.087;-2.670591;0;;
4.088;-2.658972;0;;
4.1049108;;;0.419874141066966;0.454705217893261
4.119;-2.576333;0;;
4.131;-2.548934;0;;
4.136;-2.526453;0;;
4.139;-2.521139;0;;
4.155;-2.491855;0;;
4.161;-2.47124;0;;
4.183;-2.414601;0;;
4.185;-2.411672;0;;
4.186;-2.410617;0;;
4.209;-2.361226;0;;
4.212;-2.357117;0;;
4.213;-2.356742;0;;
4.235;-2.303743;0;;
4.237;-2.302506;0;;
4.24;-2.302116;0;;
4.242;-2.301995;0;;
4.256;-2.249846;0;;
4.256;-2.249655;0;;
4.257;-2.249029;0;;
4.258;-2.248927;0;;
4.277;-2.197394;0;;
4.278;-2.196181;0;;
4.279;-2.195516;0;;
4.28;-2.19541;0;;
4.3;-2.142339;0;;
4.301;-2.141795;0;;
4.302;-2.14168;0;;
4.306;-2.114916;0;;
4.323;-2.089957;0;;
4.324;-2.089078;0;;
4.329;-2.071232;0;;
4.331;-2.067499;0;;
4.345;-2.03532;0;;
4.356;-1.99622;0;;
4.357;-1.995314;0;;
4.358;-1.995314;0;;
4.367;-1.981858;0;;
4.367;-1.98172;0;;
4.388;-1.928668;0;;
4.389;-1.927451;0;;
4.391;-1.92688;0;;
4.395;-1.926809;0;;
4.406211;;;-0.362894383681393;0.175635774913304
4.412;-1.876235;0;;
4.414;-1.874897;0;;
4.418;-1.855003;0;;
4.433;-1.823461;0;;
4.435;-1.820701;0;;
4.436;-1.820394;0;;
4.437;-1.820296;0;;
4.456;-1.767139;0;;
4.457;-1.766571;0;;
4.458;-1.76648;0;;
4.477;-1.713897;0;;
4.478;-1.712896;0;;
4.479;-1.712538;0;;
4.48;-1.712538;0;;
4.499;-1.66159;0;;
4.5;-1.66036;0;;
4.502;-1.659693;0;;
4.502;-1.659648;0;;
4.522;-1.606973;0;;
4.523;-1.606088;0;;
4.524;-1.605654;0;;
4.525;-1.605654;0;;
4.544;-1.552526;0;;
4.545;-1.551946;0;;
4.546;-1.551862;0;;
4.546;-1.551848;0;;
4.567;-1.500574;0;;
4.568;-1.499596;0;;
4.569;-1.498896;0;;
4.589;-1.445502;0;;
4.59;-1.444944;0;;
4.591;-1.444862;0;;
4.592;-1.444848;0;;
4.593;-1.444848;0;;
4.612;-1.392045;0;;
4.613;-1.391487;0;;
4.614;-1.391394;0;;
4.617;-1.391353;0;;
4.635;-1.33813;0;;
4.636;-1.337617;0;;
4.637;-1.337477;0;;
4.643;-1.313055;0;;
4.658;-1.284698;0;;
4.659;-1.284088;0;;
4.66;-1.283805;0;;
4.674;-1.240631;0;;
4.68;-1.227528;0;;
4.681;-1.22709;0;;
4.683;-1.227029;0;;
4.687;-1.207998;0;;
4.702;-1.177255;0;;
4.703;-1.176834;0;;
4.704;-1.17675;0;;
4.706;-1.17675;0;;
4.7135275;;;0.322076220962988;0.126351992782853
4.727;-1.117128;0;;
4.731;-1.105004;0;;
4.735;-1.09647;0;;
4.736;-1.095589;0;;
4.757;-1.044468;0;;
4.757;-1.043834;0;;
4.759;-1.042768;0;;
4.76;-1.042658;0;;
4.76;-1.04264;0;;
4.761;-1.04263;0;;
4.779;-0.9922848;0;;
4.78;-0.990765;0;;
4.782;-0.9889969;0;;
4.802;-0.9363869;0;;
4.803;-0.9357101;0;;
4.803;-0.9357101;0;;
4.804;-0.9357101;0;;
4.805;-0.9357101;0;;
4.824;-0.8841256;0;;
4.825;-0.8832223;0;;
4.826;-0.8823963;0;;
4.826;-0.8823119;0;;
4.846;-0.8303341;0;;
4.847;-0.829137;0;;
4.849;-0.8279572;0;;
4.869;-0.8016013;0;;
4.87;-0.7709094;0;;
4.871;-0.7630007;0;;
4.873;-0.7606131;0;;
4.878;-0.7479021;0;;
4.892;-0.721058;0;;
4.893;-0.7206907;0;;
4.893;-0.720629;0;;
4.894;-0.7205837;0;;
4.914;-0.6687423;0;;
4.914;-0.6685984;0;;
4.916;-0.6677008;0;;
4.917;-0.6675481;0;;
4.936;-0.6157185;0;;
4.936;-0.6150372;0;;
4.938;-0.6138162;0;;
4.959;-0.5609797;0;;
4.96;-0.5604808;0;;
4.96;-0.5603958;0;;
4.961;-0.5603467;0;;
4.962;-0.5603467;0;;
4.996;-0.4716054;0;;
4.997;-0.4697607;0;;
5.005;-0.4536987;0;;
5.005;-0.4536065;0;;
5.006;-0.45325;0;;
5.007;-0.4531916;0;;
5.0093138;;;0.497409818793155;0.152197218691583
5.028;-0.3937194;0;;
5.032;-0.382394;0;;
5.036;-0.3745768;0;;
5.059;-0.3213809;0;;
5.06;-0.3203305;0;;
5.061;-0.3184434;0;;
5.062;-0.3184434;0;;
5.063;-0.3184434;0;;
5.063;-0.3184434;0;;
5.064;-0.3024112;0;;
5.081;-0.2670471;0;;
5.082;-0.2659869;0;;
5.083;-0.2656346;0;;
5.084;-0.2654597;0;;
5.085;-0.2654597;0;;
5.103;-0.2137243;0;;
5.104;-0.2123723;0;;
5.105;-0.2117231;0;;
5.125;-0.1591056;0;;
5.126;-0.1585584;0;;
5.127;-0.1584808;0;;
5.128;-0.1584636;0;;
5.147;-0.1056918;0;;
5.147;-0.10525;0;;
5.148;-0.1050313;0;;
5.149;-0.1050011;0;;
5.169;-0.05142876;0;;
5.17;-0.05089238;0;;
5.171;-0.05078404;0;;
5.191;-0.0008129254;0;;
5.192;0.0006474816;0;;
5.194;0.002150635;0;;
5.194;0.002194624;0;;
5.195;0.002393107;0;;
5.216;0.05663559;0;;
5.217;0.05663559;0;;
5.218;0.05663559;0;;
5.219;0.05663559;0;;
5.238;0.110077;0;;
5.239;0.1106528;0;;
5.24;0.1107541;0;;
5.241;0.1107719;0;;
5.261;0.1628838;0;;
5.262;0.1635294;0;;
5.263;0.1635294;0;;
5.263;0.1635294;0;;
5.264;0.1635294;0;;
5.284;0.2158847;0;;
5.285;0.2165846;0;;
5.286;0.217228;0;;
5.306;0.27133;0;;
5.307;0.27133;0;;
5.308;0.27133;0;;
5.308;0.27133;0;;
5.308;0.27133;0;;
5.3111161;;;0.275302146973063;0.364929395576402
5.306;0.27133;0;;
5.307;0.27133;0;;
5.308;0.27133;0;;
5.308;0.27133;0;;
5.308;0.27133;0;;
5.327;0.3240417;0;;
5.328;0.3245753;0;;
5.329;0.3246904;0;;
5.329;0.3247101;0;;
5.349;0.3759873;0;;
5.351;0.377432;0;;
5.353;0.3778712;0;;
5.373;0.4330788;0;;
5.374;0.4330788;0;;
5.374;0.4330788;0;;
5.375;0.4330788;0;;
5.375;0.4330788;0;;
5.394;0.4851761;0;;
5.395;0.4856686;0;;
5.417;0.5384647;0;;
5.418;0.5390621;0;;
5.419;0.5390621;0;;
5.419;0.5390621;0;;
5.439;0.5937667;0;;
5.439;0.5940812;0;;
5.44;0.5943973;0;;
5.441;0.5944629;0;;
5.441;0.5944629;0;;
5.461;0.6461163;0;;
5.462;0.64665;0;;
5.463;0.6467295;0;;
5.484;0.6994652;0;;
5.485;0.7001002;0;;
5.486;0.7001002;0;;
5.486;0.7001002;0;;
5.506;0.7535554;0;;
5.506;0.7535554;0;;
5.507;0.7535554;0;;
5.528;0.8056588;0;;
5.529;0.8063921;0;;
5.53;0.8069217;0;;
5.531;0.8069217;0;;
5.531;0.8069217;0;;
5.531;0.8069217;0;;
5.551;0.86005;0;;
5.552;0.8605064;0;;
5.552;0.8607331;0;;
5.575;0.9143164;0;;
5.575;0.9143164;0;;
5.576;0.9143164;0;;
5.577;0.9143164;0;;
5.596;0.9679801;0;;
5.597;0.9679801;0;;
5.598;0.9679801;0;;
5.6064012;;;0.48984052305067;0.396157177444969
5.596;0.9679801;0;;
5.597;0.9679801;0;;
5.598;0.9679801;0;;
5.606;1.004082;0;;
5.607;1.004327;0;;
5.618;1.027103;0;;
5.618;1.027421;0;;
5.639;1.04789;0;;
5.64;1.048074;0;;
5.64;1.048105;0;;
5.641;1.048132;0;;
5.642;1.048136;0;;
5.661;1.048137;0;;
5.662;1.048137;0;;
5.663;1.048137;0;;
5.682;1.161226;0;;
5.683;1.162462;0;;
5.684;1.16269;0;;
5.685;1.16269;0;;
5.686;1.16269;0;;
5.706;1.234788;0;;
5.707;1.235501;0;;
5.707;1.235623;0;;
5.708;1.235685;0;;
5.729;1.288808;0;;
5.73;1.289428;0;;
5.731;1.289428;0;;
5.751;1.342079;0;;
5.752;1.342528;0;;
5.753;1.342671;0;;
5.753;1.342681;0;;
5.754;1.342738;0;;
5.755;1.342738;0;;
5.774;1.396634;0;;
5.775;1.396634;0;;
5.775;1.396634;0;;
5.796;1.450043;0;;
5.796;1.450692;0;;
5.797;1.450692;0;;
5.798;1.450692;0;;
5.818;1.504078;0;;
5.818;1.504078;0;;
5.819;1.504078;0;;
5.84;1.530857;0;;
5.841;1.531121;0;;
5.842;1.57103;0;;
5.843;1.57103;0;;
5.863;1.611029;0;;
5.864;1.611418;0;;
5.864;1.611485;0;;
5.865;1.611523;0;;
5.866;1.611532;0;;
5.886;1.66417;0;;
5.887;1.664675;0;;
5.887;1.664762;0;;
5.888;1.664809;0;;
5.9026885;;;0.461719800661436;0.431068072369581
5.888;1.664809;0;;
5.929;1.770992;0;;
5.929;1.771649;0;;
5.93;1.771649;0;;
5.931;1.771649;0;;
5.932;1.771649;0;;
5.933;1.771649;0;;
5.933;1.771649;0;;
5.934;1.771649;0;;
5.952;1.825162;0;;
5.953;1.825905;0;;
5.954;1.825905;0;;
5.975;1.878873;0;;
5.976;1.879323;0;;
5.976;1.879502;0;;
5.977;1.879502;0;;
5.978;1.879502;0;;
5.997;1.906047;0;;
5.997;1.906403;0;;
5.998;1.946066;0;;
6.022;1.990166;0;;
6.022;1.990401;0;;
6.023;1.990593;0;;
6.024;1.990622;0;;
6.025;1.990628;0;;
6.045;2.038927;0;;
6.046;2.039568;0;;
6.047;2.040134;0;;
6.047;2.040134;0;;
6.066;2.092749;0;;
6.067;2.093325;0;;
6.088;2.146348;0;;
6.089;2.146837;0;;
6.09;2.146969;0;;
6.091;2.146969;0;;
6.091;2.146969;0;;
6.092;2.146969;0;;
6.11;2.200438;0;;
6.111;2.201033;0;;
6.132;2.254152;0;;
6.133;2.254597;0;;
6.133;2.2548;0;;
6.134;2.2548;0;;
6.156;2.317878;0;;
6.156;2.318103;0;;
6.157;2.318517;0;;
6.158;2.318583;0;;
6.182;2.387087;0;;
6.183;2.38839;0;;
6.185;2.389005;0;;
6.185;2.389048;0;;
6.187;2.3892;0;;
6.188;2.389212;0;;
6.2049923;;;0.487527892159337;0.428597590711126
6.211;2.442015;0;;
6.221;2.44257;0;;
6.221;2.442578;0;;
6.222;2.442583;0;;
6.224;2.442584;0;;
6.224;2.442584;0;;
6.234;2.492664;0;;
6.235;2.493686;0;;
6.278;2.604528;0;;
6.279;2.605039;0;;
6.28;2.605175;0;;
6.281;2.605175;0;;
6.281;2.605175;0;;
6.283;2.627446;0;;
6.284;2.629712;0;;
6.301;2.656821;0;;
6.303;2.65721;0;;
6.303;2.65721;0;;
6.304;2.65721;0;;
6.327;2.709385;0;;
6.328;2.729173;0;;
6.329;2.735241;0;;
6.33;2.737099;0;;
6.33;2.737286;0;;
6.351;2.790122;0;;
6.352;2.790571;0;;
6.353;2.790699;0;;
6.354;2.790735;0;;
6.374;2.84361;0;;
6.374;2.847157;0;;
6.375;2.844283;0;;
6.377;2.844283;0;;
6.398;2.897525;0;;
6.399;2.898061;0;;
6.4;2.89815;0;;
6.401;2.898164;0;;
6.42;2.951032;0;;
6.421;2.951608;0;;
6.422;2.951692;0;;
6.423;2.951712;0;;
6.444;3.004858;0;;
6.444;3.005241;0;;
6.445;3.005457;0;;
6.446;3.005487;0;;
6.467;2.960901;0;;
6.468;2.96029;0;;
6.469;2.959939;0;;
6.469;2.959879;0;;
6.471;2.959853;0;;
6.492;2.920739;0;;
6.493;2.919817;0;;
6.494;2.919817;0;;
6.495;2.898137;0;;
6.496;2.893836;0;;
6.5062931;;;0.483948622859465;0.480759209682727
6.514;2.866731;0;;
6.515;2.86647;0;;
6.548;2.813064;0;;
6.549;2.779028;0;;
6.55;2.772841;0;;
6.55;2.770859;0;;
6.552;2.766519;0;;
6.553;2.766105;0;;
6.562;2.752226;0;;
6.563;2.737124;0;;
6.564;2.733105;0;;
6.565;2.732039;0;;
6.585;2.679368;0;;
6.586;2.678825;0;;
6.587;2.678744;0;;
6.588;2.678724;0;;
6.606;2.625229;0;;
6.608;2.624568;0;;
6.609;2.624499;0;;
6.609;2.624487;0;;
6.631;2.572356;0;;
6.632;2.571892;0;;
6.633;2.571789;0;;
6.633;2.571771;0;;
6.656;2.518414;0;;
6.658;2.51791;0;;
6.658;2.517868;0;;
6.659;2.517848;0;;
6.681;2.465146;0;;
6.682;2.464735;0;;
6.682;2.464727;0;;
6.683;2.464571;0;;
6.703;2.411601;0;;
6.704;2.41113;0;;
6.704;2.411086;0;;
6.705;2.410972;0;;
6.705;2.410923;0;;
6.707;2.410923;0;;
6.725;2.356932;0;;
6.726;2.356384;0;;
6.748;2.303976;0;;
6.749;2.303487;0;;
6.75;2.303384;0;;
6.751;2.303384;0;;
6.752;2.303384;0;;
6.774;2.250011;0;;
6.775;2.24951;0;;
6.776;2.249435;0;;
6.777;2.249416;0;;
6.777;2.249413;0;;
6.798;2.170371;0;;
6.799;2.169641;0;;
6.8;2.169419;0;;
6.8;2.169419;0;;
6.8075936;;;0.222720785479375;0.413979275289903
6.821;2.116504;0;;
6.823;2.115957;0;;
6.824;2.1159;0;;
6.824;2.115891;0;;
6.846;2.055639;0;;
6.847;2.055065;0;;
6.848;2.054987;0;;
6.848;2.054974;0;;
6.873;2.009153;0;;
6.874;2.008837;0;;
6.875;2.008734;0;;
6.876;1.990264;0;;
6.876;1.981434;0;;
6.877;1.981434;0;;
6.898;1.92515;0;;
6.906;1.923903;0;;
6.924;1.877908;0;;
6.927;1.874149;0;;
6.928;1.874149;0;;
6.948;1.826694;0;;
6.949;1.824545;0;;
6.953;1.821114;0;;
6.954;1.798594;0;;
6.97;1.769257;0;;
6.971;1.768117;0;;
6.977;1.751523;0;;
6.978;1.749244;0;;
6.993;1.714852;0;;
6.994;1.714213;0;;
6.994;1.7139;0;;
6.995;1.713706;0;;
7.016;1.663707;0;;
7.017;1.662608;0;;
7.019;1.660545;0;;
7.02;1.641319;0;;
7.038;1.606911;0;;
7.039;1.60654;0;;
7.039;1.606478;0;;
7.04;1.606451;0;;
7.041;1.606444;0;;
7.059;1.552919;0;;
7.06;1.552919;0;;
7.061;1.552919;0;;
7.081;1.499315;0;;
7.081;1.499163;0;;
7.082;1.498729;0;;
7.083;1.498659;0;;
7.103;1.447936;0;;
7.104;1.445992;0;;
7.105;1.445992;0;;
7.105;1.445992;0;;
7.1088941;;;0.481095095384245;0.418823098970606
7.124;1.392083;0;;
7.125;1.392083;0;;
7.125;1.392083;0;;
7.126;1.392083;0;;
7.145;1.339187;0;;
7.145;1.33884;0;;
7.154;1.338489;0;;
7.155;1.338482;0;;
7.166;1.286642;0;;
7.167;1.285726;0;;
7.168;1.285506;0;;
7.168;1.285469;0;;
7.188;1.232962;0;;
7.189;1.231903;0;;
7.19;1.231118;0;;
7.191;1.230996;0;;
7.21;1.178103;0;;
7.211;1.177523;0;;
7.212;1.177442;0;;
7.212;1.177428;0;;
7.232;1.124353;0;;
7.233;1.123797;0;;
7.234;1.123722;0;;
7.235;1.123707;0;;
7.255;1.07124;0;;
7.257;1.070675;0;;
7.258;1.070613;0;;
7.259;1.070593;0;;
7.279;1.017705;0;;
7.279;1.017517;0;;
7.28;1.017119;0;;
7.281;1.017056;0;;
7.3;0.9637909;0;;
7.301;0.9632183;0;;
7.302;0.9631163;0;;
7.303;0.9631003;0;;
7.323;0.9101042;0;;
7.324;0.9095594;0;;
7.325;0.9094471;0;;
7.325;0.9094471;0;;
7.345;0.8561572;0;;
7.346;0.8556595;0;;
7.347;0.8555376;0;;
7.347;0.8555169;0;;
7.367;0.8039757;0;;
7.368;0.8030962;0;;
7.369;0.8027833;0;;
7.37;0.802711;0;;
7.389;0.7491142;0;;
7.389;0.7486812;0;;
7.39;0.7484034;0;;
7.391;0.7484034;0;;
7.41;0.7119714;0;;
7.4106972;;;0.498060937137809;0.421456360215224
7.41;0.7119714;0;;
7.412;0.6982532;0;;
7.413;0.6955862;0;;
7.415;0.6951788;0;;
7.434;0.642423;0;;
7.435;0.6418651;0;;
7.436;0.6417542;0;;
7.437;0.6417357;0;;
7.457;0.5887544;0;;
7.457;0.5886064;0;;
7.465;0.5881237;0;;
7.466;0.5881026;0;;
7.479;0.5398834;0;;
7.48;0.5372878;0;;
7.502;0.4830576;0;;
7.504;0.481459;0;;
7.505;0.4807774;0;;
7.506;0.4806723;0;;
7.506;0.4806556;0;;
7.509;0.4806361;0;;
7.525;0.4278475;0;;
7.526;0.4271691;0;;
7.528;0.4270335;0;;
7.528;0.4270335;0;;
7.548;0.3739875;0;;
7.548;0.3736151;0;;
7.55;0.3733165;0;;
7.551;0.3733165;0;;
7.569;0.3205056;0;;
7.57;0.3198962;0;;
7.571;0.3198019;0;;
7.572;0.3197885;0;;
7.591;0.2669056;0;;
7.592;0.2663685;0;;
7.593;0.2662235;0;;
7.593;0.2662235;0;;
7.613;0.2130513;0;;
7.614;0.2124806;0;;
7.615;0.2123844;0;;
7.617;0.2123844;0;;
7.635;0.1595049;0;;
7.637;0.1588724;0;;
7.637;0.1588558;0;;
7.638;0.1587968;0;;
7.657;0.1068293;0;;
7.658;0.1059813;0;;
7.659;0.1055753;0;;
7.66;0.1055102;0;;
7.68;0.05236378;0;;
7.68;0.05209711;0;;
7.681;0.05168599;0;;
7.702;-0.002768036;0;;
7.703;-0.002768035;0;;
7.704;-0.002768035;0;;
7.704;-0.002768035;0;;
7.7180134;;;0.479310740381546;0.420296889595744
7.702;-0.002768036;0;;
7.703;-0.002768035;0;;
7.704;-0.002768035;0;;
7.704;-0.002768035;0;;
7.725;-0.04204543;0;;
7.726;-0.04204543;0;;
7.727;-0.04204543;0;;
7.728;-0.04204543;0;;
7.729;-0.06248368;0;;
7.747;-0.1083379;0;;
7.748;-0.1088346;0;;
7.749;-0.1089824;0;;
7.769;-0.1635352;0;;
7.77;-0.1635352;0;;
7.778;-0.1635352;0;;
7.779;-0.1635352;0;;
7.78;-0.1635352;0;;
7.791;-0.2147596;0;;
7.792;-0.2161022;0;;
7.793;-0.2168554;0;;
7.814;-0.2692855;0;;
7.815;-0.269646;0;;
7.816;-0.269799;0;;
7.817;-0.2698894;0;;
7.837;-0.3229485;0;;
7.837;-0.3236278;0;;
7.838;-0.3236278;0;;
7.839;-0.3236278;0;;
7.839;-0.3236278;0;;
7.858;-0.3764524;0;;
7.859;-0.3774561;0;;
7.86;-0.3778182;0;;
7.882;-0.4304149;0;;
7.882;-0.4304149;0;;
7.883;-0.4304149;0;;
7.884;-0.4304149;0;;
7.885;-0.4304149;0;;
7.951;-0.5903175;0;;
7.952;-0.5909999;0;;
7.953;-0.5914202;0;;
7.954;-0.5915127;0;;
7.955;-0.5915388;0;;
7.959;-0.6189219;0;;
7.959;-0.6189219;0;;
7.96;-0.6189219;0;;
7.961;-0.6189219;0;;
7.961;-0.6189219;0;;
7.962;-0.6189219;0;;
7.963;-0.6189219;0;;
7.974;-0.6441434;0;;
7.975;-0.645234;0;;
7.977;-0.6458004;0;;
7.978;-0.6458004;0;;
7.996;-0.6982474;0;;
7.996;-0.6982538;0;;
7.997;-0.6989986;0;;
7.997;-0.6989986;0;;
8.0143007;;;0.495921342602279;0.48859702887647
8.017;-0.7524822;0;;
8.018;-0.7529555;0;;
8.018;-0.7530367;0;;
