Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
large (1)Cube1;0;0;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;0;0;0;300;900;0.3;Pearson;BothEyes
largeCube3;0;0;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;0.4802759;0;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;0.4802759;0;0;300;900;0.3;Pearson;BothEyes
largeCube3;0.4802759;0;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;0.7870919;0;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;0.7870919;0;0;300;900;0.3;Pearson;BothEyes
largeCube3;0.7870919;0;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;1.0888939;0;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;1.0888939;0;0;300;900;0.3;Pearson;BothEyes
largeCube3;1.0888939;0;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;1.3901945;0;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;1.3901945;0;0;300;900;0.3;Pearson;BothEyes
largeCube3;1.3901945;0;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;1.6919965;0;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;1.6919965;0;0;300;900;0.3;Pearson;BothEyes
largeCube3;1.6919965;0;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;1.9932975;0;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;1.9932975;0;0;300;900;0.3;Pearson;BothEyes
largeCube3;1.9932975;0;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;2.2951001;0;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;2.2951001;0;0;300;900;0.3;Pearson;BothEyes
largeCube3;2.2951001;0;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;2.5969021;-0.727281387992428;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;2.5969021;0.524556294111542;0;300;900;0.3;Pearson;BothEyes
largeCube3;2.5969021;-0.716268303525296;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;2.8977021;0.968133709855791;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;2.8977021;0.967397073004242;0;300;900;0.3;Pearson;BothEyes
largeCube3;2.8977021;0.967393839404507;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;3.2005067;-0.611633968568443;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;3.2005067;-0.614413980743473;0;300;900;0.3;Pearson;BothEyes
largeCube3;3.2005067;-0.614413827689842;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;3.5013057;0.948627890516951;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;3.5013057;0.946690700127477;0;300;900;0.3;Pearson;BothEyes
largeCube3;3.5013057;0.946690717903404;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;3.802607;0.939855134708681;0;300;900;0.3;Pearson;BothEyes
