largeCube3Timestamp;largeCube3XPos;largeCube3YPos;largeCube3newCorr;largeCube3smoothCorr
3.715;-0.1864505;2.5;;
3.72;-0.1903218;2.5;;
3.72;-0.190425;2.5;;
3.727;-0.2186735;2.5;;
3.728;-0.2206226;2.5;;
3.749;-0.2701333;2.5;;
3.751;-0.2710949;2.5;;
3.752;-0.2712569;2.5;;
3.753;-0.2712816;2.5;;
3.754;-0.2712879;2.5;;
3.754;-0.271289;2.5;;
3.773;-0.2970459;2.5;;
3.777;-0.3213583;2.5;;
3.778;-0.323537;2.5;;
3.781;-0.3569663;2.5;;
3.802607;;;0.470429109466066;0.212189184857616
3.801;-0.3987404;2.5;;
3.801;-0.3988859;2.5;;
3.806;-0.4055977;2.5;;
3.806;-0.4055977;2.5;;
3.825;-0.4537567;2.5;;
3.827;-0.4560471;2.5;;
3.829;-0.4585381;2.5;;
3.83;-0.458757;2.5;;
3.849;-0.510824;2.5;;
3.85;-0.5116296;2.5;;
3.851;-0.512022;2.5;;
3.852;-0.5121167;2.5;;
3.853;-0.5121681;2.5;;
3.853;-0.5121768;2.5;;
3.873;-0.562394;2.5;;
3.874;-0.5637145;2.5;;
3.876;-0.5659379;2.5;;
3.877;-0.5661574;2.5;;
3.897;-0.6195424;2.5;;
3.898;-0.6200257;2.5;;
3.899;-0.6201149;2.5;;
3.9;-0.6201642;2.5;;
3.919;-0.6714945;2.5;;
3.92;-0.6727201;2.5;;
3.921;-0.6733697;2.5;;
3.922;-0.6734709;2.5;;
3.942;-0.736229;2.5;;
3.943;-0.7376958;2.5;;
3.945;-0.7398983;2.5;;
3.946;-0.7401357;2.5;;
3.965;-0.7798617;2.5;;
3.966;-0.7805678;2.5;;
3.967;-0.7808526;2.5;;
3.968;-0.7808945;2.5;;
3.988;-0.8322312;2.5;;
4.01;-0.8861962;2.5;;
4.01;-0.8864959;2.5;;
4.011;-0.8873021;2.5;;
4.014;-0.8874339;2.5;;
4.041;-0.9686722;2.5;;
4.046;-0.9771703;2.5;;
4.063;-1.016718;2.5;;
4.086;-1.045838;2.5;;
4.087;-1.0523;2.5;;
4.088;-1.060193;2.5;;
4.1049108;;;0.162572254315411;0.36878224091106
4.119;-1.150142;2.5;;
4.131;-1.177726;2.5;;
4.136;-1.199796;2.5;;
4.139;-1.205012;2.5;;
4.155;-1.232574;2.5;;
4.161;-1.256197;2.5;;
4.183;-1.311022;2.5;;
4.185;-1.313857;2.5;;
4.186;-1.314878;2.5;;
4.209;-1.365356;2.5;;
4.212;-1.369556;2.5;;
4.213;-1.369939;2.5;;
4.235;-1.423169;2.5;;
4.237;-1.424411;2.5;;
4.24;-1.424802;2.5;;
4.242;-1.424924;2.5;;
4.256;-1.48973;2.5;;
4.256;-1.489967;2.5;;
4.257;-1.490745;2.5;;
4.258;-1.490872;2.5;;
4.277;-1.529275;2.5;;
4.278;-1.530179;2.5;;
4.279;-1.530674;2.5;;
4.28;-1.530753;2.5;;
4.3;-1.584198;2.5;;
4.301;-1.584745;2.5;;
4.302;-1.584861;2.5;;
4.306;-1.611492;2.5;;
4.323;-1.636079;2.5;;
4.324;-1.636945;2.5;;
4.329;-1.655242;2.5;;
4.331;-1.65907;2.5;;
4.345;-1.691286;2.5;;
4.356;-1.717822;2.5;;
4.357;-1.718437;2.5;;
4.358;-1.718437;2.5;;
4.367;-1.755687;2.5;;
4.367;-1.756068;2.5;;
4.388;-1.797411;2.5;;
4.389;-1.79836;2.5;;
4.391;-1.798805;2.5;;
4.395;-1.79886;2.5;;
4.406211;;;0.366769904767822;0.333257089516433
4.412;-1.863021;2.5;;
4.414;-1.864719;2.5;;
4.418;-1.875031;2.5;;
4.433;-1.903291;2.5;;
4.435;-1.905764;2.5;;
4.436;-1.906039;2.5;;
4.437;-1.906126;2.5;;
4.456;-1.958952;2.5;;
4.457;-1.959517;2.5;;
4.458;-1.959608;2.5;;
4.477;-2.012076;2.5;;
4.478;-2.013075;2.5;;
4.479;-2.013432;2.5;;
4.48;-2.013432;2.5;;
4.499;-2.065701;2.5;;
4.5;-2.066963;2.5;;
4.502;-2.067647;2.5;;
4.502;-2.067693;2.5;;
4.522;-2.119338;2.5;;
4.523;-2.120206;2.5;;
4.524;-2.120631;2.5;;
4.525;-2.120631;2.5;;
4.544;-2.173375;2.5;;
4.545;-2.17395;2.5;;
4.546;-2.174034;2.5;;
4.546;-2.174048;2.5;;
4.567;-2.239277;2.5;;
4.568;-2.240521;2.5;;
4.569;-2.24141;2.5;;
4.589;-2.280991;2.5;;
4.59;-2.281405;2.5;;
4.591;-2.281466;2.5;;
4.592;-2.281476;2.5;;
4.593;-2.281476;2.5;;
4.612;-2.334335;2.5;;
4.613;-2.334894;2.5;;
4.614;-2.334987;2.5;;
4.617;-2.335028;2.5;;
4.635;-2.388133;2.5;;
4.636;-2.388644;2.5;;
4.637;-2.388784;2.5;;
4.643;-2.413646;2.5;;
4.658;-2.441282;2.5;;
4.659;-2.441876;2.5;;
4.66;-2.442152;2.5;;
4.674;-2.468939;2.5;;
4.68;-2.511606;2.5;;
4.681;-2.513033;2.5;;
4.683;-2.513231;2.5;;
4.687;-2.523798;2.5;;
4.702;-2.549038;2.5;;
4.703;-2.549384;2.5;;
4.704;-2.549453;2.5;;
4.706;-2.549453;2.5;;
4.7135275;;;-0.323888348137191;0.0684846036486811
4.727;-2.608822;2.5;;
4.731;-2.628225;2.5;;
4.735;-2.641881;2.5;;
4.736;-2.643292;2.5;;
4.757;-2.682655;2.5;;
4.757;-2.683143;2.5;;
4.759;-2.683963;2.5;;
4.76;-2.684048;2.5;;
4.76;-2.684062;2.5;;
4.761;-2.68407;2.5;;
4.779;-2.733314;2.5;;
4.78;-2.7348;2.5;;
4.782;-2.73653;2.5;;
4.802;-2.790545;2.5;;
4.803;-2.79124;2.5;;
4.803;-2.79124;2.5;;
4.804;-2.79124;2.5;;
4.805;-2.79124;2.5;;
4.824;-2.842273;2.5;;
4.825;-2.843167;2.5;;
4.826;-2.843984;2.5;;
4.826;-2.844067;2.5;;
4.846;-2.895478;2.5;;
4.847;-2.896662;2.5;;
4.849;-2.897829;2.5;;
4.869;-2.925058;2.5;;
4.87;-2.944985;2.5;;
4.871;-2.95012;2.5;;
4.873;-2.95167;2.5;;
4.878;-2.99083;2.5;;
4.892;-3.005676;2.5;;
4.893;-3.005879;2.5;;
4.893;-3.005913;2.5;;
4.894;-3.005938;2.5;;
4.914;-2.974365;2.5;;
4.914;-2.974277;2.5;;
4.916;-2.97373;2.5;;
4.917;-2.973637;2.5;;
4.936;-2.922233;2.5;;
4.936;-2.921557;2.5;;
4.938;-2.920346;2.5;;
4.959;-2.866922;2.5;;
4.96;-2.866417;2.5;;
4.96;-2.866331;2.5;;
4.961;-2.866282;2.5;;
4.962;-2.866282;2.5;;
4.996;-2.772038;2.5;;
4.997;-2.770079;2.5;;
5.005;-2.753021;2.5;;
5.005;-2.752923;2.5;;
5.006;-2.752544;2.5;;
5.007;-2.752482;2.5;;
5.0093138;;;-0.277460014949711;-0.078192819439693
5.028;-2.711985;2.5;;
5.032;-2.686589;2.5;;
5.036;-2.669061;2.5;;
5.059;-2.626326;2.5;;
5.06;-2.625483;2.5;;
5.061;-2.623966;2.5;;
5.062;-2.623966;2.5;;
5.063;-2.623966;2.5;;
5.063;-2.623966;2.5;;
5.064;-2.607878;2.5;;
5.081;-2.573421;2.5;;
5.082;-2.572388;2.5;;
5.083;-2.572045;2.5;;
5.084;-2.571874;2.5;;
5.085;-2.571874;2.5;;
5.103;-2.520363;2.5;;
5.104;-2.519017;2.5;;
5.105;-2.518371;2.5;;
5.125;-2.465109;2.5;;
5.126;-2.464556;2.5;;
5.127;-2.464477;2.5;;
5.128;-2.464459;2.5;;
5.147;-2.411453;2.5;;
5.147;-2.411009;2.5;;
5.148;-2.410789;2.5;;
5.149;-2.410759;2.5;;
5.169;-2.357904;2.5;;
5.17;-2.357375;2.5;;
5.171;-2.357268;2.5;;
5.191;-2.293797;2.5;;
5.192;-2.291942;2.5;;
5.194;-2.290033;2.5;;
5.194;-2.289977;2.5;;
5.195;-2.289725;2.5;;
5.216;-2.249605;2.5;;
5.217;-2.249605;2.5;;
5.218;-2.249605;2.5;;
5.219;-2.249605;2.5;;
5.238;-2.196641;2.5;;
5.239;-2.19607;2.5;;
5.24;-2.19597;2.5;;
5.241;-2.195952;2.5;;
5.261;-2.143412;2.5;;
5.262;-2.142761;2.5;;
5.263;-2.142761;2.5;;
5.263;-2.142761;2.5;;
5.264;-2.142761;2.5;;
5.284;-2.087986;2.5;;
5.285;-2.087254;2.5;;
5.286;-2.086581;2.5;;
5.306;-2.021954;2.5;;
5.307;-2.021954;2.5;;
5.308;-2.021954;2.5;;
5.308;-2.021954;2.5;;
5.308;-2.021954;2.5;;
5.3111161;;;0.276312828320984;-0.108345178255306
5.306;-2.021954;2.5;;
5.307;-2.021954;2.5;;
5.308;-2.021954;2.5;;
5.308;-2.021954;2.5;;
5.308;-2.021954;2.5;;
5.327;-1.98235;2.5;;
5.328;-1.981949;2.5;;
5.329;-1.981862;2.5;;
5.329;-1.981848;2.5;;
5.349;-1.916809;2.5;;
5.351;-1.914976;2.5;;
5.353;-1.914419;2.5;;
5.373;-1.874505;2.5;;
5.374;-1.874505;2.5;;
5.374;-1.874505;2.5;;
5.375;-1.874505;2.5;;
5.375;-1.874505;2.5;;
5.394;-1.820939;2.5;;
5.395;-1.820433;2.5;;
5.417;-1.767218;2.5;;
5.418;-1.766616;2.5;;
5.419;-1.766616;2.5;;
5.419;-1.766616;2.5;;
5.439;-1.713701;2.5;;
5.439;-1.713397;2.5;;
5.44;-1.713091;2.5;;
5.441;-1.713027;2.5;;
5.441;-1.713027;2.5;;
5.461;-1.660438;2.5;;
5.462;-1.659894;2.5;;
5.463;-1.659813;2.5;;
5.484;-1.605742;2.5;;
5.485;-1.605091;2.5;;
5.486;-1.605091;2.5;;
5.486;-1.605091;2.5;;
5.506;-1.540017;2.5;;
5.506;-1.540017;2.5;;
5.507;-1.540017;2.5;;
5.528;-1.499766;2.5;;
5.529;-1.499199;2.5;;
5.53;-1.49879;2.5;;
5.531;-1.49879;2.5;;
5.531;-1.49879;2.5;;
5.531;-1.49879;2.5;;
5.551;-1.445841;2.5;;
5.552;-1.445387;2.5;;
5.552;-1.445161;2.5;;
5.575;-1.39156;2.5;;
5.575;-1.39156;2.5;;
5.576;-1.39156;2.5;;
5.577;-1.39156;2.5;;
5.596;-1.338584;2.5;;
5.597;-1.338584;2.5;;
5.598;-1.338584;2.5;;
5.6064012;;;0.489915226751894;0.0412199229964942
5.596;-1.338584;2.5;;
5.597;-1.338584;2.5;;
5.598;-1.338584;2.5;;
5.606;-1.313072;2.5;;
5.607;-1.312899;2.5;;
5.618;-1.273882;2.5;;
5.618;-1.273534;2.5;;
5.639;-1.251838;2.5;;
5.64;-1.251642;2.5;;
5.64;-1.25161;2.5;;
5.641;-1.251582;2.5;;
5.642;-1.251577;2.5;;
5.661;-1.251576;2.5;;
5.662;-1.251576;2.5;;
5.663;-1.251576;2.5;;
5.682;-1.231554;2.5;;
5.683;-1.231336;2.5;;
5.684;-1.231295;2.5;;
5.685;-1.231295;2.5;;
5.686;-1.231295;2.5;;
5.706;-1.068745;2.5;;
5.707;-1.067137;2.5;;
5.707;-1.066862;2.5;;
5.708;-1.066723;2.5;;
5.729;-1.017017;2.5;;
5.73;-1.016437;2.5;;
5.731;-1.016437;2.5;;
5.751;-0.9635903;2.5;;
5.752;-0.9631396;2.5;;
5.753;-0.9629959;2.5;;
5.753;-0.9629865;2.5;;
5.754;-0.9629292;2.5;;
5.755;-0.9629292;2.5;;
5.774;-0.9094581;2.5;;
5.775;-0.9094581;2.5;;
5.775;-0.9094581;2.5;;
5.796;-0.8564942;2.5;;
5.796;-0.8558509;2.5;;
5.797;-0.8558509;2.5;;
5.798;-0.8558509;2.5;;
5.818;-0.802029;2.5;;
5.818;-0.802029;2.5;;
5.819;-0.802029;2.5;;
5.84;-0.7756646;2.5;;
5.841;-0.7754051;2.5;;
5.842;-0.7482599;2.5;;
5.843;-0.7482599;2.5;;
5.863;-0.6957974;2.5;;
5.864;-0.6952872;2.5;;
5.864;-0.6951994;2.5;;
5.865;-0.6951443;2.5;;
5.866;-0.6951364;2.5;;
5.886;-0.6418399;2.5;;
5.887;-0.6413278;2.5;;
5.887;-0.6412399;2.5;;
5.888;-0.641193;2.5;;
5.9026885;;;0.452556726286905;0.235331191602518
5.888;-0.641193;2.5;;
5.929;-0.5232049;2.5;;
5.929;-0.5224749;2.5;;
5.93;-0.5224749;2.5;;
5.931;-0.5224749;2.5;;
5.932;-0.5224749;2.5;;
5.933;-0.5224749;2.5;;
5.933;-0.5224749;2.5;;
5.934;-0.5224749;2.5;;
5.952;-0.4809725;2.5;;
5.953;-0.4803966;2.5;;
5.954;-0.4803966;2.5;;
5.975;-0.4271853;2.5;;
5.976;-0.4267332;2.5;;
5.976;-0.4265539;2.5;;
5.977;-0.4265539;2.5;;
5.978;-0.4265539;2.5;;
5.997;-0.4002828;2.5;;
5.997;-0.3999305;2.5;;
5.998;-0.3730288;2.5;;
6.022;-0.320716;2.5;;
6.022;-0.3204369;2.5;;
6.023;-0.3202094;2.5;;
6.024;-0.3201754;2.5;;
6.025;-0.3201679;2.5;;
6.045;-0.2664289;2.5;;
6.046;-0.2657152;2.5;;
6.047;-0.2650859;2.5;;
6.047;-0.2650859;2.5;;
6.066;-0.2104876;2.5;;
6.067;-0.2098902;2.5;;
6.088;-0.1587451;2.5;;
6.089;-0.1582734;2.5;;
6.09;-0.1581467;2.5;;
6.091;-0.1581467;2.5;;
6.091;-0.1581467;2.5;;
6.092;-0.1581467;2.5;;
6.11;-0.1055817;2.5;;
6.111;-0.1049966;2.5;;
6.132;-0.0519958;2.5;;
6.133;-0.05155176;2.5;;
6.133;-0.05134924;2.5;;
6.134;-0.05134924;2.5;;
6.156;0.001880493;2.5;;
6.156;0.002070914;2.5;;
6.157;0.002419892;2.5;;
6.158;0.002475672;2.5;;
6.182;0.0803903;2.5;;
6.183;0.08187214;2.5;;
6.185;0.08257242;2.5;;
6.185;0.08262084;2.5;;
6.187;0.08279327;2.5;;
6.188;0.08280774;2.5;;
6.2049923;;;0.48812032431967;0.426726276419863
6.211;0.1357597;2.5;;
6.221;0.1363164;2.5;;
6.221;0.136324;2.5;;
6.222;0.1363296;2.5;;
6.224;0.1363306;2.5;;
6.224;0.1363306;2.5;;
6.234;0.1625161;2.5;;
6.235;0.1630508;2.5;;
6.278;0.2965048;2.5;;
6.279;0.2971199;2.5;;
6.28;0.2972842;2.5;;
6.281;0.2972842;2.5;;
6.281;0.2972842;2.5;;
6.283;0.3225016;2.5;;
6.284;0.3250678;2.5;;
6.301;0.3505123;2.5;;
6.303;0.3508767;2.5;;
6.303;0.3508767;2.5;;
6.304;0.3508767;2.5;;
6.327;0.4169864;2.5;;
6.328;0.4263833;2.5;;
6.329;0.4292651;2.5;;
6.33;0.4301475;2.5;;
6.33;0.4302363;2.5;;
6.351;0.4840405;2.5;;
6.352;0.4844978;2.5;;
6.353;0.4846281;2.5;;
6.354;0.4846651;2.5;;
6.374;0.5373579;2.5;;
6.374;0.5408927;2.5;;
6.375;0.5380287;2.5;;
6.377;0.5380287;2.5;;
6.398;0.5920053;2.5;;
6.399;0.5925491;2.5;;
6.4;0.5926394;2.5;;
6.401;0.592653;2.5;;
6.42;0.6449404;2.5;;
6.421;0.6455105;2.5;;
6.422;0.6455935;2.5;;
6.423;0.645613;2.5;;
6.444;0.6985647;2.5;;
6.444;0.6989471;2.5;;
6.445;0.6991615;2.5;;
6.446;0.6991918;2.5;;
6.467;0.7518656;2.5;;
6.468;0.7525877;2.5;;
6.469;0.7530023;2.5;;
6.469;0.7530727;2.5;;
6.471;0.7531034;2.5;;
6.492;0.8057692;2.5;;
6.493;0.8070115;2.5;;
6.494;0.8070115;2.5;;
6.496;0.8295636;2.5;;
6.496;0.8297816;2.5;;
6.5062931;;;0.49551314595637;0.48152635582871
6.514;0.8599194;2.5;;
6.515;0.8602092;2.5;;
6.548;0.913279;2.5;;
6.549;0.9329418;2.5;;
6.55;0.936516;2.5;;
6.55;0.9376608;2.5;;
6.552;0.9401683;2.5;;
6.553;0.9404073;2.5;;
6.562;0.9858562;2.5;;
6.563;0.9971691;2.5;;
6.564;1.000179;2.5;;
6.565;1.000978;2.5;;
6.585;1.047646;2.5;;
6.586;1.048127;2.5;;
6.587;1.048199;2.5;;
6.588;1.048217;2.5;;
6.606;1.100802;2.5;;
6.608;1.101452;2.5;;
6.609;1.10152;2.5;;
6.609;1.101532;2.5;;
6.631;1.168321;2.5;;
6.632;1.168917;2.5;;
6.633;1.169049;2.5;;
6.633;1.169072;2.5;;
6.656;1.207799;2.5;;
6.658;1.208166;2.5;;
6.658;1.208196;2.5;;
6.659;1.20821;2.5;;
6.681;1.262211;2.5;;
6.682;1.262633;2.5;;
6.682;1.26264;2.5;;
6.683;1.262801;2.5;;
6.703;1.316189;2.5;;
6.704;1.316663;2.5;;
6.704;1.316708;2.5;;
6.705;1.316822;2.5;;
6.705;1.316872;2.5;;
6.707;1.316872;2.5;;
6.725;1.368751;2.5;;
6.726;1.369277;2.5;;
6.748;1.422319;2.5;;
6.749;1.422814;2.5;;
6.75;1.422918;2.5;;
6.751;1.422918;2.5;;
6.752;1.422918;2.5;;
6.774;1.476813;2.5;;
6.775;1.477319;2.5;;
6.776;1.477395;2.5;;
6.777;1.477413;2.5;;
6.777;1.477417;2.5;;
6.798;1.556558;2.5;;
6.799;1.557288;2.5;;
6.8;1.557511;2.5;;
6.8;1.557511;2.5;;
6.8075936;;;-0.221323117133052;0.303716769857473
6.821;1.610008;2.5;;
6.823;1.610551;2.5;;
6.824;1.610607;2.5;;
6.824;1.610617;2.5;;
6.846;1.663463;2.5;;
6.847;1.663966;2.5;;
6.848;1.664035;2.5;;
6.848;1.664046;2.5;;
6.873;1.71722;2.5;;
6.874;1.717587;2.5;;
6.875;1.717706;2.5;;
6.876;1.735786;2.5;;
6.876;1.744429;2.5;;
6.877;1.744429;2.5;;
6.898;1.796615;2.5;;
6.906;1.797772;2.5;;
6.924;1.848219;2.5;;
6.927;1.852343;2.5;;
6.928;1.852343;2.5;;
6.948;1.911929;2.5;;
6.949;1.914627;2.5;;
6.953;1.918936;2.5;;
6.954;1.929984;2.5;;
6.97;1.957014;2.5;;
6.971;1.958065;2.5;;
6.977;1.974926;2.5;;
6.978;1.977242;2.5;;
6.993;2.011425;2.5;;
6.994;2.012059;2.5;;
6.994;2.012371;2.5;;
6.995;2.012564;2.5;;
7.016;2.062371;2.5;;
7.017;2.063465;2.5;;
7.019;2.06552;2.5;;
7.02;2.084732;2.5;;
7.038;2.119641;2.5;;
7.039;2.120017;2.5;;
7.039;2.12008;2.5;;
7.04;2.120108;2.5;;
7.041;2.120115;2.5;;
7.059;2.173857;2.5;;
7.06;2.173857;2.5;;
7.061;2.173857;2.5;;
7.081;2.226219;2.5;;
7.081;2.226367;2.5;;
7.082;2.226791;2.5;;
7.083;2.22686;2.5;;
7.103;2.287836;2.5;;
7.104;2.290172;2.5;;
7.105;2.290172;2.5;;
7.105;2.290172;2.5;;
7.1088941;;;-0.480816481441747;0.0703734679253104
7.124;2.333725;2.5;;
7.125;2.333725;2.5;;
7.125;2.333725;2.5;;
7.126;2.333725;2.5;;
7.145;2.38729;2.5;;
7.145;2.387642;2.5;;
7.154;2.387997;2.5;;
7.155;2.388005;2.5;;
7.166;2.444016;2.5;;
7.167;2.445005;2.5;;
7.168;2.445242;2.5;;
7.168;2.445282;2.5;;
7.188;2.493165;2.5;;
7.189;2.49413;2.5;;
7.19;2.494846;2.5;;
7.191;2.494957;2.5;;
7.21;2.547822;2.5;;
7.211;2.548402;2.5;;
7.212;2.548482;2.5;;
7.212;2.548496;2.5;;
7.232;2.601274;2.5;;
7.233;2.601826;2.5;;
7.234;2.601901;2.5;;
7.235;2.601916;2.5;;
7.255;2.667172;2.5;;
7.257;2.667874;2.5;;
7.258;2.667952;2.5;;
7.259;2.667977;2.5;;
7.279;2.708627;2.5;;
7.279;2.708772;2.5;;
7.28;2.709077;2.5;;
7.281;2.709126;2.5;;
7.3;2.762125;2.5;;
7.301;2.762695;2.5;;
7.302;2.762796;2.5;;
7.303;2.762812;2.5;;
7.323;2.815788;2.5;;
7.324;2.816333;2.5;;
7.325;2.816445;2.5;;
7.325;2.816445;2.5;;
7.345;2.869485;2.5;;
7.346;2.869981;2.5;;
7.347;2.870102;2.5;;
7.347;2.870123;2.5;;
7.367;2.922817;2.5;;
7.368;2.923717;2.5;;
7.369;2.924037;2.5;;
7.37;2.92411;2.5;;
7.389;2.976432;2.5;;
7.389;2.976855;2.5;;
7.39;2.977126;2.5;;
7.391;2.977126;2.5;;
7.41;3.004006;2.5;;
