Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
small (1)Cube1;0;0;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;0;0;0;300;900;0.3;Pearson;BothEyes
smallCube3;0;0;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;0.1900053;0;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;0.1900053;0;0;300;900;0.3;Pearson;BothEyes
smallCube3;0.1900053;0;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;0.4908045;0;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;0.4908045;0;0;300;900;0.3;Pearson;BothEyes
smallCube3;0.4908045;0;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;0.7921056;0;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;0.7921056;0;0;300;900;0.3;Pearson;BothEyes
smallCube3;0.7921056;0;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;1.093913;0;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;1.093913;0;0;300;900;0.3;Pearson;BothEyes
smallCube3;1.093913;0;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;1.3952081;0;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;1.3952081;0;0;300;900;0.3;Pearson;BothEyes
smallCube3;1.3952081;0;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;1.6970104;0;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;1.6970104;0;0;300;900;0.3;Pearson;BothEyes
smallCube3;1.6970104;0;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;1.9988127;0;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;1.9988127;0;0;300;900;0.3;Pearson;BothEyes
smallCube3;1.9988127;0;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;2.3006153;-0.750411563578289;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;2.3006153;-0.750411251844334;0;300;900;0.3;Pearson;BothEyes
smallCube3;2.3006153;0.750411563578289;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;2.602417;-0.072893269298897;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;2.602417;-0.0728931896425287;0;300;900;0.3;Pearson;BothEyes
smallCube3;2.602417;0.07289295996851;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;2.9037176;-0.226143910223823;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;2.9037176;-0.226143861979485;0;300;900;0.3;Pearson;BothEyes
smallCube3;2.9037176;0.814149900527127;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;3.2055201;0.954248288351183;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;3.2055201;0.954248204758594;0;300;900;0.3;Pearson;BothEyes
smallCube3;3.2055201;0.954248197652635;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;3.5068209;0.989153229590087;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;3.5068209;0.98915322986553;0;300;900;0.3;Pearson;BothEyes
smallCube3;3.5068209;0.989153231229818;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;3.8086229;0.811623211480444;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;3.8086229;0.811623132487036;0;300;900;0.3;Pearson;BothEyes
smallCube3;3.8086229;0.811623247209424;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;4.1104252;0.871511234669432;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;4.1104252;0.871511575233737;0;300;900;0.3;Pearson;BothEyes
smallCube3;4.1104252;0.871511199682746;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;4.411726;-0.504820933567547;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;4.411726;-0.69021459097675;0;300;900;0.3;Pearson;BothEyes
smallCube3;4.411726;-0.504820831530145;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;4.713528;0.963083801606213;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;4.713528;-0.963097146406285;0;300;900;0.3;Pearson;BothEyes
smallCube3;4.713528;0.963083830199961;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;5.0148288;0.152406672685418;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;5.0148288;-0.152407062117435;0;300;900;0.3;Pearson;BothEyes
smallCube3;5.0148288;0.152407062117435;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;5.3166311;0.241241533703502;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;5.3166311;0.993813529625294;0;300;900;0.3;Pearson;BothEyes
smallCube3;5.3166311;-0.99381352180861;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;5.6184334;-0.0022123109471125;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;5.6184334;-0.00221243098465202;0;300;900;0.3;Pearson;BothEyes
smallCube3;5.6184334;0.0022123109471125;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;5.9197339;0.856391261991746;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;5.9197339;0.856391245981483;0;300;900;0.3;Pearson;BothEyes
smallCube3;5.9197339;0.279252286456825;0;300;900;0.3;Pearson;BothEyes
small (1)Cube1;6.2215369;0.99417570286978;0;300;900;0.3;Pearson;BothEyes
small (2)Cube2;6.2215369;0.994175710457787;0;300;900;0.3;Pearson;BothEyes
