cube1Timestamp;cube1XPos;cube1YPos;cube1newCorr;cube1smoothCorr
0;;;0;0
0.3434113;;;0;0
0.8021294;;;0;0
1.258841;;;0;0
1.7170564;;;0;0
2.1753904;;;0;0
2.2;1;0.4830415;;
2.201;1;0.4830415;;
2.221;1;0.4295895;;
2.222;1;0.4290376;;
2.223;1;0.4289463;;
2.224;1;0.4289283;;
2.245;1;0.3756533;;
2.245;1;0.3756533;;
2.246;1;0.3756533;;
2.247;1;0.3756533;;
2.247;1;0.3756533;;
2.267;1;0.3222785;;
2.268;1;0.3217536;;
2.268;1;0.3216633;;
2.289;1;0.2692568;;
2.29;1;0.2687609;;
2.29;1;0.2686766;;
2.291;1;0.2686392;;
2.312;1;0.2155311;;
2.313;1;0.2150973;;
2.313;1;0.2148815;;
2.314;1;0.2148815;;
2.38;1;0.05523029;;
2.381;1;0.05472687;;
2.382;1;0.05463898;;
2.383;1;0.05462538;;
2.383;1;0.05462045;;
2.383;1;0.05462045;;
2.384;1;0.05462045;;
2.384;1;0.05462045;;
2.385;1;0.05462045;;
2.386;1;0.05462045;;
2.386;1;0.05462045;;
2.387;1;0.05462045;;
2.388;1;0.02524451;;
2.389;1;0.02524451;;
2.402;1;0.0008626431;;
2.403;1;0.0005174595;;
2.404;1;0.0004303843;;
2.424;1;-0.05255024;;
2.425;1;-0.05322093;;
2.426;1;-0.05322093;;
2.426;1;-0.05322093;;
2.426;1;-0.05322093;;
2.445;1;-0.1056865;;
2.446;1;-0.1062607;;
2.467;1;-0.1595471;;
2.468;1;-0.1600771;;
2.469;1;-0.1601707;;
2.47;1;-0.1601707;;
2.47;1;-0.1601707;;
2.489;1;-0.2159528;;
2.49;1;-0.2165394;;
2.491;1;-0.2166593;;
2.512;1;-0.2686037;;
2.512;1;-0.2688334;;
2.513;1;-0.2692378;;
2.514;1;-0.2692378;;
2.534;1;-0.2963473;;
2.534;1;-0.3031686;;
2.535;1;-0.3183376;;
2.536;1;-0.3211655;;
2.556;1;-0.3750023;;
2.557;1;-0.3755528;;
2.558;1;-0.3756726;;
2.579;1;-0.4294714;;
2.6;1;-0.4807804;;
2.601;1;-0.481286;;
2.602;1;-0.4813612;;
2.622;1;-0.5346808;;
2.623;1;-0.5352334;;
2.633105;;;-0.0973951975834969;-0.0243487993958742
2.622;1;-0.5346808;;
2.623;1;-0.5352334;;
2.643;1;-0.5620244;;
2.644;1;-0.5622874;;
2.645;1;-0.5623506;;
2.667;1;-0.6408347;;
2.667;1;-0.6414087;;
2.689;1;-0.6689613;;
2.69;1;-0.6906416;;
2.691;1;-0.6942597;;
2.712;1;-0.7484093;;
2.712;1;-0.7485446;;
2.734;1;-0.8022348;;
2.734;1;-0.80244;;
2.797;1;-0.9375646;;
2.82;1;-0.9909136;;
2.84;1;-1.044153;;
2.862;1;-1.097746;;
2.883;1;-1.150509;;
2.905;1;-1.204369;;
2.926;1;-1.257836;;
2.968;1;-1.365186;;
2.97;1;-1.365743;;
2.992;1;-1.419032;;
3.015;1;-1.472614;;
3.059;1;-1.580806;;
3.06;1;-1.581334;;
3.0797905;;;0.277862838989796;0.0451169103515747
3.103;1;-1.687747;;
3.104;1;-1.687747;;
3.125;1;-1.741351;;
3.126;1;-1.741351;;
3.126;1;-1.741351;;
3.147;1;-1.794637;;
3.169;1;-1.822461;;
3.171;1;-1.846129;;
3.172;1;-1.848653;;
3.191;1;-1.877267;;
3.192;1;-1.899007;;
3.193;1;-1.902436;;
3.213;1;-1.930299;;
3.214;1;-1.930642;;
3.215;1;-1.956545;;
3.234;1;-1.984035;;
3.235;1;-1.984035;;
3.256;1;-2.037963;;
3.277;1;-2.091548;;
3.277;1;-2.091548;;
3.278;1;-2.091548;;
3.279;1;-2.091548;;
3.279;1;-2.091548;;
3.298;1;-2.143598;;
3.298;1;-2.143825;;
3.299;1;-2.144299;;
3.319;1;-2.198253;;
3.32;1;-2.198253;;
3.321;1;-2.198253;;
3.341;1;-2.251045;;
3.342;1;-2.251545;;
3.342;1;-2.251628;;
3.343;1;-2.251701;;
3.363;1;-2.304775;;
3.363;1;-2.305137;;
3.364;1;-2.305447;;
3.365;1;-2.305447;;
3.384;1;-2.357992;;
3.385;1;-2.358566;;
3.386;1;-2.358672;;
3.387;1;-2.358672;;
3.406;1;-2.411423;;
3.406;1;-2.411856;;
3.407;1;-2.412082;;
3.408;1;-2.412114;;
3.427;1;-2.464356;;
3.428;1;-2.465321;;
3.449;1;-2.518198;;
3.451;1;-2.519269;;
3.472;1;-2.572098;;
3.473;1;-2.572548;;
3.474;1;-2.572684;;
3.494;1;-2.625834;;
3.494;1;-2.626077;;
3.495;1;-2.626434;;
3.496;1;-2.62649;;
3.496;1;-2.626498;;
3.515;1;-2.65295;;
3.516;1;-2.670688;;
3.517;1;-2.68007;;
3.518;1;-2.68007;;
3.537;1;-2.706956;;
3.5380069;;;-0.0223716498412503;0.0395239978912621
3.537;1;-2.706956;;
3.538;1;-2.729403;;
3.539;1;-2.733881;;
3.54;1;-2.733881;;
3.559;1;-2.76019;;
3.56;1;-2.760658;;
3.561;1;-2.781168;;
3.561;1;-2.784691;;
3.58;1;-2.814496;;
3.581;1;-2.814795;;
3.582;1;-2.814881;;
3.583;1;-2.814881;;
3.601;1;-2.868043;;
3.602;1;-2.868043;;
3.603;1;-2.868043;;
3.603;1;-2.868043;;
3.622;1;-2.920671;;
3.623;1;-2.921211;;
3.644;1;-2.974773;;
3.645;1;-2.975219;;
3.645;1;-2.975427;;
3.666;1;-3;;
3.667;1;-3;;
3.687;1;-2.945966;;
3.688;1;-2.945966;;
3.688;1;-2.945966;;
3.708;1;-2.892782;;
3.709;1;-2.892294;;
3.71;1;-2.892122;;
3.73;1;-2.839194;;
3.731;1;-2.838688;;
3.731;1;-2.838602;;
3.732;1;-2.838542;;
3.751;1;-2.786046;;
3.752;1;-2.785473;;
3.753;1;-2.785382;;
3.773;1;-2.732148;;
3.774;1;-2.731625;;
3.774;1;-2.731535;;
3.775;1;-2.731489;;
3.795;1;-2.704451;;
3.796;1;-2.683409;;
3.797;1;-2.678981;;
3.816;1;-2.650919;;
3.818;1;-2.627233;;
3.819;1;-2.625251;;
3.82;1;-2.624589;;
3.839;1;-2.596804;;
3.84;1;-2.596545;;
3.84;1;-2.591529;;
3.841;1;-2.576718;;
3.861;1;-2.543558;;
3.862;1;-2.521954;;
3.863;1;-2.517107;;
3.864;1;-2.517107;;
3.883;1;-2.489653;;
3.884;1;-2.489357;;
3.885;1;-2.468331;;
3.886;1;-2.463855;;
3.906;1;-2.436033;;
3.907;1;-2.416443;;
3.908;1;-2.411456;;
3.908;1;-2.410628;;
3.928;1;-2.383043;;
3.929;1;-2.364883;;
3.931;1;-2.356165;;
3.931;1;-2.356165;;
3.95;1;-2.328912;;
3.951;1;-2.328632;;
3.951;1;-2.313409;;
3.952;1;-2.302625;;
3.972;1;-2.275388;;
3.973;1;-2.275388;;
3.973;1;-2.275388;;
3.9846917;;;-0.357295141224788;-0.0497997874149348
3.993;1;-2.222144;;
3.994;1;-2.221613;;
3.995;1;-2.221504;;
3.995;1;-2.221486;;
