xCubeCube2Timestamp;xCubeCube2XPos;xCubeCube2YPos;xCubeCube2newCorr;xCubeCube2smoothCorr
0;;;0;0
0.1895055;;;0;0
0.491312;;;0;0
0.7926164;;;0;0
1.0939219;;;0;0
1.3952258;;;0;0
1.6970323;;;0;0
1.9988388;;;0;0
2.158;1.040688;0;;
2.178;1.08519;0;;
2.179;1.085576;0;;
2.18;1.085694;0;;
2.18;1.085706;0;;
2.2;1.130254;0;;
2.201;1.130708;0;;
2.223;1.174806;0;;
2.224;1.175226;0;;
2.245;1.218933;0;;
2.246;1.219373;0;;
2.247;1.219439;0;;
2.275;1.263798;0;;
2.29;1.308681;0;;
2.291;1.309321;0;;
2.292;1.309412;0;;
2.3006445;;;0.292249972131452;0.0730624930328631
2.29;1.308681;0;;
2.291;1.309321;0;;
2.292;1.309412;0;;
2.312;1.353437;0;;
2.334;1.39805;0;;
2.336;1.398492;0;;
2.357;1.442753;0;;
2.358;1.443178;0;;
2.359;1.443248;0;;
2.381;1.486899;0;;
2.402;1.531764;0;;
2.403;1.532202;0;;
2.404;1.53227;0;;
2.405;1.532288;0;;
2.471;1.665949;0;;
2.473;1.666405;0;;
2.474;1.666443;0;;
2.475;1.666451;0;;
2.475;1.666453;0;;
2.476;1.666453;0;;
2.494;1.710444;0;;
2.495;1.710953;0;;
2.516;1.755102;0;;
2.516;1.755446;0;;
2.537;1.799816;0;;
2.559;1.844324;0;;
2.56;1.844744;0;;
2.581;1.889197;0;;
2.582;1.889585;0;;
2.583;1.889694;0;;
2.6019492;;;-0.496014580136317;-0.0509411520012162
2.604;1.933777;0;;
2.625;1.978366;0;;
2.627;1.978826;0;;
2.627;1.97886;0;;
2.648;2.023405;0;;
2.671;2.067954;0;;
2.672;2.068358;0;;
2.694;2.112593;0;;
2.694;2.112917;0;;
2.695;2.113072;0;;
2.696;2.113093;0;;
2.717;2.157465;0;;
2.717;2.157478;0;;
2.718;2.157902;0;;
2.738;2.201999;0;;
2.739;2.202445;0;;
2.74;2.20253;0;;
2.741;2.202544;0;;
2.741;2.202545;0;;
2.742;2.202549;0;;
2.76;2.245812;0;;
2.761;2.246562;0;;
2.783;2.29074;0;;
2.784;2.291556;0;;
2.785;2.291698;0;;
2.793;2.313747;0;;
2.794;2.31442;0;;
2.805;2.338985;0;;
2.806;2.338985;0;;
2.807;2.338985;0;;
2.808;2.338985;0;;
2.809;2.338985;0;;
2.827;2.380438;0;;
2.828;2.380914;0;;
2.849;2.426102;0;;
2.851;2.426569;0;;
2.852;2.426618;0;;
2.852;2.426626;0;;
2.873;2.46959;0;;
2.873;2.470146;0;;
2.894;2.514275;0;;
2.896;2.515678;0;;
2.897;2.515791;0;;
2.898;2.51582;0;;
2.9037552;;;-0.459719442313723;-0.165871012579647
2.894;2.514275;0;;
2.896;2.515678;0;;
2.897;2.515791;0;;
2.898;2.51582;0;;
2.917;2.560521;0;;
2.918;2.560521;0;;
2.94;2.605434;0;;
2.941;2.605802;0;;
2.942;2.60591;0;;
2.942;2.605924;0;;
2.962;2.649644;0;;
2.963;2.650048;0;;
2.963;2.650201;0;;
2.964;2.650201;0;;
2.964;2.650201;0;;
2.984;2.694348;0;;
2.984;2.69461;0;;
3.006;2.738831;0;;
3.007;2.739328;0;;
3.008;2.739328;0;;
3.009;2.739328;0;;
3.009;2.739328;0;;
3.028;2.784039;0;;
3.029;2.784039;0;;
3.051;2.827722;0;;
3.051;2.827954;0;;
3.052;2.828497;0;;
3.053;2.828698;0;;
3.073;2.87286;0;;
3.074;2.873401;0;;
3.075;2.873401;0;;
3.076;2.873401;0;;
3.095;2.916671;0;;
3.117;2.961665;0;;
3.118;2.962699;0;;
3.119;2.962699;0;;
3.14;3.007389;0;;
3.141;3.007389;0;;
3.142;3.007389;0;;
3.163;2.977893;0;;
3.164;2.977659;0;;
3.164;2.977601;0;;
3.166;2.977536;0;;
3.185;2.933015;0;;
3.186;2.933015;0;;
3.187;2.933015;0;;
3.187;2.933015;0;;
3.188;2.933015;0;;
3.189;2.933015;0;;
3.2055611;;;-0.472820280287114;-0.284076082651426
3.231;2.84382;0;;
3.231;2.84382;0;;
3.232;2.84382;0;;
3.232;2.84382;0;;
3.252;2.799368;0;;
3.253;2.798927;0;;
3.253;2.798852;0;;
3.254;2.798816;0;;
3.275;2.754847;0;;
3.277;2.754408;0;;
3.277;2.754407;0;;
3.286;2.734843;0;;
3.297;2.70983;0;;
3.299;2.707302;0;;
3.3;2.706994;0;;
3.3;2.706994;0;;
3.301;2.706994;0;;
3.302;2.706994;0;;
3.321;2.665419;0;;
3.321;2.665181;0;;
3.343;2.621042;0;;
3.344;2.620055;0;;
3.345;2.620055;0;;
3.346;2.620055;0;;
3.347;2.620055;0;;
3.366;2.575841;0;;
3.366;2.575552;0;;
3.367;2.57525;0;;
3.388;2.530518;0;;
3.388;2.530518;0;;
3.389;2.530518;0;;
3.39;2.530518;0;;
3.409;2.486992;0;;
3.41;2.486517;0;;
3.411;2.486449;0;;
3.411;2.486437;0;;
3.431;2.441991;0;;
3.432;2.441528;0;;
3.433;2.441463;0;;
3.434;2.44145;0;;
3.454;2.397057;0;;
3.454;2.396692;0;;
3.455;2.396539;0;;
3.456;2.396508;0;;
3.476;2.353485;0;;
3.477;2.352796;0;;
3.478;2.352393;0;;
3.479;2.351829;0;;
3.499;2.304017;0;;
3.5;2.304017;0;;
3.501;2.304017;0;;
3.502;2.304017;0;;
3.5073671;;;0.462979216506025;-0.241393771557782
3.499;2.304017;0;;
3.5;2.304017;0;;
3.501;2.304017;0;;
3.502;2.304017;0;;
3.522;2.262771;0;;
3.524;2.262258;0;;
3.524;2.262258;0;;
3.525;2.262258;0;;
3.544;2.218092;0;;
3.545;2.217666;0;;
3.546;2.217555;0;;
3.566;2.173829;0;;
3.567;2.173377;0;;
3.568;2.17331;0;;
3.569;2.173294;0;;
3.569;2.173291;0;;
3.588;2.129012;0;;
3.589;2.128528;0;;
3.59;2.128452;0;;
3.611;2.084609;0;;
3.611;2.084286;0;;
3.612;2.084113;0;;
3.613;2.084089;0;;
3.634;2.039601;0;;
3.635;2.039069;0;;
3.635;2.039069;0;;
3.636;2.039069;0;;
3.636;2.039069;0;;
3.656;1.995049;0;;
3.657;1.994606;0;;
3.658;1.994519;0;;
3.679;1.95066;0;;
3.68;1.950287;0;;
3.68;1.950248;0;;
3.681;1.950149;0;;
3.682;1.950132;0;;
3.701;1.906076;0;;
3.702;1.905603;0;;
3.722;1.861408;0;;
3.723;1.861001;0;;
3.724;1.860909;0;;
3.725;1.86086;0;;
3.745;1.816055;0;;
3.745;1.816055;0;;
3.746;1.816055;0;;
3.747;1.816055;0;;
3.768;1.772427;0;;
3.77;1.77164;0;;
3.779;1.750299;0;;
3.781;1.749403;0;;
3.791;1.749135;0;;
3.792;1.749124;0;;
3.793;1.749122;0;;
3.794;1.749122;0;;
3.794;1.749122;0;;
3.8076695;;;0.487080820567842;0.00438007861825736
3.588;2.129012;0;;
3.589;2.128528;0;;
3.59;2.128452;0;;
3.611;2.084609;0;;
3.611;2.084286;0;;
3.612;2.084113;0;;
3.613;2.084089;0;;
3.634;2.039601;0;;
3.635;2.039069;0;;
3.635;2.039069;0;;
3.636;2.039069;0;;
3.636;2.039069;0;;
3.656;1.995049;0;;
3.657;1.994606;0;;
3.658;1.994519;0;;
3.679;1.95066;0;;
3.68;1.950287;0;;
3.68;1.950248;0;;
3.681;1.950149;0;;
3.682;1.950132;0;;
3.701;1.906076;0;;
3.702;1.905603;0;;
3.722;1.861408;0;;
3.723;1.861001;0;;
3.724;1.860909;0;;
3.725;1.86086;0;;
3.745;1.816055;0;;
3.745;1.816055;0;;
3.746;1.816055;0;;
3.747;1.816055;0;;
3.768;1.772427;0;;
