lineargazeTimestamp;lineargazeXPos;lineargazeYPos;lineargazenewCorr;lineargazesmoothCorr
4.536;0.3559205;0.7583126
4.537;0.3558543;0.7595963
4.538;0.3555667;0.7596606
4.556;0.3555689;0.7605618
4.557;0.3551002;0.7606961
4.558;0.3549627;0.7612985
4.559;0.3543604;0.7615662
4.58;0.354114;0.7617093
4.581;0.3534764;0.7617477
4.582;0.3530958;0.7618321
4.536;0.3559205;0.7583126;;
4.537;0.3558543;0.7595963;;
4.538;0.3555667;0.7596606;;
4.556;0.3555689;0.7605618;;
4.557;0.3551002;0.7606961;;
4.558;0.3549627;0.7612985;;
4.559;0.3543604;0.7615662;;
4.58;0.354114;0.7617093;;
4.581;0.3534764;0.7617477;;
4.582;0.3530958;0.7618321;;
4.603;0.3523984;0.7618834
4.604;0.3518726;0.7618535
4.605;0.3511262;0.7619807
4.605;0.3504502;0.761807
4.606;0.3495916;0.7618333
4.631;0.3486691;0.761797
4.632;0.3478088;0.7615679
4.632;0.3468316;0.7617025
4.633;0.3458674;0.7617811
4.634;0.3449987;0.7616272
4.653;0.3440226;0.7617518
4.653;0.3431292;0.7617266
4.654;0.3421921;0.7616984
4.654;0.3414663;0.7614275
4.673;0.3404973;0.7613782
4.674;0.339661;0.7611696
4.674;0.3387614;0.7610987
4.675;0.3380973;0.7607966
4.536;0.3559205;0.7583126;;
4.537;0.3558543;0.7595963;;
4.538;0.3555667;0.7596606;;
4.556;0.3555689;0.7605618;;
4.557;0.3551002;0.7606961;;
4.558;0.3549627;0.7612985;;
4.559;0.3543604;0.7615662;;
4.58;0.354114;0.7617093;;
4.581;0.3534764;0.7617477;;
4.582;0.3530958;0.7618321;;
4.603;0.3523984;0.7618834;;
4.604;0.3518726;0.7618535;;
4.605;0.3511262;0.7619807;;
4.605;0.3504502;0.761807;;
4.606;0.3495916;0.7618333;;
4.631;0.3486691;0.761797;;
4.632;0.3478088;0.7615679;;
4.632;0.3468316;0.7617025;;
4.633;0.3458674;0.7617811;;
4.634;0.3449987;0.7616272;;
4.653;0.3440226;0.7617518;;
4.653;0.3431292;0.7617266;;
4.654;0.3421921;0.7616984;;
4.654;0.3414663;0.7614275;;
4.673;0.3404973;0.7613782;;
4.674;0.339661;0.7611696;;
4.674;0.3387614;0.7610987;;
4.675;0.3380973;0.7607966;;
4.699;0.3372731;0.7605947
4.7;0.3371782;0.7611455
4.701;0.3366231;0.7614658
4.723;0.3371862;0.7672235
4.724;0.3375615;0.7833043
4.724;0.3426356;0.7936154
4.725;0.3499858;0.8072959
4.746;0.3499621;0.8305975
4.747;0.3498937;0.8554969
4.748;0.3492605;0.8804489
4.536;0.3559205;0.7583126;;
4.537;0.3558543;0.7595963;;
4.538;0.3555667;0.7596606;;
4.556;0.3555689;0.7605618;;
4.557;0.3551002;0.7606961;;
4.558;0.3549627;0.7612985;;
4.559;0.3543604;0.7615662;;
4.58;0.354114;0.7617093;;
4.581;0.3534764;0.7617477;;
4.582;0.3530958;0.7618321;;
4.603;0.3523984;0.7618834;;
4.604;0.3518726;0.7618535;;
4.605;0.3511262;0.7619807;;
4.605;0.3504502;0.761807;;
4.606;0.3495916;0.7618333;;
4.631;0.3486691;0.761797;;
4.632;0.3478088;0.7615679;;
4.632;0.3468316;0.7617025;;
4.633;0.3458674;0.7617811;;
4.634;0.3449987;0.7616272;;
4.653;0.3440226;0.7617518;;
4.653;0.3431292;0.7617266;;
4.654;0.3421921;0.7616984;;
4.654;0.3414663;0.7614275;;
4.673;0.3404973;0.7613782;;
4.674;0.339661;0.7611696;;
4.674;0.3387614;0.7610987;;
4.675;0.3380973;0.7607966;;
4.699;0.3372731;0.7605947;;
4.7;0.3371782;0.7611455;;
4.701;0.3366231;0.7614658;;
4.723;0.3371862;0.7672235;;
4.724;0.3375615;0.7833043;;
4.724;0.3426356;0.7936154;;
4.725;0.3499858;0.8072959;;
4.746;0.3499621;0.8305975;;
4.747;0.3498937;0.8554969;;
4.748;0.3492605;0.8804489;;
4.769;0.3594168;0.8971026
4.769;0.3583672;0.9069679
4.77;0.3675676;0.9178299
4.771;0.3668603;0.9211254
4.771;0.3715482;0.9272686
4.772;0.3707193;0.9294246
4.79;0.3730776;0.9324051
4.791;0.3722019;0.9340401
4.813;0.3714665;0.9337749
4.813;0.3704822;0.9352568
4.814;0.3695913;0.9355307
4.815;0.368643;0.936634
4.816;0.3676335;0.9371728
4.836;0.3667802;0.937844
4.836;0.3658435;0.9383996
4.838;0.365137;0.9390355
4.538;0.3555667;0.7596606;;
4.556;0.3555689;0.7605618;;
4.557;0.3551002;0.7606961;;
4.558;0.3549627;0.7612985;;
4.559;0.3543604;0.7615662;;
4.58;0.354114;0.7617093;;
4.581;0.3534764;0.7617477;;
4.582;0.3530958;0.7618321;;
4.603;0.3523984;0.7618834;;
4.604;0.3518726;0.7618535;;
4.605;0.3511262;0.7619807;;
4.605;0.3504502;0.761807;;
4.606;0.3495916;0.7618333;;
4.631;0.3486691;0.761797;;
4.632;0.3478088;0.7615679;;
4.632;0.3468316;0.7617025;;
4.633;0.3458674;0.7617811;;
4.634;0.3449987;0.7616272;;
4.653;0.3440226;0.7617518;;
4.653;0.3431292;0.7617266;;
4.654;0.3421921;0.7616984;;
4.654;0.3414663;0.7614275;;
4.673;0.3404973;0.7613782;;
4.674;0.339661;0.7611696;;
4.674;0.3387614;0.7610987;;
4.675;0.3380973;0.7607966;;
4.699;0.3372731;0.7605947;;
4.7;0.3371782;0.7611455;;
4.701;0.3366231;0.7614658;;
4.723;0.3371862;0.7672235;;
4.724;0.3375615;0.7833043;;
4.724;0.3426356;0.7936154;;
4.725;0.3499858;0.8072959;;
4.746;0.3499621;0.8305975;;
4.747;0.3498937;0.8554969;;
4.748;0.3492605;0.8804489;;
