Timestamp;SelectionTime;intendedObj;selectedObj;correct?;smoothCorrel;speed;objWidthInDeg;objHeightInDeg;radiusInDeg;distanceToIntendedDeg;correlationToIntendedObjectX;correlationToIntendedObjectY;counterThreshold;corrThreshold;w;corrAverageWindow;corrFrequency
51.2428313;4.5842246;3;3;True;0.7275995;30;8.009911;7.186571;16.95737;0;1;1;20;0.5;300;900;0.08
56.2060307;9.547424;8;8;True;0.8460843;45;7.730757;7.191872;15.68295;0;1;1;20;0.5;300;900;0.08
59.1087502;12.4501435;8;8;True;0.9313321;45;8.496916;7.539931;15.68295;0;1;1;18;0.5;300;900;0.08
63.443278;16.7846713;7;7;True;0.9775355;45;8.28805;7.775303;15.68295;0;1;1;18;0.5;300;900;0.08
75.6256841;2.830026;1;1;True;0.8531183;30;9.575521;7.395525;16.95737;0;1;1;18;0.5;300;900;0.08
78.7570121;5.961354;4;4;True;0.99217;30;8.58422;7.792854;16.95737;0;1;1;18;0.5;300;900;0.08
83.2840511;10.488393;8;8;True;0.9844503;45;8.503347;7.414321;15.68296;0;1;1;18;0.5;300;900;0.08
87.3798889;14.5842308;9;9;True;0.8606619;45;7.837356;7.392166;15.68295;0;1;1;18;0.5;300;900;0.08
95.9817854;3.53089;4;4;True;0.7359315;30;9.541908;7.437253;16.95737;0;1;1;16;0.5;300;900;0.08
101.1194756;8.6685802;1;1;True;0.791796;30;9.626017;7.161308;16.95737;0;1;1;16;0.5;300;900;0.08
103.311334;10.8604386;1;1;True;0.9481546;30;9.182796;7.762275;16.95737;0;1;1;16;0.5;300;900;0.08
108.2675148;15.8166194;6;6;True;0.9677777;45;8.176629;7.85555;15.68295;0;1;1;16;0.5;300;900;0.08
114.4113544;3.2576642;2;2;True;0.6263545;30;9.632363;7.191907;16.95737;0;1;1;15;0.5;300;900;0.08
119.5289815;8.3752913;8;8;True;0.8781725;45;7.77847;7.158451;15.68295;0;1;1;15;0.5;300;900;0.08
123.859498;12.7058078;3;3;True;0.5071338;30;8.185392;7.458946;16.95737;0;1;1;15;0.5;300;900;0.08
128.8201626;17.6664724;5;5;True;0.7370996;30;8.615666;7.808003;16.95737;0;1;1;15;0.5;300;900;0.08
136.6414129;2.8029364;1;1;True;0.7579361;30;9.635874;7.188688;16.95737;0;1;1;14;0.5;300;900;0.08
139.2002019;5.3617254;2;2;True;0.6572392;30;9.622106;7.154372;16.95737;0;1;1;14;0.5;300;900;0.08
142.8829724;9.0444959;3;3;True;0.9799724;30;9.332104;7.705431;16.95737;0;1;1;14;0.5;300;900;0.08
146.155452;12.3169755;1;1;True;0.5216087;30;9.223925;7.87539;16.95737;0;1;1;14;0.5;300;900;0.08
154.9833812;6.914846;3;3;True;0.93347;30;9.30087;7.722157;16.95737;0;1;1;13;0.5;300;900;0.08
157.9292128;9.8606776;5;5;True;0.690129;30;9.549817;7.415524;16.95737;0;1;1;13;0.5;300;900;0.08
160.6409076;12.5723724;0;0;True;0.8138308;45;8.504131;7.390693;15.68295;0;1;1;13;0.5;300;900;0.08
164.376819;16.3082838;3;3;True;0.9760261;30;9.631298;7.191833;16.95737;0;1;1;13;0.5;300;900;0.08
178.0701483;3.8978413;7;7;True;0.9109775;45;7.844214;7.409556;15.68294;0;1;1;12;0.5;300;900;0.08
182.2587642;8.0864572;3;3;True;0.7536306;30;7.984939;7.163066;16.95737;0;1;1;12;0.5;300;900;0.08
185.7646146;11.5923076;7;7;True;0.8045393;45;7.764771;7.184158;15.68296;0;1;1;12;0.5;300;900;0.08
188.7746534;14.6023464;0;0;True;0.8182957;45;7.800694;7.23108;15.68295;0;1;1;12;0.5;300;900;0.08
201.6572547;5.2346089;7;5;False;0.7999523;30;9.02042;7.905478;16.95737;17.42193;-0.9677641;0.9748571;11;0.5;300;900;0.08
205.5440743;9.1214285;5;5;True;0.7505571;30;9.596132;7.234809;16.95737;0;1;1;11;0.5;300;900;0.08
208.1860946;11.7634488;0;0;True;0.8170996;45;8.479439;7.693478;15.68295;0;1;1;11;0.5;300;900;0.08
211.9230093;15.5003635;8;8;True;0.5847683;45;8.509544;7.190752;15.68295;0;1;1;11;0.5;300;900;0.08
222.2579499;4.2768683;1;1;True;0.5605416;30;9.492578;7.54145;16.95737;0;1;1;12;0.5;300;900;0.08
224.5024046;6.521323;9;9;True;0.6258912;45;8.262449;7.896407;15.68295;0;1;1;12;0.5;300;900;0.08
229.773389;11.7923074;3;3;True;0.6821751;30;8.092354;7.252524;16.95737;0;1;1;12;0.5;300;900;0.08
232.1181092;14.1370276;0;0;True;0.5419366;45;8.472954;7.726376;15.68295;0;1;1;12;0.5;300;900;0.08
240.3865462;3.9966023;2;2;True;0.680376;30;7.969084;7.17271;16.95737;0;1;1;11;0.5;300;900;0.08
241.8714946;5.4815507;9;9;True;0.6434376;45;8.500927;7.471778;15.68295;0;1;1;11;0.5;300;900;0.08
245.8031255;9.4131816;5;5;True;0.7558121;30;8.084055;7.23786;16.95737;0;1;1;11;0.5;300;900;0.08
247.8274972;11.4375533;4;4;True;0.5729472;30;9.097147;7.902205;16.95737;0;1;1;11;0.5;300;900;0.08
