Timestamp;SelectionTime;IntendedPIN;EnteredPIN;correct;counterThreshold;objectRadiusDeg
64.0248251;17.3677222;3887;3887;True;20
87.9619372;15.1662791;1489;1489;True;20
108.8275046;16.3766092;4116;4116;True;20
129.3916794;18.2379892;2835;2835;True;20
146.8041737;12.9656972;1231;1231;True;20
164.9342985;16.8657633;3503;3503;True;20
189.3852733;15.2129663;7370;7370;True;20
212.584765;16.1621192;7508;5508;False;20
232.6079088;14.6268272;1930;1930;True;20
248.5293595;12.1394156;2954;2954;True;20
