Timestamp;Name;smoothCorrel;speed;task;selected;correlationToIntendedObject;objectSize
31.1340181;4.9643639;6;6;True;0.3362131;45;9.792383;9.372396;18.98426;0;1;1;0.3;300;900;0.08
36.8787212;10.709067;5;9;False;0.6794522;45;10.04156;9.609852;18.98426;34.55767;-0.9998142;-0.9880189;0.3;300;900;0.08
42.5404441;16.3707899;8;5;False;0.4915544;30;11.20039;9.202948;20.68704;27.83046;-0.999312;-0.9958262;0.3;300;900;0.08
46.8192794;20.6496252;1;8;False;0.9206665;45;9.948219;9.151817;18.98425;41.18911;0.9988574;0.9945056;0.3;300;900;0.08
78.3705513;4.7434365;2;2;True;0.8547932;30;10.6688;9.673433;20.68703;0;1;1;0.3;300;900;0.08
81.3774578;7.750343;2;2;True;0.8112962;30;11.29892;8.974833;20.68703;0;1;1;0.3;300;900;0.08
84.5594451;10.9323303;1;1;True;0.9478014;30;10.39263;9.069312;20.68704;0;1;1;0.3;300;900;0.08
87.7335535;14.1064387;8;8;True;0.9417168;45;9.896126;8.777445;18.98426;0;1;1;0.3;300;900;0.08
98.7093428;5.1443115;7;7;True;0.7330795;45;10.07418;9.232971;18.98426;0;1;1;0.3;300;900;0.08
102.1760396;8.6110083;6;6;True;0.6798047;45;9.595492;8.831099;18.98426;0;1;1;0.3;300;900;0.08
104.8195526;11.2545213;6;6;True;0.5478283;45;10.04823;9.635216;18.98426;0;1;1;0.3;300;900;0.08
108.8554028;15.2903715;7;7;True;0.9873416;45;9.595449;8.833905;18.98425;0;1;1;0.3;300;900;0.08
121.1858138;6.788702;4;4;True;0.8513965;30;11.30015;9.114316;20.68703;0;1;1;0.3;300;900;0.08
124.3774656;9.9803538;6;9;False;0.6032835;45;10.07496;9.763481;18.98426;2.889128;-1;-1;0.3;300;900;0.08
126.6364604;12.2393486;6;2;False;0.545467;30;10.79559;9.72999;20.68704;19.10221;-0.991798;0.9989349;0.3;300;900;0.08
130.3240478;15.926936;4;4;True;0.9498955;30;10.64485;9.660537;20.68704;0;1;1;0.3;300;900;0.08
154.6891079;3.1072423;5;5;True;0.7968032;30;9.975311;8.87653;20.68704;0;1;1;0.3;300;900;0.08
158.4801722;6.8983066;9;9;True;0.7151501;45;9.901459;8.749521;18.98425;0;1;1;0.3;300;900;0.08
162.1458707;10.5640051;8;8;True;0.7552965;45;9.935865;9.16315;18.98426;0;1;1;0.3;300;900;0.08
165.4421148;13.8602492;3;3;True;0.9225819;30;11.10426;9.766472;20.68703;0;1;1;0.3;300;900;0.08
175.358922;4.3520451;4;4;True;0.9249108;30;10.06052;8.760717;20.68702;0;1;1;0.3;300;900;0.08
178.4767019;7.469825;5;5;True;0.8229038;30;9.942373;8.865607;20.68704;0;1;1;0.3;300;900;0.08
182.1026246;11.0957477;2;2;True;0.6575428;30;10.62308;9.168205;20.68703;0;1;1;0.3;300;900;0.08
185.9438311;14.9369542;5;5;True;0.8804117;30;11.27908;9.100564;20.68703;0;1;1;0.3;300;900;0.08
195.0035934;3.8249723;8;8;True;0.8568371;45;9.663637;8.739305;18.98425;0;1;1;0.3;300;900;0.08
198.3695981;7.190977;5;5;True;0.8766286;30;11.23007;9.181926;20.68704;0;1;1;0.3;300;900;0.08
200.8501781;9.671557;4;4;True;0.8374593;30;10.01316;8.878373;20.68703;0;1;1;0.3;300;900;0.08
203.6197291;12.441108;1;1;True;0.8225318;30;10.84854;9.222157;20.68704;0;1;1;0.3;300;900;0.08
213.9410164;4.5435531;3;3;True;0.6260088;30;11.21958;9.688805;20.68703;0;1;1;0.3;300;900;0.08
215.8059729;6.4085096;3;3;True;0.7686597;30;11.29433;8.871634;20.68703;0;1;1;0.3;300;900;0.08
217.7389272;8.3414639;3;3;True;0.9490683;30;11.2908;9.047848;20.68704;0;1;1;0.3;300;900;0.08
220.6523862;11.2549229;7;7;True;0.9070526;45;9.605841;8.781005;18.98425;0;1;1;0.3;300;900;0.08
229.6687262;3.751452;3;3;True;0.5537657;30;11.29364;9.026781;20.68703;0;1;1;0.3;300;900;0.08
231.6233928;5.7061186;1;1;True;0.7100922;30;10.3015;9.38102;20.68703;0;1;1;0.3;300;900;0.08
233.9549141;8.0376399;3;3;True;0.9389974;30;9.936052;8.795088;20.68703;0;1;1;0.3;300;900;0.08
237.6669337;11.7496595;9;9;True;0.9719211;45;9.923546;8.951317;18.98425;0;1;1;0.3;300;900;0.08
245.8537452;3.1142723;8;8;True;0.8302304;45;10.07308;9.738303;18.98425;0;1;1;0.3;300;900;0.08
247.6414874;4.9020145;7;8;False;0.6873233;45;9.892273;8.804443;18.98425;3.558886;0.6200393;0.9983324;0.3;300;900;0.08
250.5429536;7.8034807;1;1;True;0.9782604;30;11.19912;9.203648;20.68703;0;1;1;0.3;300;900;0.08
252.4119121;9.6724392;1;1;True;0.6401166;30;10.46626;9.106877;20.68703;0;1;1;0.3;300;900;0.08
