linear3Timestamp;linear3XPos;linear3YPos;linear3newCorr;linear3smoothCorr
3.652;-2.310108;-0.06211304;;
3.653;-2.310054;-0.06232679;;
3.673;-2.298728;-0.1076316;;
3.695;-2.293392;-0.1289752;;
3.696;-2.287666;-0.1518782;;
3.805;-2.237477;-0.3526357;;
3.807;-2.231507;-0.3765173;;
3.829;-2.22614;-0.397985;;
3.83;-2.22189;-0.4149823;;
3.831;-2.220952;-0.4187342;;
3.851;-2.209689;-0.4637888;;
3.875;-2.198398;-0.5089523;;
3.877;-2.198295;-0.5093649;;
3.878;-2.198282;-0.509414;;
3.8963111;;;-0.466323077772703;0.22110136364306
3.805;-2.237477;-0.3526357;;
3.807;-2.231507;-0.3765173;;
3.829;-2.22614;-0.397985;;
3.83;-2.22189;-0.4149823;;
3.831;-2.220952;-0.4187342;;
3.851;-2.209689;-0.4637888;;
3.875;-2.198398;-0.5089523;;
3.877;-2.198295;-0.5093649;;
3.878;-2.198282;-0.509414;;
3.9;-2.187636;-0.5519996;;
3.901;-2.18742;-0.5528621;;
3.902;-2.187302;-0.5533366;;
3.922;-2.176319;-0.5972688;;
3.923;-2.176147;-0.5979577;;
3.924;-2.176066;-0.5982788;;
3.925;-2.176054;-0.5983297;;
3.926;-2.17605;-0.598344;;
3.944;-2.164963;-0.6426933;;
3.945;-2.16485;-0.6431416;;
3.946;-2.16482;-0.6432613;;
3.946;-2.164816;-0.6432801;;
3.947;-2.164811;-0.643298;;
3.966;-2.153821;-0.6872593;;
3.967;-2.153711;-0.6876994;;
3.967;-2.153693;-0.6877729;;
3.987;-2.142651;-0.7319402;;
3.988;-2.142514;-0.732486;;
3.989;-2.142514;-0.732486;;
3.989;-2.142514;-0.732486;;
3.99;-2.142514;-0.732486;;
4.014;-2.131411;-0.776898;;
4.015;-2.131323;-0.7772532;;
4.016;-2.131303;-0.7773324;;
4.03;-2.120337;-0.8211961;;
4.031;-2.120187;-0.8217952;;
4.031;-2.120161;-0.8218976;;
4.032;-2.120148;-0.8219495;;
4.052;-2.114619;-0.8440686;;
4.0527256;;;-0.0327332201893036;0.215645826944843
3.9;-2.187636;-0.5519996;;
3.901;-2.18742;-0.5528621;;
3.902;-2.187302;-0.5533366;;
3.922;-2.176319;-0.5972688;;
3.923;-2.176147;-0.5979577;;
3.924;-2.176066;-0.5982788;;
3.925;-2.176054;-0.5983297;;
3.926;-2.17605;-0.598344;;
3.944;-2.164963;-0.6426933;;
3.945;-2.16485;-0.6431416;;
3.946;-2.16482;-0.6432613;;
3.946;-2.164816;-0.6432801;;
3.947;-2.164811;-0.643298;;
3.966;-2.153821;-0.6872593;;
3.967;-2.153711;-0.6876994;;
3.967;-2.153693;-0.6877729;;
3.987;-2.142651;-0.7319402;;
3.988;-2.142514;-0.732486;;
3.989;-2.142514;-0.732486;;
3.989;-2.142514;-0.732486;;
3.99;-2.142514;-0.732486;;
4.014;-2.131411;-0.776898;;
4.015;-2.131323;-0.7772532;;
4.016;-2.131303;-0.7773324;;
4.03;-2.120337;-0.8211961;;
4.031;-2.120187;-0.8217952;;
4.031;-2.120161;-0.8218976;;
4.032;-2.120148;-0.8219495;;
4.052;-2.114619;-0.8440686;;
4.054;-2.109613;-0.8640913;;
4.055;-2.109107;-0.8661128;;
4.056;-2.108979;-0.8666289;;
4.075;-2.098012;-0.9104952;;
4.077;-2.097888;-0.9109918;;
4.077;-2.097885;-0.9110029;;
4.098;-2.086753;-0.9555324;;
4.099;-2.086617;-0.956074;;
4.099;-2.086617;-0.956074;;
4.121;-2.075551;-1.000341;;
4.123;-2.075439;-1.000787;;
4.144;-2.064459;-1.044705;;
4.145;-2.064352;-1.045136;;
4.166;-2.053217;-1.089675;;
4.167;-2.053105;-1.090125;;
4.168;-2.053088;-1.090192;;
4.168;-2.053085;-1.090203;;
4.187;-2.04207;-1.134263;;
4.188;-2.04196;-1.134702;;
4.208638;;;-0.239136611881447;0.175789724964602
4.052;-2.114619;-0.8440686;;
4.054;-2.109613;-0.8640913;;
4.055;-2.109107;-0.8661128;;
4.056;-2.108979;-0.8666289;;
4.075;-2.098012;-0.9104952;;
4.077;-2.097888;-0.9109918;;
4.077;-2.097885;-0.9110029;;
4.098;-2.086753;-0.9555324;;
4.099;-2.086617;-0.956074;;
4.099;-2.086617;-0.956074;;
4.121;-2.075551;-1.000341;;
4.123;-2.075439;-1.000787;;
4.144;-2.064459;-1.044705;;
4.145;-2.064352;-1.045136;;
4.166;-2.053217;-1.089675;;
4.167;-2.053105;-1.090125;;
4.168;-2.053088;-1.090192;;
4.168;-2.053085;-1.090203;;
4.187;-2.04207;-1.134263;;
4.188;-2.04196;-1.134702;;
4.21;-2.03091;-1.178903;;
4.211;-2.030784;-1.179409;;
4.212;-2.030784;-1.179409;;
4.212;-2.030784;-1.179409;;
4.213;-2.030784;-1.179409;;
4.214;-2.030784;-1.179409;;
4.215;-2.030784;-1.179409;;
4.231;-2.019864;-1.223089;;
4.232;-2.019732;-1.223616;;
4.233;-2.019704;-1.223726;;
4.254;-2.00856;-1.268304;;
4.255;-2.008427;-1.268835;;
4.256;-2.008427;-1.268835;;
4.257;-2.008427;-1.268835;;
4.276;-2.002844;-1.291167;;
4.277;-1.998255;-1.309526;;
4.278;-1.997507;-1.312515;;
4.298;-1.98625;-1.357544;;
4.299;-1.98611;-1.358105;;
4.3;-1.98611;-1.358105;;
4.321;-1.97494;-1.402785;;
4.322;-1.97494;-1.402785;;
4.322;-1.97494;-1.402785;;
4.343;-1.964065;-1.446283;;
4.343;-1.963936;-1.446799;;
4.345;-1.963822;-1.447257;;
4.346;-1.963809;-1.447306;;
4.3540223;;;-0.0819288805761094;0.16213491153525
4.21;-2.03091;-1.178903;;
4.211;-2.030784;-1.179409;;
4.212;-2.030784;-1.179409;;
4.212;-2.030784;-1.179409;;
4.213;-2.030784;-1.179409;;
4.214;-2.030784;-1.179409;;
4.215;-2.030784;-1.179409;;
4.231;-2.019864;-1.223089;;
4.232;-2.019732;-1.223616;;
4.233;-2.019704;-1.223726;;
4.254;-2.00856;-1.268304;;
4.255;-2.008427;-1.268835;;
4.256;-2.008427;-1.268835;;
4.257;-2.008427;-1.268835;;
4.276;-2.002844;-1.291167;;
4.277;-1.998255;-1.309526;;
4.278;-1.997507;-1.312515;;
4.298;-1.98625;-1.357544;;
4.299;-1.98611;-1.358105;;
4.3;-1.98611;-1.358105;;
4.321;-1.97494;-1.402785;;
4.322;-1.97494;-1.402785;;
4.322;-1.97494;-1.402785;;
4.343;-1.964065;-1.446283;;
4.343;-1.963936;-1.446799;;
4.345;-1.963822;-1.447257;;
4.346;-1.963809;-1.447306;;
4.365;-1.95278;-1.491424;;
4.366;-1.95266;-1.491905;;
4.367;-1.952642;-1.491975;;
4.387;-1.946935;-1.514802;;
4.388;-1.943864;-1.527086;;
4.389;-1.941912;-1.534896;;
4.39;-1.941473;-1.536653;;
4.391;-1.941374;-1.537047;;
4.41;-1.930421;-1.580859;;
4.411;-1.93028;-1.581424;;
4.412;-1.93028;-1.581424;;
4.412;-1.93028;-1.581424;;
4.439;-1.919203;-1.625729;;
4.455;-1.908211;-1.669701;;
4.456;-1.908089;-1.670186;;
4.457;-1.908051;-1.670339;;
4.457;-1.908048;-1.67035;;
4.458;-1.908038;-1.670391;;
4.458;-1.908033;-1.67041;;
4.478;-1.896688;-1.715792;;
4.479;-1.896688;-1.715792;;
4.48;-1.896688;-1.715792;;
4.48;-1.896688;-1.715792;;
4.481;-1.896688;-1.715792;;
4.5;-1.885733;-1.759609;;
4.501;-1.885616;-1.760081;;
4.502;-1.88559;-1.760182;;
4.5104363;;;-0.0853968823972944;-0.0169252483562603
4.365;-1.95278;-1.491424;;
4.366;-1.95266;-1.491905;;
4.367;-1.952642;-1.491975;;
4.387;-1.946935;-1.514802;;
4.388;-1.943864;-1.527086;;
4.389;-1.941912;-1.534896;;
4.39;-1.941473;-1.536653;;
4.391;-1.941374;-1.537047;;
4.41;-1.930421;-1.580859;;
4.411;-1.93028;-1.581424;;
4.412;-1.93028;-1.581424;;
4.412;-1.93028;-1.581424;;
4.439;-1.919203;-1.625729;;
4.455;-1.908211;-1.669701;;
4.456;-1.908089;-1.670186;;
4.457;-1.908051;-1.670339;;
4.457;-1.908048;-1.67035;;
4.458;-1.908038;-1.670391;;
4.458;-1.908033;-1.67041;;
4.478;-1.896688;-1.715792;;
4.479;-1.896688;-1.715792;;
4.48;-1.896688;-1.715792;;
4.48;-1.896688;-1.715792;;
4.481;-1.896688;-1.715792;;
4.5;-1.885733;-1.759609;;
4.501;-1.885616;-1.760081;;
4.502;-1.88559;-1.760182;;
4.522;-1.87438;-1.805022;;
4.523;-1.87438;-1.805022;;
4.524;-1.87438;-1.805022;;
4.524;-1.87438;-1.805022;;
4.544;-1.863343;-1.849171;;
4.545;-1.863229;-1.849627;;
4.546;-1.863212;-1.849695;;
4.547;-1.863208;-1.849712;;
4.613;-1.829801;-1.98334;;
4.614;-1.8297;-1.983742;;
4.615;-1.829679;-1.983825;;
4.616;-1.829676;-1.983841;;
4.617;-1.829675;-1.983844;;
4.618;-1.829674;-1.983847;;
4.619;-1.829674;-1.983847;;
4.619;-1.829674;-1.983847;;
4.619;-1.829674;-1.983847;;
4.62;-1.829674;-1.983847;;
4.621;-1.829674;-1.983847;;
4.622;-1.825217;-2.001676;;
4.638;-1.818584;-2.028208;;
4.639;-1.81848;-2.028624;;
4.64;-1.81848;-2.028624;;
4.64;-1.81848;-2.028624;;
4.659;-1.807321;-2.07326;;
4.66;-1.807321;-2.07326;;
4.661;-1.807321;-2.07326;;
4.661;-1.807321;-2.07326;;
4.6668502;;;-0.000141104334624775;-0.150943296191914
4.522;-1.87438;-1.805022;;
4.523;-1.87438;-1.805022;;
4.524;-1.87438;-1.805022;;
4.524;-1.87438;-1.805022;;
4.544;-1.863343;-1.849171;;
4.545;-1.863229;-1.849627;;
4.546;-1.863212;-1.849695;;
4.547;-1.863208;-1.849712;;
4.613;-1.829801;-1.98334;;
4.614;-1.8297;-1.983742;;
4.615;-1.829679;-1.983825;;
4.616;-1.829676;-1.983841;;
4.617;-1.829675;-1.983844;;
4.618;-1.829674;-1.983847;;
4.619;-1.829674;-1.983847;;
4.619;-1.829674;-1.983847;;
4.619;-1.829674;-1.983847;;
4.62;-1.829674;-1.983847;;
4.621;-1.829674;-1.983847;;
4.622;-1.825217;-2.001676;;
4.638;-1.818584;-2.028208;;
4.639;-1.81848;-2.028624;;
4.64;-1.81848;-2.028624;;
4.64;-1.81848;-2.028624;;
4.659;-1.807321;-2.07326;;
4.66;-1.807321;-2.07326;;
4.661;-1.807321;-2.07326;;
4.661;-1.807321;-2.07326;;
4.681;-1.796285;-2.117403;;
4.681;-1.796285;-2.117403;;
4.682;-1.796285;-2.117403;;
4.702;-1.785194;-2.161769;;
4.702;-1.785053;-2.162333;;
4.703;-1.785053;-2.162333;;
4.704;-1.785053;-2.162333;;
4.723;-1.774069;-2.206268;;
4.725;-1.773926;-2.20684;;
4.725;-1.773926;-2.20684;;
4.725;-1.773926;-2.20684;;
4.745;-1.762864;-2.251085;;
4.746;-1.76275;-2.251543;;
4.747;-1.762733;-2.251609;;
4.748;-1.762728;-2.25163;;
4.768;-1.751541;-2.29638;;
4.768;-1.751541;-2.29638;;
4.769;-1.751541;-2.29638;;
4.77;-1.751541;-2.29638;;
4.79;-1.740339;-2.341186;;
4.79;-1.740339;-2.341186;;
4.791;-1.740339;-2.341186;;
4.791;-1.740339;-2.341186;;
4.811;-1.734877;-2.363036;;
4.812;-1.730001;-2.382539;;
4.8232647;;;0.00023037298323525;-0.0731843877325906
4.681;-1.796285;-2.117403;;
4.681;-1.796285;-2.117403;;
4.682;-1.796285;-2.117403;;
4.702;-1.785194;-2.161769;;
4.702;-1.785053;-2.162333;;
4.703;-1.785053;-2.162333;;
4.704;-1.785053;-2.162333;;
4.723;-1.774069;-2.206268;;
4.725;-1.773926;-2.20684;;
4.725;-1.773926;-2.20684;;
4.725;-1.773926;-2.20684;;
4.745;-1.762864;-2.251085;;
4.746;-1.76275;-2.251543;;
4.747;-1.762733;-2.251609;;
4.748;-1.762728;-2.25163;;
4.768;-1.751541;-2.29638;;
4.768;-1.751541;-2.29638;;
4.769;-1.751541;-2.29638;;
4.77;-1.751541;-2.29638;;
4.79;-1.740339;-2.341186;;
4.79;-1.740339;-2.341186;;
4.791;-1.740339;-2.341186;;
4.791;-1.740339;-2.341186;;
4.811;-1.734877;-2.363036;;
4.812;-1.730001;-2.382539;;
4.841;-1.718111;-2.430099;;
4.841;-1.71809;-2.430181;;
4.842;-1.718006;-2.430516;;
4.843;-1.718006;-2.430516;;
4.856;-1.70946;-2.464701;;
4.879;-1.696332;-2.517212;;
4.881;-1.695731;-2.519618;;
4.883;-1.695622;-2.520052;;
4.902;-1.684762;-2.563495;;
4.903;-1.684644;-2.563965;;
4.925;-1.673448;-2.608752;;
4.947;-1.662263;-2.653492;;
4.948;-1.662163;-2.653888;;
4.949;-1.662141;-2.653979;;
4.969;-1.651166;-2.697879;;
4.97;-1.651051;-2.698337;;
4.9796786;;;-0.0420615849332583;-0.0747391151899164
4.841;-1.718111;-2.430099;;
4.841;-1.71809;-2.430181;;
4.842;-1.718006;-2.430516;;
4.843;-1.718006;-2.430516;;
4.856;-1.70946;-2.464701;;
4.879;-1.696332;-2.517212;;
4.881;-1.695731;-2.519618;;
4.883;-1.695622;-2.520052;;
4.902;-1.684762;-2.563495;;
4.903;-1.684644;-2.563965;;
4.925;-1.673448;-2.608752;;
4.947;-1.662263;-2.653492;;
4.948;-1.662163;-2.653888;;
4.949;-1.662141;-2.653979;;
4.969;-1.651166;-2.697879;;
4.97;-1.651051;-2.698337;;
4.991;-1.640064;-2.742284;;
4.992;-1.639843;-2.743171;;
5.014;-1.628847;-2.787152;;
5.035;-1.623154;-2.809925;;
5.037;-1.618304;-2.829326;;
5.059;-1.606265;-2.877482;;
5.06;-1.606265;-2.877482;;
5.061;-1.606265;-2.877482;;
5.102;-1.584447;-2.964751;;
5.104;-1.584099;-2.966143;;
5.125;-1.57298;-3.01062;;
5.1360923;;;0.0223925001454868;-0.0311509298520942
4.992;-1.639843;-2.743171;;
5.014;-1.628847;-2.787152;;
5.035;-1.623154;-2.809925;;
5.037;-1.618304;-2.829326;;
5.059;-1.606265;-2.877482;;
5.06;-1.606265;-2.877482;;
5.061;-1.606265;-2.877482;;
5.102;-1.584447;-2.964751;;
5.104;-1.584099;-2.966143;;
5.125;-1.57298;-3.01062;;
5.17;-1.550714;-2.933531;;
5.171;-1.550608;-2.933165;;
5.172;-1.55059;-2.933101;;
5.193;-1.539295;-2.887922;;
5.214;-1.528374;-2.844235;;
5.216;-1.528152;-2.84335;;
5.217;-1.528126;-2.843247;;
5.239;-1.517197;-2.799528;;
5.26;-1.505867;-2.754209;;
5.262;-1.505867;-2.754209;;
5.286;-1.495917;-2.714409;;
5.29;-1.494747;-2.709731;;
5.291;-1.494689;-2.709496;;
5.292506;;;0.61015529277522;0.0841964323731275
5.17;-1.550714;-2.933531;;
5.171;-1.550608;-2.933165;;
5.172;-1.55059;-2.933101;;
5.193;-1.539295;-2.887922;;
5.214;-1.528374;-2.844235;;
5.216;-1.528152;-2.84335;;
5.217;-1.528126;-2.843247;;
5.239;-1.517197;-2.799528;;
5.26;-1.505867;-2.754209;;
5.262;-1.505867;-2.754209;;
5.286;-1.495917;-2.714409;;
5.29;-1.494747;-2.709731;;
5.291;-1.494689;-2.709496;;
5.305;-1.50541;-2.665334;;
5.326;-1.516566;-2.620689;;
5.328;-1.516697;-2.620164;;
5.329;-1.516697;-2.620164;;
5.348;-1.527581;-2.576627;;
5.37;-1.533412;-2.553302;;
5.371;-1.539127;-2.530443;;
5.394;-1.550216;-2.486087;;
5.394;-1.55034;-2.485594;;
5.395;-1.55034;-2.485594;;
5.416;-1.561405;-2.441333;;
5.437;-1.566954;-2.419137;;
5.44;-1.570813;-2.403699;;
5.4484184;;;0.149107051888232;0.123280421420715
5.305;-1.50541;-2.665334;;
5.326;-1.516566;-2.620689;;
5.328;-1.516697;-2.620164;;
5.329;-1.516697;-2.620164;;
5.348;-1.527581;-2.576627;;
5.37;-1.533412;-2.553302;;
5.371;-1.539127;-2.530443;;
5.394;-1.550216;-2.486087;;
5.394;-1.55034;-2.485594;;
5.395;-1.55034;-2.485594;;
5.416;-1.561405;-2.441333;;
5.437;-1.566954;-2.419137;;
5.44;-1.570813;-2.403699;;
5.461;-1.583463;-2.3531;;
5.463;-1.583729;-2.352038;;
5.464;-1.583759;-2.351918;;
5.485;-1.594839;-2.307595;;
5.506;-1.605914;-2.263297;;
5.507;-1.606044;-2.262776;;
5.508;-1.606044;-2.262776;;
5.529;-1.617182;-2.218223;;
5.549;-1.628071;-2.17467;;
5.551;-1.62831;-2.173712;;
5.572;-1.639498;-2.128961;;
5.574;-1.639614;-2.128498;;
5.594;-1.650519;-2.084877;;
5.596;-1.650751;-2.083949;;
5.6048324;;;-0.976242955731871;-0.0394032204788257
5.461;-1.583463;-2.3531;;
5.463;-1.583729;-2.352038;;
5.464;-1.583759;-2.351918;;
5.485;-1.594839;-2.307595;;
5.506;-1.605914;-2.263297;;
5.507;-1.606044;-2.262776;;
5.508;-1.606044;-2.262776;;
5.529;-1.617182;-2.218223;;
5.549;-1.628071;-2.17467;;
5.551;-1.62831;-2.173712;;
5.572;-1.639498;-2.128961;;
5.574;-1.639614;-2.128498;;
5.594;-1.650519;-2.084877;;
5.596;-1.650751;-2.083949;;
5.617;-1.661804;-2.039739;;
5.618;-1.661911;-2.03931;;
5.619;-1.66193;-2.039231;;
5.64;-1.673002;-1.994943;;
5.662;-1.684135;-1.950413;;
5.664;-1.684247;-1.949964;;
5.664;-1.684255;-1.949932;;
5.685;-1.69533;-1.905633;;
5.708;-1.70624;-1.861994;;
5.71;-1.706668;-1.860282;;
5.731;-1.717422;-1.817266;;
5.747;-1.724784;-1.787815;;
5.758;-1.729111;-1.770508;;
5.759;-1.729111;-1.770508;;
5.7617481;;;-0.168341473110055;-0.0674985281610408
5.617;-1.661804;-2.039739;;
5.618;-1.661911;-2.03931;;
5.619;-1.66193;-2.039231;;
5.64;-1.673002;-1.994943;;
5.662;-1.684135;-1.950413;;
5.664;-1.684247;-1.949964;;
5.664;-1.684255;-1.949932;;
5.685;-1.69533;-1.905633;;
5.708;-1.70624;-1.861994;;
5.71;-1.706668;-1.860282;;
5.731;-1.717422;-1.817266;;
5.747;-1.724784;-1.787815;;
5.758;-1.729111;-1.770508;;
5.759;-1.729111;-1.770508;;
5.778;-1.740059;-1.726715;;
5.779;-1.740161;-1.72631;;
5.779;-1.740207;-1.726123;;
5.799;-1.751163;-1.682298;;
5.8;-1.751304;-1.681738;;
5.82;-1.762424;-1.637254;;
5.821;-1.762424;-1.637254;;
5.821;-1.762424;-1.637254;;
5.841;-1.773443;-1.593182;;
5.843;-1.773562;-1.592706;;
5.843;-1.773579;-1.592636;;
5.844;-1.773579;-1.592636;;
5.864;-1.784732;-1.548024;;
5.864;-1.784806;-1.547731;;
5.865;-1.784863;-1.547503;;
5.866;-1.784871;-1.547469;;
5.886;-1.795385;-1.505413;;
5.887;-1.795582;-1.504625;;
5.888;-1.795707;-1.504124;;
5.89;-1.795923;-1.503259;;
5.909;-1.807029;-1.458838;;
5.91;-1.80715;-1.458351;;
5.911;-1.807172;-1.458263;;
5.912;-1.807172;-1.458263;;
5.912;-1.807172;-1.458263;;
5.9176602;;;0.000161418385621281;-0.0604613609412276
5.778;-1.740059;-1.726715;;
5.779;-1.740161;-1.72631;;
5.779;-1.740207;-1.726123;;
5.799;-1.751163;-1.682298;;
5.8;-1.751304;-1.681738;;
5.82;-1.762424;-1.637254;;
5.821;-1.762424;-1.637254;;
5.821;-1.762424;-1.637254;;
5.841;-1.773443;-1.593182;;
5.843;-1.773562;-1.592706;;
5.843;-1.773579;-1.592636;;
5.844;-1.773579;-1.592636;;
5.864;-1.784732;-1.548024;;
5.864;-1.784806;-1.547731;;
5.865;-1.784863;-1.547503;;
5.866;-1.784871;-1.547469;;
5.886;-1.795385;-1.505413;;
5.887;-1.795582;-1.504625;;
5.888;-1.795707;-1.504124;;
5.89;-1.795923;-1.503259;;
5.909;-1.807029;-1.458838;;
5.91;-1.80715;-1.458351;;
5.911;-1.807172;-1.458263;;
5.912;-1.807172;-1.458263;;
5.912;-1.807172;-1.458263;;
5.932;-1.818195;-1.414174;;
5.933;-1.818333;-1.41362;;
5.934;-1.818333;-1.41362;;
5.954;-1.829448;-1.369159;;
5.955;-1.829448;-1.369159;;
5.956;-1.829448;-1.369159;;
5.957;-1.829448;-1.369159;;
5.977;-1.840513;-1.324903;;
5.978;-1.840624;-1.324455;;
5.979;-1.840646;-1.32437;;
5.98;-1.840649;-1.324356;;
6;-1.851767;-1.279885;;
6.001;-1.851869;-1.279479;;
6.002;-1.851898;-1.279363;;
6.002;-1.851902;-1.279347;;
6.003;-1.851907;-1.279325;;
6.022;-1.862858;-1.23552;;
6.023;-1.862963;-1.2351;;
6.023;-1.86298;-1.235034;;
6.024;-1.863001;-1.234948;;
6.044;-1.874192;-1.190185;;
6.044;-1.874192;-1.190185;;
6.045;-1.874192;-1.190185;;
6.066;-1.885383;-1.145422;;
6.067;-1.885383;-1.145422;;
6.0740742;;;-0.000454320375609607;-0.0642691643614103
5.909;-1.807029;-1.458838;;
5.91;-1.80715;-1.458351;;
5.911;-1.807172;-1.458263;;
5.912;-1.807172;-1.458263;;
5.912;-1.807172;-1.458263;;
5.932;-1.818195;-1.414174;;
5.933;-1.818333;-1.41362;;
5.934;-1.818333;-1.41362;;
5.954;-1.829448;-1.369159;;
5.955;-1.829448;-1.369159;;
5.956;-1.829448;-1.369159;;
5.957;-1.829448;-1.369159;;
5.977;-1.840513;-1.324903;;
5.978;-1.840624;-1.324455;;
5.979;-1.840646;-1.32437;;
5.98;-1.840649;-1.324356;;
6;-1.851767;-1.279885;;
6.001;-1.851869;-1.279479;;
6.002;-1.851898;-1.279363;;
6.002;-1.851902;-1.279347;;
6.003;-1.851907;-1.279325;;
6.022;-1.862858;-1.23552;;
6.023;-1.862963;-1.2351;;
6.023;-1.86298;-1.235034;;
6.024;-1.863001;-1.234948;;
6.044;-1.874192;-1.190185;;
6.044;-1.874192;-1.190185;;
6.045;-1.874192;-1.190185;;
6.066;-1.885383;-1.145422;;
6.067;-1.885383;-1.145422;;
6.089;-1.896513;-1.100902;;
6.09;-1.896513;-1.100902;;
6.11;-1.907733;-1.056021;;
6.111;-1.907733;-1.056021;;
6.132;-1.918813;-1.011699;;
6.133;-1.918813;-1.011699;;
6.16;-1.930019;-0.9668748;;
6.161;-1.930019;-0.9668748;;
6.174;-1.935537;-0.9448032;;
6.176;-1.941203;-0.9221393;;
6.197;-1.952433;-0.8772187;;
6.199;-1.952433;-0.8772187;;
6.2194601;;;-0.619341254441472;-0.269185255564192
6.066;-1.885383;-1.145422;;
6.067;-1.885383;-1.145422;;
6.089;-1.896513;-1.100902;;
6.09;-1.896513;-1.100902;;
6.11;-1.907733;-1.056021;;
6.111;-1.907733;-1.056021;;
6.132;-1.918813;-1.011699;;
6.133;-1.918813;-1.011699;;
6.16;-1.930019;-0.9668748;;
6.161;-1.930019;-0.9668748;;
6.174;-1.935537;-0.9448032;;
6.176;-1.941203;-0.9221393;;
6.197;-1.952433;-0.8772187;;
6.199;-1.952433;-0.8772187;;
6.22;-1.963482;-0.8330247;;
6.221;-1.963482;-0.8330247;;
6.243;-1.974699;-0.7881563;;
6.244;-1.974699;-0.7881563;;
6.264;-1.985788;-0.7438;;
6.265;-1.985903;-0.7433397;;
6.268;-1.985917;-0.7432849;;
6.268;-1.985917;-0.7432832;;
6.287;-1.996181;-0.7022305;;
6.288;-1.996882;-0.6994236;;
6.289;-1.996989;-0.6989952;;
6.29;-1.997005;-0.6989349;;
6.309;-2.00827;-0.6538738;;
6.31;-2.008394;-0.6533788;;
6.311;-2.00841;-0.6533112;;
6.331;-2.019112;-0.6105042;;
6.333;-2.019348;-0.6095623;;
6.353;-2.024928;-0.5872428;;
6.355;-2.029817;-0.5676843;;
6.3758738;;;-0.724319385424555;-0.414756328449657
6.243;-1.974699;-0.7881563;;
6.244;-1.974699;-0.7881563;;
6.264;-1.985788;-0.7438;;
6.265;-1.985903;-0.7433397;;
6.268;-1.985917;-0.7432849;;
6.268;-1.985917;-0.7432832;;
6.287;-1.996181;-0.7022305;;
6.288;-1.996882;-0.6994236;;
6.289;-1.996989;-0.6989952;;
6.29;-1.997005;-0.6989349;;
6.309;-2.00827;-0.6538738;;
6.31;-2.008394;-0.6533788;;
6.311;-2.00841;-0.6533112;;
6.331;-2.019112;-0.6105042;;
6.333;-2.019348;-0.6095623;;
6.353;-2.024928;-0.5872428;;
6.355;-2.029817;-0.5676843;;
6.375;-2.041427;-0.5212438;;
6.377;-2.041713;-0.5201004;;
6.398;-2.047212;-0.4981056;;
6.399;-2.052995;-0.4749734;;
6.42;-2.05868;-0.4522322;;
6.421;-2.063978;-0.4310385;;
6.441;-2.069734;-0.4080154;;
6.443;-2.074521;-0.3888697;;
6.464;-2.080889;-0.3633955;;
6.465;-2.085466;-0.3450888;;
6.486;-2.091882;-0.3194235;;
6.487;-2.091943;-0.3191819;;
6.508;-2.103163;-0.2743016;;
6.508;-2.103163;-0.2743016;;
6.529;-2.11416;-0.2303121;;
6.529;-2.114294;-0.2297755;;
6.5317862;;;-0.750475210942166;-0.377128370984706
6.398;-2.047212;-0.4981056;;
6.399;-2.052995;-0.4749734;;
6.42;-2.05868;-0.4522322;;
6.421;-2.063978;-0.4310385;;
6.441;-2.069734;-0.4080154;;
6.443;-2.074521;-0.3888697;;
6.464;-2.080889;-0.3633955;;
