Timestamp;Name;smoothCorrel;speed;task;selected;correlationToIntendedObject
0;1;0;45;0;;
0;2;0;2;0;;
0;3;0;2;0;;
0.3734884;1;0;45;0;;
0.3734884;2;0;2;0;;
0.3734884;3;0;2;0;;
0.5253907;1;0;45;0;;
0.5253907;2;0;2;0;;
0.5253907;3;0;2;0;;
0.6813029;1;0;45;0;;
0.6813029;2;0;2;0;;
0.6813029;3;0;2;0;;
0.8377183;1;0;45;0;;
0.8377183;2;0;2;0;;
0.8377183;3;0;2;0;;
0.994061;1;0;45;0;;
0.994061;2;0;2;0;;
0.994061;3;0;2;0;;
1.1514767;1;0;45;0;;
1.1514767;2;0;2;0;;
1.1514767;3;0;2;0;;
1.3068884;1;0;45;0;;
1.3068884;2;0;2;0;;
1.3068884;3;0;2;0;;
1.4633013;1;0;45;0;;
1.4633013;2;0;-2;0;;
1.4633013;3;0;2;0;;
1.6197152;1;0;45;0;;
1.6197152;2;0;-2;0;;
1.6197152;3;0;2;0;;
1.7761292;1;0;45;0;;
1.7761292;2;0;-2;0;;
1.7761292;3;0;2;0;;
1.9310398;1;0;45;0;;
1.9310398;2;0;-2;0;;
1.9310398;3;0;2;0;;
2.0869518;1;0;45;0;;
2.0869518;2;0;-2;0;;
2.0869518;3;0;2;0;;
2.2433657;1;-0.003712287;45;0;;
2.2433657;2;0.0003315337;-2;0;;
2.2433657;3;0.4847463;2;0;;
2.4002814;1;-0.02792609;45;0;;
2.4002814;2;0.001025877;-2;0;;
2.4002814;3;0.778406;2;0;;
2.5561936;1;-0.01826699;45;0;;
2.5561936;2;0.005391108;-2;0;;
2.5561936;3;0.5862401;2;0;;
2.7131088;1;0.1297107;45;0;;
2.7131088;2;0.140072;-2;0;;
2.7131088;3;0.3038343;2;0;;
2.869523;1;-0.3194709;45;0;;
2.869523;2;-0.3060855;-2;0;;
2.869523;3;0.009200586;-2;0;;
3.0254357;1;-0.6887601;45;0;;
3.0254357;2;-0.5098786;-2;0;;
3.0254357;3;-0.1288169;-2;0;;
3.1823506;1;-0.4346715;45;0;;
3.1823506;2;-0.2567441;-2;0;;
3.1823506;3;-0.271628;-2;0;;
3.3382638;1;-0.2860971;45;0;;
3.3382638;2;-0.2810614;-2;0;;
3.3382638;3;-0.05238221;-2;0;;
3.4951788;1;0.3072151;45;0;;
3.4951788;2;0.3120218;-2;0;;
3.4951788;3;-0.3122748;-2;0;;
3.6511108;1;0.7726309;45;0;;
3.6511108;2;0.7701866;-2;0;;
3.6511108;3;-0.7701864;-2;0;;
3.8075248;1;0.04269938;45;0;;
3.8075248;2;0.02575838;-2;0;;
3.8075248;3;-0.02575852;-2;0;;
3.9639385;1;-0.3861163;45;0;;
3.9639385;2;-0.3714894;-2;0;;
3.9639385;3;0.3714888;-2;0;;
4.1218567;1;0.1470494;45;0;;
4.1218567;2;0.1402215;-2;0;;
4.1218567;3;-0.1402218;-2;0;;
4.2782707;1;0.321121;45;0;;
4.2782707;2;0.4898713;-2;0;;
4.2782707;3;-0.4898712;-2;0;;
4.4231538;1;0.3031144;45;0;;
4.4231538;2;0.0900243;2;0;;
4.4231538;3;-0.09002425;-2;0;;
4.5795677;1;0.1794531;45;0;;
4.5795677;2;-0.3286674;2;0;;
4.5795677;3;0.08705132;-2;0;;
4.7364829;1;-0.01261796;45;0;;
4.7364829;2;-0.1105226;2;0;;
4.7364829;3;-0.5705324;-2;0;;
4.8923953;1;-0.02511509;45;0;;
4.8923953;2;-0.03909032;2;0;;
4.8923953;3;-0.7695179;-2;0;;
5.0488098;1;-0.04635864;45;0;;
5.0488098;2;0.2331652;2;0;;
5.0488098;3;-0.3413087;-2;0;;
5.2052242;1;-0.009220329;45;0;;
5.2052242;2;0.2890674;2;0;;
5.2052242;3;-0.108947;-2;0;;
5.3621387;1;-0.03397679;45;0;;
5.3621387;2;-0.0308749;2;0;;
5.3621387;3;0.06924531;-2;0;;
5.5180516;1;0.004304169;45;0;;
5.5180516;2;0.00723789;2;0;;
5.5180516;3;-0.04066326;-2;0;;
5.6744653;1;0.04784555;45;0;;
5.6744653;2;0.05241388;2;0;;
5.6744653;3;-0.6529904;-2;0;;
5.830889;1;0.07389506;45;0;;
5.830889;2;0.04296696;2;0;;
5.830889;3;-0.211734;-2;0;;
5.9873037;1;-0.07973049;45;0;;
5.9873037;2;-0.08020281;2;0;;
5.9873037;3;0.2101211;2;0;;
6.1437171;1;0.1087467;45;0;;
6.1437171;2;0.104036;2;0;;
6.1437171;3;0.1814319;2;0;;
6.3001308;1;0.7125033;45;0;;
6.3001308;2;0.256781;2;0;;
6.3001308;3;0.2126831;2;0;;
6.4560516;1;0.4051378;45;0;;
6.4560516;2;-0.007231767;2;0;;
6.4560516;3;-0.007226347;2;0;;
6.6124661;1;-0.1852001;45;0;;
6.6124661;2;-0.2857895;2;0;;
6.6124661;3;-0.2857862;2;0;;
6.769381;1;-0.5497967;45;0;;
6.769381;2;-0.2536615;2;0;;
6.769381;3;-0.2536613;2;0;;
6.925294;1;-0.1473488;45;0;;
6.925294;2;0.06980697;2;0;;
6.925294;3;0.06980703;2;0;;
7.0822089;1;0.1279451;45;0;;
7.0822089;2;-0.04834307;2;0;;
7.0822089;3;0.2847059;2;0;;
7.2381221;1;-0.5081724;45;0;;
7.2381221;2;-0.1147566;2;0;;
7.2381221;3;0.6341562;2;0;;
7.3945355;1;-0.1108125;45;0;;
7.3945355;2;0.005896977;2;0;;
7.3945355;3;0.4249078;2;0;;
7.5399202;1;0.30272;45;0;;
7.5399202;2;0.1157916;-2;0;;
7.5399202;3;0.05101981;2;0;;
7.6963341;1;-0.1482017;45;0;;
7.6963341;2;0.2175047;-2;0;;
7.6963341;3;0.06023514;2;0;;
7.8522468;1;-0.09979525;45;0;;
7.8522468;2;0.04301487;-2;0;;
7.8522468;3;-0.2729104;2;0;;
8.0091628;1;-0.1001252;45;0;;
8.0091628;2;0.07780794;-2;0;;
8.0091628;3;-0.1062338;2;0;;
8.1650749;1;-0.2501056;45;0;;
8.1650749;2;-0.1143544;-2;0;;
8.1650749;3;0.3519737;2;0;;
8.3214886;1;-0.08513973;45;0;;
8.3214886;2;-0.5738497;-2;0;;
8.3214886;3;0.2204655;2;0;;
8.4779028;1;-0.09503042;45;0;;
8.4779028;2;-0.6024839;-2;0;;
8.4779028;3;0.1260353;2;0;;
8.6343165;1;-0.06113132;45;0;;
8.6343165;2;-0.1099757;-2;0;;
8.6343165;3;0.05291538;2;0;;
8.7907312;1;0.04774579;45;0;;
8.7907312;2;-0.03499381;-2;0;;
8.7907312;3;-0.04624638;2;0;;
8.9476459;1;-0.01265298;45;0;;
8.9476459;2;0.1127804;-2;0;;
8.9476459;3;0.04719681;-2;0;;
9.1035588;1;-0.09950759;45;0;;
9.1035588;2;0.3134539;-2;0;;
9.1035588;3;0.1043684;-2;0;;
9.2599723;1;-0.05518623;45;0;;
9.2599723;2;0.1273821;-2;0;;
9.2599723;3;0.01414299;-2;0;;
9.4224019;1;-0.3605596;45;0;;
9.4224019;2;0.2135013;-2;0;;
9.4224019;3;-0.08465581;-2;0;;
9.5728004;1;-0.7156122;45;0;;
9.5728004;2;0.1928592;-2;0;;
9.5728004;3;-0.192859;-2;0;;
9.7292143;1;-0.4323746;45;0;;
9.7292143;2;0.1898565;-2;0;;
9.7292143;3;-0.1898561;-2;0;;
9.8851268;1;0.04409839;45;0;;
9.8851268;2;-0.2407622;-2;0;;
9.8851268;3;0.2407621;-2;0;;
10.042053;1;0.1959083;45;0;;
10.042053;2;-0.1448473;-2;0;;
10.042053;3;0.1448467;-2;0;;
10.1979662;1;-0.1540305;45;0;;
10.1979662;2;0.1593723;-2;0;;
10.1979662;3;-0.1593732;-2;0;;
10.3543791;1;0.08143541;45;0;;
10.3543791;2;0.2908982;-2;0;;
10.3543791;3;-0.2908986;-2;0;;
10.5112945;1;0.1174726;45;0;;
10.5112945;2;0.1062038;2;0;;
10.5112945;3;-0.1161902;-2;0;;
10.6677087;1;0.04623876;45;0;;
10.6677087;2;-0.2471033;2;0;;
10.6677087;3;-0.05225092;-2;0;;
10.8236209;1;0.4353531;45;0;;
10.8236209;2;0.2023137;2;0;;
10.8236209;3;-0.4322476;-2;0;;
10.9800348;1;-0.06858452;45;0;;
10.9800348;2;0.2817768;2;0;;
10.9800348;3;0.06732304;-2;0;;
11.137472;1;0.04437428;45;0;;
11.137472;2;-0.2646403;2;0;;
11.137472;3;0.1242358;-2;0;;
11.2943872;1;0.01426057;45;0;;
