linear2Timestamp;linear2XPos;linear2YPos;linear2newCorr;linear2smoothCorr
1.8243275;;;0;0
1.8498952;;;0;0
1.8539053;;;0;0
1.8619266;;;0;0
1.8689455;;;0;0
1.8814784;;;0;0
1.8920067;;;0;0
1.902535;;;0;0
1.9135638;;;0;0
1.9245929;;;0;0
1.9356219;;;0;0
1.946651;;;0;0
1.9576803;;;0;0
1.9692124;;;0;0
1.9802399;;;0;0
1.991771;;;0;0
2.0028032;;;0;0
2.0143314;;;0;0
2.0248582;;;0;0
2.0363888;;;0;0
2.0474181;;;0;0
2.0589482;;;0;0
2.0699775;;;0;0
2.0810066;;;0;0
2.0925371;;;0;0
2.1035667;;;0;0
2.114596;;;0;0
2.1256248;;;0;0
2.1371557;;;0;0
2.148185;;;0;0
2.1592145;;;0;0
2.1702428;;;0;0
2.1817749;;;0;0
2.192803;;;0;0
2.2038326;;;0;0
2.2148609;;;0;0
2.2263914;;;0;0
2.2374205;;;0;0
2.2484498;;;0;0
2.2599804;;;0;0
2.2710094;;;0;0
2.2820388;;;0;0
2.2930681;;;0;0
2.3045989;;;0;0
2.3156275;;;0;0
2.3271586;;;0;0
2.3376858;;;0;0
2.3492164;;;0;0
2.3602457;;;0;0
2.3712748;;;0;0
2.3823039;;;0;0
2.3938347;;;0;0
2.4048635;;;0;0
2.4163946;;;0;0
2.4274234;;;0;0
2.4384527;;;0;0
2.4499833;;;0;0
2.4610126;;;0;0
2.4720414;;;0;0
2.4830712;;;0;0
2.4941003;;;0;0
2.5056309;;;0;0
2.5166599;;;0;0
2.5276887;;;0;0
2.5392193;;;0;0
2.5502486;;;0;0
2.5612777;;;0;0
2.5723068;;;0;0
2.5838378;;;0;0
2.5948674;;;0;0
2.6063977;;;0;0
2.6174263;;;0;0
2.6284556;;;0;0
2.6394847;;;0;0
2.6510152;;;0;0
2.6620443;;;0;0
2.6730744;;;0;0
2.6841027;;;0;0
2.695132;;;0;0
2.7066626;;;0;0
2.7176919;;;0;0
2.728721;;;0;0
2.7402513;;;0;0
2.7512808;;;0;0
2.7623099;;;0;0
2.773339;;;0;0
2.7848693;;;0;0
2.7958983;;;0;0
2.8069277;;;0;0
2.818459;;;0;0
2.8294873;;;0;0
2.8405174;;;0;0
2.8515459;;;0;0
2.8630768;;;0;0
2.8741061;;;0;0
2.8851349;;;0;0
2.896164;;;0;0
2.9076948;;;0;0
2.9187236;;;0;0
2.9302547;;;0;0
2.9412837;;;0;0
2.9523128;;;0;0
2.9633419;;;0;0
2.9753734;;;0;0
2.9859018;;;0;0
2.9969311;;;0;0
3.0079596;;;0;0
3.0194905;;;0;0
3.0305193;;;0;0
3.0415486;;;0;0
3.0525776;;;0;0
3.0641087;;;0;0
3.0821649;;;0;0
3.1072314;;;0;0
3.1112423;;;0;0
3.1197645;;;0;0
3.1312951;;;0;0
3.1418226;;;0;0
3.1533532;;;0;0
3.1643823;;;0;0
3.1759131;;;0;0
3.1869421;;;0;0
3.1979715;;;0;0
3.209502;;;0;0
3.2205311;;;0;0
3.2315604;;;0;0
3.2425895;;;0;0
3.2541201;;;0;0
3.2651491;;;0;0
3.2761787;;;0;0
3.2877088;;;0;0
3.2987383;;;0;0
3.3097674;;;0;0
3.3207964;;;0;0
3.3318258;;;0;0
3.3433561;;;0;0
3.3543854;;;0;0
3.3659157;;;0;0
3.3764435;;;0;0
3.3879741;;;0;0
3.3995049;;;0;0
3.4100325;;;0;0
3.4215636;;;0;0
3.4325926;;;0;0
3.4436219;;;0;0
3.4546505;;;0;0
3.4661813;;;0;0
3.4772104;;;0;0
3.4887412;;;0;0
3.4997705;;;0;0
3.5107996;;;0;0
3.5218284;;;0;0
3.5333592;;;0;0
3.5443888;;;0;0
3.5554174;;;0;0
3.5664464;;;0;0
3.577977;;;0;0
3.5890061;;;0;0
3.6035447;;;0;0
3.6115657;;;0;0
3.6225953;;;0;0
3.6336248;;;0;0
3.6446534;;;0;0
3.6561842;;;0;0
3.6672135;;;0;0
3.6782423;;;0;0
3.6897732;;;0;0
3.7008022;;;0;0
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.7123328;;;0;0
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.7233621;;;0;0
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.7343912;;;-0.8023926136669;-0.00260517082359383
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.74542;;;-0.8023926136669;-0.00519347970010938
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.7569508;;;-0.70138256163395;-0.00743925093215403
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.7679804;;;-0.70138256163395;-0.0096705799054717
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.769;-1.84535;-0.4158794;;
3.779009;;;-0.622969860971805;-0.0116362827294023
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.769;-1.84535;-0.4158794;;
3.7905413;;;-0.622969860971805;-0.0135894251519019
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.769;-1.84535;-0.4158794;;
3.791;-1.88959;-0.4269395;;
3.8010676;;;-0.504210929280039;-0.0151519140185521
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.769;-1.84535;-0.4158794;;
3.791;-1.88959;-0.4269395;;
3.8125982;;;-0.504210929280039;-0.0167044823209695
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.769;-1.84535;-0.4158794;;
3.791;-1.88959;-0.4269395;;
3.823627;;;-0.504210929280039;-0.018247224241726
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.769;-1.84535;-0.4158794;;
3.791;-1.88959;-0.4269395;;
3.8351586;;;-0.504210929280039;-0.0197802327749699
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.769;-1.84535;-0.4158794;;
3.791;-1.88959;-0.4269395;;
3.8456851;;;-0.504210929280039;-0.0213035997451116
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.769;-1.84535;-0.4158794;;
3.791;-1.88959;-0.4269395;;
3.8572164;;;-0.504210929280039;-0.0228174158251584
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.769;-1.84535;-0.4158794;;
3.791;-1.88959;-0.4269395;;
3.8682452;;;-0.504210929280039;-0.0243217705547049
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.769;-1.84535;-0.4158794;;
3.791;-1.88959;-0.4269395;;
3.879;-2.045785;-0.4659883;;
3.8797761;;;-0.296806271466329;-0.0251706319282614
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.769;-1.84535;-0.4158794;;
3.791;-1.88959;-0.4269395;;
3.879;-2.045785;-0.4659883;;
3.8908054;;;-0.296806271466329;-0.0260142208709262
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.769;-1.84535;-0.4158794;;
3.791;-1.88959;-0.4269395;;
3.879;-2.045785;-0.4659883;;
3.901;-2.090734;-0.4772254;;
3.9018345;;;-0.280983098948818;-0.0268035982024367
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.769;-1.84535;-0.4158794;;
3.791;-1.88959;-0.4269395;;
3.879;-2.045785;-0.4659883;;
3.901;-2.090734;-0.4772254;;
3.9128635;;;-0.280983098948818;-0.02758810283437
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.769;-1.84535;-0.4158794;;
3.791;-1.88959;-0.4269395;;
3.879;-2.045785;-0.4659883;;
3.901;-2.090734;-0.4772254;;
3.9243938;;;-0.280983098948818;-0.0283677797454914
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.769;-1.84535;-0.4158794;;
3.791;-1.88959;-0.4269395;;
3.879;-2.045785;-0.4659883;;
3.901;-2.090734;-0.4772254;;
3.924;-2.155681;-0.4934621;;
3.925;-2.156994;-0.4937904;;
3.927;-2.158271;-0.4941096;;
3.9354232;;;-0.158127316697244;-0.0287658151349139
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.769;-1.84535;-0.4158794;;
3.791;-1.88959;-0.4269395;;
3.879;-2.045785;-0.4659883;;
3.901;-2.090734;-0.4772254;;
3.924;-2.155681;-0.4934621;;
3.925;-2.156994;-0.4937904;;
3.927;-2.158271;-0.4941096;;
3.946;-2.181172;-0.499835;;
3.9469537;;;-0.129975025603581;-0.0290753234238089
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.769;-1.84535;-0.4158794;;
3.791;-1.88959;-0.4269395;;
3.879;-2.045785;-0.4659883;;
3.901;-2.090734;-0.4772254;;
3.924;-2.155681;-0.4934621;;
3.925;-2.156994;-0.4937904;;
3.927;-2.158271;-0.4941096;;
3.946;-2.181172;-0.499835;;
3.947;-2.199447;-0.5044038;;
3.9579833;;;-0.111275581338178;-0.0293259339662308
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.769;-1.84535;-0.4158794;;
3.791;-1.88959;-0.4269395;;
3.879;-2.045785;-0.4659883;;
3.901;-2.090734;-0.4772254;;
3.924;-2.155681;-0.4934621;;
3.925;-2.156994;-0.4937904;;
3.927;-2.158271;-0.4941096;;
3.946;-2.181172;-0.499835;;
3.947;-2.199447;-0.5044038;;
3.967;-2.225522;-0.5000552;;
3.968;-2.225798;-0.5000092;;
3.9690126;;;-0.0995242927004572;-0.0295393028377634
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.769;-1.84535;-0.4158794;;
3.791;-1.88959;-0.4269395;;
3.879;-2.045785;-0.4659883;;
3.901;-2.090734;-0.4772254;;
3.924;-2.155681;-0.4934621;;
3.925;-2.156994;-0.4937904;;
3.927;-2.158271;-0.4941096;;
3.946;-2.181172;-0.499835;;
3.947;-2.199447;-0.5044038;;
3.967;-2.225522;-0.5000552;;
3.968;-2.225798;-0.5000092;;
3.97;-2.247977;-0.4944689;;
3.9800414;;;-0.0973068170864681;-0.0297446589415473
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.769;-1.84535;-0.4158794;;
3.791;-1.88959;-0.4269395;;
3.879;-2.045785;-0.4659883;;
3.901;-2.090734;-0.4772254;;
3.924;-2.155681;-0.4934621;;
3.925;-2.156994;-0.4937904;;
3.927;-2.158271;-0.4941096;;
3.946;-2.181172;-0.499835;;
3.947;-2.199447;-0.5044038;;
3.967;-2.225522;-0.5000552;;
3.968;-2.225798;-0.5000092;;
3.97;-2.247977;-0.4944689;;
3.9920738;;;-0.0970415504542156;-0.0299479728131868
3.705;-1.711607;-0.3824437;;
3.706;-1.711607;-0.3824437;;
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.769;-1.84535;-0.4158794;;
3.791;-1.88959;-0.4269395;;
3.879;-2.045785;-0.4659883;;
3.901;-2.090734;-0.4772254;;
3.924;-2.155681;-0.4934621;;
3.925;-2.156994;-0.4937904;;
3.927;-2.158271;-0.4941096;;
3.946;-2.181172;-0.499835;;
3.947;-2.199447;-0.5044038;;
3.967;-2.225522;-0.5000552;;
3.968;-2.225798;-0.5000092;;
3.97;-2.247977;-0.4944689;;
3.992;-2.292385;-0.4833671;;
3.993;-2.292385;-0.4833671;;
4;-2.292385;-0.4833671;;
4.002;-2.292385;-0.4833671;;
4.0046061;;;-0.153809275381152;-0.0303210490257409
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.769;-1.84535;-0.4158794;;
3.791;-1.88959;-0.4269395;;
3.879;-2.045785;-0.4659883;;
3.901;-2.090734;-0.4772254;;
3.924;-2.155681;-0.4934621;;
3.925;-2.156994;-0.4937904;;
3.927;-2.158271;-0.4941096;;
3.946;-2.181172;-0.499835;;
3.947;-2.199447;-0.5044038;;
3.967;-2.225522;-0.5000552;;
3.968;-2.225798;-0.5000092;;
3.97;-2.247977;-0.4944689;;
3.992;-2.292385;-0.4833671;;
3.993;-2.292385;-0.4833671;;
4;-2.292385;-0.4833671;;
4.002;-2.292385;-0.4833671;;
4.01;-2.315384;-0.4776172;;
4.011;-2.315919;-0.4774835;;
4.012;-2.316073;-0.4774451;;
4.013;-2.316073;-0.4774451;;
4.0141316;;;-0.168483376144113;-0.0307359509089793
3.725;-1.756342;-0.3936275;;
3.726;-1.756929;-0.3937741;;
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.769;-1.84535;-0.4158794;;
3.791;-1.88959;-0.4269395;;
3.879;-2.045785;-0.4659883;;
3.901;-2.090734;-0.4772254;;
3.924;-2.155681;-0.4934621;;
3.925;-2.156994;-0.4937904;;
3.927;-2.158271;-0.4941096;;
3.946;-2.181172;-0.499835;;
3.947;-2.199447;-0.5044038;;
3.967;-2.225522;-0.5000552;;
3.968;-2.225798;-0.5000092;;
3.97;-2.247977;-0.4944689;;
3.992;-2.292385;-0.4833671;;
3.993;-2.292385;-0.4833671;;
4;-2.292385;-0.4833671;;
4.002;-2.292385;-0.4833671;;
4.01;-2.315384;-0.4776172;;
4.011;-2.315919;-0.4774835;;
4.012;-2.316073;-0.4774451;;
4.013;-2.316073;-0.4774451;;
4.0246594;;;-0.168483376144113;-0.031148368349803
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.769;-1.84535;-0.4158794;;
3.791;-1.88959;-0.4269395;;
3.879;-2.045785;-0.4659883;;
3.901;-2.090734;-0.4772254;;
3.924;-2.155681;-0.4934621;;
3.925;-2.156994;-0.4937904;;
3.927;-2.158271;-0.4941096;;
3.946;-2.181172;-0.499835;;
3.947;-2.199447;-0.5044038;;
3.967;-2.225522;-0.5000552;;
3.968;-2.225798;-0.5000092;;
3.97;-2.247977;-0.4944689;;
3.992;-2.292385;-0.4833671;;
3.993;-2.292385;-0.4833671;;
4;-2.292385;-0.4833671;;
4.002;-2.292385;-0.4833671;;
4.01;-2.315384;-0.4776172;;
4.011;-2.315919;-0.4774835;;
4.012;-2.316073;-0.4774451;;
4.013;-2.316073;-0.4774451;;
4.032;-2.360005;-0.466462;;
4.032;-2.360005;-0.466462;;
4.033;-2.360005;-0.466462;;
4.0356888;;;-0.27054143649333;-0.0318629745233658
3.746;-1.800822;-0.4047474;;
3.747;-1.800822;-0.4047474;;
3.748;-1.800822;-0.4047474;;
3.769;-1.84535;-0.4158794;;
3.791;-1.88959;-0.4269395;;
3.879;-2.045785;-0.4659883;;
3.901;-2.090734;-0.4772254;;
3.924;-2.155681;-0.4934621;;
3.925;-2.156994;-0.4937904;;
3.927;-2.158271;-0.4941096;;
3.946;-2.181172;-0.499835;;
3.947;-2.199447;-0.5044038;;
3.967;-2.225522;-0.5000552;;
3.968;-2.225798;-0.5000092;;
