linear3Timestamp;linear3XPos;linear3YPos;linear3newCorr;linear3smoothCorr
2.725;-1.607358;2.744137;;
2.746;-1.592948;2.801775;;
2.747;-1.590848;2.810178;;
2.793;-1.570098;2.893177;;
2.815;-1.55716;2.944929;;
2.836;-1.55142;2.967887;;
2.869523;;;-0.00410660191753331;0.00920058603443212
2.638;-1.646446;2.587784;;
2.639;-1.646348;2.588175;;
2.725;-1.607358;2.744137;;
2.746;-1.592948;2.801775;;
2.747;-1.590848;2.810178;;
2.793;-1.570098;2.893177;;
2.815;-1.55716;2.944929;;
2.836;-1.55142;2.967887;;
2.93;-1.501237;2.868029;;
2.931;-1.50115;2.867854;;
2.933;-1.501109;2.867773;;
3.0254357;;;-0.253527246720099;-0.128816924318816
2.93;-1.501237;2.868029;;
2.931;-1.50115;2.867854;;
2.933;-1.501109;2.867773;;
3.039;-2.469892;2.667691;;
3.04;-2.471597;2.667339;;
3.104;-2.433155;2.511099;;
3.168;-2.405088;2.398819;;
3.1823506;;;-0.289728730548198;-0.271627988634149
3.039;-2.469892;2.667691;;
3.04;-2.471597;2.667339;;
3.104;-2.433155;2.511099;;
3.168;-2.405088;2.398819;;
3.188;-2.393888;2.354018;;
3.189;-2.393888;2.354018;;
3.209;-2.380539;2.300623;;
3.21;-2.380373;2.299959;;
3.23;-2.371466;2.26433;;
3.295;-2.338155;2.131086;;
3.316;-2.326963;2.086322;;
3.317;-2.32683;2.085787;;
3.3382638;;;0.184964310942324;-0.0523822098029372
3.168;-2.405088;2.398819;;
3.188;-2.393888;2.354018;;
3.189;-2.393888;2.354018;;
3.209;-2.380539;2.300623;;
3.21;-2.380373;2.299959;;
3.23;-2.371466;2.26433;;
3.295;-2.338155;2.131086;;
3.316;-2.326963;2.086322;;
3.317;-2.32683;2.085787;;
3.359;-2.310145;2.01905;;
3.38;-2.298892;1.974038;;
3.401;-2.287834;1.929803;;
3.402;-2.287736;1.929411;;
3.422;-2.276585;1.884807;;
3.423;-2.276479;1.884384;;
3.4951788;;;-0.809513829393004;-0.31227475922534
3.316;-2.326963;2.086322;;
3.317;-2.32683;2.085787;;
3.359;-2.310145;2.01905;;
3.38;-2.298892;1.974038;;
3.401;-2.287834;1.929803;;
3.402;-2.287736;1.929411;;
3.422;-2.276585;1.884807;;
3.423;-2.276479;1.884384;;
3.509;-2.237477;1.728377;;
3.553;-2.209645;1.617047;;
3.573;-2.198243;1.571441;;
3.574;-2.198243;1.571441;;
3.596;-2.187341;1.527835;;
3.597;-2.187248;1.527464;;
3.6511108;;;-0.730859060084521;-0.770186444738763
3.509;-2.237477;1.728377;;
3.553;-2.209645;1.617047;;
3.573;-2.198243;1.571441;;
3.574;-2.198243;1.571441;;
3.596;-2.187341;1.527835;;
3.597;-2.187248;1.527464;;
3.681;-2.145237;1.359418;;
3.681;-2.145237;1.359418;;
3.701;-2.136765;1.325531;;
3.744;-2.114758;1.237501;;
3.765;-2.103456;1.192293;;
3.771;-2.103456;1.192293;;
3.787;-2.092348;1.147859;;
3.807;-2.086895;1.12605;;
3.8075248;;;0.679342021929373;-0.0257585190775741
3.681;-2.145237;1.359418;;
3.681;-2.145237;1.359418;;
3.701;-2.136765;1.325531;;
3.744;-2.114758;1.237501;;
3.765;-2.103456;1.192293;;
3.771;-2.103456;1.192293;;
3.787;-2.092348;1.147859;;
3.807;-2.086895;1.12605;;
3.809;-2.081819;1.105744;;
3.85;-2.064511;1.036512;;
3.851;-2.064422;1.036158;;
3.871;-2.052993;0.9904394;;
3.872;-2.052993;0.9904394;;
3.892;-2.041933;0.9462015;;
3.893;-2.041933;0.9462015;;
3.935;-2.019863;0.8579195;;
3.9639385;;;0.0636356298867228;0.371488825908048
3.809;-2.081819;1.105744;;
3.85;-2.064511;1.036512;;
3.851;-2.064422;1.036158;;
3.871;-2.052993;0.9904394;;
3.872;-2.052993;0.9904394;;
3.892;-2.041933;0.9462015;;
3.893;-2.041933;0.9462015;;
3.935;-2.019863;0.8579195;;
3.978;-2.003049;0.790665;;
4.022;-1.974158;0.6750995;;
4.043;-1.96847;0.652351;;
4.044;-1.96386;0.6339089;;
4.065;-1.95745;0.6082705;;
4.109;-1.93522;0.5193505;;
4.1218567;;;-0.34407932202607;-0.140221846069674
3.978;-2.003049;0.790665;;
4.022;-1.974158;0.6750995;;
4.043;-1.96847;0.652351;;
4.044;-1.96386;0.6339089;;
4.065;-1.95745;0.6082705;;
4.109;-1.93522;0.5193505;;
4.129;-1.923886;0.4740146;;
4.13;-1.923886;0.4740146;;
4.15;-1.910445;0.4202495;;
4.151;-1.910307;0.4196983;;
4.171;-1.9017;0.385271;;
4.172;-1.901594;0.3848439;;
4.192;-1.890512;0.3405179;;
4.193;-1.890372;0.3399566;;
4.213;-1.879316;0.2957333;;
4.214;-1.879176;0.2951744;;
4.235;-1.868071;0.2507526;;
4.236;-1.868071;0.2507526;;
4.256;-1.856958;0.2063026;;
4.2782707;;;-0.635663149550775;-0.489871235788423
4.109;-1.93522;0.5193505;;
4.129;-1.923886;0.4740146;;
4.13;-1.923886;0.4740146;;
4.15;-1.910445;0.4202495;;
4.151;-1.910307;0.4196983;;
4.171;-1.9017;0.385271;;
4.172;-1.901594;0.3848439;;
4.192;-1.890512;0.3405179;;
4.193;-1.890372;0.3399566;;
4.213;-1.879316;0.2957333;;
4.214;-1.879176;0.2951744;;
4.235;-1.868071;0.2507526;;
4.236;-1.868071;0.2507526;;
4.256;-1.856958;0.2063026;;
4.321;-1.827265;0.08753096;;
4.405;-1.78453;-0.08340984;;
4.406;-1.784431;-0.08380517;;
4.4231538;;;0.455614657381836;-0.0900242460844698
4.321;-1.827265;0.08753096;;
4.405;-1.78453;-0.08340984;;
4.406;-1.784431;-0.08380517;;
4.427;-1.773203;-0.1287184;;
4.448;-1.767584;-0.1511953;;
4.469;-1.750985;-0.2175919;;
4.512;-1.734048;-0.2853403;;
4.513;-1.729434;-0.3037935;;
4.556;-1.711692;-0.3747609;;
4.556;-1.711692;-0.3747609;;
4.576;-1.700495;-0.4195524;;
4.5795677;;;-0.28151201070396;0.0870513233389376
4.427;-1.773203;-0.1287184;;
4.448;-1.767584;-0.1511953;;
4.469;-1.750985;-0.2175919;;
4.512;-1.734048;-0.2853403;;
4.513;-1.729434;-0.3037935;;
4.556;-1.711692;-0.3747609;;
4.556;-1.711692;-0.3747609;;
4.576;-1.700495;-0.4195524;;
4.64;-1.666937;-0.553782;;
4.64;-1.666937;-0.553782;;
4.683;-1.64471;-0.6426901;;
4.703;-1.633571;-0.6872482;;
4.724;-1.627973;-0.7096375;;
4.726;-1.622936;-0.7297869;;
4.7364829;;;-0.85955281444314;-0.57053241257355
4.512;-1.734048;-0.2853403;;
4.513;-1.729434;-0.3037935;;
4.556;-1.711692;-0.3747609;;
4.556;-1.711692;-0.3747609;;
4.576;-1.700495;-0.4195524;;
4.64;-1.666937;-0.553782;;
4.64;-1.666937;-0.553782;;
4.683;-1.64471;-0.6426901;;
4.703;-1.633571;-0.6872482;;
4.724;-1.627973;-0.7096375;;
4.726;-1.622936;-0.7297869;;
4.747;-1.616764;-0.754474;;
4.749;-1.611066;-0.7772648;;
4.79;-1.594404;-0.8439142;;
4.791;-1.594404;-0.8439142;;
4.8923953;;;-0.679482985443503;-0.769517899943321
4.747;-1.616764;-0.754474;;
4.749;-1.611066;-0.7772648;;
4.79;-1.594404;-0.8439142;;
4.791;-1.594404;-0.8439142;;
4.895;-1.538463;-1.067677;;
4.896;-1.538463;-1.067677;;
4.983;-2.5;-1.246274;;
5.004;-2.5;-1.290996;;
5.005;-2.5;-1.291442;;
5.026;-2.494644;-1.312941;;
5.0488098;;;-0.00313435764169617;-0.341308671542599
4.895;-1.538463;-1.067677;;
4.896;-1.538463;-1.067677;;
4.983;-2.5;-1.246274;;
5.004;-2.5;-1.290996;;
5.005;-2.5;-1.291442;;
5.026;-2.494644;-1.312941;;
5.07;-2.472356;-1.402095;;
5.072;-2.472247;-1.402533;;
5.092;-2.458783;-1.456389;;
5.093;-2.458645;-1.45694;;
5.114;-2.449858;-1.492087;;
5.135;-2.438854;-1.536104;;
5.177;-2.416482;-1.625595;;
5.2052242;;;-0.214759626810749;-0.108946992226222
5.07;-2.472356;-1.402095;;
5.072;-2.472247;-1.402533;;
5.092;-2.458783;-1.456389;;
5.093;-2.458645;-1.45694;;
5.114;-2.449858;-1.492087;;
5.135;-2.438854;-1.536104;;
5.177;-2.416482;-1.625595;;
5.242;-2.38018;-1.770803;;
5.263;-2.371576;-1.805216;;
5.284;-2.360802;-1.848312;;
5.285;-2.360544;-1.849344;;
5.305;-2.354994;-1.871544;;
5.327;-2.34374;-1.916561;;
5.328;-2.339117;-1.935054;;
5.349;-2.332643;-1.960948;;
5.3621387;;;0.353250237898135;0.0692453055436931
5.242;-2.38018;-1.770803;;
5.263;-2.371576;-1.805216;;
5.284;-2.360802;-1.848312;;
5.285;-2.360544;-1.849344;;
5.305;-2.354994;-1.871544;;
5.327;-2.34374;-1.916561;;
5.328;-2.339117;-1.935054;;
5.349;-2.332643;-1.960948;;
5.37;-2.321253;-2.006508;;
5.371;-2.321117;-2.007054;;
5.391;-2.31014;-2.050962;;
5.413;-2.29931;-2.094281;;
5.434;-2.287933;-2.13979;;
5.435;-2.287933;-2.13979;;
5.455;-2.27687;-2.184043;;
5.456;-2.27687;-2.184043;;
5.476;-2.265597;-2.229132;;
5.497;-2.254264;-2.274467;;
5.5180516;;;-0.434576751956129;-0.0406632570289971
5.349;-2.332643;-1.960948;;
5.37;-2.321253;-2.006508;;
5.371;-2.321117;-2.007054;;
5.391;-2.31014;-2.050962;;
5.413;-2.29931;-2.094281;;
5.434;-2.287933;-2.13979;;
5.435;-2.287933;-2.13979;;
5.455;-2.27687;-2.184043;;
5.456;-2.27687;-2.184043;;
5.476;-2.265597;-2.229132;;
5.497;-2.254264;-2.274467;;
5.54;-2.237835;-2.340182;;
5.562;-2.223613;-2.39707;;
5.604;-2.204211;-2.474679;;
5.605;-2.204131;-2.474997;;
5.625;-2.193092;-2.519152;;
5.626;-2.193092;-2.519152;;
5.646;-2.181772;-2.564432;;
5.647;-2.181772;-2.564432;;
5.6744653;;;-0.871404059703094;-0.652990405829612
5.54;-2.237835;-2.340182;;
5.562;-2.223613;-2.39707;;
5.604;-2.204211;-2.474679;;
5.605;-2.204131;-2.474997;;
5.625;-2.193092;-2.519152;;
5.626;-2.193092;-2.519152;;
5.646;-2.181772;-2.564432;;
5.647;-2.181772;-2.564432;;
5.688;-2.159612;-2.653072;;
5.709;-2.145634;-2.708984;;
5.731;-2.137336;-2.742177;;
5.732;-2.137262;-2.742472;;
5.752;-2.131467;-2.765654;;
5.774;-2.120253;-2.810508;;
5.796;-2.10937;-2.854038;;
5.816;-2.098234;-2.898584;;
5.817;-2.098121;-2.899036;;
5.830889;;;0.447936141343733;-0.211733959179681
5.688;-2.159612;-2.653072;;
5.709;-2.145634;-2.708984;;
5.731;-2.137336;-2.742177;;
5.732;-2.137262;-2.742472;;
5.752;-2.131467;-2.765654;;
5.774;-2.120253;-2.810508;;
5.796;-2.10937;-2.854038;;
5.816;-2.098234;-2.898584;;
5.817;-2.098121;-2.899036;;
5.837;-2.086913;-2.943867;;
5.844;-2.086913;-2.943867;;
5.858;-2.081323;-2.966228;;
5.879;-2.064816;-2.999607;;
5.901;-2.053403;-2.955126;;
5.921;-2.042403;-2.911129;;
5.922;-2.042289;-2.910671;;
5.943;-2.03124;-2.866477;;
5.964;-2.025585;-2.843857;;
5.965;-2.020777;-2.824622;;
5.9873037;;;-0.0276938616261863;0.210121139858773
5.817;-2.098121;-2.899036;;
5.837;-2.086913;-2.943867;;
5.844;-2.086913;-2.943867;;
5.858;-2.081323;-2.966228;;
5.879;-2.064816;-2.999607;;
5.901;-2.053403;-2.955126;;
5.921;-2.042403;-2.911129;;
5.922;-2.042289;-2.910671;;
5.943;-2.03124;-2.866477;;
5.964;-2.025585;-2.843857;;
5.965;-2.020777;-2.824622;;
5.988;-2.008905;-2.777136;;
6.009;-2.003172;-2.754202;;
6.01;-2.003102;-2.753923;;
6.031;-1.989042;-2.697682;;
6.073;-1.96978;-2.620635;;
6.074;-1.969664;-2.620173;;
6.094;-1.958591;-2.57588;;
6.095;-1.958455;-2.575334;;
6.115;-1.947351;-2.530917;;
6.116;-1.947351;-2.530917;;
6.1437171;;;0.39055774404177;0.181431941207792
6.009;-2.003172;-2.754202;;
6.01;-2.003102;-2.753923;;
6.031;-1.989042;-2.697682;;
6.073;-1.96978;-2.620635;;
6.074;-1.969664;-2.620173;;
6.094;-1.958591;-2.57588;;
6.095;-1.958455;-2.575334;;
6.115;-1.947351;-2.530917;;
6.116;-1.947351;-2.530917;;
6.157;-1.925083;-2.441847;;
6.178;-1.911605;-2.387934;;
6.179;-1.911475;-2.387414;;
6.2;-1.902742;-2.352485;;
6.201;-1.902667;-2.352183;;
6.221;-1.897041;-2.329679;;
6.222;-1.892468;-2.311388;;
6.244;-1.885832;-2.284842;;
6.266;-1.869471;-2.219399;;
6.288;-1.863651;-2.196117;;
6.289;-1.858783;-2.176646;;
6.3001308;;;0.0348084179967749;0.212683081019273
6.116;-1.947351;-2.530917;;
6.157;-1.925083;-2.441847;;
6.178;-1.911605;-2.387934;;
6.179;-1.911475;-2.387414;;
6.2;-1.902742;-2.352485;;
6.201;-1.902667;-2.352183;;
6.221;-1.897041;-2.329679;;
6.222;-1.892468;-2.311388;;
6.244;-1.885832;-2.284842;;
6.266;-1.869471;-2.219399;;
6.288;-1.863651;-2.196117;;
6.289;-1.858783;-2.176646;;
6.309;-1.852196;-2.150299;;
6.353;-1.830191;-2.06228;;
6.374;-1.818862;-2.016962;;
6.375;-1.818727;-2.016422;;
6.395;-1.807701;-1.972317;;
6.416;-1.796644;-1.928091;;
6.4560516;;;-0.0492611112681439;-0.0072263466356845
6.288;-1.863651;-2.196117;;
6.289;-1.858783;-2.176646;;
6.309;-1.852196;-2.150299;;
6.353;-1.830191;-2.06228;;
6.374;-1.818862;-2.016962;;
6.375;-1.818727;-2.016422;;
6.395;-1.807701;-1.972317;;
6.416;-1.796644;-1.928091;;
6.459;-1.774311;-1.838761;;
6.479;-1.768649;-1.816111;;
6.48;-1.76859;-1.815875;;
6.501;-1.752076;-1.74982;;
6.502;-1.75192;-1.749197;;
6.544;-1.735074;-1.681811;;
6.545;-1.735074;-1.681811;;
6.565;-1.724053;-1.637727;;
6.566;-1.723941;-1.63728;;
6.586;-1.712839;-1.592871;;
6.6124661;;;-0.522311254038013;-0.285786182653078
6.479;-1.768649;-1.816111;;
6.48;-1.76859;-1.815875;;
6.501;-1.752076;-1.74982;;
6.502;-1.75192;-1.749197;;
6.544;-1.735074;-1.681811;;
6.545;-1.735074;-1.681811;;
6.565;-1.724053;-1.637727;;
6.566;-1.723941;-1.63728;;
6.586;-1.712839;-1.592871;;
6.629;-1.690548;-1.503711;;
6.67;-1.668136;-1.41406;;
6.671;-1.668021;-1.413601;;
6.758;-1.62316;-1.234156;;
6.759;-1.62316;-1.234156;;
6.769381;;;0.0149887271092593;-0.253661263464377
6.586;-1.712839;-1.592871;;
6.629;-1.690548;-1.503711;;
6.67;-1.668136;-1.41406;;
6.671;-1.668021;-1.413601;;
6.758;-1.62316;-1.234156;;
6.759;-1.62316;-1.234156;;
6.78;-1.617741;-1.212483;;
6.825;-1.59542;-1.123197;;
6.845;-1.584242;-1.078487;;
6.846;-1.584134;-1.078052;;
6.866;-1.573156;-1.034142;;
6.925294;;;0.12462533806982;0.0698070325895396
6.759;-1.62316;-1.234156;;
6.78;-1.617741;-1.212483;;
6.825;-1.59542;-1.123197;;
6.845;-1.584242;-1.078487;;
6.846;-1.584134;-1.078052;;
6.866;-1.573156;-1.034142;;
6.929;-1.539711;-0.9003614;;
6.93;-1.539578;-0.8998299;;
6.95;-1.534076;-0.8778209;;
6.951;-1.53402;-0.877597;;
6.971;-1.517437;-0.811265;;
6.993;-1.506179;-0.7662349;;
7.015;-1.495005;-0.7215372;;
7.016;-1.4949;-0.7211168;;
7.037;-2.5;-0.6987504;;
7.038;-2.505654;-0.676136;;
7.059;-2.5;-0.6534281;;
7.0822089;;;0.444786401068459;0.28470586956914
6.93;-1.539578;-0.8998299;;
6.95;-1.534076;-0.8778209;;
6.951;-1.53402;-0.877597;;
6.971;-1.517437;-0.811265;;
6.993;-1.506179;-0.7662349;;
7.015;-1.495005;-0.7215372;;
7.016;-1.4949;-0.7211168;;
7.037;-2.5;-0.6987504;;
7.038;-2.505654;-0.676136;;
7.059;-2.5;-0.6534281;;
7.144;-2.455466;-0.4752926;;
7.185;-2.433273;-0.3865232;;
7.186;-2.433172;-0.386116;;
7.206;-2.422019;-0.3415071;;
7.207;-2.421904;-0.3410457;;
7.229;-2.41078;-0.29655;;
7.23;-2.41078;-0.29655;;
7.2381221;;;0.823526085531476;0.634156243299968
7.037;-2.5;-0.6987504;;
7.038;-2.505654;-0.676136;;
7.059;-2.5;-0.6534281;;
7.144;-2.455466;-0.4752926;;
7.185;-2.433273;-0.3865232;;
7.186;-2.433172;-0.386116;;
7.206;-2.422019;-0.3415071;;
7.207;-2.421904;-0.3410457;;
7.229;-2.41078;-0.29655;;
7.23;-2.41078;-0.29655;;
7.25;-2.399746;-0.2524123;;
7.294;-2.377473;-0.1633229;;
7.295;-2.377372;-0.1629152;;
7.316;-2.371724;-0.1403273;;
7.317;-2.371656;-0.1400523;;
7.336;-2.360456;-0.09525488;;
7.3945355;;;0.0262894353808747;0.424907760456175
7.229;-2.41078;-0.29655;;
7.23;-2.41078;-0.29655;;
7.25;-2.399746;-0.2524123;;
7.294;-2.377473;-0.1633229;;
7.295;-2.377372;-0.1629152;;
7.316;-2.371724;-0.1403273;;
7.317;-2.371656;-0.1400523;;
7.336;-2.360456;-0.09525488;;
7.402;-2.327099;0.03817549;;
7.42;-2.321459;0.06073848;;
7.441;-2.304923;0.1268803;;
7.484;-2.282318;0.2172985;;
7.486;-2.282318;0.2172985;;
7.506;-2.276939;0.2388141;;
7.507;-2.272105;0.2581525;;
7.5399202;;;0.0757501917137278;0.0510198135473012
7.402;-2.327099;0.03817549;;
7.42;-2.321459;0.06073848;;
7.441;-2.304923;0.1268803;;
7.484;-2.282318;0.2172985;;
7.486;-2.282318;0.2172985;;
7.506;-2.276939;0.2388141;;
7.507;-2.272105;0.2581525;;
7.572;-2.243214;0.3737165;;
7.573;-2.243214;0.3737165;;
7.592;-2.229609;0.4281349;;
7.593;-2.229461;0.428728;;
7.634;-2.209886;0.5070274;;
7.635;-2.209785;0.5074303;;
7.657;-2.198563;0.5523171;;
7.677;-2.187629;0.5960521;;
7.677;-2.187489;0.5966137;;
7.6963341;;;0.0447200967032677;0.0602351442084977
7.572;-2.243214;0.3737165;;
7.573;-2.243214;0.3737165;;
7.592;-2.229609;0.4281349;;
7.593;-2.229461;0.428728;;
7.634;-2.209886;0.5070274;;
7.635;-2.209785;0.5074303;;
7.657;-2.198563;0.5523171;;
7.677;-2.187629;0.5960521;;
7.677;-2.187489;0.5966137;;
7.698;-2.176372;0.6410813;;
7.719;-2.165106;0.6861462;;
7.72;-2.165106;0.6861462;;
7.74;-2.159466;0.7087066;;
7.742;-2.152503;0.7365578;;
7.764;-2.142929;0.774855;;
7.765;-2.142846;0.7751872;;
7.786;-2.13179;0.8194113;;
7.787;-2.131688;0.8198195;;
7.807;-2.120586;0.8642243;;
7.829;-2.114905;0.886951;;
7.8522468;;;-0.590540962255795;-0.272910432776264
7.719;-2.165106;0.6861462;;
7.72;-2.165106;0.6861462;;
7.74;-2.159466;0.7087066;;
7.742;-2.152503;0.7365578;;
7.764;-2.142929;0.774855;;
7.765;-2.142846;0.7751872;;
7.786;-2.13179;0.8194113;;
7.787;-2.131688;0.8198195;;
7.807;-2.120586;0.8642243;;
7.829;-2.114905;0.886951;;
7.875;-2.087063;0.9983185;;
7.876;-2.086911;0.9989249;;
7.903;-2.073294;1.053394;;
7.938;-2.058801;1.111368;;
7.939;-2.058697;1.111781;;
7.959;-2.047859;1.155135;;
7.96;-2.047859;1.155135;;
7.981;-2.036628;1.20006;;
7.981;-2.036628;1.20006;;
8.001;-2.025609;1.244134;;
8.002;-2.025494;1.244593;;
8.0091628;;;0.378073299313096;-0.10623383147135
7.875;-2.087063;0.9983185;;
7.876;-2.086911;0.9989249;;
7.903;-2.073294;1.053394;;
7.938;-2.058801;1.111368;;
7.939;-2.058697;1.111781;;
7.959;-2.047859;1.155135;;
7.96;-2.047859;1.155135;;
7.981;-2.036628;1.20006;;
7.981;-2.036628;1.20006;;
8.001;-2.025609;1.244134;;
8.002;-2.025494;1.244593;;
8.024;-2.014371;1.289086;;
8.045;-2.008511;1.312526;;
8.046;-2.008511;1.312526;;
8.067;-1.991957;1.378744;;
8.068;-1.991957;1.378744;;
8.131;-1.964193;1.489799;;
8.132;-1.958481;1.512647;;
8.153;-1.952726;1.535665;;
8.154;-1.948155;1.553949;;
8.1650749;;;0.325874160476154;0.351973729894625
7.981;-2.036628;1.20006;;
7.981;-2.036628;1.20006;;
8.001;-2.025609;1.244134;;
8.002;-2.025494;1.244593;;
8.024;-2.014371;1.289086;;
8.045;-2.008511;1.312526;;
8.046;-2.008511;1.312526;;
8.067;-1.991957;1.378744;;
8.068;-1.991957;1.378744;;
8.131;-1.964193;1.489799;;
8.132;-1.958481;1.512647;;
8.153;-1.952726;1.535665;;
8.154;-1.948155;1.553949;;
8.175;-1.941732;1.579642;;
8.196;-1.93049;1.624609;;
8.217;-1.917209;1.677734;;
8.238;-1.908245;1.71359;;
8.239;-1.908245;1.71359;;
8.259;-1.897114;1.758114;;
8.26;-1.897001;1.758565;;
8.281;-1.885907;1.802944;;
8.3214886;;;0.115056923990665;0.22046554223341
8.153;-1.952726;1.535665;;
8.154;-1.948155;1.553949;;
8.175;-1.941732;1.579642;;
8.196;-1.93049;1.624609;;
8.217;-1.917209;1.677734;;
8.238;-1.908245;1.71359;;
8.239;-1.908245;1.71359;;
8.259;-1.897114;1.758114;;
8.26;-1.897001;1.758565;;
8.281;-1.885907;1.802944;;
8.347;-1.852471;1.936685;;
8.348;-1.852385;1.937031;;
8.349;-1.852344;1.937195;;
8.35;-1.852344;1.937195;;
8.351;-1.852344;1.937195;;
8.37;-1.838893;1.991;;
8.371;-1.838893;1.991;;
8.391;-1.830109;2.026134;;
8.412;-1.818961;2.070724;;
8.413;-1.818855;2.07115;;
8.434;-1.807786;2.115424;;
8.435;-1.807694;2.115793;;
8.4779028;;;0.137013750060465;0.126035337025565
8.347;-1.852471;1.936685;;
8.348;-1.852385;1.937031;;
8.349;-1.852344;1.937195;;
8.35;-1.852344;1.937195;;
8.351;-1.852344;1.937195;;
8.37;-1.838893;1.991;;
8.371;-1.838893;1.991;;
8.391;-1.830109;2.026134;;
8.412;-1.818961;2.070724;;
8.413;-1.818855;2.07115;;
8.434;-1.807786;2.115424;;
8.435;-1.807694;2.115793;;
8.498;-1.779836;2.227225;;
8.52;-1.768705;2.271751;;
8.521;-1.768577;2.272264;;
8.541;-1.757363;2.31712;;
8.541;-1.757363;2.31712;;
8.562;-1.746383;2.36104;;
8.583;-1.735166;2.405906;;
8.604;-1.724072;2.450283;;
8.605;-1.723939;2.450813;;
8.625;-1.71266;2.495928;;
8.626;-1.71266;2.495928;;
8.6343165;;;-0.0311829996037692;0.0529153752283476
8.498;-1.779836;2.227225;;
8.52;-1.768705;2.271751;;
8.521;-1.768577;2.272264;;
8.541;-1.757363;2.31712;;
8.541;-1.757363;2.31712;;
8.562;-1.746383;2.36104;;
8.583;-1.735166;2.405906;;
8.604;-1.724072;2.450283;;
8.605;-1.723939;2.450813;;
8.625;-1.71266;2.495928;;
8.626;-1.71266;2.495928;;
8.646;-1.701453;2.540759;;
8.668;-1.695994;2.562594;;
8.669;-1.695943;2.562797;;
8.69;-1.681976;2.618668;;
8.712;-1.673516;2.652504;;
8.713;-1.669353;2.669157;;
8.714;-1.668335;2.673231;;
8.734;-1.662397;2.696984;;
8.776;-1.640246;2.785586;;
8.7907312;;;-0.0613097530685557;-0.0462463763361625
8.668;-1.695994;2.562594;;
8.669;-1.695943;2.562797;;
8.69;-1.681976;2.618668;;
8.712;-1.673516;2.652504;;
8.713;-1.669353;2.669157;;
8.714;-1.668335;2.673231;;
8.734;-1.662397;2.696984;;
8.776;-1.640246;2.785586;;
8.797;-1.62895;2.830771;;
8.797;-1.62895;2.830771;;
8.818;-1.617948;2.874777;;
8.819;-1.617814;2.875314;;
8.839;-1.604441;2.928807;;
8.84;-1.604441;2.928807;;
8.881;-1.584234;3.009634;;
8.925;-1.562117;2.933594;;
8.946;-1.556346;2.910581;;
8.9476459;;;0.155703372105734;0.0471968095185891
8.797;-1.62895;2.830771;;
8.797;-1.62895;2.830771;;
8.818;-1.617948;2.874777;;
8.819;-1.617814;2.875314;;
8.839;-1.604441;2.928807;;
8.84;-1.604441;2.928807;;
8.881;-1.584234;3.009634;;
8.925;-1.562117;2.933594;;
8.946;-1.556346;2.910581;;
8.989;-1.533905;2.820818;;
8.99;-1.533905;2.820818;;
9.01;-1.52297;2.777077;;
9.011;-1.522859;2.776635;;
9.052;-1.50044;2.686958;;
9.053;-1.50044;2.686958;;
9.073;-2.487768;2.642792;;
9.074;-2.497929;2.642337;;
9.095;-2.5;2.59779;;
9.096;-2.5;2.59779;;
9.1035588;;;0.053033370489179;0.104368371297456
8.925;-1.562117;2.933594;;
8.946;-1.556346;2.910581;;
8.989;-1.533905;2.820818;;
8.99;-1.533905;2.820818;;
9.01;-1.52297;2.777077;;
9.011;-1.522859;2.776635;;
9.052;-1.50044;2.686958;;
