linearCube1Timestamp;linearCube1XPos;linearCube1YPos;linearCube1newCorr;linearCube1smoothCorr
0;;;0;0
0.035;2.069513;-0.7;;
0.039;2.069513;-0.7;;
0.061;2.069513;-0.7;;
0.063;2.069513;-0.7;;
0.068;2.069513;-0.7;;
0.082;2.069513;-0.7;;
0.083;2.069513;-0.7;;
0.103;2.069513;-0.7;;
0.105;2.069513;-0.7;;
0.124;2.069513;-0.7;;
0.145;2.069513;-0.7;;
0.166;2.069513;-0.7;;
0.167;2.069513;-0.7;;
0.1824839;;;0;0
0.188;2.116953;-0.7;;
0.189;2.11742;-0.7;;
0.211;2.834718;-0.7;;
0.212;2.841485;-0.7;;
0.234;2.895974;-0.7;;
0.235;2.896459;-0.7;;
0.256;2.949091;-0.7;;
0.257;2.949588;-0.7;;
0.278;3.002501;-0.7;;
0.28;3.00298;-0.7;;
0.301;2.973306;-0.7;;
0.302;2.973063;-0.7;;
0.323;2.920707;-0.7;;
0.324;2.9202;-0.7;;
0.346;2.866828;-0.7;;
0.347;2.86621;-0.7;;
0.368;2.806676;-0.7;;
0.369;2.805973;-0.7;;
0.395;2.76172;-0.7;;
0.397;2.761298;-0.7;;
0.41;2.709543;-0.7;;
0.432;2.653521;-0.7;;
0.433;2.652988;-0.7;;
0.434;2.652892;-0.7;;
0.478;2.547925;-0.7;;
0.4882952;;;0.205725066162117;0.0685750220540389
0.478;2.547925;-0.7;;
0.499;2.521474;-0.7;;
0.523;2.439634;-0.7;;
0.524;2.438937;-0.7;;
0.545;2.386906;-0.7;;
0.546;2.386398;-0.7;;
0.567;2.332836;-0.7;;
0.568;2.33231;-0.7;;
0.59;2.280106;-0.7;;
0.592;2.279207;-0.7;;
0.614;2.227217;-0.7;;
0.615;2.226221;-0.7;;
0.635;2.171523;-0.7;;
0.636;2.17098;-0.7;;
0.656;2.119459;-0.7;;
0.68;2.065353;-0.7;;
0.681;2.064887;-0.7;;
0.703;2.010554;-0.7;;
0.704;2.010106;-0.7;;
0.724;1.95807;-0.7;;
0.725;1.957587;-0.7;;
0.745;1.905267;-0.7;;
0.746;1.903986;-0.7;;
0.767;1.851382;-0.7;;
0.768;1.850863;-0.7;;
0.7895943;;;-0.432538103105868;-0.0567032592359377
0.789;1.797518;-0.7;;
0.79;1.79749;-0.7;;
0.811;1.770733;-0.7;;
0.812;1.743367;-0.7;;
0.832;1.716796;-0.7;;
0.832;1.716581;-0.7;;
0.853;1.664007;-0.7;;
0.854;1.663379;-0.7;;
0.874;1.60963;-0.7;;
0.875;1.609164;-0.7;;
0.895;1.556633;-0.7;;
0.916;1.502774;-0.7;;
0.917;1.502136;-0.7;;
0.937;1.449453;-0.7;;
0.938;1.448801;-0.7;;
0.958;1.395764;-0.7;;
0.959;1.395108;-0.7;;
0.98;1.341927;-0.7;;
0.981;1.341288;-0.7;;
1;1.31476;-0.7;;
1.001;1.314491;-0.7;;
1.021;1.261399;-0.7;;
1.022;1.260883;-0.7;;
1.042;1.208291;-0.7;;
1.043;1.207848;-0.7;;
1.063;1.154775;-0.7;;
1.083;1.100877;-0.7;;
1.084;1.100398;-0.7;;
1.0908923;;;0.496633043477261;0.0674550016333774
1.021;1.261399;-0.7;;
1.022;1.260883;-0.7;;
1.042;1.208291;-0.7;;
1.043;1.207848;-0.7;;
1.063;1.154775;-0.7;;
1.083;1.100877;-0.7;;
1.084;1.100398;-0.7;;
1.104;1.04711;-0.7;;
1.105;1.046626;-0.7;;
1.125;0.9934465;-0.7;;
1.126;0.9927874;-0.7;;
1.146;0.966553;-0.7;;
1.147;0.944074;-0.7;;
1.168;0.9123077;-0.7;;
1.168;0.9120857;-0.7;;
1.188;0.859242;-0.7;;
1.189;0.8587334;-0.7;;
1.21;0.8054464;-0.7;;
1.211;0.8048083;-0.7;;
1.232;0.7511836;-0.7;;
1.253;0.6977328;-0.7;;
1.254;0.6972904;-0.7;;
1.274;0.6453002;-0.7;;
1.275;0.6446525;-0.7;;
1.295;0.5911881;-0.7;;
1.296;0.5906399;-0.7;;
1.316;0.5346835;-0.7;;
1.317;0.5341066;-0.7;;
1.3891841;;;0.451924726110149;0.180436183160915
1.389;0.3772435;-0.7;;
1.391;0.3777454;-0.7;;
1.392;0.3763905;-0.7;;
1.393;0.3761553;-0.7;;
1.394;0.3761553;-0.7;;
1.394;0.3761553;-0.7;;
1.413;0.3160432;-0.7;;
1.414;0.3154771;-0.7;;
1.415;0.2994526;-0.7;;
1.434;0.2691694;-0.7;;
1.435;0.268771;-0.7;;
1.455;0.2158038;-0.7;;
1.476;0.1624615;-0.7;;
