linearCube1Timestamp;linearCube1XPos;linearCube1YPos;linearCube1newCorr;linearCube1smoothCorr
0;;;0;0
0.3559434;;;0;0
0.6597496;;;0;0
0.961048;;;0;0
1.2623468;;;0;0
1.5641472;;;0;0
1.865447;;;0;0
2.017;2.713279;-0.7;;
2.056;2.819324;-0.7;;
2.08;2.87335;-0.7;;
2.081;2.875059;-0.7;;
2.103;2.940748;-0.7;;
2.104;2.942004;-0.7;;
2.125;2.980485;-0.7;;
2.127;2.98168;-0.7;;
2.128;2.981803;-0.7;;
2.149;2.999569;-0.7;;
2.149;2.999691;-0.7;;
2.1677477;;;0.356097865010618;0.118699288336873
2.171;2.947549;-0.7;;
2.172;2.947142;-0.7;;
2.173;2.947007;-0.7;;
2.193;2.894838;-0.7;;
2.194;2.89404;-0.7;;
2.195;2.893644;-0.7;;
2.196;2.893579;-0.7;;
2.196;2.893551;-0.7;;
2.215;2.839929;-0.7;;
2.216;2.839929;-0.7;;
2.217;2.839929;-0.7;;
2.252;2.741779;-0.7;;
2.253;2.739327;-0.7;;
2.262;2.718457;-0.7;;
2.262;2.718159;-0.7;;
2.263;2.71786;-0.7;;
2.264;2.71786;-0.7;;
2.265;2.71786;-0.7;;
2.265;2.71786;-0.7;;
2.265;2.71786;-0.7;;
2.283;2.679173;-0.7;;
2.284;2.678628;-0.7;;
2.285;2.678628;-0.7;;
2.305;2.626734;-0.7;;
2.306;2.625407;-0.7;;
2.306;2.625407;-0.7;;
2.307;2.625407;-0.7;;
2.308;2.625407;-0.7;;
2.326;2.572642;-0.7;;
2.327;2.572031;-0.7;;
2.328;2.571947;-0.7;;
2.348;2.518519;-0.7;;
2.349;2.517985;-0.7;;
2.349;2.517895;-0.7;;
2.37;2.465025;-0.7;;
2.371;2.464518;-0.7;;
2.372;2.464419;-0.7;;
2.373;2.4644;-0.7;;
2.394;2.411646;-0.7;;
2.394;2.411465;-0.7;;
2.395;2.41109;-0.7;;
2.396;2.411004;-0.7;;
2.396;2.411004;-0.7;;
2.416;2.346579;-0.7;;
2.417;2.345245;-0.7;;
2.418;2.345036;-0.7;;
2.438;2.304363;-0.7;;
2.439;2.303944;-0.7;;
2.44;2.303858;-0.7;;
2.441;2.303858;-0.7;;
2.441;2.303858;-0.7;;
2.46;2.251548;-0.7;;
2.461;2.250623;-0.7;;
2.462;2.250245;-0.7;;
2.463;2.25017;-0.7;;
2.464;2.25017;-0.7;;
2.4690465;;;0.467654185066206;0.274584016692275
2.46;2.251548;-0.7;;
2.461;2.250623;-0.7;;
2.462;2.250245;-0.7;;
2.463;2.25017;-0.7;;
2.464;2.25017;-0.7;;
2.484;2.198645;-0.7;;
2.484;2.198041;-0.7;;
2.505;2.143605;-0.7;;
2.506;2.143095;-0.7;;
2.506;2.143008;-0.7;;
2.507;2.142965;-0.7;;
2.508;2.142955;-0.7;;
2.527;2.090027;-0.7;;
2.528;2.089473;-0.7;;
2.55;2.036478;-0.7;;
2.556;2.035906;-0.7;;
2.573;1.969776;-0.7;;
2.574;1.968775;-0.7;;
2.575;1.968775;-0.7;;
2.595;1.92994;-0.7;;
2.617;1.876616;-0.7;;
2.619;1.875006;-0.7;;
2.64;1.821461;-0.7;;
2.641;1.820976;-0.7;;
2.662;1.76956;-0.7;;
2.665;1.767745;-0.7;;
2.686;1.713904;-0.7;;
2.686;1.713904;-0.7;;
2.686;1.713904;-0.7;;
2.687;1.713904;-0.7;;
2.688;1.713904;-0.7;;
2.707;1.661254;-0.7;;
2.708;1.660764;-0.7;;
2.709;1.660618;-0.7;;
2.729;1.595928;-0.7;;
2.73;1.594556;-0.7;;
2.731;1.594371;-0.7;;
2.732;1.594325;-0.7;;
2.733;1.594325;-0.7;;
2.752;1.554016;-0.7;;
2.753;1.55317;-0.7;;
2.754;1.553031;-0.7;;
2.7708466;;;-0.30978573467969;0.171322105132378
2.774;1.500133;-0.7;;
2.776;1.499563;-0.7;;
2.777;1.4995;-0.7;;
2.777;1.499491;-0.7;;
2.778;1.499477;-0.7;;
2.797;1.447351;-0.7;;
2.798;1.446213;-0.7;;
2.799;1.445969;-0.7;;
2.819;1.393594;-0.7;;
2.997;0.9645857;-0.7;;
2.999;0.9636241;-0.7;;
3.02;0.9112824;-0.7;;
3.021;0.9103205;-0.7;;
3.042;0.8477157;-0.7;;
3.043;0.8458592;-0.7;;
3.044;0.8451412;-0.7;;
3.065;0.8054073;-0.7;;
3.066;0.8029552;-0.7;;
3.067;0.8025784;-0.7;;
3.068;0.8025252;-0.7;;
3.068;0.802516;-0.7;;
3.0721465;;;0.43506423437405;0.197644228253522
3.065;0.8054073;-0.7;;
3.066;0.8029552;-0.7;;
3.067;0.8025784;-0.7;;
3.068;0.8025252;-0.7;;
3.068;0.802516;-0.7;;
3.088;0.7498462;-0.7;;
3.089;0.7487872;-0.7;;
3.089;0.748607;-0.7;;
3.11;0.6955268;-0.7;;
3.111;0.6950319;-0.7;;
3.112;0.6949075;-0.7;;
3.112;0.6949075;-0.7;;
3.113;0.6949075;-0.7;;
3.132;0.6436738;-0.7;;
3.133;0.6424922;-0.7;;
3.134;0.6418124;-0.7;;
3.154;0.5888568;-0.7;;
3.155;0.5879031;-0.7;;
3.156;0.5876814;-0.7;;
3.223;0.4283648;-0.7;;
3.225;0.4275245;-0.7;;
3.227;0.4271737;-0.7;;
3.227;0.4271737;-0.7;;
3.228;0.4271737;-0.7;;
3.229;0.4001046;-0.7;;
3.23;0.4001046;-0.7;;
3.231;0.4001046;-0.7;;
3.231;0.4001046;-0.7;;
3.231;0.4001046;-0.7;;
3.233;0.4001046;-0.7;;
3.234;0.4001046;-0.7;;
3.246;0.3736275;-0.7;;
3.247;0.3732118;-0.7;;
3.255;0.3481189;-0.7;;
3.256;0.3460906;-0.7;;
3.257;0.3458045;-0.7;;
3.267;0.310948;-0.7;;
3.268;0.3102348;-0.7;;
3.29;0.2652472;-0.7;;
3.29;0.2649112;-0.7;;
3.291;0.2647595;-0.7;;
3.292;0.2647391;-0.7;;
3.293;0.2647349;-0.7;;
3.312;0.2126048;-0.7;;
3.313;0.2119182;-0.7;;
3.314;0.2119182;-0.7;;
3.334;0.1597633;-0.7;;
3.334;0.1592299;-0.7;;
3.336;0.1585518;-0.7;;
3.336;0.1585223;-0.7;;
3.337;0.158468;-0.7;;
3.356;0.0942981;-0.7;;
3.357;0.09323258;-0.7;;
3.358;0.09274537;-0.7;;
3.359;0.09263956;-0.7;;
3.36;0.09263956;-0.7;;
3.3744471;;;0.458907457920058;0.194728652538139
3.379;0.05213825;-0.7;;
3.38;0.0514344;-0.7;;
3.401;-0.01145614;-0.7;;
3.401;-0.01225087;-0.7;;
3.402;-0.01281028;-0.7;;
3.403;-0.01299231;-0.7;;
3.404;-0.01299231;-0.7;;
3.423;-0.05496594;-0.7;;
3.424;-0.05583572;-0.7;;
3.424;-0.0559852;-0.7;;
3.444;-0.1083459;-0.7;;
3.445;-0.1090737;-0.7;;
3.446;-0.1095228;-0.7;;
3.446;-0.1095999;-0.7;;
3.467;-0.1628504;-0.7;;
3.468;-0.1634735;-0.7;;
3.469;-0.1634735;-0.7;;
