linearCube5Timestamp;linearCube5XPos;linearCube5YPos;linearCube5newCorr;linearCube5smoothCorr
0;;;0;0
0.3559434;;;0;0
0.6597496;;;0;0
0.961048;;;0;0
1.2623468;;;0;0
1.5641472;;;0;0
1.865447;;;0;0
2.017;0.3924582;0.7;;
2.056;0.3217618;0.7;;
2.08;0.2857448;0.7;;
2.081;0.2846052;0.7;;
2.103;0.2408124;0.7;;
2.104;0.2399754;0.7;;
2.125;0.2143213;0.7;;
2.127;0.2135248;0.7;;
2.128;0.2134423;0.7;;
2.149;0.1779559;0.7;;
2.149;0.1777125;0.7;;
2.1677477;;;-0.337824709254314;-0.112608236418105
2.171;0.1421385;0.7;;
2.172;0.1418609;0.7;;
2.173;0.1417689;0.7;;
2.193;0.106988;0.7;;
2.194;0.1064563;0.7;;
2.195;0.1061922;0.7;;
2.196;0.1061492;0.7;;
2.196;0.1061303;0.7;;
2.215;0.07038192;0.7;;
2.216;0.07038192;0.7;;
2.217;0.07038192;0.7;;
2.252;0.004948959;0.7;;
2.253;0.003313975;0.7;;
2.262;-0.01059907;0.7;;
2.262;-0.01079754;0.7;;
2.263;-0.01099753;0.7;;
2.264;-0.01099753;0.7;;
2.265;-0.01099753;0.7;;
2.265;-0.01099753;0.7;;
2.265;-0.01099753;0.7;;
2.283;-0.03678882;0.7;;
2.284;-0.03715179;0.7;;
2.285;-0.03715179;0.7;;
2.305;-0.07174802;0.7;;
2.306;-0.07263283;0.7;;
2.306;-0.07263283;0.7;;
2.307;-0.07263283;0.7;;
2.308;-0.07263283;0.7;;
2.326;-0.1078091;0.7;;
2.327;-0.1082162;0.7;;
2.328;-0.1082726;0.7;;
2.348;-0.1438911;0.7;;
2.349;-0.1442471;0.7;;
2.349;-0.1443071;0.7;;
2.37;-0.1795536;0.7;;
2.371;-0.1798918;0.7;;
2.372;-0.1799577;0.7;;
2.373;-0.1799705;0.7;;
2.394;-0.2151401;0.7;;
2.394;-0.2152604;0.7;;
2.395;-0.2155109;0.7;;
2.396;-0.2155679;0.7;;
2.396;-0.2155679;0.7;;
2.416;-0.2585181;0.7;;
2.417;-0.2594073;0.7;;
2.418;-0.2595468;0.7;;
2.438;-0.2866623;0.7;;
2.439;-0.2869413;0.7;;
2.44;-0.2869988;0.7;;
2.441;-0.2869988;0.7;;
2.441;-0.2869988;0.7;;
2.46;-0.3218719;0.7;;
2.462;-0.3225636;0.7;;
2.462;-0.3226831;0.7;;
2.463;-0.3227905;0.7;;
2.464;-0.3227905;0.7;;
2.4690465;;;0.467654157077605;0.0432764826077636
2.46;-0.3218719;0.7;;
2.462;-0.3225636;0.7;;
2.462;-0.3226831;0.7;;
2.463;-0.3227905;0.7;;
2.464;-0.3227905;0.7;;
2.484;-0.3571407;0.7;;
2.484;-0.3575436;0.7;;
2.505;-0.3938339;0.7;;
2.506;-0.394174;0.7;;
2.506;-0.3942323;0.7;;
2.507;-0.3942612;0.7;;
2.508;-0.3942675;0.7;;
2.527;-0.4295528;0.7;;
2.528;-0.4299221;0.7;;
2.55;-0.4652521;0.7;;
2.556;-0.4656334;0.7;;
2.573;-0.5097199;0.7;;
2.574;-0.5103874;0.7;;
2.575;-0.5103874;0.7;;
2.595;-0.5362774;0.7;;
2.617;-0.5718267;0.7;;
2.619;-0.5729004;0.7;;
2.64;-0.6085967;0.7;;
2.641;-0.6089199;0.7;;
2.662;-0.6431978;0.7;;
2.665;-0.6444073;0.7;;
2.686;-0.6803012;0.7;;
2.686;-0.6803012;0.7;;
2.686;-0.6803012;0.7;;
2.687;-0.6803012;0.7;;
2.688;-0.6803012;0.7;;
2.707;-0.7154017;0.7;;
2.708;-0.7157279;0.7;;
2.709;-0.7158252;0.7;;
2.729;-0.7589524;0.7;;
2.73;-0.7598671;0.7;;
2.731;-0.75999;0.7;;
2.732;-0.760021;0.7;;
2.733;-0.760021;0.7;;
2.752;-0.7868938;0.7;;
2.753;-0.7874577;0.7;;
2.754;-0.7875502;0.7;;
2.7708466;;;-0.309786821194554;-0.0599857911237543
2.774;-0.8228155;0.7;;
2.776;-0.8231959;0.7;;
2.777;-0.8232379;0.7;;
2.777;-0.8232433;0.7;;
2.778;-0.8232529;0.7;;
2.797;-0.8580035;0.7;;
2.798;-0.858762;0.7;;
2.799;-0.8589246;0.7;;
2.819;-0.8938417;0.7;;
2.997;-1.179847;0.7;;
2.999;-1.180488;0.7;;
3.02;-1.215383;0.7;;
3.021;-1.216024;0.7;;
3.042;-1.257761;0.7;;
3.043;-1.258998;0.7;;
3.044;-1.259723;0.7;;
3.065;-1.285983;0.7;;
3.066;-1.287603;0.7;;
3.067;-1.287852;0.7;;
3.068;-1.287888;0.7;;
3.068;-1.287894;0.7;;
3.0721465;;;0.435076608421598;0.197647981434883
3.065;-1.285983;0.7;;
3.066;-1.287603;0.7;;
3.067;-1.287852;0.7;;
3.068;-1.287888;0.7;;
3.068;-1.287894;0.7;;
3.088;-1.323029;0.7;;
3.089;-1.323717;0.7;;
3.089;-1.323835;0.7;;
3.11;-1.35922;0.7;;
3.111;-1.35955;0.7;;
3.112;-1.359633;0.7;;
3.112;-1.359633;0.7;;
3.113;-1.359633;0.7;;
3.132;-1.393788;0.7;;
3.133;-1.394576;0.7;;
3.134;-1.395029;0.7;;
3.154;-1.430333;0.7;;
3.155;-1.430969;0.7;;
3.156;-1.431117;0.7;;
3.223;-1.537328;0.7;;
3.225;-1.537888;0.7;;
3.227;-1.538122;0.7;;
3.227;-1.538122;0.7;;
3.228;-1.538122;0.7;;
3.229;-1.556168;0.7;;
3.23;-1.556168;0.7;;
3.231;-1.556168;0.7;;
3.231;-1.556168;0.7;;
3.231;-1.556168;0.7;;
3.233;-1.556168;0.7;;
3.234;-1.556168;0.7;;
3.246;-1.573819;0.7;;
3.247;-1.574096;0.7;;
3.255;-1.590825;0.7;;
3.256;-1.592177;0.7;;
3.257;-1.592368;0.7;;
3.267;-1.615606;0.7;;
3.268;-1.616081;0.7;;
3.29;-1.646073;0.7;;
3.29;-1.646297;0.7;;
3.291;-1.646398;0.7;;
3.292;-1.646412;0.7;;
3.293;-1.646414;0.7;;
3.312;-1.681168;0.7;;
3.313;-1.681625;0.7;;
3.314;-1.681625;0.7;;
3.334;-1.716395;0.7;;
3.334;-1.716751;0.7;;
3.336;-1.717203;0.7;;
3.336;-1.717223;0.7;;
3.337;-1.717259;0.7;;
3.356;-1.760039;0.7;;
3.357;-1.760749;0.7;;
3.358;-1.761074;0.7;;
3.359;-1.761145;0.7;;
3.36;-1.761145;0.7;;
3.3744471;;;0.458907339560589;0.194732375595878
3.379;-1.788146;0.7;;
3.38;-1.788615;0.7;;
3.401;-1.830542;0.7;;
3.401;-1.831071;0.7;;
3.402;-1.831445;0.7;;
3.403;-1.831566;0.7;;
3.404;-1.831566;0.7;;
3.423;-1.859548;0.7;;
3.424;-1.860128;0.7;;
3.424;-1.860228;0.7;;
3.444;-1.895135;0.7;;
3.445;-1.89562;0.7;;
3.446;-1.89592;0.7;;
3.446;-1.895971;0.7;;
3.467;-1.931471;0.7;;
3.468;-1.931887;0.7;;
3.469;-1.931887;0.7;;
