circularCube4Timestamp;circularCube4XPos;circularCube4YPos;circularCube4newCorr;circularCube4smoothCorr
0;;;0;0
0.3534501;;;0;0
0.6637727;;;0;0
0.9655739;;;0;0
1.2668717;;;0;0
1.5686723;;;0;0
1.8699709;;;0;0
2.056;1.235163;1.573014;;
2.076;1.262019;1.55155;;
2.077;1.262019;1.55155;;
2.078;1.262019;1.55155;;
2.097;1.288466;1.529653;;
2.118;1.315072;1.506841;;
2.139;1.340928;1.483874;;
2.141;1.341426;1.483432;;
2.144;1.341513;1.483355;;
2.163;1.366913;1.459972;;
2.164;1.367574;1.459363;;
2.1717718;;;0.160550242301992;0.0535167474339973
2.187;1.394018;1.434119;;
2.189;1.394266;1.433883;;
2.209;1.417599;1.410815;;
2.211;1.417829;1.410588;;
2.234;1.442134;1.385726;;
2.235;1.442331;1.385524;;
2.255;1.466529;1.359881;;
2.256;1.466779;1.359617;;
2.277;1.489951;1.334183;;
2.278;1.489951;1.334183;;
2.298;1.512806;1.308205;;
2.298;1.512976;1.308013;;
2.3;1.513095;1.307878;;
2.319;1.535445;1.281559;;
2.32;1.535734;1.281219;;
2.34;1.557767;1.254332;;
2.341;1.557997;1.25405;;
2.342;1.558031;1.254009;;
2.363;1.579455;1.226909;;
2.364;1.579633;1.226685;;
2.384;1.590422;1.212664;;
2.385;1.597933;1.202723;;
2.386;1.600186;1.199741;;
2.407;1.611524;1.184477;;
2.427;1.636677;1.149463;;
2.428;1.636886;1.149172;;
2.429;1.641646;1.142359;;
2.448;1.652255;1.126965;;
2.449;1.65237;1.126798;;
2.47;1.671421;1.098328;;
2.472;1.671874;1.097651;;
2.4745742;;;0.911044054206801;0.357198098836264
2.47;1.671421;1.098328;;
2.472;1.671874;1.097651;;
2.493;1.690895;1.068103;;
2.494;1.691287;1.067495;;
2.495;1.691347;1.067401;;
2.512;1.70952;1.038039;;
2.513;1.709789;1.037604;;
2.534;1.727498;1.007838;;
2.534;1.727637;1.007603;;
2.535;1.727699;1.007499;;
2.555;1.736503;0.9922458;;
2.556;1.736616;0.99205;;
2.576;1.766138;0.9384617;;
2.578;1.766428;0.9379357;;
2.597;1.778141;0.9155305;;
2.599;1.778404;0.9150276;;
2.599;1.778444;0.9149514;;
2.62;1.794023;0.8840071;;
2.621;1.794207;0.8836412;;
2.642;1.80198;0.8676805;;
2.643;1.805855;0.8595412;;
2.664;1.816426;0.8370008;;
2.664;1.818832;0.831719;;
2.666;1.823689;0.8210538;;
2.666;1.824068;0.8202212;;
2.687;1.831078;0.804452;;
2.71;1.844869;0.7722891;;
2.711;1.845047;0.771875;;
2.712;1.845147;0.7716405;;
2.713;1.845174;0.7715788;;
2.714;1.845174;0.7715788;;
2.732;1.858284;0.7394338;;
2.733;1.865059;0.7220662;;
2.733;1.868407;0.7134815;;
2.754;1.877392;0.6894863;;
2.776375;;;0.0252665093339029;0.365620268614232
2.777;1.889008;0.6569906;;
2.778;1.889013;0.656975;;
2.779;1.889102;0.6567283;;
2.779;1.889114;0.6566945;;
2.798;1.894649;0.6405482;;
2.8;1.899601;0.6256838;;
2.821;1.911225;0.5892375;;
2.822;1.91133;0.588908;;
2.822;1.911365;0.5887972;;
2.843;1.916112;0.5731597;;
2.844;1.920349;0.5587648;;
2.845;1.921161;0.5560051;;
2.866;1.925927;0.5392631;;
2.867;1.925927;0.5392631;;
2.888;1.93485;0.5062883;;
2.889;1.939839;0.4867307;;
2.889;1.940691;0.4833921;;
2.89;1.941119;0.4817129;;
2.911;1.947776;0.4540352;;
2.912;1.94787;0.453647;;
2.913;1.947934;0.4533817;;
2.934;1.955334;0.4203014;;
2.934;1.955348;0.4202427;;
2.956;1.962299;0.3864827;;
2.957;1.962365;0.3861635;;
2.979;1.965715;0.3687288;;
2.98;1.968063;0.3558997;;
2.981;1.968706;0.3523822;;
3;1.971821;0.3345402;;
3.001;1.971862;0.3343079;;
3.002;1.975453;0.3123871;;
3.023;1.977849;0.2968265;;
3.024;1.977879;0.2966312;;
3.025;1.977901;0.2964912;;
3.045;1.985776;0.2380143;;
3.046;1.985852;0.2374454;;
3.046;1.985866;0.2373475;;
3.066;1.988656;0.2126966;;
3.068;1.988686;0.2124288;;
