circularCube2Timestamp;circularCube2XPos;circularCube2YPos;circularCube2newCorr;circularCube2smoothCorr
0;;;0;0
0.3534501;;;0;0
0.6637727;;;0;0
0.9655739;;;0;0
1.2668717;;;0;0
1.5686723;;;0;0
1.8699709;;;0;0
2.056;-0.07467297;-1.998605;;
2.076;-0.109017;-1.997027;;
2.077;-0.109017;-1.997027;;
2.078;-0.109017;-1.997027;;
2.097;-0.1432836;-1.994857;;
2.118;-0.1782162;-1.99204;;
2.139;-0.2126341;-1.988657;;
2.141;-0.2132968;-1.988592;;
2.144;-0.2134123;-1.988581;;
2.163;-0.2477054;-1.984593;;
2.164;-0.2485984;-1.98449;;
2.1717718;;;-0.199814764977383;-0.0666049216591278
2.187;-0.2848304;-1.97961;;
2.189;-0.2851698;-1.979565;;
2.209;-0.3176053;-1.974617;;
2.211;-0.3179243;-1.974569;;
2.234;-0.3522016;-1.968741;;
2.235;-0.3524795;-1.968694;;
2.255;-0.3871289;-1.962171;;
2.256;-0.3874862;-1.962104;;
2.277;-0.4211828;-1.955148;;
2.278;-0.4211828;-1.955148;;
2.298;-0.4549422;-1.947566;;
2.298;-0.4551925;-1.94751;;
2.3;-0.4553683;-1.94747;;
2.319;-0.4889195;-1.939315;;
2.32;-0.4893534;-1.939209;;
2.34;-0.5229819;-1.930408;;
2.341;-0.5233338;-1.930316;;
2.342;-0.523385;-1.930303;;
2.363;-0.5566471;-1.920971;;
2.364;-0.5569227;-1.920894;;
2.384;-0.5738927;-1.915892;;
2.385;-0.5858117;-1.912265;;
2.386;-0.5893876;-1.911177;;
2.407;-0.6075323;-1.905492;;
2.427;-0.6484615;-1.89195;;
2.428;-0.6488027;-1.891837;;
2.429;-0.6566576;-1.889123;;
2.448;-0.674289;-1.882905;;
2.449;-0.6744803;-1.882837;;
2.47;-0.7066267;-1.871003;;
2.472;-0.7073917;-1.870721;;
2.4745742;;;-0.920473441652578;-0.373429402209987
2.47;-0.7066267;-1.871003;;
2.472;-0.7073917;-1.870721;;
2.493;-0.7401481;-1.857996;;
2.494;-0.7408219;-1.857735;;
2.495;-0.7409258;-1.857694;;
2.512;-0.7728864;-1.844622;;
2.513;-0.7733598;-1.844428;;
2.534;-0.8051831;-1.830756;;
2.534;-0.8054334;-1.830648;;
2.535;-0.8055447;-1.8306;;
2.555;-0.8216333;-1.823435;;
2.556;-0.8218399;-1.823343;;
2.576;-0.8772216;-1.797341;;
2.578;-0.8777652;-1.797086;;
2.597;-0.9004113;-1.785845;;
2.599;-0.9009196;-1.785593;;
2.599;-0.9009966;-1.785555;;
2.62;-0.9317885;-1.769677;;
2.621;-0.9321525;-1.769489;;
2.642;-0.9478223;-1.761145;;
2.643;-0.9557413;-1.756838;;
2.664;-0.977543;-1.744816;;
2.664;-0.9825935;-1.741957;;
2.666;-0.9927918;-1.736184;;
2.666;-0.9935879;-1.735733;;
2.687;-1.008528;-1.727096;;
2.71;-1.03859;-1.709182;;
2.711;-1.038977;-1.708951;;
2.712;-1.039197;-1.708821;;
2.713;-1.039254;-1.708786;;
2.714;-1.039254;-1.708786;;
2.732;-1.068755;-1.690487;;
2.733;-1.084444;-1.680418;;
2.733;-1.092199;-1.675441;;
2.754;-1.113572;-1.661309;;
2.776375;;;-0.0193216767819809;-0.379869961137314
2.777;-1.14207;-1.641847;;
2.778;-1.142084;-1.641838;;
2.779;-1.1423;-1.64169;;
2.779;-1.14233;-1.64167;;
2.798;-1.156298;-1.631861;;
2.8;-1.169042;-1.622746;;
2.821;-1.199868;-1.600093;;
2.822;-1.200147;-1.599888;;
2.822;-1.200241;-1.599819;;
2.843;-1.213272;-1.589958;;
2.844;-1.225161;-1.580803;;
2.845;-1.22744;-1.579047;;
2.866;-1.241137;-1.568305;;
2.867;-1.241137;-1.568305;;
2.888;-1.267738;-1.546872;;
2.889;-1.28327;-1.533982;;
2.889;-1.285921;-1.531782;;
2.89;-1.287255;-1.530675;;
2.911;-1.308909;-1.512196;;
2.912;-1.309213;-1.511937;;
2.913;-1.30942;-1.51176;;
2.934;-1.334852;-1.489348;;
2.934;-1.334897;-1.489308;;
2.956;-1.360364;-1.466081;;
2.957;-1.360605;-1.465862;;
2.979;-1.373563;-1.453726;;
