Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
linearCube1;0;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;0;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;0;0;0;300;900;0.3;Pearson;BothEyes
linearCube4;0;0;0;300;900;0.3;Pearson;BothEyes
linearCube5;0;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;0.3559434;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;0.3559434;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;0.3559434;0;0;300;900;0.3;Pearson;BothEyes
linearCube4;0.3559434;0;0;300;900;0.3;Pearson;BothEyes
linearCube5;0.3559434;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;0.6597496;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;0.6597496;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;0.6597496;0;0;300;900;0.3;Pearson;BothEyes
linearCube4;0.6597496;0;0;300;900;0.3;Pearson;BothEyes
linearCube5;0.6597496;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;0.961048;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;0.961048;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;0.961048;0;0;300;900;0.3;Pearson;BothEyes
linearCube4;0.961048;0;0;300;900;0.3;Pearson;BothEyes
linearCube5;0.961048;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;1.2623468;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;1.2623468;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;1.2623468;0;0;300;900;0.3;Pearson;BothEyes
linearCube4;1.2623468;0;0;300;900;0.3;Pearson;BothEyes
linearCube5;1.2623468;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;1.5641472;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;1.5641472;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;1.5641472;0;0;300;900;0.3;Pearson;BothEyes
linearCube4;1.5641472;0;0;300;900;0.3;Pearson;BothEyes
linearCube5;1.5641472;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;1.865447;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;1.865447;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;1.865447;0;0;300;900;0.3;Pearson;BothEyes
linearCube4;1.865447;0;0;300;900;0.3;Pearson;BothEyes
linearCube5;1.865447;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;2.1677477;0.712195730021237;0;300;900;0.3;Pearson;BothEyes
linearCube2;2.1677477;-0.675649597999197;0;300;900;0.3;Pearson;BothEyes
linearCube3;2.1677477;0.675649492014895;0;300;900;0.3;Pearson;BothEyes
linearCube4;2.1677477;-0.675649595034699;0;300;900;0.3;Pearson;BothEyes
linearCube5;2.1677477;-0.675649418508629;0;300;900;0.3;Pearson;BothEyes
linearCube1;2.4690465;0.935308370132412;0;300;900;0.3;Pearson;BothEyes
linearCube2;2.4690465;0.935309312222472;0;300;900;0.3;Pearson;BothEyes
linearCube3;2.4690465;-0.935308325192966;0;300;900;0.3;Pearson;BothEyes
linearCube4;2.4690465;0.935308310222869;0;300;900;0.3;Pearson;BothEyes
linearCube5;2.4690465;0.93530831415521;0;300;900;0.3;Pearson;BothEyes
linearCube1;2.7708466;-0.61957146935938;0;300;900;0.3;Pearson;BothEyes
linearCube2;2.7708466;-0.619571444450534;0;300;900;0.3;Pearson;BothEyes
linearCube3;2.7708466;0.619573663502054;0;300;900;0.3;Pearson;BothEyes
linearCube4;2.7708466;-0.619573628923668;0;300;900;0.3;Pearson;BothEyes
linearCube5;2.7708466;-0.619573642389108;0;300;900;0.3;Pearson;BothEyes
linearCube1;3.0721465;0.870128468748101;0;300;900;0.3;Pearson;BothEyes
linearCube2;3.0721465;0.870153313419473;0;300;900;0.3;Pearson;BothEyes
linearCube3;3.0721465;-0.870153276684574;0;300;900;0.3;Pearson;BothEyes
linearCube4;3.0721465;0.870153241861577;0;300;900;0.3;Pearson;BothEyes
linearCube5;3.0721465;0.870153216843197;0;300;900;0.3;Pearson;BothEyes
linearCube1;3.3744471;0.917814915840116;0;300;900;0.3;Pearson;BothEyes
linearCube2;3.3744471;0.917814706042689;0;300;900;0.3;Pearson;BothEyes
linearCube3;3.3744471;-0.917814746368011;0;300;900;0.3;Pearson;BothEyes
linearCube4;3.3744471;0.917814722611616;0;300;900;0.3;Pearson;BothEyes
linearCube5;3.3744471;0.917814679121179;0;300;900;0.3;Pearson;BothEyes
linearCube1;3.6752452;0.915309915996485;0;300;900;0.3;Pearson;BothEyes
linearCube2;3.6752452;0.915308279803949;0;300;900;0.3;Pearson;BothEyes
linearCube3;3.6752452;-0.915308109286169;0;300;900;0.3;Pearson;BothEyes
linearCube4;3.6752452;0.915308250086852;0;300;900;0.3;Pearson;BothEyes
linearCube5;3.6752452;0.915308238118324;0;300;900;0.3;Pearson;BothEyes
linearCube1;3.9710293;0.841243748712276;0;300;900;0.3;Pearson;BothEyes
linearCube2;3.9710293;0.841243820889605;0;300;900;0.3;Pearson;BothEyes
linearCube3;3.9710293;-0.841243459938252;0;300;900;0.3;Pearson;BothEyes
linearCube4;3.9710293;0.841243801358708;0;300;900;0.3;Pearson;BothEyes
linearCube5;3.9710293;0.841243861717701;0;300;900;0.3;Pearson;BothEyes
linearCube1;4.268317;-0.686193560411575;0;300;900;0.3;Pearson;BothEyes
linearCube2;4.268317;0.672692050030806;0;300;900;0.3;Pearson;BothEyes
