Cube3Timestamp;Cube3XPos;Cube3YPos;Cube3newCorr;Cube3smoothCorr
0;;;0;0
0.4075793;;;0;0
0.7093782;;;0;0
1.011177;;;0;0
1.3129759;;;0;0
1.6142735;;;0;0
1.9160727;;;0;0
2.2178718;;;0;0
2.333;-1.99021;-0.1976459;;
2.353;-1.9933;-0.1635192;;
2.354;-1.993331;-0.163178;;
2.375;-1.995808;-0.129256;;
2.465;-1.999929;0.01094802;;
2.466;-1.999951;0.01168356;;
2.487;-1.99946;0.04600446;;
2.488;-1.99945;0.04665681;;
2.509;-1.998333;0.08137274;;
2.512;-1.998301;0.0823721;;
2.5246838;;;-0.235973494255139;-0.0786578314183795
2.487;-1.99946;0.04600446;;
2.488;-1.99945;0.04665681;;
2.509;-1.998333;0.08137274;;
2.512;-1.998301;0.0823721;;
2.534;-1.996584;0.1166743;;
2.536;-1.996542;0.1175049;;
2.557;-1.994188;0.1522183;;
2.581;-1.991253;0.1867418;;
2.582;-1.991197;0.1873923;;
2.603;-1.98769;0.2214651;;
2.604;-1.987615;0.2221965;;
2.625;-1.983477;0.256469;;
2.647;-1.978659;0.2913139;;
2.713;-1.960582;0.3949588;;
2.714;-1.960467;0.3956141;;
2.734;-1.953287;0.429677;;
2.736;-1.953091;0.4306075;;
2.757;-1.9454;0.4640831;;
2.758;-1.945282;0.464601;;
2.78;-1.936973;0.4980881;;
2.781;-1.936844;0.4986111;;
2.8380135;;;0;-0.0786578314183795
2.848;-1.908109;0.5991635;;
2.87;-1.896437;0.6351962;;
2.871;-1.896179;0.6359931;;
2.892;-1.885945;0.6657149;;
2.893;-1.88571;0.6663958;;
2.914;-1.873938;0.6987935;;
2.915;-1.873659;0.699562;;
3.004;-1.820179;0.828723;;
3.006;-1.819866;0.829479;;
3.006;-1.819836;0.8295514;;
3.027;-1.805614;0.8600683;;
3.049;-1.790231;0.8916439;;
3.072;-1.77406;0.9233995;;
3.073;-1.773716;0.9240762;;
3.095;-1.75788;0.9538438;;
3.14;-1.723218;1.015104;;
3.1503402;;;0;-0.0786578314183795
3.227;-1.647281;1.134199;;
3.25;-1.627121;1.16296;;
3.251;-1.627121;1.16296;;
3.251;-1.627121;1.16296;;
3.252;-1.627121;1.16296;;
3.271;-1.606589;1.191157;;
3.272;-1.606376;1.19145;;
3.272;-1.606339;1.191501;;
3.273;-1.606322;1.191524;;
3.293;-1.585415;1.219199;;
3.294;-1.58519;1.219496;;
3.295;-1.585152;1.219546;;
3.372;-1.507496;1.314328;;
3.372;-1.507496;1.314328;;
3.373;-1.507496;1.314328;;
