linearCube2Timestamp;linearCube2XPos;linearCube2YPos;linearCube2newCorr;linearCube2smoothCorr
0;;;0;0
0.085;-1.126015;0;;
0.085;-1.126015;0;;
0.086;-1.126015;0;;
0.107;-1.126015;0;;
0.108;-1.126015;0;;
0.109;-1.126015;0;;
0.11;-1.126015;0;;
0.113;-1.126015;0;;
0.129;-1.126015;0;;
0.13;-1.126015;0;;
0.261;-1.126015;0;;
0.263;-1.126015;0;;
0.265;-1.126015;0;;
0.281;-1.126015;0;;
0.281;-1.126015;0;;
0.282;-1.126015;0;;
0.302;-1.126015;0;;
0.303;-1.126015;0;;
0.303;-1.126015;0;;
0.304;-1.126015;0;;
0.323;-1.126015;0;;
0.324;-1.126015;0;;
0.325;-1.126015;0;;
0.326;-1.126015;0;;
0.346;-1.126015;0;;
0.347;-1.126015;0;;
0.347;-1.126015;0;;
0.348;-1.126015;0;;
0.367;-1.126015;0;;
0.368;-1.126015;0;;
0.368;-1.126015;0;;
0.369;-1.126015;0;;
0.3855272;;;0;0
0.388;-1.106278;0;;
0.388;-1.106138;0;;
0.389;-1.106035;0;;
0.41;-0.762949;0;;
0.411;-0.7588254;0;;
0.412;-0.7588254;0;;
0.413;-0.7588254;0;;
0.431;-0.7452573;0;;
0.432;-0.7448716;0;;
0.433;-0.7448716;0;;
0.433;-0.7448716;0;;
0.452;-0.7232529;0;;
0.453;-0.7230323;0;;
0.453;-0.7229949;0;;
0.454;-0.7229787;0;;
0.474;-0.7008393;0;;
0.475;-0.7006483;0;;
0.475;-0.7006429;0;;
0.496;-0.6786692;0;;
0.497;-0.6784874;0;;
0.497;-0.6784078;0;;
0.498;-0.6784078;0;;
0.499;-0.6784078;0;;
0.518;-0.6529905;0;;
0.519;-0.6527184;0;;
0.52;-0.6526752;0;;
0.54;-0.6339324;0;;
0.54;-0.6338297;0;;
0.541;-0.6337174;0;;
0.542;-0.6337;0;;
0.542;-0.6336938;0;;
0.563;-0.61121;0;;
0.57;-0.61121;0;;
0.571;-0.6030131;0;;
0.571;-0.6016269;0;;
0.584;-0.5881718;0;;
0.585;-0.5879709;0;;
0.585;-0.5879364;0;;
0.606;-0.5668824;0;;
0.607;-0.5666908;0;;
0.608;-0.5666478;0;;
0.608;-0.5666404;0;;
0.628;-0.5446147;0;;
0.629;-0.5444019;0;;
0.63;-0.5443443;0;;
0.631;-0.5443443;0;;
0.649;-0.5222757;0;;
0.65;-0.5220197;0;;
0.672;-0.4998431;0;;
0.673;-0.4996396;0;;
0.674;-0.4995906;0;;
0.675;-0.4995906;0;;
0.675;-0.4995906;0;;
0.676;-0.4995906;0;;
0.6923447;;;0.371942824485615;0.123980941495205
0.695;-0.4772024;0;;
0.695;-0.4772024;0;;
0.696;-0.4772024;0;;
0.715;-0.4554729;0;;
0.716;-0.4551114;0;;
0.717;-0.4549118;0;;
0.718;-0.4549118;0;;
0.737;-0.4330139;0;;
0.738;-0.4328025;0;;
0.738;-0.4327285;0;;
0.739;-0.4327285;0;;
0.817;-0.3551287;0;;
0.818;-0.3543801;0;;
0.819;-0.3543801;0;;
0.821;-0.3543801;0;;
0.821;-0.3543801;0;;
0.839;-0.3320049;0;;
0.839;-0.3320049;0;;
0.84;-0.3320049;0;;
0.84;-0.3320049;0;;
0.841;-0.3320049;0;;
0.86;-0.3097943;0;;
0.861;-0.3095939;0;;
0.862;-0.3095303;0;;
0.882;-0.2986618;0;;
0.883;-0.287394;0;;
0.884;-0.287394;0;;
0.884;-0.287394;0;;
0.885;-0.287394;0;;
0.904;-0.2652894;0;;
0.905;-0.2650513;0;;
0.906;-0.265014;0;;
0.926;-0.2540671;0;;
0.927;-0.2458079;0;;
0.928;-0.2436705;0;;
0.928;-0.242927;0;;
0.95;-0.2204051;0;;
0.95;-0.2204051;0;;
0.95;-0.2204051;0;;
0.951;-0.2204051;0;;
0.952;-0.2204051;0;;
0.971;-0.2093436;0;;
0.972;-0.2015948;0;;
0.973;-0.1988441;0;;
0.994;-0.1867688;0;;
0.9946503;;;0.452756286101288;0.274899703528968
0.994;-0.1867688;0;;
0.995;-0.1779772;0;;
0.995;-0.1772356;0;;
1.017;-0.1534823;0;;
1.018;-0.1532111;0;;
1.038;-0.1422006;0;;
1.039;-0.1331268;0;;
1.04;-0.131334;0;;
1.061;-0.1086151;0;;
1.062;-0.1086151;0;;
1.083;-0.09736846;0;;
1.084;-0.08840822;0;;
1.106;-0.06403231;0;;
1.107;-0.06403231;0;;
1.128;-0.041869;0;;
