circularCube4Timestamp;circularCube4XPos;circularCube4YPos;circularCube4newCorr;circularCube4smoothCorr
0;;;0;0
0.3619649;;;0;0
0.6707875;;;0;0
0.97209;;;0;0
1.2739048;;;0;0
1.575207;;;0;0
1.8770113;;;0;0
2.1788156;;;0;0
2.384;1.588812;1.214774;;
2.385;1.588812;1.214774;;
2.386;1.588812;1.214774;;
2.387;1.588812;1.214774;;
2.388;1.588812;1.214774;;
2.389;1.588812;1.214774;;
2.39;1.588812;1.214774;;
2.392;1.598378;1.202144;;
2.393;1.59958;1.200556;;
2.394;1.599845;1.200206;;
2.396;1.599845;1.200206;;
2.396;1.599845;1.200206;;
2.397;1.599845;1.200206;;
2.398;1.599845;1.200206;;
2.404;1.599845;1.200206;;
2.407;1.599845;1.200206;;
2.412;1.599845;1.200206;;
2.416;1.609347;1.187422;;
2.417;1.610345;1.186079;;
2.418;1.610518;1.185847;;
2.419;1.610547;1.185807;;
2.43;1.642308;1.141383;;
2.431;1.642861;1.140609;;
2.431;1.64305;1.140345;;
2.452;1.651979;1.12737;;
2.453;1.651979;1.12737;;
2.454;1.651979;1.12737;;
2.454;1.651979;1.12737;;
2.473;1.670441;1.099823;;
2.474;1.670643;1.099522;;
2.475;1.670672;1.099479;;
2.476;1.67068;1.099467;;
2.4806197;;;-0.128108169805275;-0.0427027232684251
2.473;1.670441;1.099823;;
2.474;1.670643;1.099522;;
2.475;1.670672;1.099479;;
2.476;1.67068;1.099467;;
2.496;1.689365;1.070535;;
2.496;1.689365;1.070535;;
2.497;1.689365;1.070535;;
2.517;1.707543;1.041289;;
2.518;1.707724;1.040997;;
2.519;1.707762;1.040937;;
2.519;1.707768;1.040927;;
2.52;1.707771;1.040922;;
2.539;1.725847;1.01066;;
2.54;1.726013;1.010383;;
2.54;1.726021;1.010369;;
2.564;1.734245;0.9961851;;
2.565;1.734361;0.9959856;;
2.566;1.734507;0.9957328;;
2.567;1.743396;0.9800877;;
2.567;1.743396;0.9800877;;
2.588;1.765992;0.9387619;;
2.588;1.765992;0.9387619;;
2.589;1.765992;0.9387619;;
2.591;1.768723;0.9335976;;
2.608;1.776274;0.9191488;;
2.609;1.77672;0.9182947;;
2.61;1.77672;0.9182947;;
2.611;1.77672;0.9182947;;
2.632;1.791956;0.8881887;;
2.633;1.79205;0.8880031;;
2.633;1.792055;0.8879944;;
2.634;1.792126;0.8878533;;
2.653;1.807175;0.8567978;;
2.654;1.807344;0.8564495;;
2.655;1.807368;0.8563991;;
2.675;1.822026;0.8247449;;
2.676;1.822183;0.8244072;;
2.698;1.83622;0.7926439;;
2.699;1.83638;0.7922815;;
2.7;1.83638;0.7922815;;
2.7;1.83638;0.7922815;;
2.72;1.843299;0.7760477;;
2.72;1.849853;0.7602929;;
2.729;1.849853;0.7602929;;
2.742;1.865898;0.7199898;;
2.743;1.866121;0.7194319;;
2.743;1.866219;0.7191855;;
2.744;1.866219;0.7191855;;
2.764;1.875786;0.6938496;;
2.765;1.875786;0.6938496;;
2.7814219;;;-0.00610388452257438;-0.0447373514426165
2.786;1.887215;0.6621121;;
2.787;1.887393;0.6616172;;
2.788;1.887455;0.6614444;;
2.789;1.88748;0.6613767;;
2.808;1.898608;0.6287075;;
2.808;1.898756;0.6282706;;
2.809;1.898756;0.6282706;;
2.829;1.909297;0.5954584;;
2.83;1.909396;0.5951497;;
2.831;1.90942;0.595076;;
2.831;1.909424;0.5950633;;
2.85;1.919484;0.5617504;;
2.851;1.919595;0.5613862;;
2.852;1.91961;0.5613342;;
2.853;1.919614;0.5613224;;
2.872;1.924378;0.5447619;;
2.872;1.924417;0.5446252;;
2.873;1.924438;0.5445549;;
2.874;1.92444;0.5445451;;
2.894;1.939978;0.4862496;;
2.895;1.940133;0.4856679;;
2.896;1.940165;0.4855489;;
2.897;1.940171;0.4855246;;
