linearCube1Timestamp;linearCube1XPos;linearCube1YPos;linearCube1newCorr;linearCube1smoothCorr
0;;;0;0
0.3724923;;;0;0
0.6783075;;;0;0
0.9796885;;;0;0
1.2809907;;;0;0
1.5827948;;;0;0
1.8845993;;;0;0
2.1864031;;;0;0
2.227;0.4003627;-0.7;;
2.228;0.4003627;-0.7;;
2.229;0.4003627;-0.7;;
2.247;0.3466813;-0.7;;
2.248;0.3466813;-0.7;;
2.249;0.3466813;-0.7;;
2.268;0.2929717;-0.7;;
2.269;0.2923837;-0.7;;
2.27;0.2923002;-0.7;;
2.291;0.2401799;-0.7;;
2.292;0.2395558;-0.7;;
2.293;0.2395558;-0.7;;
2.313;0.1859626;-0.7;;
2.314;0.1859626;-0.7;;
2.314;0.1859626;-0.7;;
2.315;0.1859626;-0.7;;
2.316;0.1859626;-0.7;;
2.335;0.132532;-0.7;;
2.336;0.132532;-0.7;;
2.337;0.132532;-0.7;;
2.337;0.132532;-0.7;;
2.357;0.07949686;-0.7;;
2.357;0.07949686;-0.7;;
2.358;0.07949686;-0.7;;
2.359;0.07949686;-0.7;;
2.378;0.02640143;-0.7;;
2.379;0.02582925;-0.7;;
2.38;0.02573984;-0.7;;
2.38;0.02570629;-0.7;;
2.4;-0.02792853;-0.7;;
2.401;-0.02792853;-0.7;;
2.41;-0.05359815;-0.7;;
2.411;-0.05433359;-0.7;;
2.422;-0.0820447;-0.7;;
2.423;-0.0820447;-0.7;;
2.423;-0.0820447;-0.7;;
2.424;-0.0820447;-0.7;;
2.444;-0.134602;-0.7;;
2.445;-0.1351134;-0.7;;
2.445;-0.1352014;-0.7;;
2.466;-0.1873795;-0.7;;
2.467;-0.1880782;-0.7;;
2.468;-0.1884997;-0.7;;
2.468;-0.1885719;-0.7;;
2.469;-0.1886166;-0.7;;
2.4877064;;;-0.230582668726824;-0.0768608895756081
2.489;-0.2430792;-0.7;;
2.489;-0.2430792;-0.7;;
2.49;-0.2430792;-0.7;;
2.51;-0.2946597;-0.7;;
2.511;-0.2955744;-0.7;;
2.513;-0.2959359;-0.7;;
2.513;-0.2959359;-0.7;;
2.533;-0.3484693;-0.7;;
2.534;-0.3495473;-0.7;;
2.535;-0.3497505;-0.7;;
2.536;-0.3497887;-0.7;;
2.537;-0.3497949;-0.7;;
2.555;-0.4022644;-0.7;;
2.556;-0.4029891;-0.7;;
2.557;-0.4029891;-0.7;;
2.577;-0.4556944;-0.7;;
2.578;-0.4565396;-0.7;;
2.579;-0.4569102;-0.7;;
2.58;-0.4569672;-0.7;;
2.58;-0.4569875;-0.7;;
2.6;-0.5111062;-0.7;;
2.601;-0.5111062;-0.7;;
2.601;-0.5111062;-0.7;;
