linearCube1Timestamp;linearCube1XPos;linearCube1YPos;linearCube1newCorr;linearCube1smoothCorr
0;;;0;0
0.4065829;;;0;0
0.7098921;;;0;0
1.0106938;;;0;0
1.3124969;;;0;0
1.6148022;;;0;0
1.9156039;;;0;0
2.217919;;;0;0
2.262;-2.200151;-0.7;;
2.28;-2.254679;-0.7;;
2.281;-2.254679;-0.7;;
2.301;-2.305967;-0.7;;
2.303;-2.307906;-0.7;;
2.323;-2.361581;-0.7;;
2.324;-2.361581;-0.7;;
2.325;-2.361581;-0.7;;
2.344;-2.414815;-0.7;;
2.345;-2.415518;-0.7;;
2.366;-2.468238;-0.7;;
2.374;-2.468842;-0.7;;
2.388;-2.525696;-0.7;;
2.409;-2.575467;-0.7;;
2.411;-2.576056;-0.7;;
2.412;-2.576056;-0.7;;
2.432;-2.602467;-0.7;;
2.453;-2.629372;-0.7;;
2.454;-2.629638;-0.7;;
2.455;-2.62968;-0.7;;
2.456;-2.629687;-0.7;;
2.457;-2.671102;-0.7;;
2.476;-2.733145;-0.7;;
2.477;-2.733784;-0.7;;
2.477;-2.733894;-0.7;;
2.499;-2.792856;-0.7;;
2.499;-2.793199;-0.7;;
2.5202243;;;-0.230007547229457;-0.0766691824098192
2.544;-2.899331;-0.7;;
2.545;-2.899922;-0.7;;
2.547;-2.899922;-0.7;;
2.567;-2.952837;-0.7;;
2.568;-2.953314;-0.7;;
2.589;-3.006571;-0.7;;
2.61;-3;-0.7;;
2.611;-3;-0.7;;
2.634;-2.919198;-0.7;;
2.636;-2.918419;-0.7;;
2.637;-2.91831;-0.7;;
2.658;-2.865735;-0.7;;
2.659;-2.865214;-0.7;;
2.686;-2.81255;-0.7;;
2.687;-2.811772;-0.7;;
2.703;-2.752805;-0.7;;
2.726;-2.704701;-0.7;;
2.749;-2.650203;-0.7;;
2.772;-2.596991;-0.7;;
2.773;-2.596415;-0.7;;
2.774;-2.596415;-0.7;;
2.794;-2.544483;-0.7;;
2.795;-2.543949;-0.7;;
2.816;-2.489771;-0.7;;
2.817;-2.489771;-0.7;;
2.8220283;;;-0.3404219964272;-0.190143181218886
2.816;-2.489771;-0.7;;
2.817;-2.489771;-0.7;;
2.837;-2.43611;-0.7;;
2.858;-2.383466;-0.7;;
2.86;-2.382849;-0.7;;
2.861;-2.382849;-0.7;;
2.881;-2.329804;-0.7;;
2.883;-2.329154;-0.7;;
2.904;-2.276307;-0.7;;
2.905;-2.275802;-0.7;;
2.928;-2.24911;-0.7;;
3.012;-2.034226;-0.7;;
3.013;-2.034226;-0.7;;
3.013;-2.034226;-0.7;;
3.014;-2.034226;-0.7;;
3.016;-2.007451;-0.7;;
3.028;-1.973767;-0.7;;
3.029;-1.973767;-0.7;;
3.03;-1.973767;-0.7;;
3.093;-1.807743;-0.7;;
3.116;-1.766247;-0.7;;
3.1233311;;;-0.433145111355012;-0.33452488500389
3.116;-1.766247;-0.7;;
3.162;-1.659713;-0.7;;
3.184;-1.604989;-0.7;;
3.185;-1.604989;-0.7;;
3.206;-1.551996;-0.7;;
3.25;-1.430544;-0.7;;
3.251;-1.429859;-0.7;;
3.253;-1.429859;-0.7;;
3.272;-1.390649;-0.7;;
3.294;-1.337907;-0.7;;
3.302;-1.337324;-0.7;;
3.303;-1.33731;-0.7;;
3.304;-1.315641;-0.7;;
3.316;-1.28178;-0.7;;
3.317;-1.281286;-0.7;;
3.338;-1.230371;-0.7;;
3.339;-1.229872;-0.7;;
3.34;-1.229793;-0.7;;
3.341;-1.229771;-0.7;;
3.362;-1.177509;-0.7;;
3.363;-1.176997;-0.7;;
3.364;-1.176892;-0.7;;
3.364;-1.176892;-0.7;;
3.365;-1.176892;-0.7;;
3.385;-1.122972;-0.7;;
3.386;-1.122972;-0.7;;
3.386;-1.122972;-0.7;;
3.406;-1.058111;-0.7;;
3.407;-1.057496;-0.7;;
3.408;-1.057354;-0.7;;
3.408;-1.057329;-0.7;;
3.409;-1.057311;-0.7;;
3.4251354;;;0.138468539903829;-0.211699522626128
3.428;-1.015847;-0.7;;
3.43;-1.015847;-0.7;;
3.431;-1.015847;-0.7;;
3.431;-1.015847;-0.7;;
3.452;-0.9627336;-0.7;;
3.453;-0.9622418;-0.7;;
