Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
linearCube1;0;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;0;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;0;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;0.3855272;0;0;300;900;0.3;Pearson;BothEyes
linearCube2;0.3855272;0;0;300;900;0.3;Pearson;BothEyes
linearCube3;0.3855272;0;0;300;900;0.3;Pearson;BothEyes
linearCube1;0.6923447;0.743885899410423;0;300;900;0.3;Pearson;BothEyes
linearCube2;0.6923447;0.74388564897123;0;300;900;0.3;Pearson;BothEyes
linearCube3;0.6923447;0.743885787550193;0;300;900;0.3;Pearson;BothEyes
linearCube1;0.9946503;0.708794356947247;0;300;900;0.3;Pearson;BothEyes
linearCube2;0.9946503;0.905512572202576;0;300;900;0.3;Pearson;BothEyes
linearCube3;0.9946503;0.905512470399489;0;300;900;0.3;Pearson;BothEyes
linearCube1;1.2954515;-0.859741457540423;0;300;900;0.3;Pearson;BothEyes
linearCube2;1.2954515;0.859741480071988;0;300;900;0.3;Pearson;BothEyes
linearCube3;1.2954515;0.70658010400266;0;300;900;0.3;Pearson;BothEyes
linearCube1;1.5972561;0.879274723771613;0;300;900;0.3;Pearson;BothEyes
linearCube2;1.5972561;-0.879274728330089;0;300;900;0.3;Pearson;BothEyes
linearCube3;1.5972561;0.879274991623037;0;300;900;0.3;Pearson;BothEyes
linearCube1;1.9000627;-0.856550741523829;0;300;900;0.3;Pearson;BothEyes
linearCube2;1.9000627;0.856550789757777;0;300;900;0.3;Pearson;BothEyes
linearCube3;1.9000627;-0.856550885195362;0;300;900;0.3;Pearson;BothEyes
linearCube1;2.2003632;-0.0627506468865409;0;300;900;0.3;Pearson;BothEyes
linearCube2;2.2003632;0.0627507285450537;0;300;900;0.3;Pearson;BothEyes
linearCube3;2.2003632;-0.0627506681906222;0;300;900;0.3;Pearson;BothEyes
linearCube1;2.4911374;0.943398677798379;0;300;900;0.3;Pearson;BothEyes
linearCube2;2.4911374;-0.94339873270069;0;300;900;0.3;Pearson;BothEyes
linearCube3;2.4911374;0.943398692769213;0;300;900;0.3;Pearson;BothEyes
linearCube1;2.7924402;-0.557710316152191;0;300;900;0.3;Pearson;BothEyes
linearCube2;2.7924402;0.55771025877288;0;300;900;0.3;Pearson;BothEyes
linearCube3;2.7924402;-0.557710287623454;0;300;900;0.3;Pearson;BothEyes
linearCube1;3.0937432;0.334121393640872;0;300;900;0.3;Pearson;BothEyes
linearCube2;3.0937432;-0.334120697283581;0;300;900;0.3;Pearson;BothEyes
linearCube3;3.0937432;0.334121067696437;0;300;900;0.3;Pearson;BothEyes
linearCube1;3.3955473;0.675274006558586;0;300;900;0.3;Pearson;BothEyes
linearCube2;3.3955473;-0.675190499902054;0;300;900;0.3;Pearson;BothEyes
linearCube3;3.3955473;0.675190224116717;0;300;900;0.3;Pearson;BothEyes
linearCube1;3.6973516;0.920056916411963;0;300;900;0.3;Pearson;BothEyes
linearCube2;3.6973516;0.920056773939855;0;300;900;0.3;Pearson;BothEyes
linearCube3;3.6973516;-0.920056042836335;0;300;900;0.3;Pearson;BothEyes
linearCube1;3.9991559;-0.893980353241231;0;300;900;0.3;Pearson;BothEyes
linearCube2;3.9991559;-0.893980075828891;0;300;900;0.3;Pearson;BothEyes
linearCube3;3.9991559;0.893980282415725;0;300;900;0.3;Pearson;BothEyes
linearCube1;4.3004584;0.916906516147181;0;300;900;0.3;Pearson;BothEyes
linearCube2;4.3004584;0.478490479654328;0;300;900;0.3;Pearson;BothEyes
linearCube3;4.3004584;-0.916906456054466;0;300;900;0.3;Pearson;BothEyes
linearCube1;4.6022706;0.773470903470043;0;300;900;0.3;Pearson;BothEyes
linearCube2;4.6022706;-0.773470964795191;0;300;900;0.3;Pearson;BothEyes
linearCube3;4.6022706;-0.773470739616792;0;300;900;0.3;Pearson;BothEyes
linearCube1;4.9035734;-0.828580436665029;0;300;900;0.3;Pearson;BothEyes
linearCube2;4.9035734;0.828580386271533;0;300;900;0.3;Pearson;BothEyes
linearCube3;4.9035734;0.828580497362839;0;300;900;0.3;Pearson;BothEyes
linearCube1;5.2053779;-0.995305271101583;0;300;900;0.3;Pearson;BothEyes
linearCube2;5.2053779;0.995305249825309;0;300;900;0.3;Pearson;BothEyes
linearCube3;5.2053779;-0.863971113892923;0;300;900;0.3;Pearson;BothEyes
linearCube1;5.5066807;-0.99512756987277;0;300;900;0.3;Pearson;BothEyes
linearCube2;5.5066807;0.995127561169345;0;300;900;0.3;Pearson;BothEyes
linearCube3;5.5066807;-0.995127610000245;0;300;900;0.3;Pearson;BothEyes
linearCube1;5.808986;-0.992481559097359;0;300;900;0.3;Pearson;BothEyes
linearCube2;5.808986;0.992481551236695;0;300;900;0.3;Pearson;BothEyes
linearCube3;5.808986;-0.992481542812815;0;300;900;0.3;Pearson;BothEyes
linearCube1;6.1097875;0.820280014231468;0;300;900;0.3;Pearson;BothEyes
linearCube2;6.1097875;0.97763153811241;0;300;900;0.3;Pearson;BothEyes
linearCube3;6.1097875;-0.977631532874246;0;300;900;0.3;Pearson;BothEyes
linearCube1;6.4115916;0.995666864340785;0;300;900;0.3;Pearson;BothEyes
linearCube2;6.4115916;0.995666794344539;0;300;900;0.3;Pearson;BothEyes
linearCube3;6.4115916;-0.99566679637059;0;300;900;0.3;Pearson;BothEyes
linearCube1;6.7133959;0.986490889928481;0;300;900;0.3;Pearson;BothEyes
