Timestamp;SelectionTime;intendedObj;selectedObj;correct?;smoothCorrel;speed;objWidthInDeg;objHeightInDeg;radiusInDeg;distanceToIntendedDeg;correlationToIntendedObjectX;correlationToIntendedObjectY;corrThreshold;w;corrAverageWindow;corrFrequency
57.1662691;0.9029011;3;3;True;0.7375228;45;11.32051;9.979216;9.392839;0;1;1;0.6;300;900;0.3
59.1319955;0.9104207;4;5;False;0.600373;45;11.83105;11.23683;44.66973;13.94627;0.8890886;0.993041;0.6;300;900;0.3
61.2982562;0.9209489;3;3;True;0.7093663;45;11.32022;9.980899;9.392833;0;1;1;0.6;300;900;0.3
63.9788846;1.5225489;1;1;True;0.9717988;45;16.18243;14.12234;9.392833;0;1;1;0.6;300;900;0.3
65.8769323;0.9164373;3;3;True;0.6971567;45;16.25478;15.56555;27.69187;0;1;1;0.6;300;900;0.3
68.5239707;1.5120202;2;2;True;0.7154041;45;12.20759;9.965879;44.66973;0;1;1;0.6;300;900;0.3
70.8897703;1.2187406;4;4;True;0.8867849;45;12.34529;9.95103;27.69187;0;1;1;0.6;300;900;0.3
72.9923711;1.2112206;2;2;True;0.7044024;45;16.88193;14.50036;44.66973;0;1;1;0.6;300;900;0.3
75.0232712;0.9289702;3;3;True;0.6976332;45;5.030049;5.173828;27.69187;0;1;1;0.6;300;900;0.3
77.4166358;1.2117219;4;4;True;0.699697;45;5.940207;4.785841;44.66974;0;1;1;0.6;300;900;0.3
79.8724211;1.2210015;1;1;True;0.7197159;45;16.13202;14.15836;9.392845;0;1;1;0.6;300;900;0.3
82.7891772;1.5155299;1;1;True;0.9870237;45;11.1532;10.84035;27.69187;0;1;1;0.6;300;900;0.3
85.2121202;1.2102178;3;3;True;0.8507402;45;16.24652;15.61494;27.69186;0;1;1;0.6;300;900;0.3
87.6907115;1.2097171;3;3;True;0.6842902;45;4.958154;4.597726;9.392827;0;1;1;0.6;300;900;0.3
90.7879478;1.8027945;1;1;True;0.7374094;45;16.222;14.10204;9.392845;0;1;1;0.6;300;900;0.3
93.3091516;1.2087133;2;2;True;0.6823993;45;5.075384;4.367476;9.392845;0;1;1;0.6;300;900;0.3
95.7441271;1.2197435;4;4;True;0.7750165;45;5.692135;4.573853;27.69187;0;1;1;0.6;300;900;0.3
97.9685419;1.2107196;1;1;True;0.6584846;45;11.49881;10.69705;27.69187;0;1;1;0.6;300;900;0.3
100.3032508;1.2112211;4;4;True;0.8640226;45;5.13769;4.367459;9.392839;0;1;1;0.6;300;900;0.3
102.8049028;1.221247;1;1;True;0.6688123;45;11.95048;11.17551;44.66973;0;1;1;0.6;300;900;0.3
104.960134;0.9074126;4;4;True;0.6169122;45;11.29259;9.960742;9.392833;0;1;1;0.6;300;900;0.3
107.4532639;1.2222503;3;3;True;0.7082945;45;4.957432;5.436054;44.66973;0;1;1;0.6;300;900;0.3
109.8862336;1.2202447;4;4;True;0.6955465;45;17.77632;14.49384;44.66974;0;1;1;0.6;300;900;0.3
112.0655286;0.9094182;3;3;True;0.6491937;45;16.17865;16.26748;44.66974;0;1;1;0.6;300;900;0.3
114.5220689;1.2102258;2;2;True;0.6808356;45;5.642508;4.800609;44.66973;0;1;1;0.6;300;900;0.3
116.9455142;1.2097176;3;3;True;0.7070569;45;16.24615;15.61495;27.69188;0;1;1;0.6;300;900;0.3
119.6241364;1.51954;4;4;True;0.7484065;45;5.628247;4.796544;27.69187;0;1;1;0.6;300;900;0.3
