largeCube3Timestamp;largeCube3XPos;largeCube3YPos;largeCube3newCorr;largeCube3smoothCorr
3.521;-2.927248;2.5;;
3.521;-2.927248;2.5;;
3.535;-2.984816;2.5;;
3.536;-2.986292;2.5;;
3.538;-2.986751;2.5;;
3.558;-3.006417;2.5;;
3.559;-3.001678;2.5;;
3.58;-2.947703;2.5;;
3.581;-2.946841;2.5;;
3.582;-2.946625;2.5;;
3.583;-2.946416;2.5;;
3.584;-2.946416;2.5;;
3.603;-2.894483;2.5;;
3.604;-2.893732;2.5;;
3.605;-2.893232;2.5;;
3.625;-2.839834;2.5;;
3.627;-2.839332;2.5;;
3.628;-2.839245;2.5;;
3.629;-2.839193;2.5;;
3.649;-2.785788;2.5;;
3.65;-2.785116;2.5;;
3.651;-2.785116;2.5;;
3.651;-2.785116;2.5;;
3.652;-2.785116;2.5;;
3.671;-2.732772;2.5;;
3.672;-2.732297;2.5;;
3.693;-2.679887;2.5;;
3.694;-2.678972;2.5;;
3.695;-2.67872;2.5;;
3.696;-2.678643;2.5;;
3.697;-2.67863;2.5;;
3.715;-2.624616;2.5;;
3.716;-2.624004;2.5;;
3.717;-2.623868;2.5;;
3.74;-2.570811;2.5;;
3.742;-2.570811;2.5;;
3.743;-2.570811;2.5;;
3.744;-2.570811;2.5;;
3.745;-2.570811;2.5;;
3.765;-2.517709;2.5;;
3.766;-2.517215;2.5;;
3.767;-2.517092;2.5;;
3.788;-2.464334;2.5;;
3.789;-2.4638;2.5;;
3.79;-2.463715;2.5;;
3.792;-2.4637;2.5;;
3.794;-2.447884;2.5;;
3.804111;;;-0.362372679651002;0.260289086513356
3.81;-2.412645;2.5;;
3.812;-2.409745;2.5;;
3.813;-2.409418;2.5;;
3.815;-2.387617;2.5;;
3.833;-2.356073;2.5;;
3.834;-2.355204;2.5;;
3.838;-2.355204;2.5;;
3.838;-2.335817;2.5;;
3.855;-2.300271;2.5;;
3.856;-2.299761;2.5;;
3.857;-2.299761;2.5;;
3.858;-2.299761;2.5;;
3.877;-2.249217;2.5;;
3.879;-2.248085;2.5;;
3.88;-2.247938;2.5;;
3.882;-2.230237;2.5;;
3.899;-2.196849;2.5;;
3.903;-2.19598;2.5;;
3.904;-2.187217;2.5;;
3.908;-2.168078;2.5;;
3.921;-2.13411;2.5;;
3.921;-2.13411;2.5;;
3.922;-2.13411;2.5;;
3.923;-2.13411;2.5;;
3.944;-2.087863;2.5;;
3.945;-2.087409;2.5;;
3.946;-2.087332;2.5;;
3.966;-2.035069;2.5;;
3.966;-2.034713;2.5;;
3.967;-2.034481;2.5;;
3.987;-1.981255;2.5;;
3.988;-1.980749;2.5;;
3.989;-1.9806;2.5;;
3.989;-1.9806;2.5;;
3.99;-1.9806;2.5;;
4.009;-1.928338;2.5;;
4.01;-1.927645;2.5;;
4.01;-1.927645;2.5;;
4.03;-1.874698;2.5;;
4.031;-1.874183;2.5;;
4.032;-1.874049;2.5;;
4.032;-1.874049;2.5;;
4.033;-1.874049;2.5;;
4.052;-1.820184;2.5;;
4.053;-1.820184;2.5;;
4.054;-1.820184;2.5;;
4.073;-1.767548;2.5;;
4.074;-1.767066;2.5;;
4.075;-1.766857;2.5;;
4.075;-1.766857;2.5;;
4.095;-1.7137;2.5;;
4.096;-1.712865;2.5;;
4.097;-1.712394;2.5;;
4.104911;;;-0.435923380981907;0.0285219783244935
4.117;-1.659293;2.5;;
4.118;-1.659293;2.5;;
4.119;-1.659293;2.5;;
4.119;-1.659293;2.5;;
4.139;-1.606237;2.5;;
4.14;-1.605731;2.5;;
4.141;-1.605605;2.5;;
4.141;-1.605584;2.5;;
4.161;-1.579131;2.5;;
4.162;-1.555715;2.5;;
4.163;-1.551964;2.5;;
4.164;-1.551364;2.5;;
4.184;-1.498027;2.5;;
4.185;-1.497471;2.5;;
4.186;-1.497385;2.5;;
4.187;-1.497373;2.5;;
4.207;-1.444352;2.5;;
4.208;-1.443702;2.5;;
4.209;-1.443702;2.5;;
4.229;-1.390331;2.5;;
4.23;-1.390331;2.5;;
4.251;-1.337519;2.5;;
4.253;-1.336978;2.5;;
4.274;-1.28304;2.5;;
4.274;-1.282384;2.5;;
4.3;-1.229835;2.5;;
4.302;-1.229835;2.5;;
4.317;-1.190571;2.5;;
4.318;-1.179815;2.5;;
4.319;-1.177049;2.5;;
4.338;-1.14907;2.5;;
4.338;-1.148873;2.5;;
4.339;-1.148726;2.5;;
4.34;-1.128246;2.5;;
4.359;-1.095145;2.5;;
4.359;-1.094892;2.5;;
4.36;-1.094748;2.5;;
4.361;-1.094718;2.5;;
4.38;-1.04238;2.5;;
4.38;-1.041521;2.5;;
4.381;-1.041092;2.5;;
4.382;-1.040972;2.5;;
4.402;-0.9881351;2.5;;
4.402;-0.9881351;2.5;;
4.4067125;;;0.477095369082044;0.0360246564770821
4.423;-0.9354591;2.5;;
4.424;-0.9348308;2.5;;
4.424;-0.9348308;2.5;;
4.425;-0.9348308;2.5;;
4.425;-0.9348308;2.5;;
4.426;-0.9348308;2.5;;
4.445;-0.8809979;2.5;;
4.446;-0.8809979;2.5;;
4.446;-0.8809979;2.5;;
4.466;-0.8279712;2.5;;
4.467;-0.8275003;2.5;;
4.468;-0.8273648;2.5;;
4.468;-0.8273466;2.5;;
4.489;-0.7740178;2.5;;
4.489;-0.7737461;2.5;;
4.49;-0.7733714;2.5;;
4.51;-0.7188628;2.5;;
4.511;-0.7188628;2.5;;
4.512;-0.7188628;2.5;;
4.513;-0.7188628;2.5;;
4.533;-0.6668853;2.5;;
4.534;-0.6662274;2.5;;
4.534;-0.6662274;2.5;;
4.535;-0.6662274;2.5;;
4.535;-0.6662274;2.5;;
4.554;-0.6134241;2.5;;
4.555;-0.6128952;2.5;;
4.556;-0.6127753;2.5;;
4.576;-0.5600248;2.5;;
4.577;-0.559504;2.5;;
4.578;-0.5593919;2.5;;
4.579;-0.5593612;2.5;;
4.58;-0.5593612;2.5;;
4.598;-0.5067039;2.5;;
4.599;-0.5056759;2.5;;
4.6;-0.5053409;2.5;;
4.621;-0.4530688;2.5;;
4.621;-0.452996;2.5;;
4.622;-0.4526113;2.5;;
4.623;-0.4524882;2.5;;
4.642;-0.3986514;2.5;;
4.643;-0.3980767;2.5;;
4.644;-0.3979839;2.5;;
4.644;-0.3979732;2.5;;
4.664;-0.3718343;2.5;;
4.665;-0.3521346;2.5;;
4.671;-0.3448198;2.5;;
4.687;-0.2923501;2.5;;
4.687;-0.2915133;2.5;;
4.688;-0.2915133;2.5;;
4.708;-0.2640836;2.5;;
4.708;-0.2640836;2.5;;
4.7085151;;;-0.0985569644402267;-0.104939413997773
4.708;-0.2640836;2.5;;
4.708;-0.2640836;2.5;;
4.709;-0.2415954;2.5;;
4.71;-0.2371457;2.5;;
4.729;-0.2102544;2.5;;
4.73;-0.2102544;2.5;;
4.73;-0.2102544;2.5;;
4.731;-0.187797;2.5;;
4.75;-0.1571408;2.5;;
4.751;-0.1568321;2.5;;
4.751;-0.1567791;2.5;;
4.752;-0.1567494;2.5;;
4.771;-0.1035548;2.5;;
4.772;-0.1030135;2.5;;
4.772;-0.1029214;2.5;;
4.773;-0.1028682;2.5;;
4.793;-0.05025066;2.5;;
4.793;-0.05025066;2.5;;
4.793;-0.05025066;2.5;;
4.814;0.003275387;2.5;;
4.814;0.003375899;2.5;;
4.815;0.003928055;2.5;;
4.815;0.003928055;2.5;;
4.835;0.05681849;2.5;;
4.837;0.05738914;2.5;;
4.837;0.05741575;2.5;;
4.857;0.1104155;2.5;;
4.858;0.1110738;2.5;;
4.859;0.1110738;2.5;;
4.859;0.1110738;2.5;;
4.86;0.1110738;2.5;;
4.879;0.1642271;2.5;;
4.88;0.1649196;2.5;;
4.901;0.2180308;2.5;;
4.901;0.2180308;2.5;;
4.902;0.2180308;2.5;;
4.902;0.2180308;2.5;;
4.922;0.2710008;2.5;;
4.923;0.2716699;2.5;;
4.924;0.2716699;2.5;;
4.924;0.2716699;2.5;;
4.946;0.3247144;2.5;;
4.989;0.4319068;2.5;;
4.99;0.4324079;2.5;;
4.991;0.4324913;2.5;;
4.991;0.4325321;2.5;;
4.992;0.4325321;2.5;;
4.993;0.4325321;2.5;;
5.0098156;;;0.223111739745813;0.0414316908514309
5.011;0.4854385;2.5;;
5.012;0.4860333;2.5;;
5.013;0.4861461;2.5;;
5.014;0.4861644;2.5;;
5.033;0.5125093;2.5;;
5.033;0.5217527;2.5;;
5.035;0.5374966;2.5;;
5.061;0.5929221;2.5;;
5.062;0.5933693;2.5;;
5.063;0.5934623;2.5;;
5.078;0.6469972;2.5;;
5.079;0.6469972;2.5;;
5.08;0.6469972;2.5;;
5.099;0.6743254;2.5;;
5.101;0.6945762;2.5;;
5.123;0.7533285;2.5;;
5.124;0.7542489;2.5;;
5.146;0.8076998;2.5;;
5.147;0.808395;2.5;;
5.147;0.8087195;2.5;;
5.167;0.8609722;2.5;;
5.168;0.8615329;2.5;;
5.19;0.9152942;2.5;;
5.191;0.9157228;2.5;;
5.212;0.9686839;2.5;;
5.213;0.9691393;2.5;;
5.234;1.022337;2.5;;
5.235;1.022967;2.5;;
5.236;1.022967;2.5;;
5.256;1.077055;2.5;;
5.257;1.077055;2.5;;
5.258;1.077055;2.5;;
5.258;1.077055;2.5;;
5.279;1.10357;2.5;;
5.279;1.117548;2.5;;
5.28;1.126958;2.5;;
5.301;1.183057;2.5;;
5.301;1.183446;2.5;;
5.302;1.183687;2.5;;
5.303;1.183725;2.5;;
5.3121192;;;0.443497939076578;0.261287020866052
5.323;1.210353;2.5;;
5.324;1.231673;2.5;;
5.324;1.235327;2.5;;
5.345;1.2901;2.5;;
5.346;1.290646;2.5;;
5.347;1.290726;2.5;;
5.368;1.343914;2.5;;
5.369;1.344423;2.5;;
5.37;1.344523;2.5;;
5.39;1.371636;2.5;;
5.391;1.390061;2.5;;
5.411;1.424844;2.5;;
5.413;1.44784;2.5;;
5.432;1.479012;2.5;;
5.474;1.590948;2.5;;
5.475;1.591512;2.5;;
5.517;1.692998;2.5;;
5.539;1.746224;2.5;;
5.54;1.746707;2.5;;
5.561;1.800178;2.5;;
5.581;1.826796;2.5;;
5.604;1.827128;2.5;;
5.6204385;;;-0.193447236494727;0.0936513694718591
5.625;1.854292;2.5;;
5.668;2.040529;2.5;;
5.668;2.041137;2.5;;
5.669;2.06356;2.5;;
5.688;2.094443;2.5;;
5.709;2.148429;2.5;;
5.71;2.148429;2.5;;
5.711;2.148429;2.5;;
5.73;2.201283;2.5;;
5.731;2.201827;2.5;;
5.732;2.201965;2.5;;
5.752;2.255979;2.5;;
5.753;2.255979;2.5;;
5.754;2.255979;2.5;;
5.774;2.308571;2.5;;
5.774;2.308768;2.5;;
5.795;2.362823;2.5;;
5.796;2.36335;2.5;;
5.797;2.363463;2.5;;
5.817;2.416735;2.5;;
5.818;2.416735;2.5;;
5.839;2.469847;2.5;;
5.84;2.469847;2.5;;
5.86;2.524646;2.5;;
5.882;2.553035;2.5;;
5.887;2.577081;2.5;;
5.904;2.616756;2.5;;
5.905;2.631307;2.5;;
5.905;2.631307;2.5;;
5.925;2.658103;2.5;;
5.9262598;;;0.468024243297298;0.23529667140624
5.925;2.658103;2.5;;
5.926;2.679279;2.5;;
5.948;2.711504;2.5;;
5.968;2.764417;2.5;;
5.968;2.764637;2.5;;
5.969;2.764962;2.5;;
5.97;2.765069;2.5;;
5.989;2.819447;2.5;;
5.99;2.819447;2.5;;
5.991;2.819447;2.5;;
6.011;2.87201;2.5;;
6.012;2.87201;2.5;;
6.033;2.9257;2.5;;
6.033;2.9257;2.5;;
6.033;2.9257;2.5;;
6.034;2.9257;2.5;;
6.053;2.979302;2.5;;
6.054;2.979838;2.5;;
6.055;2.979997;2.5;;
6.075;3;2.5;;
6.075;3;2.5;;
6.076;3;2.5;;
6.077;3;2.5;;
6.096;2.947523;2.5;;
6.097;2.946973;2.5;;
6.118;2.893603;2.5;;
6.139;2.839854;2.5;;
6.14;2.839215;2.5;;
6.14;2.839215;2.5;;
6.141;2.839215;2.5;;
6.162;2.785912;2.5;;
6.162;2.785912;2.5;;
6.184;2.732799;2.5;;
6.184;2.732531;2.5;;
6.185;2.732186;2.5;;
6.207;2.678673;2.5;;
6.207;2.678673;2.5;;
6.208;2.678673;2.5;;
6.208;2.678673;2.5;;
6.2275601;;;-0.159325553840128;0.139687348009755
6.228;2.625891;2.5;;
6.229;2.62586;2.5;;
6.23;2.625224;2.5;;
6.23;2.625224;2.5;;
6.251;2.570822;2.5;;
6.251;2.570822;2.5;;
6.252;2.570822;2.5;;
6.253;2.570822;2.5;;
6.278;2.517848;2.5;;
6.278;2.517848;2.5;;
6.279;2.517848;2.5;;
6.28;2.517848;2.5;;
6.296;2.465125;2.5;;
6.297;2.464299;2.5;;
6.298;2.464299;2.5;;
6.298;2.464299;2.5;;
6.318;2.410645;2.5;;
6.318;2.410645;2.5;;
6.319;2.410645;2.5;;
6.339;2.357379;2.5;;
6.34;2.356838;2.5;;
6.341;2.356751;2.5;;
6.341;2.356716;2.5;;
6.361;2.30418;2.5;;
6.362;2.30418;2.5;;
6.363;2.30418;2.5;;
6.384;2.251711;2.5;;
6.385;2.25125;2.5;;
6.386;2.251118;2.5;;
6.406;2.197478;2.5;;
6.408;2.196897;2.5;;
6.431;2.144153;2.5;;
6.432;2.143706;2.5;;
6.474;2.03674;2.5;;
6.496;1.982822;2.5;;
6.497;1.982329;2.5;;
6.498;1.982232;2.5;;
6.519;1.929869;2.5;;
6.5288611;;;-0.107403769622113;0.00196192083508259
6.54;1.876188;2.5;;
6.542;1.875551;2.5;;
6.542;1.875551;2.5;;
6.563;1.821739;2.5;;
6.64;1.634661;2.5;;
6.642;1.634127;2.5;;
6.644;1.634073;2.5;;
6.644;1.634069;2.5;;
6.645;1.634058;2.5;;
6.646;1.634057;2.5;;
6.647;1.634056;2.5;;
6.648;1.634056;2.5;;
6.648;1.634056;2.5;;
6.665;1.58142;2.5;;
6.665;1.580911;2.5;;
6.666;1.580697;2.5;;
6.671;1.580644;2.5;;
6.687;1.527972;2.5;;
6.688;1.527394;2.5;;
6.688;1.527362;2.5;;
6.689;1.527122;2.5;;
6.709;1.472951;2.5;;
6.709;1.472951;2.5;;
6.71;1.472951;2.5;;
6.711;1.472951;2.5;;
6.73;1.419276;2.5;;
6.731;1.419276;2.5;;
6.732;1.419276;2.5;;
6.752;1.367091;2.5;;
6.753;1.36614;2.5;;
6.754;1.365925;2.5;;
6.775;1.312857;2.5;;
6.775;1.312527;2.5;;
6.776;1.312268;2.5;;
6.777;1.312229;2.5;;
6.797;1.260289;2.5;;
6.798;1.259578;2.5;;
6.798;1.259227;2.5;;
6.799;1.259021;2.5;;
6.818;1.232121;2.5;;
6.819;1.213629;2.5;;
6.82;1.205437;2.5;;
6.821;1.205437;2.5;;
6.8306632;;;-0.460658881706697;-0.0648409904679097
6.84;1.17865;2.5;;
6.84;1.17865;2.5;;
6.86;1.125446;2.5;;
6.861;1.124927;2.5;;
6.862;1.124822;2.5;;
6.882;1.071673;2.5;;
6.883;1.071008;2.5;;
6.883;1.071008;2.5;;
6.903;1.017705;2.5;;
6.904;1.017705;2.5;;
6.904;1.017705;2.5;;
6.924;0.9628819;2.5;;
6.925;0.9628819;2.5;;
6.926;0.9628819;2.5;;
6.926;0.9628819;2.5;;
6.946;0.9107967;2.5;;
6.946;0.9104871;2.5;;
6.947;0.9102254;2.5;;
6.948;0.9101578;2.5;;
6.967;0.8574519;2.5;;
6.968;0.8567479;2.5;;
6.968;0.8567479;2.5;;
6.988;0.8041291;2.5;;
6.988;0.80375;2.5;;
6.989;0.8035096;2.5;;
6.99;0.8034749;2.5;;
6.99;0.8034689;2.5;;
7.009;0.7499313;2.5;;
7.01;0.7492392;2.5;;
7.011;0.7492392;2.5;;
7.031;0.6967751;2.5;;
7.032;0.6962663;2.5;;
7.033;0.6961598;2.5;;
7.056;0.6431869;2.5;;
7.062;0.6426204;2.5;;
7.063;0.6426014;2.5;;
7.064;0.6425977;2.5;;
7.065;0.621017;2.5;;
7.078;0.5892541;2.5;;
7.079;0.5888137;2.5;;
7.079;0.5886205;2.5;;
7.08;0.5886205;2.5;;
7.1;0.5359413;2.5;;
7.101;0.5354597;2.5;;
7.101;0.5352683;2.5;;
7.102;0.5352683;2.5;;
7.103;0.5352683;2.5;;
7.121;0.4824196;2.5;;
7.122;0.4816911;2.5;;
7.123;0.4816911;2.5;;
7.1319637;;;-0.486611128441463;-0.3034998334026
7.121;0.4824196;2.5;;
7.122;0.4816911;2.5;;
7.123;0.4816911;2.5;;
7.144;0.4291177;2.5;;
7.145;0.4282821;2.5;;
7.146;0.4279325;2.5;;
7.147;0.42788;2.5;;
7.167;0.3751289;2.5;;
7.168;0.3746322;2.5;;
7.168;0.3745471;2.5;;
7.189;0.3213671;2.5;;
7.19;0.3208721;2.5;;
7.19;0.3207869;2.5;;
7.191;0.3207419;2.5;;
7.211;0.2678891;2.5;;
7.212;0.267323;2.5;;
7.213;0.2672235;2.5;;
7.214;0.2672235;2.5;;
7.233;0.2094843;2.5;;
7.235;0.2088073;2.5;;
7.235;0.2087509;2.5;;
7.236;0.2087261;2.5;;
7.257;0.160187;2.5;;
7.258;0.1597902;2.5;;
7.278;0.1071884;2.5;;
7.279;0.1062426;2.5;;
7.28;0.1059574;2.5;;
7.281;0.1059048;2.5;;
7.301;0.05467022;2.5;;
7.302;0.05346926;2.5;;
7.304;0.05232608;2.5;;
7.325;-0.0004655942;2.5;;
7.325;-0.0007691872;2.5;;
7.326;-0.001103901;2.5;;
7.326;-0.001103901;2.5;;
7.327;-0.001103901;2.5;;
7.346;-0.05343789;2.5;;
7.347;-0.053966;2.5;;
7.348;-0.05409398;2.5;;
7.367;-0.107562;2.5;;
7.368;-0.1080957;2.5;;
7.369;-0.1082182;2.5;;
7.369;-0.1082393;2.5;;
7.389;-0.1612557;2.5;;
7.39;-0.1618083;2.5;;
7.391;-0.1619072;2.5;;
7.392;-0.1619072;2.5;;
7.411;-0.2135297;2.5;;
7.412;-0.2144822;2.5;;
7.413;-0.2147956;2.5;;
7.414;-0.2148605;2.5;;
7.433265;;;0.335882661659153;-0.17969777952778
7.389;-0.1612557;2.5;;
7.39;-0.1618083;2.5;;
7.391;-0.1619072;2.5;;
7.392;-0.1619072;2.5;;
7.411;-0.2135297;2.5;;
7.412;-0.2144822;2.5;;
7.413;-0.2147956;2.5;;
7.414;-0.2148605;2.5;;
7.433;-0.2673956;2.5;;
7.439;-0.2676939;2.5;;
7.44;-0.2682389;2.5;;
7.44;-0.2682988;2.5;;
7.456;-0.2954688;2.5;;
7.456;-0.3086042;2.5;;
7.457;-0.3211716;2.5;;
7.478;-0.3490157;2.5;;
7.478;-0.3491336;2.5;;
7.479;-0.3686718;2.5;;
7.498;-0.4040164;2.5;;
7.499;-0.404398;2.5;;
7.519;-0.4564578;2.5;;
7.52;-0.4569946;2.5;;
7.541;-0.5096041;2.5;;
7.542;-0.5100874;2.5;;
7.562;-0.5630928;2.5;;
7.563;-0.5636109;2.5;;
7.563;-0.5634161;2.5;;
7.564;-0.5636842;2.5;;
7.583;-0.6166785;2.5;;
7.584;-0.6172296;2.5;;
7.584;-0.6173237;2.5;;
7.604;-0.6702652;2.5;;
7.605;-0.6707939;2.5;;
7.606;-0.6709307;2.5;;
7.626;-0.7245655;2.5;;
7.627;-0.7245655;2.5;;
7.649;-0.7773432;2.5;;
7.65;-0.7785547;2.5;;
7.67;-0.8317636;2.5;;
7.7235368;;;0.0177050129420429;-0.148420583886741
7.76;-1.046193;2.5;;
