small (2)Cube2Timestamp;small (2)Cube2XPos;small (2)Cube2YPos;small (2)Cube2newCorr;small (2)Cube2smoothCorr
0;;;0;0
0.4336498;;;0;0
0.7449757;;;0;0
1.0552978;;;0;0
1.3571856;;;0;0
1.6584844;;;0;0
1.9602845;;;0;0
2.232;2.393575;-1;;
2.252;2.437814;-1;;
2.253;2.438412;-1;;
2.2620849;;;0.499962484953922;0.166654161651307
2.252;2.437814;-1;;
2.253;2.438412;-1;;
2.274;2.460283;-1;;
2.275;2.4605;-1;;
2.276;2.477722;-1;;
2.277;2.481575;-1;;
2.297;2.526893;-1;;
2.298;2.527463;-1;;
2.299;2.527463;-1;;
2.319;2.549601;-1;;
2.32;2.549817;-1;;
2.321;2.549861;-1;;
2.322;2.54987;-1;;
2.323;2.549871;-1;;
2.342;2.616341;-1;;
2.343;2.616958;-1;;
2.343;2.617004;-1;;
2.344;2.617194;-1;;
2.364;2.662003;-1;;
2.365;2.662562;-1;;
2.366;2.662562;-1;;
2.367;2.662562;-1;;
2.386;2.705695;-1;;
2.387;2.706612;-1;;
2.388;2.706774;-1;;
2.389;2.706809;-1;;
2.408;2.751114;-1;;
2.409;2.751114;-1;;
2.41;2.751114;-1;;
2.41;2.751114;-1;;
2.43;2.773297;-1;;
2.431;2.773297;-1;;
2.431;2.773297;-1;;
2.432;2.773297;-1;;
2.451;2.795761;-1;;
2.452;2.796007;-1;;
2.453;2.796045;-1;;
2.475;2.893834;-1;;
2.475;2.894522;-1;;
2.476;2.894886;-1;;
2.477;2.894937;-1;;
2.497;2.930959;-1;;
2.498;2.931309;-1;;
2.498;2.931369;-1;;
2.499;2.931394;-1;;
2.499;2.931398;-1;;
2.519;2.973647;-1;;
2.52;2.974013;-1;;
2.521;2.974133;-1;;
2.543;3.018448;-1;;
2.543;3.018573;-1;;
2.544;3.018889;-1;;
2.545;3.01894;-1;;
2.545;3.018962;-1;;
2.563384;;;-0.457015242812243;0.0143157473805597
2.543;3.018448;-1;;
2.543;3.018573;-1;;
2.544;3.018889;-1;;
2.545;3.01894;-1;;
2.545;3.018962;-1;;
2.564;2.977287;-1;;
2.565;2.9778;-1;;
2.573;2.977303;-1;;
2.574;2.977292;-1;;
2.586;2.922686;-1;;
2.587;2.921564;-1;;
2.588;2.921564;-1;;
2.608;2.890223;-1;;
2.609;2.889925;-1;;
2.609;2.889875;-1;;
2.61;2.889838;-1;;
2.611;2.889826;-1;;
2.631;2.867392;-1;;
2.631;2.867392;-1;;
2.632;2.867392;-1;;
2.652;2.801277;-1;;
2.653;2.800589;-1;;
2.654;2.800463;-1;;
2.655;2.800463;-1;;
2.656;2.800463;-1;;
2.675;2.753253;-1;;
2.675;2.753253;-1;;
2.676;2.753253;-1;;
2.676;2.753253;-1;;
2.697;2.711408;-1;;
2.698;2.71099;-1;;
2.699;2.710934;-1;;
2.72;2.666682;-1;;
2.721;2.666319;-1;;
2.722;2.666206;-1;;
2.722;2.666197;-1;;
2.742;2.621684;-1;;
2.743;2.621684;-1;;
2.744;2.621684;-1;;
2.766;2.576382;-1;;
2.767;2.576382;-1;;
2.788;2.554467;-1;;
2.789;2.55427;-1;;
2.789;2.554202;-1;;
2.791;2.554202;-1;;
2.814;2.486743;-1;;
2.815;2.486743;-1;;
2.835;2.442391;-1;;
2.836;2.442391;-1;;
2.8531527;;;-0.32009781757181;-0.0692876438575326
2.856;2.397816;-1;;
2.857;2.397816;-1;;
2.884;2.35333;-1;;
2.885;2.35333;-1;;
2.899;2.308057;-1;;
2.9;2.308057;-1;;
2.921;2.263745;-1;;
2.922;2.263745;-1;;
2.943;2.24138;-1;;
2.944;2.24138;-1;;
2.965;2.174609;-1;;
2.966;2.174609;-1;;
2.988;2.129648;-1;;
2.989;2.129648;-1;;
3.01;2.10765;-1;;
3.011;2.085104;-1;;
3.031;2.060966;-1;;
3.033;2.040385;-1;;
3.052;2.017954;-1;;
3.053;2.017954;-1;;
3.054;2.017954;-1;;
3.073;1.97401;-1;;
3.073;1.973627;-1;;
3.074;1.97347;-1;;
3.074;1.973443;-1;;
3.094;1.929506;-1;;
3.095;1.92913;-1;;
3.095;1.929104;-1;;
3.116;1.875111;-1;;
3.116;1.874454;-1;;
3.117;1.874454;-1;;
3.118;1.874454;-1;;
3.137;1.839816;-1;;
3.138;1.839363;-1;;
3.139;1.839363;-1;;
3.1549528;;;0.164451083674444;-0.0281748729389217
3.16;1.794579;-1;;
3.16;1.794579;-1;;
3.161;1.794579;-1;;
3.162;1.794579;-1;;
3.182;1.750173;-1;;
3.182;1.750173;-1;;
3.183;1.750173;-1;;
3.183;1.750173;-1;;
3.21;1.705692;-1;;
3.211;1.686674;-1;;
3.224;1.660869;-1;;
3.224;1.660565;-1;;
3.225;1.660368;-1;;
3.226;1.660368;-1;;
3.226;1.660368;-1;;
3.246;1.616015;-1;;
3.246;1.616015;-1;;
3.247;1.616015;-1;;
3.267;1.563045;-1;;
3.268;1.562602;-1;;
3.269;1.562454;-1;;
3.269;1.562453;-1;;
3.27;1.562395;-1;;
3.289;1.526675;-1;;
3.29;1.526206;-1;;
3.291;1.526206;-1;;
3.311;1.504375;-1;;
3.312;1.482238;-1;;
3.333;1.459477;-1;;
3.334;1.437377;-1;;
3.353;1.415244;-1;;
3.354;1.415004;-1;;
3.355;1.414964;-1;;
3.375;1.370041;-1;;
