Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
large (1)Cube1;0;0;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;0;0;0;300;900;0.3;Pearson;BothEyes
largeCube3;0;0;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;0.1960213;0;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;0.1960213;0;0;300;900;0.3;Pearson;BothEyes
largeCube3;0.1960213;0;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;0.496319;0;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;0.496319;0;0;300;900;0.3;Pearson;BothEyes
largeCube3;0.496319;0;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;0.7976198;0;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;0.7976198;0;0;300;900;0.3;Pearson;BothEyes
largeCube3;0.7976198;0;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;1.0994229;0;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;1.0994229;0;0;300;900;0.3;Pearson;BothEyes
largeCube3;1.0994229;0;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;1.4012244;0;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;1.4012244;0;0;300;900;0.3;Pearson;BothEyes
largeCube3;1.4012244;0;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;1.7025252;0;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;1.7025252;0;0;300;900;0.3;Pearson;BothEyes
largeCube3;1.7025252;0;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;2.0038257;0;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;2.0038257;0;0;300;900;0.3;Pearson;BothEyes
largeCube3;2.0038257;0;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;2.30613;-0.47312727592174;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;2.30613;-0.474185364365004;0;300;900;0.3;Pearson;BothEyes
largeCube3;2.30613;-0.474185104744233;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;2.6074305;-0.54916871414098;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;2.6074305;-0.553499833621617;0;300;900;0.3;Pearson;BothEyes
largeCube3;2.6074305;-0.553499927623847;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;2.9097338;0.982392655518368;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;2.9097338;0.982290091828448;0;300;900;0.3;Pearson;BothEyes
largeCube3;2.9097338;0.982290103547088;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;3.2125389;0.89416484624082;0;300;900;0.3;Pearson;BothEyes
large (2)Cube2;3.2125389;0.894182040001521;0;300;900;0.3;Pearson;BothEyes
largeCube3;3.2125389;0.89416931294338;0;300;900;0.3;Pearson;BothEyes
large (1)Cube1;3.5133382;0.930860757879874;0;300;900;0.3;Pearson;BothEyes
