small (1)Cube1Timestamp;small (1)Cube1XPos;small (1)Cube1YPos;small (1)Cube1newCorr;small (1)Cube1smoothCorr
0;;;0;0
0.3434411;;;0;0
0.6537923;;;0;0
0.9551177;;;0;0
1.2569453;;;0;0
1.5587723;;;0;0
1.8600979;;;0;0
2.133;2.209374;0;;
2.152;2.254267;0;;
2.1614243;;;0.5;0.166666666666667
2.173;2.298626;0;;
2.174;2.298626;0;;
2.198;2.344115;0;;
2.199;2.344115;0;;
2.218;2.388168;0;;
2.219;2.388168;0;;
2.22;2.388168;0;;
2.24;2.432867;0;;
2.241;2.433296;0;;
2.242;2.43339;0;;
2.261;2.454809;0;;
2.262;2.470835;0;;
2.263;2.476547;0;;
2.264;2.477386;0;;
2.284;2.499244;0;;
2.286;2.522029;0;;
2.287;2.522029;0;;
2.306;2.545021;0;;
2.307;2.545236;0;;
2.308;2.560461;0;;
2.309;2.565091;0;;
2.328;2.589118;0;;
2.328;2.589229;0;;
2.329;2.589403;0;;
2.33;2.611351;0;;
2.349;2.633698;0;;
2.359;2.655805;0;;
2.372;2.692354;0;;
2.373;2.692954;0;;
2.394;2.723644;0;;
2.396;2.723644;0;;
2.415;2.767474;0;;
2.416;2.768056;0;;
2.436;2.811748;0;;
2.458;2.856642;0;;
2.4632514;;;0.352590024411458;0.284196674803819
2.458;2.856642;0;;
2.481;2.901422;0;;
2.481;2.901504;0;;
2.482;2.901839;0;;
2.502;2.946294;0;;
2.525;2.991155;0;;
2.526;2.991516;0;;
2.546;2.999896;0;;
2.548;2.999987;0;;
2.569;2.95676;0;;
2.57;2.955705;0;;
2.59;2.911773;0;;
2.592;2.911297;0;;
2.612;2.866287;0;;
2.613;2.865721;0;;
2.634;2.821488;0;;
2.635;2.821047;0;;
2.656;2.777975;0;;
2.657;2.777139;0;;
2.677;2.732962;0;;
2.678;2.73241;0;;
2.699;2.688017;0;;
2.7;2.687691;0;;
2.722;2.64255;0;;
2.723;2.642118;0;;
2.744;2.599553;0;;
2.745;2.599035;0;;
2.746;2.59866;0;;
2.7650786;;;-0.357076486371213;0.165171179346748
2.766;2.554343;0;;
2.767;2.553783;0;;
2.789;2.509239;0;;
2.81;2.465023;0;;
2.821;2.464548;0;;
2.832;2.416801;0;;
2.834;2.4139;0;;
2.855;2.369565;0;;
2.856;2.369037;0;;
2.876;2.353007;0;;
2.878;2.333715;0;;
2.898;2.308259;0;;
2.9;2.288499;0;;
2.92;2.26353;0;;
2.921;2.263293;0;;
2.941;2.218332;0;;
2.942;2.218332;0;;
2.962;2.174956;0;;
2.983;2.130219;0;;
2.984;2.129774;0;;
2.985;2.129713;0;;
2.986;2.129696;0;;
3.006;2.085192;0;;
3.026;2.040943;0;;
3.027;2.040389;0;;
3.048;1.995021;0;;
3.049;1.994631;0;;
3.0664045;;;0.47805949175906;0.157857676599768
3.049;1.994631;0;;
3.069;1.951144;0;;
3.07;1.950687;0;;
3.09;1.906408;0;;
3.091;1.905859;0;;
3.111;1.861572;0;;
3.113;1.861092;0;;
3.133;1.839346;0;;
3.134;1.820067;0;;
3.155;1.794453;0;;
3.177;1.7497;0;;
3.178;1.730476;0;;
3.199;1.704661;0;;
3.2;1.704661;0;;
3.22;1.659467;0;;
3.221;1.659467;0;;
3.241;1.615214;0;;
3.262;1.571074;0;;
3.263;1.57069;0;;
3.283;1.52669;0;;
3.292;1.504079;0;;
3.304;1.478193;0;;
3.306;1.47773;0;;
3.326;1.436736;0;;
3.327;1.436335;0;;
3.347;1.392116;0;;
3.348;1.391688;0;;
3.3687337;;;0.491614499951972;0.204199168446606
3.368;1.347419;0;;
3.37;1.347371;0;;
3.391;1.302834;0;;
3.392;1.302395;0;;
3.414;1.258286;0;;
3.415;1.257924;0;;
3.436;1.213413;0;;
3.437;1.212968;0;;
3.457;1.190559;0;;
3.459;1.167618;0;;
3.479;1.145837;0;;
3.481;1.125924;0;;
3.502;1.101476;0;;
3.504;1.079172;0;;
3.523;1.056766;0;;
3.545;1.011602;0;;
3.545;1.011602;0;;
3.546;1.011602;0;;
3.587;0.9229198;0;;
3.587;0.922372;0;;
3.608;0.8785224;0;;
3.609;0.8776598;0;;
3.63;0.8333778;0;;
3.631;0.8329442;0;;
3.652;0.7887869;0;;
3.652;0.7885153;0;;
3.6700593;;;0.46710619603067;0.478926729247234
3.673;0.7438489;0;;
3.675;0.7433107;0;;
3.694;0.6988358;0;;
3.695;0.6988358;0;;
3.715;0.6542158;0;;
3.716;0.6537493;0;;
3.738;0.6101066;0;;
3.748;0.6096458;0;;
3.76;0.5642329;0;;
3.761;0.5632888;0;;
3.782;0.5209279;0;;
3.784;0.5200467;0;;
3.804;0.4771598;0;;
3.827;0.4310465;0;;
3.828;0.4305492;0;;
3.829;0.4305492;0;;
3.849;0.3864325;0;;
3.85;0.3864325;0;;
3.851;0.3864325;0;;
3.851;0.3864325;0;;
3.871;0.3416297;0;;
3.872;0.3411634;0;;
3.873;0.3410969;0;;
3.874;0.3410776;0;;
3.875;0.3410776;0;;
3.893;0.3197469;0;;
3.894;0.3065941;0;;
3.894;0.3040737;0;;
3.895;0.296783;0;;
3.916;0.2740772;0;;
3.917;0.2561685;0;;
3.937;0.2294253;0;;
3.938;0.229191;0;;
3.939;0.2140892;0;;
3.939;0.2129998;0;;
3.959;0.1852554;0;;
3.96;0.1686199;0;;
3.961;0.1641231;0;;
3.962;0.1627682;0;;
3.9718865;;;0.453868249083425;0.470862981688689
3.959;0.1852554;0;;
3.96;0.1686199;0;;
3.961;0.1641231;0;;
3.962;0.1627682;0;;
3.982;0.1404133;0;;
3.983;0.1402065;0;;
3.984;0.1401499;0;;
3.984;0.1176737;0;;
3.985;0.1176737;0;;
4.004;0.09399829;0;;
4.005;0.09376867;0;;
4.006;0.07623702;0;;
4.007;0.07357739;0;;
4.028;0.02948573;0;;
4.029;0.02866744;0;;
