small (2)Cube2Timestamp;small (2)Cube2XPos;small (2)Cube2YPos;small (2)Cube2newCorr;small (2)Cube2smoothCorr
3.96;0.1906503;-1;;
3.961;0.1861535;-1;;
3.962;0.1847986;-1;;
3.982;0.1624437;-1;;
3.983;0.1622369;-1;;
3.984;0.1621803;-1;;
3.984;0.1397042;-1;;
3.985;0.1397042;-1;;
4.004;0.1160287;-1;;
4.005;0.1157991;-1;;
4.006;0.09826745;-1;;
4.007;0.09560782;-1;;
4.028;0.05151616;-1;;
4.029;0.05069787;-1;;
4.03;0.05010756;-1;;
4.051;0.006180957;-1;;
4.052;0.005782008;-1;;
4.053;0.005691546;-1;;
4.054;0.005665155;-1;;
4.074;-0.03898659;-1;;
4.075;-0.03898659;-1;;
4.075;-0.03898659;-1;;
4.076;-0.03898659;-1;;
4.076;-0.03898659;-1;;
4.077;-0.03898659;-1;;
4.097;-0.08390966;-1;;
4.097;-0.08390966;-1;;
4.098;-0.08390966;-1;;
4.098;-0.08390966;-1;;
4.118;-0.1291168;-1;;
4.119;-0.1295723;-1;;
4.12;-0.1296473;-1;;
4.12;-0.129682;-1;;
4.14;-0.1729847;-1;;
4.141;-0.1729847;-1;;
4.142;-0.1729847;-1;;
4.162;-0.21678;-1;;
4.163;-0.2176647;-1;;
4.164;-0.2178032;-1;;
4.165;-0.2178413;-1;;
4.192;-0.2616585;-1;;
4.192;-0.2618597;-1;;
4.193;-0.2620343;-1;;
4.195;-0.2620651;-1;;
4.196;-0.2771334;-1;;
4.207;-0.3056521;-1;;
4.208;-0.3066801;-1;;
4.208;-0.306855;-1;;
4.229;-0.3514638;-1;;
4.23;-0.3518776;-1;;
4.231;-0.3519724;-1;;
4.231;-0.3519888;-1;;
4.252;-0.3961614;-1;;
4.253;-0.3965761;-1;;
4.253;-0.396647;-1;;
4.2737142;;;0.495232790685361;0.47207695012534
4.274;-0.4402477;-1;;
4.275;-0.4402712;-1;;
4.276;-0.4406667;-1;;
4.276;-0.4407335;-1;;
4.277;-0.440769;-1;;
4.297;-0.4862061;-1;;
4.297;-0.4862061;-1;;
4.298;-0.4862061;-1;;
4.299;-0.4862061;-1;;
4.318;-0.5076317;-1;;
4.319;-0.5221196;-1;;
4.32;-0.5307817;-1;;
4.321;-0.5307817;-1;;
4.341;-0.5750635;-1;;
4.342;-0.5750635;-1;;
4.342;-0.5750635;-1;;
4.343;-0.5750635;-1;;
4.363;-0.6183825;-1;;
4.364;-0.6191855;-1;;
4.365;-0.619815;-1;;
4.385;-0.6639556;-1;;
4.386;-0.6644115;-1;;
4.388;-0.6645014;-1;;
4.388;-0.6645014;-1;;
4.388;-0.6645014;-1;;
4.409;-0.7090065;-1;;
4.41;-0.7094471;-1;;
4.411;-0.7095107;-1;;
4.411;-0.7095217;-1;;
4.431;-0.7533395;-1;;
4.432;-0.7537961;-1;;
4.433;-0.7538601;-1;;
4.434;-0.7538741;-1;;
4.453;-0.7980275;-1;;
4.453;-0.7984046;-1;;
4.454;-0.7985812;-1;;
4.455;-0.7986071;-1;;
4.476;-0.8435933;-1;;
4.477;-0.8435933;-1;;
4.478;-0.8435933;-1;;
4.498;-0.8872132;-1;;
4.498;-0.8873468;-1;;
4.499;-0.8876911;-1;;
4.5;-0.8877469;-1;;
4.519;-0.928625;-1;;
4.52;-0.9290091;-1;;
4.541;-0.9734024;-1;;
4.542;-0.973798;-1;;
4.542;-0.973861;-1;;
4.543;-0.9739264;-1;;
4.544;-0.9739365;-1;;
4.564;-1.01753;-1;;
4.565;-1.018081;-1;;
4.5735356;;;0.494301723870566;0.481134351022975
4.564;-1.01753;-1;;
4.565;-1.018081;-1;;
4.586;-1.062087;-1;;
4.587;-1.062645;-1;;
4.588;-1.063134;-1;;
4.614;-1.108026;-1;;
4.615;-1.108026;-1;;
4.615;-1.108026;-1;;
4.616;-1.108026;-1;;
4.631;-1.150446;-1;;
4.633;-1.152338;-1;;
4.653;-1.197207;-1;;
4.654;-1.197207;-1;;
4.655;-1.197207;-1;;
4.676;-1.241505;-1;;
4.676;-1.241617;-1;;
4.698;-1.286307;-1;;
4.699;-1.286825;-1;;
4.719;-1.308955;-1;;
4.72;-1.325441;-1;;
4.72;-1.331461;-1;;
4.721;-1.331461;-1;;
4.743;-1.373994;-1;;
4.744;-1.374963;-1;;
4.745;-1.375288;-1;;
4.746;-1.375933;-1;;
4.766;-1.420553;-1;;
4.767;-1.420553;-1;;
4.767;-1.420553;-1;;
4.768;-1.420553;-1;;
4.768;-1.420553;-1;;
4.787;-1.467331;-1;;
4.788;-1.467843;-1;;
4.789;-1.467916;-1;;
4.809;-1.509352;-1;;
4.81;-1.509785;-1;;
4.811;-1.509845;-1;;
4.812;-1.509861;-1;;
4.831;-1.554721;-1;;
4.832;-1.554721;-1;;
4.833;-1.554721;-1;;
4.855;-1.599609;-1;;
4.855;-1.599609;-1;;
4.856;-1.599609;-1;;
4.8758644;;;0.494715079947957;0.494749864834628
4.876;-1.643342;-1;;
4.877;-1.643367;-1;;
4.878;-1.643736;-1;;
4.878;-1.643886;-1;;
4.898;-1.688128;-1;;
4.899;-1.688581;-1;;
4.9;-1.688661;-1;;
4.901;-1.688673;-1;;
4.921;-1.7333;-1;;
4.922;-1.73376;-1;;
4.923;-1.73383;-1;;
4.924;-1.733853;-1;;
4.944;-1.777915;-1;;
4.944;-1.777915;-1;;
4.945;-1.777915;-1;;
4.966;-1.82247;-1;;
4.967;-1.822875;-1;;
4.968;-1.822967;-1;;
4.969;-1.822993;-1;;
4.989;-1.867639;-1;;
4.989;-1.867639;-1;;
4.99;-1.867639;-1;;
4.991;-1.867639;-1;;
5.032;-1.956575;-1;;
5.034;-1.956575;-1;;
5.055;-2.000974;-1;;
5.056;-2.001404;-1;;
5.077;-2.044565;-1;;
5.078;-2.045286;-1;;
5.079;-2.045669;-1;;
5.099;-2.089107;-1;;
5.1;-2.090134;-1;;
5.102;-2.090683;-1;;
5.123;-2.134298;-1;;
5.123;-2.13438;-1;;
5.124;-2.135044;-1;;
5.145;-2.179118;-1;;
5.146;-2.179704;-1;;
5.167;-2.223671;-1;;
5.168;-2.224417;-1;;
5.1766887;;;0.491854512846317;0.493623772221613
5.19;-2.268604;-1;;
5.191;-2.269207;-1;;
5.211;-2.31296;-1;;
5.212;-2.313853;-1;;
5.213;-2.314001;-1;;
5.234;-2.358397;-1;;
5.235;-2.358827;-1;;
5.236;-2.358896;-1;;
5.255;-2.403068;-1;;
5.256;-2.403543;-1;;
5.318;-2.514626;-1;;
5.319;-2.515001;-1;;
5.34;-2.560077;-1;;
5.361;-2.604934;-1;;
5.382;-2.64867;-1;;
5.382;-2.648673;-1;;
5.425;-2.73816;-1;;
5.426;-2.738531;-1;;
5.447;-2.783099;-1;;
5.447;-2.783325;-1;;
5.468;-2.826159;-1;;
5.471;-2.828158;-1;;
5.4785158;;;0.492282468798008;0.492950687197427
5.468;-2.826159;-1;;
5.471;-2.828158;-1;;
5.52;-2.917708;-1;;
5.535;-2.962795;-1;;
5.536;-2.964008;-1;;
5.537;-2.964337;-1;;
5.557;-3.005302;-1;;
5.558;-3.006622;-1;;
5.579;-2.978787;-1;;
5.581;-2.978491;-1;;
5.602;-2.9336;-1;;
5.603;-2.933165;-1;;
5.624;-2.888918;-1;;
5.626;-2.888077;-1;;
5.646;-2.844415;-1;;
5.648;-2.84401;-1;;
5.668;-2.801112;-1;;
5.67;-2.799228;-1;;
5.689;-2.777044;-1;;
5.691;-2.757643;-1;;
5.712;-2.733056;-1;;
5.713;-2.713686;-1;;
5.734;-2.687923;-1;;
5.736;-2.669096;-1;;
5.758;-2.621281;-1;;
5.759;-2.620737;-1;;
5.7803435;;;-0.207666175966783;0.258823601892514
5.78;-2.576637;-1;;
5.781;-2.576108;-1;;
5.802;-2.553675;-1;;
5.804;-2.535885;-1;;
5.826;-2.486976;-1;;
5.827;-2.486423;-1;;
5.847;-2.44302;-1;;
5.85;-2.441867;-1;;
5.871;-2.398399;-1;;
5.872;-2.397507;-1;;
5.893;-2.352952;-1;;
5.894;-2.352533;-1;;
5.895;-2.352417;-1;;
5.915;-2.30841;-1;;
5.917;-2.3076;-1;;
5.938;-2.263331;-1;;
5.959;-2.218958;-1;;
5.96;-2.218431;-1;;
5.989;-2.195284;-1;;
5.99;-2.176773;-1;;
5.992;-2.173322;-1;;
6.002;-2.135331;-1;;
6.003;-2.134608;-1;;
6.004;-2.13435;-1;;
6.004;-2.125695;-1;;
6.024;-2.105692;-1;;
6.025;-2.105501;-1;;
6.026;-2.105454;-1;;
6.027;-2.084514;-1;;
6.045;-2.061677;-1;;
6.046;-2.061677;-1;;
6.046;-2.061677;-1;;
6.066;-2.018118;-1;;
6.066;-2.017788;-1;;
6.067;-2.017617;-1;;
6.068;-2.017579;-1;;
6.0816694;;;0.468062261038899;0.250892851290041
6.087;-1.97266;-1;;
6.088;-1.972203;-1;;
6.089;-1.97208;-1;;
6.109;-1.927681;-1;;
6.11;-1.927681;-1;;
6.11;-1.927681;-1;;
6.131;-1.883918;-1;;
6.132;-1.88355;-1;;
6.153;-1.839501;-1;;
6.154;-1.83912;-1;;
6.174;-1.79463;-1;;
6.175;-1.794163;-1;;
6.195;-1.750197;-1;;
6.196;-1.749792;-1;;
6.216;-1.705114;-1;;
6.218;-1.704629;-1;;
6.239;-1.660238;-1;;
6.24;-1.659903;-1;;
6.241;-1.659784;-1;;
6.26;-1.638113;-1;;
6.261;-1.625548;-1;;
6.282;-1.593783;-1;;
6.284;-1.57711;-1;;
6.305;-1.570979;-1;;
6.306;-1.561275;-1;;
6.326;-1.484526;-1;;
6.327;-1.477581;-1;;
6.348;-1.459431;-1;;
6.349;-1.459041;-1;;
6.369;-1.414276;-1;;
6.3829953;;;0.496097205282574;0.25216443011823
6.39;-1.371294;-1;;
6.393;-1.369773;-1;;
6.42;-1.324922;-1;;
6.421;-1.302948;-1;;
6.422;-1.302948;-1;;
6.422;-1.302948;-1;;
6.433;-1.273943;-1;;
6.434;-1.273445;-1;;
6.435;-1.273335;-1;;
6.456;-1.235927;-1;;
6.456;-1.23564;-1;;
6.457;-1.235479;-1;;
6.458;-1.235479;-1;;
6.478;-1.190365;-1;;
6.479;-1.190365;-1;;
6.48;-1.190365;-1;;
6.501;-1.146129;-1;;
6.502;-1.146129;-1;;
6.503;-1.146129;-1;;
6.523;-1.101886;-1;;
6.524;-1.101434;-1;;
6.525;-1.101362;-1;;
6.525;-1.101353;-1;;
6.545;-1.053705;-1;;
6.546;-1.053113;-1;;
6.547;-1.053113;-1;;
6.547;-1.053113;-1;;
6.567;-1.009081;-1;;
6.568;-1.008672;-1;;
6.569;-1.008536;-1;;
6.57;-1.008536;-1;;
6.589;-0.9646187;-1;;
6.589;-0.9642946;-1;;
6.59;-0.964075;-1;;
6.591;-0.9640331;-1;;
6.612;-0.9196608;-1;;
6.612;-0.9196608;-1;;
6.613;-0.9196608;-1;;
6.613;-0.9196608;-1;;
6.685;-0.7857144;-1;;
6.686;-0.7853877;-1;;
6.6868285;;;0.479285302722285;0.481148256347919
6.685;-0.7857144;-1;;
6.686;-0.7853877;-1;;
6.687;-0.7700992;-1;;
6.687;-0.7676016;-1;;
6.688;-0.765826;-1;;
6.69;-0.7643933;-1;;
6.691;-0.7639589;-1;;
6.694;-0.7635143;-1;;
6.694;-0.7635023;-1;;
6.695;-0.7634805;-1;;
6.695;-0.7634714;-1;;
6.696;-0.7634714;-1;;
6.696;-0.7634714;-1;;
6.697;-0.7634714;-1;;
6.713;-0.7182566;-1;;
6.713;-0.7182566;-1;;
6.714;-0.7182566;-1;;
6.715;-0.7182566;-1;;
6.735;-0.6739568;-1;;
6.736;-0.6734071;-1;;
6.737;-0.6734071;-1;;
6.737;-0.6734071;-1;;
6.757;-0.6290184;-1;;
6.758;-0.6285595;-1;;
6.759;-0.6284913;-1;;
6.76;-0.6284745;-1;;
6.78;-0.5844846;-1;;
6.781;-0.5839288;-1;;
6.782;-0.5839288;-1;;
6.782;-0.5839288;-1;;
6.803;-0.5408245;-1;;
6.803;-0.5405874;-1;;
6.804;-0.5399008;-1;;
6.805;-0.5398046;-1;;
6.824;-0.4952531;-1;;
6.825;-0.4947982;-1;;
6.825;-0.4948232;-1;;
6.869;-0.4057233;-1;;
6.893;-0.3612725;-1;;
6.893;-0.3608009;-1;;
6.913;-0.3168383;-1;;
6.914;-0.3164365;-1;;
6.936;-0.2719834;-1;;
6.937;-0.2715562;-1;;
6.959;-0.2271705;-1;;
6.96;-0.2267793;-1;;
6.96;-0.2267121;-1;;
6.98;-0.1826156;-1;;
6.981;-0.1821564;-1;;
6.982;-0.1820917;-1;;
6.9881543;;;0.455823069618017;0.477068525874292
6.981;-0.1821564;-1;;
6.982;-0.1820917;-1;;
7.003;-0.1379571;-1;;
7.004;-0.137549;-1;;
7.005;-0.1374635;-1;;
7.027;-0.09306699;-1;;
7.028;-0.09271972;-1;;
7.029;-0.09260534;-1;;
7.029;-0.09260202;-1;;
7.03;-0.09256672;-1;;
7.049;-0.04859388;-1;;
7.049;-0.04846281;-1;;
7.07;-0.003933601;-1;;
7.071;-0.003405565;-1;;
7.072;-0.003405565;-1;;
7.072;-0.003405565;-1;;
7.092;0.04078662;-1;;
7.093;0.04124014;-1;;
7.094;0.04131024;-1;;
7.094;0.0413356;-1;;
7.117;0.08601442;-1;;
7.118;0.08601442;-1;;
7.118;0.08601442;-1;;
7.119;0.08601442;-1;;
7.12;0.08601442;-1;;
7.139;0.1307602;-1;;
7.14;0.1307602;-1;;
7.141;0.1307602;-1;;
7.161;0.175018;-1;;
7.161;0.175018;-1;;
7.162;0.175018;-1;;
7.162;0.175018;-1;;
7.183;0.2196536;-1;;
7.184;0.2200984;-1;;
7.185;0.2201594;-1;;
7.185;0.2201697;-1;;
7.206;0.2639196;-1;;
7.206;0.2639208;-1;;
7.207;0.2643481;-1;;
7.208;0.2644548;-1;;
7.227;0.3095567;-1;;
7.228;0.3095567;-1;;
7.229;0.3095567;-1;;
7.229;0.3095567;-1;;
7.25;0.3535089;-1;;
7.25;0.3536838;-1;;
7.251;0.3539775;-1;;
7.252;0.3540242;-1;;
7.279;0.3984854;-1;;
7.28;0.415028;-1;;
7.28;0.4176789;-1;;
7.281;0.4209329;-1;;
7.2899812;;;-0.40892895935698;0.175393137661107
7.28;0.415028;-1;;
7.28;0.4176789;-1;;
7.281;0.4209329;-1;;
7.292;0.444864;-1;;
7.293;0.444864;-1;;
7.294;0.444864;-1;;
7.294;0.444864;-1;;
7.314;0.4874202;-1;;
7.315;0.4878204;-1;;
7.316;0.4879161;-1;;
7.316;0.4879325;-1;;
7.336;0.5318283;-1;;
7.337;0.5323821;-1;;
7.338;0.5323821;-1;;
7.338;0.5323821;-1;;
7.357;0.5768164;-1;;
7.358;0.5772787;-1;;
7.358;0.5773576;-1;;
7.359;0.5773947;-1;;
7.379;0.6215174;-1;;
7.38;0.6219584;-1;;
7.38;0.6220326;-1;;
7.381;0.6220714;-1;;
7.401;0.6445697;-1;;
7.402;0.662339;-1;;
7.403;0.6652695;-1;;
7.403;0.665462;-1;;
7.423;0.6892033;-1;;
7.424;0.7074899;-1;;
7.425;0.7104316;-1;;
7.426;0.7112993;-1;;
7.446;0.7557099;-1;;
7.447;0.7561641;-1;;
7.448;0.7562448;-1;;
7.469;0.7999884;-1;;
7.469;0.8005173;-1;;
7.47;0.8005173;-1;;
7.471;0.8005173;-1;;
7.471;0.8005173;-1;;
7.491;0.8447458;-1;;
7.492;0.8451708;-1;;
7.492;0.8452432;-1;;
7.494;0.8453065;-1;;
7.513;0.8676091;-1;;
7.513;0.8826936;-1;;
7.514;0.8936884;-1;;
7.515;0.8936884;-1;;
7.534;0.9124078;-1;;
7.535;0.9126131;-1;;
7.536;0.9299407;-1;;
7.537;0.9337009;-1;;
7.556;0.9575738;-1;;
7.557;0.9577915;-1;;
7.558;0.9730104;-1;;
7.559;0.9792873;-1;;
7.578;1.001694;-1;;
7.579;1.001899;-1;;
7.58;1.001997;-1;;
7.5913079;;;-0.496534519631071;-0.149880136456678
7.599;1.046518;-1;;
7.6;1.046518;-1;;
7.601;1.046518;-1;;
7.601;1.046518;-1;;
7.621;1.090541;-1;;
7.622;1.090945;-1;;
7.622;1.091002;-1;;
7.623;1.091075;-1;;
7.642;1.134898;-1;;
7.643;1.135471;-1;;
7.643;1.135471;-1;;
7.664;1.180339;-1;;
7.665;1.180339;-1;;
7.665;1.180339;-1;;
7.666;1.180339;-1;;
7.686;1.238877;-1;;
7.686;1.238877;-1;;
7.687;1.238877;-1;;
7.707;1.26939;-1;;
7.727;1.313914;-1;;
7.728;1.314379;-1;;
7.729;1.314443;-1;;
7.729;1.314454;-1;;
7.73;1.31446;-1;;
7.731;1.31446;-1;;
7.731;1.31446;-1;;
7.749;1.358375;-1;;
7.75;1.35885;-1;;
7.751;1.358946;-1;;
7.751;1.358962;-1;;
7.771;1.403232;-1;;
7.771;1.403799;-1;;
7.772;1.403799;-1;;
7.773;1.403799;-1;;
7.793;1.447647;-1;;
7.794;1.448035;-1;;
7.794;1.448194;-1;;
7.795;1.448194;-1;;
7.815;1.493128;-1;;
7.816;1.493534;-1;;
7.816;1.493596;-1;;
7.817;1.493686;-1;;
7.836;1.51608;-1;;
7.837;1.51608;-1;;
7.838;1.534027;-1;;
7.839;1.536749;-1;;
7.858;1.560921;-1;;
7.859;1.561166;-1;;
7.86;1.561244;-1;;
7.88;1.606203;-1;;
7.88;1.606203;-1;;
7.881;1.606203;-1;;
7.881;1.618477;-1;;
7.8931351;;;-0.486933476261523;-0.464132318416524
7.901;1.649185;-1;;
7.902;1.649488;-1;;
7.902;1.64954;-1;;
7.903;1.649567;-1;;
7.922;1.694334;-1;;
7.923;1.694791;-1;;
7.924;1.694893;-1;;
7.925;1.694908;-1;;
7.945;1.738575;-1;;
7.946;1.738955;-1;;
7.946;1.739136;-1;;
7.966;1.783555;-1;;
7.967;1.783555;-1;;
7.968;1.783555;-1;;
7.968;1.783555;-1;;
7.987;1.827852;-1;;
7.988;1.82827;-1;;
7.989;1.828387;-1;;
7.989;1.828404;-1;;
8.008;1.872883;-1;;
8.009;1.873464;-1;;
8.01;1.873464;-1;;
8.01;1.873464;-1;;
8.03;1.917169;-1;;
8.03;1.917452;-1;;
8.031;1.917723;-1;;
8.032;1.917723;-1;;
8.051;1.962548;-1;;
8.052;1.962548;-1;;
8.052;1.962548;-1;;
8.053;1.962548;-1;;
8.072;2.007021;-1;;
8.073;2.007021;-1;;
8.073;2.007021;-1;;
8.074;2.007021;-1;;
8.093;2.029078;-1;;
8.094;2.048364;-1;;
8.102;2.051629;-1;;
8.103;2.051717;-1;;
8.116;2.073919;-1;;
8.117;2.09356;-1;;
8.138;2.118508;-1;;
8.14;2.138145;-1;;
8.14;2.138772;-1;;
8.141;2.1413;-1;;
8.161;2.163996;-1;;
8.162;2.185811;-1;;
8.163;2.185811;-1;;
8.163;2.185811;-1;;
8.185;2.230088;-1;;
8.185;2.2306;-1;;
8.186;2.2306;-1;;
8.1944612;;;-0.481126705658706;-0.488198233850433
8.185;2.230088;-1;;
8.185;2.2306;-1;;
8.186;2.2306;-1;;
8.204;2.252532;-1;;
8.205;2.252783;-1;;
8.206;2.271404;-1;;
8.228;2.318388;-1;;
8.229;2.319748;-1;;
8.23;2.319947;-1;;
8.23;2.319981;-1;;
8.231;2.320002;-1;;
8.25;2.363271;-1;;
8.252;2.364951;-1;;
8.253;2.364951;-1;;
8.253;2.364951;-1;;
8.273;2.409279;-1;;
8.274;2.409279;-1;;
8.274;2.409279;-1;;
8.275;2.409279;-1;;
8.295;2.430988;-1;;
8.296;2.444742;-1;;
8.296;2.450928;-1;;
8.297;2.453452;-1;;
8.317;2.476407;-1;;
8.318;2.494291;-1;;
8.319;2.497227;-1;;
8.319;2.497457;-1;;
8.32;2.498351;-1;;
8.34;2.543039;-1;;
8.341;2.543596;-1;;
8.342;2.543596;-1;;
8.362;2.587076;-1;;
8.363;2.587873;-1;;
8.364;2.58809;-1;;
8.364;2.588171;-1;;
8.385;2.632476;-1;;
8.386;2.632476;-1;;
8.386;2.632476;-1;;
8.387;2.632476;-1;;
8.407;2.677097;-1;;
8.408;2.677559;-1;;
8.409;2.677627;-1;;
8.409;2.677639;-1;;
8.41;2.677646;-1;;
8.43;2.721474;-1;;
8.431;2.721902;-1;;
8.431;2.721976;-1;;
8.452;2.766361;-1;;
8.453;2.766881;-1;;
8.454;2.766881;-1;;
8.474;2.810264;-1;;
8.475;2.811184;-1;;
8.476;2.811308;-1;;
8.477;2.811333;-1;;
8.4962878;;;-0.496918229577457;-0.488326137165895
8.497;2.855464;-1;;
8.498;2.855492;-1;;
8.498;2.856031;-1;;
8.499;2.856031;-1;;
8.518;2.87771;-1;;
8.526;2.899474;-1;;
8.527;2.90054;-1;;
8.528;2.900735;-1;;
8.541;2.944864;-1;;
8.542;2.945555;-1;;
8.543;2.945663;-1;;
8.543;2.945679;-1;;
8.544;2.9457;-1;;
8.564;2.989898;-1;;
8.565;2.990354;-1;;
8.587;2.99989;-1;;
8.587;2.999949;-1;;
8.588;2.999992;-1;;
8.589;2.999998;-1;;
8.59;3;-1;;
8.61;2.955819;-1;;
8.611;2.955388;-1;;
8.612;2.955262;-1;;
8.612;2.955262;-1;;
8.631;2.911296;-1;;
8.632;2.910814;-1;;
8.633;2.910746;-1;;
8.634;2.910728;-1;;
8.634;2.910728;-1;;
8.653;2.866722;-1;;
8.654;2.86626;-1;;
8.654;2.866182;-1;;
8.655;2.866141;-1;;
8.676;2.821076;-1;;
8.677;2.821076;-1;;
8.698;2.776598;-1;;
8.699;2.776598;-1;;
8.699;2.776598;-1;;
8.7;2.776598;-1;;
8.701;2.776598;-1;;
8.72;2.73137;-1;;
8.721;2.73137;-1;;
8.721;2.73137;-1;;
8.742;2.687312;-1;;
8.743;2.687312;-1;;
8.744;2.687312;-1;;
