small (2)Cube2Timestamp;small (2)Cube2XPos;small (2)Cube2YPos;small (2)Cube2newCorr;small (2)Cube2smoothCorr
0;;;0;0
0.1945332;;;0;0
0.4958591;;;0;0
0.797686;;;0;0
1.0990116;;;0;0
1.4008391;;;0;0
1.702667;;;0;0
2.0039924;;;0;0
2.223;-0.1052652;-1;;
2.24;-0.1506819;-1;;
2.241;-0.1506819;-1;;
2.262;-0.19463;-1;;
2.263;-0.19463;-1;;
2.284;-0.2392173;-1;;
2.284;-0.2392173;-1;;
2.285;-0.2392173;-1;;
2.305;-0.2617019;-1;;
2.30582;;;-0.37932977614515;-0.0948324440362875
2.305;-0.2617019;-1;;
2.306;-0.2794906;-1;;
2.314;-0.2835318;-1;;
2.315;-0.283657;-1;;
2.328;-0.3067133;-1;;
2.328;-0.3318912;-1;;
2.329;-0.3318912;-1;;
2.33;-0.3318912;-1;;
2.349;-0.351504;-1;;
2.35;-0.3516971;-1;;
2.351;-0.3677595;-1;;
2.351;-0.370299;-1;;
2.37;-0.3958296;-1;;
2.37;-0.3959985;-1;;
2.392;-0.4400664;-1;;
2.392;-0.4403452;-1;;
2.393;-0.4405191;-1;;
2.394;-0.440573;-1;;
2.394;-0.440573;-1;;
2.395;-0.4573843;-1;;
2.413;-0.4845679;-1;;
2.414;-0.4849494;-1;;
2.415;-0.4849494;-1;;
2.438;-0.5294071;-1;;
2.439;-0.5297905;-1;;
2.44;-0.5520253;-1;;
2.441;-0.5520253;-1;;
2.459;-0.5745987;-1;;
2.46;-0.5745987;-1;;
2.461;-0.5745987;-1;;
2.462;-0.5745987;-1;;
2.481;-0.618783;-1;;
2.482;-0.6191827;-1;;
2.483;-0.6193079;-1;;
2.483;-0.6193182;-1;;
2.503;-0.6636712;-1;;
2.503;-0.663845;-1;;
2.504;-0.6642385;-1;;
2.504;-0.6642385;-1;;
2.505;-0.6642385;-1;;
2.524;-0.7084896;-1;;
2.524;-0.7084896;-1;;
2.525;-0.7084896;-1;;
2.545;-0.7531149;-1;;
2.546;-0.7535367;-1;;
2.546;-0.753682;-1;;
2.568;-0.799374;-1;;
2.568;-0.799374;-1;;
2.569;-0.799374;-1;;
2.569;-0.799374;-1;;
2.592;-0.8426654;-1;;
2.593;-0.843058;-1;;
2.594;-0.8431141;-1;;
2.595;-0.8431305;-1;;
2.6071459;;;0.495575343063137;0.0290613917294967
2.503;-0.6636712;-1;;
2.503;-0.663845;-1;;
2.504;-0.6642385;-1;;
2.504;-0.6642385;-1;;
2.505;-0.6642385;-1;;
2.524;-0.7084896;-1;;
2.524;-0.7084896;-1;;
2.525;-0.7084896;-1;;
2.545;-0.7531149;-1;;
2.546;-0.7535367;-1;;
2.546;-0.753682;-1;;
2.568;-0.799374;-1;;
2.568;-0.799374;-1;;
2.569;-0.799374;-1;;
2.569;-0.799374;-1;;
2.592;-0.8426654;-1;;
2.593;-0.843058;-1;;
2.594;-0.8431141;-1;;
2.595;-0.8431305;-1;;
2.615;-0.8875166;-1;;
2.615;-0.8875166;-1;;
2.616;-0.8875166;-1;;
2.616;-0.8875166;-1;;
2.635;-0.9314846;-1;;
2.636;-0.9319346;-1;;
2.636;-0.9320104;-1;;
2.637;-0.9320444;-1;;
2.638;-0.932049;-1;;
2.657;-0.9761972;-1;;
2.658;-0.976593;-1;;
2.658;-0.9767792;-1;;
2.678;-1.02161;-1;;
2.679;-1.02161;-1;;
2.68;-1.02161;-1;;
2.681;-1.02161;-1;;
2.701;-1.065353;-1;;
2.701;-1.065564;-1;;
2.702;-1.065814;-1;;
2.703;-1.065884;-1;;
2.722;-1.109921;-1;;
