large (1)Cube1Timestamp;large (1)Cube1XPos;large (1)Cube1YPos;large (1)Cube1newCorr;large (1)Cube1smoothCorr
0;;;0;0
0.3845274;;;0;0
0.6863334;;;0;0
0.9876381;;;0;0
1.2894438;;;0;0
1.5907485;;;0;0
1.8925547;;;0;0
2.149;2.284925;0;;
2.151;2.272667;0;;
2.168;2.262569;0;;
2.169;2.262569;0;;
2.189;2.240219;0;;
2.19;2.240219;0;;
2.191;2.240219;0;;
2.1943609;;;-0.334965414163077;-0.111655138054359
2.189;2.240219;0;;
2.19;2.240219;0;;
2.191;2.240219;0;;
2.211;2.218335;0;;
2.211;2.218228;0;;
2.212;2.218086;0;;
2.233;2.193985;0;;
2.233;2.193851;0;;
2.234;2.19372;0;;
2.235;2.193694;0;;
2.254;2.173189;0;;
2.254;2.173189;0;;
2.255;2.173189;0;;
2.255;2.173189;0;;
2.275;2.16179;0;;
2.276;2.161679;0;;
2.276;2.16166;0;;
2.277;2.161649;0;;
2.296;2.128801;0;;
2.297;2.128442;0;;
2.298;2.128391;0;;
2.299;2.12838;0;;
2.375;2.050553;0;;
2.376;2.050372;0;;
2.377;2.050323;0;;
2.378;2.050306;0;;
2.379;2.050298;0;;
2.379;2.050297;0;;
2.38;2.050296;0;;
2.381;2.050295;0;;
2.381;2.050295;0;;
2.382;2.050295;0;;
2.383;2.050295;0;;
2.384;2.041991;0;;
2.385;2.039507;0;;
2.386;2.039052;0;;
2.398;2.028009;0;;
2.399;2.027822;0;;
2.4;2.027793;0;;
2.4;2.027782;0;;
2.42;2.005254;0;;
2.421;2.005254;0;;
2.422;2.005254;0;;
2.423;2.005254;0;;
2.442;1.983012;0;;
2.443;1.982793;0;;
2.444;1.982723;0;;
2.445;1.982723;0;;
2.464;1.960876;0;;
2.465;1.960876;0;;
2.466;1.960876;0;;
2.466;1.960876;0;;
2.486;1.938633;0;;
2.487;1.938633;0;;
2.4961671;;;-0.149042957227115;-0.16133612379673
2.486;1.938633;0;;
2.487;1.938633;0;;
2.508;1.916625;0;;
2.508;1.916456;0;;
2.509;1.916376;0;;
2.51;1.916365;0;;
2.511;1.916363;0;;
2.511;1.916362;0;;
2.53;1.894118;0;;
2.531;1.893883;0;;
2.552;1.871332;0;;
2.553;1.871115;0;;
2.554;1.871074;0;;
2.574;1.849391;0;;
2.575;1.84917;0;;
2.576;1.84913;0;;
2.577;1.849124;0;;
2.577;1.849123;0;;
2.578;1.849121;0;;
2.6;1.825433;0;;
2.601;1.824985;0;;
2.622;1.804523;0;;
2.649;1.77477;0;;
2.65;1.774557;0;;
2.651;1.774513;0;;
2.665;1.760409;0;;
2.666;1.760063;0;;
2.667;1.759908;0;;
2.688;1.737472;0;;
2.688;1.737472;0;;
2.689;1.737472;0;;
2.689;1.737472;0;;
2.69;1.737472;0;;
2.709;1.715528;0;;
2.71;1.715304;0;;
2.731;1.692675;0;;
2.732;1.692457;0;;
2.733;1.692415;0;;
2.734;1.692408;0;;
2.735;1.692405;0;;
2.735;1.692405;0;;
2.756;1.670534;0;;
2.757;1.670534;0;;
2.777;1.648228;0;;
2.7979736;;;-0.401310944038144;-0.295106438476112
2.8;1.625841;0;;
2.823;1.603913;0;;
2.846;1.581454;0;;
2.847;1.580883;0;;
2.848;1.580753;0;;
2.848;1.58073;0;;
2.867;1.558721;0;;
2.869;1.558429;0;;
2.889;1.536103;0;;
2.912;1.513788;0;;
2.913;1.513788;0;;
2.914;1.513788;0;;
2.914;1.513788;0;;
2.934;1.491662;0;;
2.935;1.491662;0;;
2.936;1.491662;0;;
2.956;1.469446;0;;
2.957;1.469247;0;;
2.957;1.469218;0;;
2.958;1.46917;0;;
2.979;1.447351;0;;
3;1.425007;0;;
3.001;1.424562;0;;
3.002;1.424489;0;;
3.025;1.401917;0;;
3.047;1.379681;0;;
3.07;1.35773;0;;
3.081;1.342895;0;;
3.082;1.342302;0;;
3.092;1.333216;0;;
3.094;1.33301;0;;
3.0992783;;;0.445374589718013;-0.0349931038490818
3.082;1.342302;0;;
3.092;1.333216;0;;
3.094;1.33301;0;;
3.113;1.313061;0;;
3.114;1.312848;0;;
3.137;1.290543;0;;
3.138;1.290143;0;;
3.158;1.268275;0;;
3.18;1.245873;0;;
3.181;1.245663;0;;
3.183;1.245626;0;;
3.203;1.223406;0;;
3.223;1.201279;0;;
3.225;1.201039;0;;
3.225;1.201019;0;;
3.248;1.178769;0;;
3.248;1.178616;0;;
3.271;1.15655;0;;
3.272;1.156309;0;;
3.272;1.156309;0;;
3.273;1.156309;0;;
3.273;1.156309;0;;
3.293;1.134492;0;;
3.294;1.1343;0;;
3.295;1.13424;0;;
3.295;1.134235;0;;
3.315;1.112134;0;;
3.316;1.111737;0;;
3.317;1.11159;0;;
3.318;1.11159;0;;
3.338;1.089448;0;;
3.339;1.089242;0;;
3.34;1.089165;0;;
3.36;1.066439;0;;
3.361;1.066439;0;;
3.381;1.045576;0;;
3.401084;;;-0.348675629735238;-0.101537328018456
3.404;1.022653;0;;
3.404;1.022573;0;;
3.405;1.022211;0;;
3.406;1.022159;0;;
3.407;1.022144;0;;
3.407;1.022144;0;;
3.425;1.000387;0;;
3.426;1.000135;0;;
3.447;0.9779786;0;;
3.448;0.9777576;0;;
3.45;0.9777282;0;;
3.451;0.9777232;0;;
3.452;0.9777204;0;;
3.472;0.9550584;0;;
3.473;0.9548616;0;;
3.474;0.9547979;0;;
3.474;0.9547676;0;;
3.504;0.9331836;0;;
3.516;0.9109287;0;;
3.517;0.910552;0;;
3.519;0.9104803;0;;
3.519;0.9104763;0;;
3.539;0.8876764;0;;
3.54;0.8874862;0;;
3.54;0.8874386;0;;
3.561;0.8659679;0;;
3.562;0.8659679;0;;
3.563;0.8659679;0;;
3.584;0.8435498;0;;
3.585;0.8433281;0;;
3.606;0.8218898;0;;
3.607;0.821606;0;;
3.608;0.8214308;0;;
3.628;0.7993175;0;;
3.63;0.7990465;0;;
3.63;0.7990465;0;;
3.63;0.7990465;0;;
3.652;0.7767833;0;;
3.653;0.77661;0;;
3.653;0.7766076;0;;
3.654;0.7765241;0;;
3.674;0.7542585;0;;
3.674;0.7542585;0;;
3.675;0.7542585;0;;
3.676;0.7542585;0;;
3.696;0.7322881;0;;
3.696;0.7321962;0;;
3.697;0.7320614;0;;
3.697;0.7320434;0;;
3.7028903;;;0.48525858028942;0.193985846757398
3.696;0.7322881;0;;
3.696;0.7321962;0;;
3.697;0.7320614;0;;
3.697;0.7320434;0;;
3.719;0.710072;0;;
3.72;0.7098181;0;;
3.72;0.7098181;0;;
3.74;0.6875761;0;;
3.741;0.6873009;0;;
3.741;0.6873009;0;;
3.742;0.6873009;0;;
3.743;0.6873009;0;;
3.762;0.6654178;0;;
3.764;0.6651337;0;;
3.784;0.6427766;0;;
3.785;0.6427766;0;;
3.786;0.6427766;0;;
3.787;0.6427766;0;;
3.807;0.6204589;0;;
3.808;0.6202381;0;;
3.808;0.6202003;0;;
3.809;0.6201827;0;;
3.809;0.6201797;0;;
3.81;0.6201779;0;;
3.83;0.5978894;0;;
3.831;0.5978894;0;;
3.853;0.5758721;0;;
3.853;0.5758721;0;;
3.854;0.5758721;0;;
3.855;0.5758721;0;;
3.855;0.5758721;0;;
3.875;0.5535218;0;;
3.876;0.5532949;0;;
3.877;0.5532585;0;;
