verticalCube3Timestamp;verticalCube3XPos;verticalCube3YPos;verticalCube3newCorr;verticalCube3smoothCorr
0;;;0;0
0.4231301;;;0;0
0.7299506;;;0;0
1.0312548;;;0;0
1.3330605;;;0;0
1.634365;;;0;0
1.9361715;;;0;0
2.2379774;;;0;0
2.3;2.444983;-1;;
2.31;2.444983;-1;;
2.321;2.395811;-1;;
2.322;2.394892;-1;;
2.323;2.394757;-1;;
2.324;2.394738;-1;;
2.345;2.374668;-1;;
2.346;2.374369;-1;;
2.347;2.373932;-1;;
2.368;2.338182;-1;;
2.369;2.338182;-1;;
2.37;2.338182;-1;;
2.371;2.338182;-1;;
2.392;2.302584;-1;;
2.393;2.302274;-1;;
2.394;2.302186;-1;;
2.395;2.289662;-1;;
2.396;2.28616;-1;;
2.413;2.266793;-1;;
2.413;2.266502;-1;;
2.414;2.266502;-1;;
2.415;2.266502;-1;;
2.415;2.266502;-1;;
2.434;2.2318;-1;;
2.435;2.231423;-1;;
2.436;2.231366;-1;;
2.457;2.196069;-1;;
2.458;2.195613;-1;;
2.459;2.195208;-1;;
2.479;2.159693;-1;;
2.479;2.159693;-1;;
2.48;2.159693;-1;;
2.48;2.159693;-1;;
2.5;2.124973;-1;;
2.5;2.124497;-1;;
2.501;2.124036;-1;;
2.503;2.123663;-1;;
2.522;2.088298;-1;;
2.5402849;;;-0.144400681780517;-0.0481335605935056
2.522;2.088298;-1;;
2.568;2.016783;-1;;
2.569;2.016289;-1;;
2.588;1.980838;-1;;
2.59;1.980112;-1;;
2.59;1.980026;-1;;
2.592;1.979936;-1;;
2.611;1.962649;-1;;
2.612;1.950365;-1;;
2.613;1.946193;-1;;
2.614;1.944416;-1;;
2.636;1.909394;-1;;
2.647;1.892649;-1;;
2.648;1.891653;-1;;
2.65;1.890893;-1;;
2.657;1.865466;-1;;
2.657;1.865153;-1;;
2.658;1.863786;-1;;
2.659;1.86359;-1;;
2.728;1.756481;-1;;
2.729;1.756214;-1;;
2.73;1.748891;-1;;
2.731;1.746972;-1;;
2.732;1.746133;-1;;
2.734;1.745486;-1;;
2.735;1.745486;-1;;
2.735;1.745486;-1;;
2.736;1.745486;-1;;
2.737;1.745486;-1;;
2.738;1.745486;-1;;
2.738;1.745486;-1;;
2.739;1.745486;-1;;
2.753;1.712266;-1;;
2.754;1.711848;-1;;
2.755;1.711726;-1;;
2.755;1.71171;-1;;
2.756;1.711685;-1;;
2.775;1.670143;-1;;
2.776;1.669738;-1;;
2.776;1.669677;-1;;
2.777;1.669585;-1;;
2.798;1.640342;-1;;
2.799;1.640342;-1;;
2.799;1.640342;-1;;
2.8;1.640342;-1;;
2.82;1.60508;-1;;
2.8420912;;;0.434851742464085;0.0968170202278559
2.864;1.533744;-1;;
2.865;1.533402;-1;;
2.866;1.533341;-1;;
2.867;1.533341;-1;;
2.888;1.497589;-1;;
2.889;1.497589;-1;;
2.889;1.497589;-1;;
2.89;1.497589;-1;;
2.891;1.497589;-1;;
2.911;1.462253;-1;;
2.911;1.461799;-1;;
2.913;1.461799;-1;;
2.934;1.420192;-1;;
2.935;1.41979;-1;;
2.936;1.419725;-1;;
2.936;1.419717;-1;;
2.937;1.419697;-1;;
2.963;1.390128;-1;;
2.964;1.390128;-1;;
2.965;1.390128;-1;;
2.966;1.390128;-1;;
2.977;1.352174;-1;;
2.978;1.351324;-1;;
2.978;1.351324;-1;;
2.979;1.351324;-1;;
3;1.319348;-1;;
3;1.319151;-1;;
3.001;1.319009;-1;;
3.002;1.318974;-1;;
3.021;1.283531;-1;;
3.022;1.283072;-1;;
3.023;1.283072;-1;;
3.023;1.283072;-1;;
3.043;1.247559;-1;;
3.044;1.247219;-1;;
3.045;1.247144;-1;;
3.046;1.247122;-1;;
3.066;1.21116;-1;;
3.067;1.21116;-1;;
3.067;1.21116;-1;;
3.068;1.21116;-1;;
3.089;1.167387;-1;;
3.09;1.167038;-1;;
3.11;1.140171;-1;;
3.111;1.1399;-1;;
3.112;1.139856;-1;;
3.112;1.139852;-1;;
3.132;1.104636;-1;;
3.133;1.104278;-1;;
3.134;1.104198;-1;;
3.135;1.104198;-1;;
3.135;1.104198;-1;;
3.1438969;;;0.370462676750564;0.220304579144711
3.132;1.104636;-1;;
3.133;1.104278;-1;;
3.134;1.104198;-1;;
3.135;1.104198;-1;;
3.135;1.104198;-1;;
3.154;1.086592;-1;;
3.155;1.070905;-1;;
3.156;1.068151;-1;;
3.157;1.067723;-1;;
3.177;1.049998;-1;;
3.178;1.036994;-1;;
3.178;1.034838;-1;;
3.179;1.032951;-1;;
3.199;0.9975829;-1;;
3.2;0.9971461;-1;;
3.201;0.9971461;-1;;
3.201;0.9971461;-1;;
3.221;0.9787959;-1;;
3.222;0.9786167;-1;;
3.222;0.9684099;-1;;
3.223;0.9612293;-1;;
3.243;0.9425169;-1;;
3.244;0.9226509;-1;;
3.244;0.9192529;-1;;
3.273;0.907775;-1;;
3.274;0.8935145;-1;;
3.275;0.8906419;-1;;
3.276;0.8902093;-1;;
3.277;0.8900357;-1;;
3.287;0.8611678;-1;;
3.333;0.7835331;-1;;
3.334;0.7829146;-1;;
3.355;0.7651626;-1;;
3.356;0.7531338;-1;;
3.378;0.7287045;-1;;
3.379;0.7167372;-1;;
3.4;0.6684474;-1;;
3.401;0.667662;-1;;
3.423;0.6397976;-1;;
3.424;0.6394346;-1;;
3.4452026;;;-0.209957670657451;0.198452249519066
3.445;0.6045492;-1;;
3.446;0.6045128;-1;;
3.467;0.5688559;-1;;
3.468;0.5682392;-1;;
3.49;0.5334815;-1;;
3.491;0.5329019;-1;;
3.511;0.4972835;-1;;
3.512;0.4966404;-1;;
3.645;0.2827846;-1;;
3.647;0.2824277;-1;;
3.647;0.2823978;-1;;
3.668;0.2444142;-1;;
3.674;0.2435856;-1;;
3.675;0.2435448;-1;;
3.676;0.2435245;-1;;
3.696;0.2102857;-1;;
3.697;0.2098717;-1;;
3.697;0.2098717;-1;;
3.698;0.2098717;-1;;
3.717;0.1676023;-1;;
3.717;0.1673663;-1;;
3.718;0.1670351;-1;;
3.718;0.1670351;-1;;
3.738;0.1392322;-1;;
3.739;0.1392322;-1;;
3.74;0.1392322;-1;;
3.741;0.1392322;-1;;
3.7465065;;;0.44295220399486;0.201152403362658
3.738;0.1392322;-1;;
3.739;0.1392322;-1;;
3.74;0.1392322;-1;;
3.741;0.1392322;-1;;
3.76;0.1033644;-1;;
3.76;0.1033644;-1;;
3.761;0.1033644;-1;;
3.762;0.1033644;-1;;
3.78;0.06808517;-1;;
3.781;0.06771322;-1;;
3.782;0.06762838;-1;;
3.782;0.06761378;-1;;
3.802;0.03224534;-1;;
3.803;0.03187616;-1;;
3.804;0.03182465;-1;;
3.824;0.01433873;-1;;
3.825;-0.0001879632;-1;;
3.826;-0.003178283;-1;;
3.847;-0.02144861;-1;;
3.847;-0.02808404;-1;;
3.848;-0.03541057;-1;;
3.849;-0.03921343;-1;;
3.85;-0.03984205;-1;;
3.868;-0.05744876;-1;;
3.87;-0.07949509;-1;;
3.872;-0.08358255;-1;;
3.892;-0.1110272;-1;;
3.893;-0.1113075;-1;;
3.894;-0.1113686;-1;;
3.894;-0.1113686;-1;;
3.895;-0.1113686;-1;;
3.896;-0.1113686;-1;;
3.915;-0.1469073;-1;;
3.915;-0.1469073;-1;;
3.916;-0.1469073;-1;;
3.945;-0.1818594;-1;;
3.946;-0.1822734;-1;;
3.947;-0.1823771;-1;;
3.948;-0.1824502;-1;;
3.949;-0.1824678;-1;;
3.958;-0.2117414;-1;;
3.959;-0.2218668;-1;;
3.98;-0.2356245;-1;;
3.981;-0.2481862;-1;;
4.002;-0.2862997;-1;;
4.003;-0.2870682;-1;;
4.004;-0.2871819;-1;;
4.005;-0.2871975;-1;;
4.024;-0.3289334;-1;;
4.025;-0.3297302;-1;;
4.026;-0.3299217;-1;;
4.027;-0.3300239;-1;;
4.0453056;;;0.49667563574798;0.24322338969513
4.047;-0.3565342;-1;;
4.047;-0.3565994;-1;;
4.048;-0.356874;-1;;
4.049;-0.356874;-1;;
4.068;-0.3918533;-1;;
4.069;-0.392516;-1;;
4.07;-0.3926699;-1;;
4.071;-0.3927423;-1;;
4.072;-0.3927539;-1;;
4.091;-0.4279321;-1;;
4.092;-0.4285374;-1;;
4.093;-0.4288066;-1;;
4.114;-0.4637218;-1;;
4.115;-0.4640372;-1;;
4.116;-0.464144;-1;;
4.116;-0.464144;-1;;
4.117;-0.464144;-1;;
4.136;-0.4987594;-1;;
4.137;-0.4994729;-1;;
4.138;-0.5000359;-1;;
4.159;-0.5351643;-1;;
4.16;-0.5354912;-1;;
4.16;-0.5355474;-1;;
4.161;-0.5355777;-1;;
4.18;-0.5777532;-1;;
4.181;-0.5789403;-1;;
4.183;-0.579842;-1;;
4.204;-0.6055082;-1;;
4.205;-0.6061659;-1;;
4.205;-0.6063995;-1;;
4.207;-0.6069505;-1;;
4.248;-0.6778396;-1;;
4.249;-0.6781588;-1;;
4.271;-0.7139238;-1;;
4.272;-0.7142565;-1;;
4.293;-0.7492034;-1;;
4.295;-0.7503107;-1;;
4.315;-0.7855359;-1;;
4.316;-0.7859095;-1;;
4.337;-0.8276556;-1;;
4.339;-0.8296815;-1;;
4.3471108;;;0.478343493149384;0.472657110964075
4.337;-0.8276556;-1;;
4.339;-0.8296815;-1;;
4.359;-0.8569293;-1;;
4.36;-0.8574591;-1;;
4.361;-0.8576074;-1;;
4.382;-0.891512;-1;;
4.384;-0.8929335;-1;;
4.405;-0.9281253;-1;;
4.407;-0.9288551;-1;;
4.427;-0.9639509;-1;;
4.429;-0.9648386;-1;;
4.449;-1.000017;-1;;
4.45;-1.000339;-1;;
4.47;-1.035127;-1;;
4.497;-1.080621;-1;;
4.518;-1.107427;-1;;
4.52;-1.107742;-1;;
4.54;-1.142582;-1;;
4.541;-1.143317;-1;;
4.561;-1.178613;-1;;
4.562;-1.178991;-1;;
4.583;-1.213967;-1;;
4.585;-1.215054;-1;;
4.613;-1.250286;-1;;
4.614;-1.250509;-1;;
4.627;-1.288455;-1;;
4.628;-1.289071;-1;;
4.6484155;;;-0.265035967883324;0.236661053671347
4.673;-1.357535;-1;;
4.674;-1.357864;-1;;
4.694;-1.39322;-1;;
4.696;-1.393604;-1;;
4.717;-1.428419;-1;;
4.718;-1.429074;-1;;
4.738;-1.464572;-1;;
4.808;-1.579939;-1;;
4.809;-1.580231;-1;;
4.829;-1.608145;-1;;
4.831;-1.608456;-1;;
4.852;-1.643289;-1;;
4.853;-1.64363;-1;;
4.874;-1.679204;-1;;
4.875;-1.679563;-1;;
4.897;-1.714693;-1;;
4.898;-1.715025;-1;;
4.918;-1.750546;-1;;
4.941;-1.786323;-1;;
4.942;-1.786706;-1;;
4.943;-1.786706;-1;;
4.963;-1.786706;-1;;
4.9637579;;;-0.446642012947704;-0.0777781625605479
