horizontalCube1Timestamp;horizontalCube1XPos;horizontalCube1YPos;horizontalCube1newCorr;horizontalCube1smoothCorr
0;;;0;0
0.369487;;;0;0
0.6748027;;;0;0
0.9761074;;;0;0
1.2779131;;;0;0
1.5797191;;;0;0
1.8815253;;;0;0
2.1833315;;;0;0
2.185;1;0.8278742;;
2.206;1;0.7743338;;
2.208;1;0.7732196;;
2.209;1;0.773117;;
2.237;1;0.7220069;;
2.239;1;0.7209203;;
2.251;1;0.6932232;;
2.252;1;0.6927783;;
2.273;1;0.617546;;
2.274;1;0.614462;;
2.295;1;0.5603722;;
2.295;1;0.5599808;;
2.314;1;0.5334225;;
2.316;1;0.5331192;;
2.317;1;0.5145747;;
2.318;1;0.5090716;;
2.337;1;0.4793369;;
2.339;1;0.4609303;;
2.341;1;0.4536321;;
2.36;1;0.4249147;;
2.361;1;0.4246475;;
2.362;1;0.4245643;;
2.363;1;0.4070554;;
2.382;1;0.3717524;;
2.384;1;0.3552659;;
2.408;1;0.3193559;;
2.41;1;0.318033;;
2.43;1;0.2383797;;
2.431;1;0.2370524;;
2.431;1;0.2367198;;
2.433;1;0.2364251;;
2.433;1;0.2364041;;
2.434;1;0.2363829;;
2.453;1;0.1838389;;
2.453;1;0.1838389;;
2.454;1;0.1838389;;
2.474;1;0.1313956;;
2.475;1;0.1308959;;
2.476;1;0.1307831;;
2.476;1;0.1307637;;
2.477;1;0.1307524;;
2.4846362;;;-0.11708280171973;-0.0390276005732434
2.474;1;0.1313956;;
2.475;1;0.1308959;;
2.476;1;0.1307831;;
2.476;1;0.1307637;;
2.477;1;0.1307524;;
2.498;1;0.07763831;;
2.499;1;0.07713782;;
2.5;1;0.07702237;;
2.52;1;0.01899663;;
2.523;1;0.01847687;;
2.524;1;0.01839599;;
2.545;1;-0.02831824;;
2.546;1;-0.02929099;;
2.547;1;-0.0295857;;
2.567;1;-0.05610126;;
2.578;1;-0.08252552;;
2.579;1;-0.08330328;;
2.581;1;-0.0836504;;
2.591;1;-0.1542115;;
2.592;1;-0.1568087;;
2.594;1;-0.157652;;
2.594;1;-0.1577045;;
2.614;1;-0.1909705;;
2.615;1;-0.1913129;;
2.616;1;-0.1913647;;
2.617;1;-0.1913779;;
2.619;1;-0.214413;;
2.636;1;-0.2445261;;
2.638;1;-0.2449091;;
2.639;1;-0.244937;;
2.658;1;-0.2975364;;
2.659;1;-0.2986311;;
2.659;1;-0.2988195;;
2.66;1;-0.2989327;;
2.661;1;-0.2989504;;
2.68;1;-0.3500604;;
2.681;1;-0.3508202;;
2.682;1;-0.3513977;;
2.703;1;-0.4059652;;
2.703;1;-0.4059652;;
2.704;1;-0.4059652;;
2.724;1;-0.4333139;;
2.725;1;-0.4333139;;
2.726;1;-0.4544462;;
2.727;1;-0.4585762;;
2.728;1;-0.4592576;;
2.746;1;-0.5127069;;
2.747;1;-0.5134476;;
2.748;1;-0.5134476;;
2.748;1;-0.5134476;;
2.768;1;-0.5670395;;
2.769;1;-0.5670395;;
2.769;1;-0.5670395;;
2.77;1;-0.5670395;;
2.7864422;;;-0.402017398773096;-0.173033400164276
2.791;1;-0.6191744;;
2.792;1;-0.6198055;;
2.792;1;-0.6198055;;
2.793;1;-0.6198055;;
2.814;1;-0.673355;;
2.814;1;-0.673355;;
2.814;1;-0.673355;;
2.815;1;-0.673355;;
2.834;1;-0.7273486;;
2.835;1;-0.7273486;;
2.836;1;-0.7273486;;
2.858;1;-0.7820807;;
2.859;1;-0.7827897;;
2.86;1;-0.783226;;
2.86;1;-0.7833009;;
2.88;1;-0.8080755;;
2.888;1;-0.8083783;;
2.889;1;-0.8314769;;
2.89;1;-0.834612;;
2.891;1;-0.8352569;;
2.903;1;-0.9049082;;
2.904;1;-0.9059229;;
2.904;1;-0.9059355;;
2.905;1;-0.9063281;;
2.925;1;-0.9415326;;
2.926;1;-0.9419724;;
2.927;1;-0.9419724;;
2.927;1;-0.9419724;;
2.947;1;-0.9966084;;
2.948;1;-0.9971651;;
2.949;1;-0.9972537;;
2.95;1;-0.9972892;;
2.969;1;-1.048847;;
2.97;1;-1.048847;;
2.971;1;-1.048847;;
2.971;1;-1.048847;;
2.991;1;-1.10415;;
2.992;1;-1.10415;;
