Gameobject;Timestamp;rx;ry;w;corrWindow;corrFreq;corrMethod;eye
horizontalCube1;0;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;0;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;0;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;0.3694868;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;0.3694868;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;0.3694868;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;0.671293;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;0.671293;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;0.671293;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;0.9730987;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;0.9730987;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;0.9730987;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;1.2744037;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;1.2744037;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;1.2744037;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;1.5757081;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;1.5757081;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;1.5757081;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;1.8780159;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;1.8780159;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;1.8780159;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;2.1793203;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube2;2.1793203;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube3;2.1793203;0;0;300;900;0.3;Pearson;BothEyes
horizontalCube1;2.4811265;0;0.863613367682067;300;900;0.3;Pearson;BothEyes
horizontalCube2;2.4811265;0;0.863730456162644;300;900;0.3;Pearson;BothEyes
horizontalCube3;2.4811265;0;0.863730511992294;300;900;0.3;Pearson;BothEyes
horizontalCube1;2.7824312;0;0.0746197247612087;300;900;0.3;Pearson;BothEyes
horizontalCube2;2.7824312;0;0.0740725263610728;300;900;0.3;Pearson;BothEyes
horizontalCube3;2.7824312;0;0.0740722792116182;300;900;0.3;Pearson;BothEyes
horizontalCube1;3.0837362;0;-0.75638244805463;300;900;0.3;Pearson;BothEyes
horizontalCube2;3.0837362;0;-0.758240341307529;300;900;0.3;Pearson;BothEyes
horizontalCube3;3.0837362;0;-0.758240409174246;300;900;0.3;Pearson;BothEyes
horizontalCube1;3.3855421;0;0.929228101624774;300;900;0.3;Pearson;BothEyes
horizontalCube2;3.3855421;0;0.92937392113257;300;900;0.3;Pearson;BothEyes
horizontalCube3;3.3855421;0;0.929373951900653;300;900;0.3;Pearson;BothEyes
horizontalCube1;3.6818338;0;-0.349118280235171;300;900;0.3;Pearson;BothEyes
horizontalCube2;3.6818338;0;-0.345003945574423;300;900;0.3;Pearson;BothEyes
horizontalCube3;3.6818338;0;-0.34500403383246;300;900;0.3;Pearson;BothEyes
horizontalCube1;3.9946696;0;0.995637180942805;300;900;0.3;Pearson;BothEyes
horizontalCube2;3.9946696;0;-0.760286946994355;300;900;0.3;Pearson;BothEyes
horizontalCube3;3.9946696;0;0.994983929116728;300;900;0.3;Pearson;BothEyes
horizontalCube1;4.290459;0;0.836577154122251;300;900;0.3;Pearson;BothEyes
horizontalCube2;4.290459;0;-0.835435134620585;300;900;0.3;Pearson;BothEyes
horizontalCube3;4.290459;0;0.835435025042558;300;900;0.3;Pearson;BothEyes
horizontalCube1;4.5922653;0;0.581090622116191;300;900;0.3;Pearson;BothEyes
horizontalCube2;4.5922653;0;-0.626134886595807;300;900;0.3;Pearson;BothEyes
horizontalCube3;4.5922653;0;0.626134654889281;300;900;0.3;Pearson;BothEyes
horizontalCube1;4.89357;0;-0.0532447052429321;300;900;0.3;Pearson;BothEyes
horizontalCube2;4.89357;0;-0.0530986679188856;300;900;0.3;Pearson;BothEyes
horizontalCube3;4.89357;0;0.0530986349845277;300;900;0.3;Pearson;BothEyes
horizontalCube1;5.1953844;0;-0.626783667616141;300;900;0.3;Pearson;BothEyes
horizontalCube2;5.1953844;0;-0.626347348793134;300;900;0.3;Pearson;BothEyes
horizontalCube3;5.1953844;0;0.626347277183031;300;900;0.3;Pearson;BothEyes
horizontalCube1;5.4971906;0;0.993206377417281;300;900;0.3;Pearson;BothEyes
horizontalCube2;5.4971906;0;0.993261439273653;300;900;0.3;Pearson;BothEyes
horizontalCube3;5.4971906;0;-0.993256781714935;300;900;0.3;Pearson;BothEyes
horizontalCube1;5.7994978;0;0.97769257097335;300;900;0.3;Pearson;BothEyes
horizontalCube2;5.7994978;0;0.977304323434543;300;900;0.3;Pearson;BothEyes
horizontalCube3;5.7994978;0;-0.363812044167605;300;900;0.3;Pearson;BothEyes
horizontalCube1;6.0997995;0;0.976140412147568;300;900;0.3;Pearson;BothEyes
horizontalCube2;6.0997995;0;0.975514920669611;300;900;0.3;Pearson;BothEyes
horizontalCube3;6.0997995;0;0.975514976283598;300;900;0.3;Pearson;BothEyes
horizontalCube1;6.4011044;0;0.993874943716472;300;900;0.3;Pearson;BothEyes
horizontalCube2;6.4011044;0;0.728287220455475;300;900;0.3;Pearson;BothEyes
horizontalCube3;6.4011044;0;0.993421643752503;300;900;0.3;Pearson;BothEyes
horizontalCube1;6.7029109;0;0.99520328554583;300;900;0.3;Pearson;BothEyes
horizontalCube2;6.7029109;0;-0.994477753719325;300;900;0.3;Pearson;BothEyes
