horizontalCube3Timestamp;horizontalCube3XPos;horizontalCube3YPos;horizontalCube3newCorr;horizontalCube3smoothCorr
0;;;0;0
0.369487;;;0;0
0.6748027;;;0;0
0.9761074;;;0;0
1.2779131;;;0;0
1.5797191;;;0;0
1.8815253;;;0;0
2.1833315;;;0;0
2.185;2;1.680992;;
2.206;2;1.636351;;
2.208;2;1.635444;;
2.209;2;1.63536;;
2.237;2;1.59277;;
2.239;2;1.591864;;
2.251;2;1.568783;;
2.252;2;1.568412;;
2.273;2;1.505719;;
2.274;2;1.503149;;
2.295;2;1.458074;;
2.295;2;1.457748;;
2.314;2;1.435616;;
2.316;2;1.435363;;
2.317;2;1.419909;;
2.318;2;1.415324;;
2.337;2;1.390545;;
2.339;2;1.375206;;
2.341;2;1.369124;;
2.36;2;1.345193;;
2.361;2;1.34497;;
2.362;2;1.344901;;
2.363;2;1.33031;;
2.382;2;1.300891;;
2.384;2;1.287152;;
2.408;2;1.257227;;
2.41;2;1.256125;;
2.43;2;1.189747;;
2.431;2;1.188641;;
2.431;2;1.188364;;
2.433;2;1.188118;;
2.433;2;1.188101;;
2.434;2;1.188083;;
2.453;2;1.144296;;
2.453;2;1.144296;;
2.454;2;1.144296;;
2.474;2;1.100594;;
2.475;2;1.100177;;
2.476;2;1.100083;;
2.477;2;1.100062;;
2.477;2;1.100059;;
2.4846362;;;-0.117081148752994;-0.0390270495843314
2.474;2;1.100594;;
2.475;2;1.100177;;
2.476;2;1.100083;;
2.477;2;1.100062;;
2.477;2;1.100059;;
2.498;2;1.055796;;
2.499;2;1.055379;;
2.5;2;1.055283;;
2.52;2;1.006928;;
2.523;2;1.006495;;
2.524;2;1.006427;;
2.545;2;0.9674989;;
2.546;2;0.9666883;;
2.547;2;0.9664427;;
2.568;2;0.9443336;;
2.578;2;0.9224232;;
2.579;2;0.9217131;;
2.581;2;0.9213961;;
2.591;2;0.8625882;;
2.592;2;0.8604236;;
2.594;2;0.8597208;;
2.594;2;0.8596771;;
2.614;2;0.8319554;;
2.615;2;0.83167;;
2.616;2;0.8316269;;
2.617;2;0.8316159;;
2.619;2;0.81242;;
2.636;2;0.7873257;;
2.638;2;0.7870065;;
2.639;2;0.7869832;;
2.658;2;0.7431505;;
2.659;2;0.7422382;;
2.659;2;0.7420812;;
2.66;2;0.7419868;;
2.661;2;0.7419721;;
2.68;2;0.6993805;;
2.681;2;0.6987472;;
2.682;2;0.698266;;
2.703;2;0.6527931;;
2.703;2;0.6527931;;
2.704;2;0.6527931;;
2.724;2;0.6300025;;
2.725;2;0.6300025;;
2.726;2;0.6123922;;
2.727;2;0.6089506;;
2.728;2;0.6083827;;
2.746;2;0.5638416;;
2.747;2;0.5632244;;
2.748;2;0.5632244;;
2.748;2;0.5632244;;
2.768;2;0.5185645;;
2.769;2;0.5185645;;
2.769;2;0.5185645;;
2.77;2;0.5185645;;
2.7864422;;;-0.402012175129397;-0.173031107960797
2.791;2;0.4751187;;
2.792;2;0.4745928;;
2.792;2;0.4745928;;
2.793;2;0.4745928;;
2.814;2;0.4299682;;
2.814;2;0.4299682;;
2.814;2;0.4299682;;
2.815;2;0.4299682;;
2.834;2;0.3849736;;
2.835;2;0.3849736;;
2.836;2;0.3849736;;
2.858;2;0.3393635;;
2.859;2;0.3387727;;
2.86;2;0.338409;;
2.86;2;0.3383466;;
2.88;2;0.3177012;;
2.888;2;0.3174488;;
2.889;2;0.2982;;
2.89;2;0.2955874;;
2.891;2;0.2950499;;
2.903;2;0.2370072;;
2.904;2;0.2361616;;
2.904;2;0.2361511;;
2.905;2;0.235824;;
2.925;2;0.2064869;;
2.926;2;0.2061203;;
2.927;2;0.2061203;;
2.927;2;0.2061203;;
2.947;2;0.1605904;;
2.948;2;0.1601264;;
2.949;2;0.1600526;;
2.95;2;0.160023;;
2.969;2;0.117058;;
2.97;2;0.117058;;
2.971;2;0.117058;;
2.971;2;0.117058;;
2.991;2;0.07097197;;
2.992;2;0.07097197;;
2.992;2;0.07097197;;
2.993;2;0.07097197;;
3.012;2;0.02832033;;
3.013;2;0.02776629;;
3.015;2;0.02776629;;
3.015;2;0.02776629;;
3.036;2;0.003517877;;
3.036;2;0.003346143;;
