verticalCube2Timestamp;verticalCube2XPos;verticalCube2YPos;verticalCube2newCorr;verticalCube2smoothCorr
0;;;0;0
0.4231301;;;0;0
0.7299506;;;0;0
1.0312548;;;0;0
1.3330605;;;0;0
1.634365;;;0;0
1.9361715;;;0;0
2.2379774;;;0;0
2.3;0.6667709;-3;;
2.31;0.6667709;-3;;
2.321;0.5930119;-3;;
2.322;0.5916343;-3;;
2.323;0.5914316;-3;;
2.324;0.5914039;-3;;
2.345;0.5612983;-3;;
2.346;0.5608497;-3;;
2.347;0.5601947;-3;;
2.368;0.5065697;-3;;
2.369;0.5065697;-3;;
2.37;0.5065697;-3;;
2.371;0.5065697;-3;;
2.392;0.4531726;-3;;
2.393;0.4527065;-3;;
2.394;0.4525753;-3;;
2.395;0.4337891;-3;;
2.396;0.4285363;-3;;
2.413;0.3994851;-3;;
2.413;0.3990493;-3;;
2.414;0.3990493;-3;;
2.415;0.3990493;-3;;
2.415;0.3990493;-3;;
2.434;0.3469967;-3;;
2.435;0.346431;-3;;
2.436;0.346346;-3;;
2.457;0.2933997;-3;;
2.458;0.2927162;-3;;
2.459;0.2921089;-3;;
2.479;0.2388353;-3;;
2.479;0.2388353;-3;;
2.48;0.2388353;-3;;
2.48;0.2388353;-3;;
2.5;0.1867557;-3;;
2.5;0.1860422;-3;;
2.501;0.1853502;-3;;
2.503;0.1847902;-3;;
2.522;0.1317435;-3;;
2.5402849;;;-0.144400652893375;-0.0481335509644584
2.522;0.1317435;-3;;
2.568;0.02447122;-3;;
2.569;0.02372996;-3;;
2.588;-0.02944696;-3;;
2.59;-0.03053513;-3;;
2.59;-0.03066462;-3;;
2.592;-0.03079948;-3;;
2.611;-0.05673058;-3;;
2.612;-0.07515635;-3;;
2.613;-0.08141465;-3;;
2.614;-0.08407938;-3;;
2.636;-0.1366126;-3;;
2.647;-0.1617298;-3;;
2.648;-0.1632242;-3;;
2.65;-0.1643645;-3;;
2.657;-0.2025048;-3;;
2.657;-0.2029747;-3;;
2.658;-0.2050243;-3;;
2.659;-0.2053182;-3;;
2.728;-0.3659822;-3;;
2.729;-0.3663828;-3;;
2.73;-0.3773667;-3;;
2.731;-0.3802459;-3;;
2.732;-0.3815036;-3;;
2.734;-0.3824748;-3;;
2.735;-0.3824748;-3;;
2.735;-0.3824748;-3;;
2.736;-0.3824748;-3;;
2.737;-0.3824748;-3;;
2.738;-0.3824748;-3;;
2.738;-0.3824748;-3;;
2.739;-0.3824748;-3;;
2.753;-0.432305;-3;;
2.754;-0.4329312;-3;;
2.755;-0.4331151;-3;;
2.755;-0.433138;-3;;
2.756;-0.4331755;-3;;
2.775;-0.4954898;-3;;
2.776;-0.4960975;-3;;
2.776;-0.4961886;-3;;
2.777;-0.4963268;-3;;
2.798;-0.5401902;-3;;
2.799;-0.5401902;-3;;
2.799;-0.5401902;-3;;
2.8;-0.5401902;-3;;
2.82;-0.5930842;-3;;
2.8420912;;;0.434851763688852;0.0968170369318255
2.864;-0.7000877;-3;;
2.865;-0.7006007;-3;;
2.866;-0.7006924;-3;;
2.867;-0.7006924;-3;;
2.888;-0.7543204;-3;;
2.889;-0.7543204;-3;;
2.889;-0.7543204;-3;;
2.89;-0.7543204;-3;;
2.891;-0.7543204;-3;;
2.911;-0.8073249;-3;;
2.911;-0.8080061;-3;;
2.913;-0.8080061;-3;;
2.934;-0.8704162;-3;;
2.935;-0.8710193;-3;;
2.936;-0.8711168;-3;;
2.936;-0.8711279;-3;;
2.937;-0.871158;-3;;
2.963;-0.9155124;-3;;
2.964;-0.9155124;-3;;
2.965;-0.9155124;-3;;
2.966;-0.9155124;-3;;
2.977;-0.9724426;-3;;
2.978;-0.9737173;-3;;
2.978;-0.9737173;-3;;
2.979;-0.9737173;-3;;
3;-1.021681;-3;;
3;-1.021978;-3;;
3.001;-1.022191;-3;;
3.002;-1.022243;-3;;
3.021;-1.075407;-3;;
3.022;-1.076096;-3;;
3.023;-1.076096;-3;;
3.023;-1.076096;-3;;
3.043;-1.129365;-3;;
3.044;-1.129875;-3;;
3.045;-1.129988;-3;;
3.046;-1.13002;-3;;
3.066;-1.183964;-3;;
3.067;-1.183964;-3;;
3.067;-1.183964;-3;;
3.068;-1.183964;-3;;
3.089;-1.249624;-3;;
3.09;-1.250146;-3;;
3.11;-1.290447;-3;;
3.111;-1.290854;-3;;
3.112;-1.290921;-3;;
3.112;-1.290927;-3;;
3.132;-1.34375;-3;;
3.133;-1.344287;-3;;
3.134;-1.344408;-3;;
3.135;-1.344408;-3;;
3.135;-1.344408;-3;;
3.1438969;;;0.37046268813772;0.220304599644399
3.132;-1.34375;-3;;
3.133;-1.344287;-3;;
3.134;-1.344408;-3;;
3.135;-1.344408;-3;;
3.135;-1.344408;-3;;
3.154;-1.370816;-3;;
3.155;-1.394346;-3;;
3.156;-1.398478;-3;;
3.157;-1.399119;-3;;
3.177;-1.425707;-3;;
3.178;-1.445213;-3;;
3.178;-1.448447;-3;;
3.179;-1.451278;-3;;
3.199;-1.50433;-3;;
3.2;-1.504985;-3;;
3.201;-1.504985;-3;;
3.201;-1.504985;-3;;
3.221;-1.53251;-3;;
3.222;-1.532779;-3;;
3.222;-1.548089;-3;;
3.223;-1.55886;-3;;
3.243;-1.586928;-3;;
3.244;-1.616727;-3;;
3.244;-1.621824;-3;;
3.273;-1.639041;-3;;
3.274;-1.660432;-3;;
3.275;-1.664741;-3;;
3.276;-1.66539;-3;;
3.277;-1.66565;-3;;
3.287;-1.708952;-3;;
3.333;-1.825404;-3;;
3.334;-1.826332;-3;;
3.355;-1.85296;-3;;
3.356;-1.871003;-3;;
3.378;-1.907647;-3;;
3.379;-1.925598;-3;;
3.4;-1.998033;-3;;
3.401;-1.999211;-3;;
3.423;-2.041008;-3;;
3.424;-2.041552;-3;;
3.4452026;;;-0.209957810708675;0.198452213705965
3.445;-2.09388;-3;;
3.446;-2.093935;-3;;
3.467;-2.14742;-3;;
3.468;-2.148345;-3;;
3.49;-2.200482;-3;;
3.491;-2.201351;-3;;
3.511;-2.254779;-3;;
3.512;-2.255744;-3;;
3.645;-2.576527;-3;;
3.647;-2.577062;-3;;
3.647;-2.577107;-3;;
3.668;-2.634082;-3;;
3.674;-2.635325;-3;;
3.675;-2.635386;-3;;
3.676;-2.635417;-3;;
3.696;-2.685275;-3;;
3.697;-2.685896;-3;;
3.697;-2.685896;-3;;
3.698;-2.685896;-3;;
3.717;-2.7493;-3;;
3.717;-2.749654;-3;;
3.718;-2.750151;-3;;
3.718;-2.750151;-3;;
3.738;-2.791855;-3;;
3.739;-2.791855;-3;;
3.74;-2.791855;-3;;
3.741;-2.791855;-3;;
3.7465065;;;0.442952177626973;0.201152351685339
3.738;-2.791855;-3;;
3.739;-2.791855;-3;;
3.74;-2.791855;-3;;
3.741;-2.791855;-3;;
3.76;-2.845657;-3;;
3.76;-2.845657;-3;;
3.761;-2.845657;-3;;
3.762;-2.845657;-3;;
3.78;-2.898576;-3;;
3.781;-2.899134;-3;;
3.782;-2.899261;-3;;
3.782;-2.899283;-3;;
3.802;-2.952336;-3;;
3.803;-2.952889;-3;;
3.804;-2.952967;-3;;
3.824;-2.979196;-3;;
3.825;-3.000986;-3;;
3.826;-3.005471;-3;;
3.847;-3.000129;-3;;
3.847;-2.990365;-3;;
3.848;-2.979584;-3;;
3.849;-2.973988;-3;;
3.85;-2.973063;-3;;
3.868;-2.946661;-3;;
3.87;-2.913592;-3;;
3.872;-2.90746;-3;;
3.892;-2.866293;-3;;
3.893;-2.865873;-3;;
3.894;-2.865781;-3;;
3.894;-2.865781;-3;;
3.895;-2.865781;-3;;
3.896;-2.865781;-3;;
3.915;-2.812473;-3;;
3.915;-2.812473;-3;;
3.916;-2.812473;-3;;
3.945;-2.760045;-3;;
3.946;-2.759424;-3;;
3.947;-2.759269;-3;;
3.948;-2.759159;-3;;
3.949;-2.759132;-3;;
3.958;-2.715222;-3;;
3.959;-2.700034;-3;;
3.98;-2.679397;-3;;
3.981;-2.660555;-3;;
4.002;-2.603384;-3;;
4.003;-2.602232;-3;;
4.004;-2.602061;-3;;
4.005;-2.602038;-3;;
4.024;-2.539434;-3;;
4.025;-2.538239;-3;;
4.026;-2.537951;-3;;
4.027;-2.537798;-3;;
4.0453056;;;-0.379988031650961;-0.0489978882442212
4.047;-2.498033;-3;;
4.047;-2.497935;-3;;
4.048;-2.497523;-3;;
4.049;-2.497523;-3;;
4.068;-2.445054;-3;;
4.069;-2.44406;-3;;
4.07;-2.443829;-3;;
4.071;-2.443721;-3;;
4.072;-2.443703;-3;;
4.091;-2.390936;-3;;
4.092;-2.390028;-3;;
4.093;-2.389624;-3;;
4.114;-2.337251;-3;;
4.115;-2.336778;-3;;
4.116;-2.336618;-3;;
4.116;-2.336618;-3;;
4.117;-2.336618;-3;;
4.136;-2.284695;-3;;
4.137;-2.283625;-3;;
4.138;-2.28278;-3;;
4.159;-2.230088;-3;;
4.16;-2.229597;-3;;
4.16;-2.229513;-3;;
4.161;-2.229467;-3;;
4.18;-2.166204;-3;;
4.181;-2.164423;-3;;
4.183;-2.163071;-3;;
4.204;-2.124572;-3;;
4.205;-2.123585;-3;;
4.205;-2.123235;-3;;
4.207;-2.122408;-3;;
4.248;-2.016075;-3;;
4.249;-2.015596;-3;;
4.271;-1.961949;-3;;
4.272;-1.96145;-3;;
4.293;-1.909029;-3;;
4.295;-1.907368;-3;;
4.315;-1.85453;-3;;
4.316;-1.85397;-3;;
4.337;-1.791351;-3;;
4.339;-1.788312;-3;;
4.3471108;;;-0.478343478265139;-0.138459777429709
4.337;-1.791351;-3;;
4.339;-1.788312;-3;;
4.359;-1.74744;-3;;
4.36;-1.746645;-3;;
4.361;-1.746423;-3;;
4.382;-1.695566;-3;;
4.384;-1.693434;-3;;
4.405;-1.640646;-3;;
4.407;-1.639551;-3;;
4.427;-1.586907;-3;;
4.429;-1.585576;-3;;
4.449;-1.532808;-3;;
4.45;-1.532325;-3;;
4.47;-1.480143;-3;;
4.497;-1.411903;-3;;
4.518;-1.371694;-3;;
4.52;-1.371221;-3;;
4.54;-1.318961;-3;;
4.541;-1.317858;-3;;
4.561;-1.264914;-3;;
4.562;-1.264347;-3;;
4.583;-1.211883;-3;;
4.585;-1.210252;-3;;
4.613;-1.157404;-3;;
4.614;-1.15707;-3;;
4.627;-1.100151;-3;;
4.628;-1.099227;-3;;
4.6484155;;;0.265035880720452;-0.197765209731883
4.673;-0.9965308;-3;;
4.674;-0.9960374;-3;;
4.694;-0.9430029;-3;;
4.696;-0.9424279;-3;;
4.717;-0.8902044;-3;;
4.718;-0.8892225;-3;;
4.738;-0.8359749;-3;;
4.808;-0.6629258;-3;;
4.809;-0.6624875;-3;;
4.829;-0.6206168;-3;;
4.831;-0.6201501;-3;;
4.852;-0.5679003;-3;;
4.853;-0.5673884;-3;;
4.874;-0.5140272;-3;;
