horizontalCube3Timestamp;horizontalCube3XPos;horizontalCube3YPos;horizontalCube3newCorr;horizontalCube3smoothCorr
0;;;0;0
0.3694868;;;0;0
0.671293;;;0;0
0.9730987;;;0;0
1.2744037;;;0;0
1.5757081;;;0;0
1.8780159;;;0;0
2.161;-1;2.589192;;
2.1793203;;;0;0
2.181;-1;2.553211;;
2.202;-1;2.517641;;
2.203;-1;2.517296;;
2.205;-1;2.51723;;
2.225;-1;2.482116;;
2.253;-1;2.446393;;
2.426;-1;2.177993;;
2.472;-1;2.088541;;
2.4811265;;;0.431865255996147;0.143955085332049
2.472;-1;2.088541;;
2.494;-1;2.053078;;
2.495;-1;2.053078;;
2.496;-1;2.053078;;
2.516;-1;2.016746;;
2.517;-1;2.016746;;
2.539;-1;1.981255;;
2.54;-1;1.981255;;
2.561;-1;1.945016;;
2.562;-1;1.945016;;
2.582;-1;1.927891;;
2.584;-1;1.927891;;
2.607;-1;1.874324;;
2.616;-1;1.874324;;
2.617;-1;1.85614;;
2.63;-1;1.836668;;
2.652;-1;1.802792;;
2.653;-1;1.802792;;
2.676;-1;1.766763;;
2.698;-1;1.730724;;
2.719;-1;1.695655;;
2.721;-1;1.695655;;
2.74;-1;1.677945;;
2.741;-1;1.677756;;
2.742;-1;1.67772;;
2.762;-1;1.624917;;
2.763;-1;1.624378;;
2.764;-1;1.624259;;
2.7824312;;;0.0370361396058091;0.156300465200652
2.784;-1;1.587859;;
2.785;-1;1.587859;;
2.806;-1;1.552493;;
2.807;-1;1.552493;;
2.808;-1;1.552493;;
2.809;-1;1.552493;;
2.831;-1;1.516882;;
2.832;-1;1.516473;;
2.832;-1;1.516473;;
2.833;-1;1.516473;;
2.833;-1;1.516473;;
2.853;-1;1.480694;;
2.876;-1;1.44533;;
2.876;-1;1.44533;;
2.877;-1;1.44533;;
2.898;-1;1.427796;;
2.898;-1;1.427658;;
2.9;-1;1.427587;;
2.901;-1;1.409149;;
2.941;-1;1.338437;;
2.949;-1;1.338009;;
2.95;-1;1.337998;;
2.964;-1;1.301449;;
2.965;-1;1.300778;;
2.965;-1;1.300778;;
2.986;-1;1.266873;;
2.987;-1;1.266575;;
2.988;-1;1.26649;;
3.008;-1;1.231017;;
3.008;-1;1.230778;;
3.009;-1;1.230602;;
3.031;-1;1.195303;;
3.032;-1;1.194991;;
3.033;-1;1.194898;;
3.034;-1;1.194898;;
3.054;-1;1.177149;;
3.055;-1;1.177149;;
3.055;-1;1.17086;;
3.057;-1;1.16069;;
3.077;-1;1.124169;;
3.078;-1;1.123804;;
3.0837362;;;-0.379120204587123;0.0299270636716111
3.077;-1;1.124169;;
3.078;-1;1.123804;;
3.099;-1;1.088513;;
3.099;-1;1.088471;;
3.1;-1;1.088158;;
3.121;-1;1.052351;;
3.122;-1;1.052005;;
3.123;-1;1.05195;;
3.123;-1;1.051926;;
3.143;-1;1.016412;;
3.144;-1;1.016412;;
3.144;-1;1.016412;;
3.164;-1;0.9809564;;
3.165;-1;0.9805925;;
3.166;-1;0.9805366;;
3.166;-1;0.9805277;;
3.167;-1;0.9805186;;
3.186;-1;0.9451942;;
3.187;-1;0.9447345;;
3.188;-1;0.9447345;;
3.208;-1;0.9274631;;
3.209;-1;0.9272999;;
3.21;-1;0.92725;;
3.211;-1;0.92725;;
3.23;-1;0.8742487;;
3.231;-1;0.8737012;;
3.232;-1;0.8735797;;
3.232;-1;0.8735588;;
3.253;-1;0.8375924;;
3.254;-1;0.8372522;;
3.258;-1;0.8372028;;
3.259;-1;0.8371922;;
3.277;-1;0.8009915;;
3.278;-1;0.8005879;;
3.279;-1;0.8005073;;
3.28;-1;0.8004938;;
3.28;-1;0.8004936;;
3.3;-1;0.7668236;;
3.301;-1;0.7665322;;
3.302;-1;0.7664426;;
3.323;-1;0.7307964;;
3.324;-1;0.7304503;;
3.325;-1;0.7303953;;
3.325;-1;0.7303878;;
3.326;-1;0.7303734;;
3.345;-1;0.6945679;;
3.345;-1;0.6945679;;
3.346;-1;0.6945679;;
3.366;-1;0.6774077;;
3.367;-1;0.6772308;;
3.368;-1;0.6772041;;
3.368;-1;0.6771996;;
3.3855421;;;0.464686975950327;0.040867636989671
3.389;-1;0.6234435;;
3.39;-1;0.6234435;;
3.391;-1;0.6234435;;
3.392;-1;0.6234435;;
3.411;-1;0.5880903;;
3.412;-1;0.5877357;;
3.413;-1;0.5876558;;
3.413;-1;0.587642;;
3.433;-1;0.5522275;;
3.433;-1;0.5519483;;
3.434;-1;0.5518066;;
3.435;-1;0.551787;;
3.455;-1;0.5164458;;
3.456;-1;0.5160928;;
3.477;-1;0.4808255;;
3.478;-1;0.4804871;;
3.498;-1;0.444682;;
3.499;-1;0.4443185;;
3.5;-1;0.4442353;;
3.5;-1;0.4442353;;
3.52;-1;0.4265633;;
3.521;-1;0.4265633;;
3.522;-1;0.4265633;;
3.522;-1;0.4265633;;
3.542;-1;0.3818705;;
3.543;-1;0.3746564;;
3.565;-1;0.3377143;;
3.574;-1;0.3373207;;
3.575;-1;0.3373093;;
3.587;-1;0.3004471;;
3.588;-1;0.29922;;
3.589;-1;0.2989358;;
3.609;-1;0.2661243;;
3.61;-1;0.2657823;;
3.631;-1;0.2304099;;
3.632;-1;0.2300828;;
3.633;-1;0.2299965;;
3.634;-1;0.2299965;;
3.654;-1;0.2132604;;
3.659;-1;0.197959;;
3.661;-1;0.1945599;;
3.662;-1;0.1942222;;
3.678;-1;0.1745749;;
3.681;-1;0.1723431;;
3.6818338;;;-0.17250201691623;-0.0289784151843421
3.7;-1;0.1164062;;
3.701;-1;0.1158059;;
3.702;-1;0.1157085;;
3.703;-1;0.1156826;;
3.724;-1;0.08738246;;
3.725;-1;0.08693925;;
3.726;-1;0.08670501;;
3.726;-1;0.08670501;;
3.727;-1;0.08670501;;
3.748;-1;0.05185005;;
3.749;-1;0.05153299;;
3.749;-1;0.05147952;;
3.77;-1;0.01631741;;
3.772;-1;0.01594424;;
3.773;-1;0.01591338;;
3.774;-1;0.01590619;;
3.793;-1;-0.01976324;;
3.793;-1;-0.02004904;;
3.794;-1;-0.02023679;;
3.795;-1;-0.02023679;;
3.795;-1;-0.02023679;;
3.815;-1;-0.05565517;;
3.816;-1;-0.0559609;;
3.817;-1;-0.05603549;;
3.837;-1;-0.07366006;;
3.839;-1;-0.08924592;;
3.839;-1;-0.09185126;;
3.84;-1;-0.09185126;;
3.841;-1;-0.09185126;;
3.86;-1;-0.1269873;;
3.861;-1;-0.1269873;;
3.861;-1;-0.1269873;;
3.881;-1;-0.1622495;;
3.882;-1;-0.1627996;;
3.89;-1;-0.179875;;
3.891;-1;-0.1805281;;
3.903;-1;-0.2017201;;
3.904;-1;-0.2020796;;
3.905;-1;-0.2021427;;
3.906;-1;-0.2021525;;
3.927;-1;-0.2342786;;
3.927;-1;-0.2344681;;
3.928;-1;-0.2346669;;
3.929;-1;-0.2346669;;
3.949;-1;-0.269383;;
3.949;-1;-0.2694593;;
3.95;-1;-0.2702739;;
3.951;-1;-0.2702739;;
3.951;-1;-0.2702739;;
3.971;-1;-0.3058445;;
3.972;-1;-0.3061538;;
3.973;-1;-0.3062305;;
3.993;-1;-0.3233953;;
3.9946696;;;0.497491964558364;0.263225641197487
3.993;-1;-0.3233953;;
3.994;-1;-0.3390876;;
3.995;-1;-0.3401277;;
3.996;-1;-0.3404012;;
4.015;-1;-0.3840875;;
4.016;-1;-0.3845468;;
4.016;-1;-0.3846242;;
4.017;-1;-0.3846566;;
4.037;-1;-0.4129088;;
4.038;-1;-0.4131934;;
4.039;-1;-0.413249;;
4.04;-1;-0.4132582;;
4.06;-1;-0.4482092;;
4.06;-1;-0.4485687;;
4.062;-1;-0.4490212;;
4.062;-1;-0.4490412;;
4.063;-1;-0.4490772;;
4.082;-1;-0.4842707;;
4.083;-1;-0.4846126;;
4.083;-1;-0.4846627;;
4.103;-1;-0.5203441;;
4.104;-1;-0.5206711;;
4.104;-1;-0.5207863;;
4.105;-1;-0.5207863;;
4.124;-1;-0.555676;;
4.125;-1;-0.5560179;;
4.126;-1;-0.5561022;;
4.127;-1;-0.5561229;;
4.146;-1;-0.573985;;
4.147;-1;-0.5741674;;
4.148;-1;-0.5742099;;
4.148;-1;-0.5742172;;
4.167;-1;-0.6176515;;
4.168;-1;-0.624638;;
