verticalCube2Timestamp;verticalCube2XPos;verticalCube2YPos;verticalCube2newCorr;verticalCube2smoothCorr
0;;;0;0
0.4015704;;;0;0
0.7123979;;;0;0
1.0137009;;;0;0
1.3180116;;;0;0
1.6283383;;;0;0
1.9301426;;;0;0
2.176;1.793299;3;;
2.195;1.748742;3;;
2.196;1.748253;3;;
2.216;1.7042;3;;
2.2314453;;;-0.408392411630209;-0.136130803876736
2.238;1.65961;3;;
2.239;1.659193;3;;
2.24;1.659107;3;;
2.261;1.614362;3;;
2.282;1.570355;3;;
2.283;1.56992;3;;
2.284;1.569851;3;;
2.304;1.525414;3;;
2.325;1.480584;3;;
2.326;1.480048;3;;
2.347;1.435945;3;;
2.348;1.435945;3;;
2.348;1.435945;3;;
2.349;1.435945;3;;
2.369;1.391299;3;;
2.37;1.390913;3;;
2.371;1.390741;3;;
2.371;1.390741;3;;
2.39;1.347573;3;;
2.391;1.346864;3;;
2.392;1.346456;3;;
2.392;1.346456;3;;
2.412;1.302009;3;;
2.413;1.301554;3;;
2.414;1.301483;3;;
2.415;1.301462;3;;
2.456;1.212693;3;;
2.457;1.212241;3;;
2.458;1.212168;3;;
2.459;1.212157;3;;
2.478;1.167881;3;;
2.48;1.167444;3;;
2.481;1.167369;3;;
2.481;1.167333;3;;
2.501;1.123172;3;;
2.502;1.122617;3;;
2.503;1.122617;3;;
2.503;1.122617;3;;
2.504;1.122617;3;;
2.523;1.079211;3;;
2.523;1.078853;3;;
2.525;1.078049;3;;
2.525;1.078049;3;;
2.5332496;;;-0.454542742930631;-0.28764505152028
2.523;1.079211;3;;
2.523;1.078853;3;;
2.525;1.078049;3;;
2.525;1.078049;3;;
2.592;0.9444103;3;;
2.593;0.9440492;3;;
2.594;0.9439604;3;;
2.595;0.9439289;3;;
2.595;0.9439211;3;;
2.596;0.9439116;3;;
2.597;0.9439116;3;;
2.598;0.9439116;3;;
2.598;0.9439116;3;;
2.599;0.9439116;3;;
2.6;0.9274136;3;;
2.615;0.8994853;3;;
2.616;0.8988887;3;;
2.616;0.8987393;3;;
2.618;0.8986005;3;;
2.637;0.8534253;3;;
2.638;0.8529339;3;;
2.639;0.852861;3;;
2.659;0.808876;3;;
2.66;0.8084191;3;;
2.661;0.8083335;3;;
2.662;0.8083335;3;;
2.682;0.7639694;3;;
2.682;0.7639694;3;;
2.683;0.7639694;3;;
2.683;0.7639694;3;;
2.703;0.7192169;3;;
2.704;0.7187715;3;;
2.704;0.718696;3;;
2.725;0.6745064;3;;
2.726;0.6740838;3;;
2.727;0.6740135;3;;
2.727;0.6739792;3;;
2.728;0.6739792;3;;
2.747;0.6305239;3;;
2.749;0.6293965;3;;
2.75;0.6293965;3;;
2.77;0.5849981;3;;
2.771;0.5845919;3;;
2.771;0.584431;3;;
2.791;0.5402249;3;;
2.792;0.5402249;3;;
2.793;0.5402249;3;;
2.794;0.5402249;3;;
2.794;0.5402249;3;;
2.813;0.4970854;3;;
2.814;0.4962453;3;;
2.815;0.49554;3;;
2.8245257;;;0.493439696562988;-0.092373864499463
2.791;0.5402249;3;;
2.792;0.5402249;3;;
2.793;0.5402249;3;;
2.794;0.5402249;3;;
2.794;0.5402249;3;;
2.813;0.4970854;3;;
2.814;0.4962453;3;;
2.815;0.49554;3;;
2.836;0.4513149;3;;
2.859;0.4053792;3;;
2.86;0.4049539;3;;
2.972;0.1828598;3;;
2.994;0.13768;3;;
3.038;0.04946115;3;;
3.06;0.003151458;3;;
3.061;0.002736212;3;;
3.062;0.002646078;3;;
3.084;-0.04082856;3;;
3.085;-0.04122289;3;;
3.1263297;;;0.384135578976144;0.00366003024457311
3.129;-0.1298115;3;;
3.131;-0.1302519;3;;
3.132;-0.1303007;3;;
3.151;-0.1742012;3;;
3.173;-0.2186714;3;;
3.174;-0.2190507;3;;
3.175;-0.2191501;3;;
3.175;-0.2191662;3;;
3.176;-0.2191803;3;;
3.195;-0.2626062;3;;
3.196;-0.2636697;3;;
3.219;-0.3081988;3;;
3.22;-0.3090309;3;;
3.241;-0.3533638;3;;
3.242;-0.353769;3;;
3.243;-0.3538835;3;;
3.244;-0.3538835;3;;
3.244;-0.3538835;3;;
3.244;-0.3538835;3;;
3.263;-0.3974489;3;;
3.264;-0.3979276;3;;
3.265;-0.3979932;3;;
3.285;-0.4425142;3;;
3.286;-0.4430721;3;;
3.287;-0.4430721;3;;
3.287;-0.4430721;3;;
3.288;-0.4430721;3;;
3.307;-0.4869549;3;;
3.308;-0.4873649;3;;
3.308;-0.4875475;3;;
3.309;-0.4875475;3;;
3.329;-0.5312088;3;;
3.33;-0.5320158;3;;
3.331;-0.5322566;3;;
3.351;-0.576709;3;;
3.352;-0.5771223;3;;
3.352;-0.5771862;3;;
3.353;-0.5772747;3;;
3.353;-0.5772747;3;;
3.373;-0.6209863;3;;
3.374;-0.621401;3;;
3.375;-0.6215061;3;;
3.395;-0.6656432;3;;
3.396;-0.6661888;3;;
3.397;-0.6661888;3;;
3.398;-0.6661888;3;;
3.399;-0.6661888;3;;
3.418;-0.7096838;3;;
3.418;-0.7098906;3;;
3.4276333;;;0.361990135211519;0.196255666955005
3.418;-0.7096838;3;;
3.418;-0.7098906;3;;
3.441;-0.7545429;3;;
3.442;-0.7553194;3;;
3.444;-0.7555307;3;;
3.464;-0.8002294;3;;
3.465;-0.8002294;3;;
3.465;-0.8002294;3;;
3.466;-0.8002294;3;;
3.486;-0.8455316;3;;
3.487;-0.8455316;3;;
3.488;-0.8455316;3;;
3.488;-0.8455316;3;;
3.509;-0.8890343;3;;
3.509;-0.8891847;3;;
3.51;-0.889493;3;;
3.511;-0.8895631;3;;
3.511;-0.8895631;3;;
3.53;-0.9332204;3;;
3.531;-0.9339665;3;;
3.532;-0.9343789;3;;
3.552;-0.9781604;3;;
3.553;-0.9785729;3;;
3.553;-0.97864;3;;
3.554;-0.9787042;3;;
3.574;-1.023526;3;;
3.575;-1.023955;3;;
3.575;-1.024028;3;;
3.576;-1.024078;3;;
3.596;-1.067603;3;;
3.597;-1.068026;3;;
3.597;-1.068099;3;;
3.598;-1.068145;3;;
3.619;-1.112448;3;;
3.62;-1.112862;3;;
3.62;-1.112934;3;;
3.641;-1.156881;3;;
3.642;-1.15732;3;;
3.664;-1.20169;3;;
3.665;-1.202037;3;;
3.665;-1.202047;3;;
3.666;-1.202175;3;;
3.686;-1.246698;3;;
