Timestamp;Name;smoothCorrel;speed;task;selected;correlationToIntendedObject
11.7725277;1;0;45;0;;
11.7725277;2;0;45;0;;
11.7725277;3;0;45;0;;
11.7725277;4;0;45;0;;
11.7725277;5;0;45;0;;
12.051546;1;0.285259;45;2;;0.266853104349442
12.051546;2;0.1012639;45;2;;1
12.051546;3;-0.2097961;45;2;;0.10756815859317
12.051546;4;-0.193056;45;2;;-0.932970555309753
12.051546;5;0.1494339;45;2;;-0.479454415535897
12.341947;1;0.3803453;45;2;;0.266853104349442
12.341947;2;0.1350186;45;2;;1
12.341947;3;-0.2797281;45;2;;0.10756815859317
12.341947;4;-0.257408;45;2;;-0.932970555309753
12.341947;5;0.1992452;45;2;;-0.479454415535897
12.6434856;1;0.4278885;45;2;;0.266853104349442
12.6434856;2;0.1518959;45;2;;1
12.6434856;3;-0.3146941;45;2;;0.10756815859317
12.6434856;4;-0.289584;45;2;;-0.932970555309753
12.6434856;5;0.2241509;45;2;;-0.479454415535897
12.9460301;1;0.570518;45;2;;0.266853104349442
12.9460301;2;0.2025279;45;2;;1
12.9460301;3;-0.4195921;45;2;;0.10756815859317
12.9460301;4;-0.386112;45;2;;-0.932970555309753
12.9460301;5;0.2988679;45;2;;-0.479454415535897
13.2464656;1;0.4092812;45;2;;0.00555675216447121
13.2464656;2;0.3620987;45;2;;1
13.2464656;3;-0.1253874;45;2;;0.974452756396861
13.2464656;4;-0.2699045;45;2;;-0.0111955822763083
13.2464656;5;0.01611561;45;2;;-0.996497199837481
13.5480213;1;0.4531396;45;2;;0.823064396518011
13.5480213;2;0.4535716;45;2;;1
13.5480213;3;-0.05963471;45;2;;0.180093604657994
13.5480213;4;-0.3634672;45;2;;-0.836622025713463
13.5480213;5;-0.01645631;45;2;;-0.194543894120267
13.8384765;1;0.444726;45;2;;0.940963842365135
13.8384765;2;0.568202;45;2;;1
13.8384765;3;0.1317303;45;2;;0.00392924834063646
13.8384765;4;-0.4221161;45;2;;-0.997648513492903
13.8384765;5;-0.1837912;45;2;;-0.00952830664521687
14.1289572;1;0.2871915;45;2;;0.00916269576954926
14.1289572;2;0.7407384;45;2;2;1
14.1289572;3;0.2539669;45;2;2;0.00145854300514542
14.1289572;4;-0.5502402;45;2;2;-0.999051287313239
14.1289572;5;-0.2734279;45;2;2;-0.0150434359388099
