circular2Timestamp;circular2XPos;circular2YPos;circular2newCorr;circular2smoothCorr
42.1945639;;;0;0
42.201;0.2317628;0.7132924;;
42.201;0.2317628;0.7132924;;
42.202;0.2317628;0.7132924;;
42.203;0.2317628;0.7132924;;
42.222;0.2453491;0.7087321;;
42.223;0.2488206;0.7075206;;
42.242;0.2556527;0.7050823;;
42.243;0.2557223;0.7050574;;
42.243;0.2557341;0.7050532;;
42.244;0.2557398;0.7050512;;
42.245;0.2557406;0.7050509;;
42.264;0.2678905;0.7005229;;
42.264;0.2678877;0.700524;;
42.265;0.268001;0.7004817;;
42.265;0.2680015;0.7004815;;
42.345;0.3104115;0.682743;;
42.346;0.3105104;0.6827016;;
42.347;0.315008;0.6806328;;
42.348;0.3161685;0.680099;;
42.348;0.3165699;0.6799144;;
42.349;0.3165699;0.6799144;;
42.35;0.3165699;0.6799144;;
42.351;0.3165699;0.6799144;;
42.351;0.3165699;0.6799144;;
42.352;0.3165699;0.6799144;;
42.353;0.3165699;0.6799144;;
42.353;0.3165699;0.6799144;;
42.354;0.3165699;0.6799144;;
42.355;0.3165699;0.6799144;;
42.373;0.3283844;0.6742875;;
42.374;0.3283844;0.6742875;;
42.374;0.3283844;0.6742875;;
42.375;0.3283844;0.6742875;;
42.375;0.3283844;0.6742875;;
42.395;0.3400331;0.6684874;;
42.415;0.3517533;0.6623952;;
42.416;0.3518662;0.6623366;;
42.417;0.3518974;0.6623203;;
42.436;0.3632542;0.6561587;;
42.458;0.3750936;0.6494634;;
42.459;0.3751846;0.6494119;;
42.479;0.3805346;0.6462917;;
42.48;0.3805888;0.64626;;
42.4803295;;;-0.0718190492087089;-0.0359095246043545
42.458;0.3750936;0.6494634;;
42.459;0.3751846;0.6494119;;
42.479;0.3805346;0.6462917;;
42.48;0.3805888;0.64626;;
42.481;0.384507;0.6439296;;
42.502;0.3917502;0.6395544;;
42.503;0.3968953;0.636364;;
42.503;0.3989145;0.635112;;
42.522;0.40302;0.6325147;;
42.523;0.40302;0.6325147;;
42.523;0.40302;0.6325147;;
42.524;0.40302;0.6325147;;
42.525;0.40302;0.6325147;;
42.543;0.4141633;0.625275;;
42.543;0.4141633;0.625275;;
42.564;0.4247735;0.6181145;;
42.565;0.4248712;0.6180486;;
42.585;0.4357155;0.6104523;;
42.586;0.4357155;0.6104523;;
42.605;0.4462494;0.6027948;;
42.606;0.4462494;0.6027948;;
42.626;0.4567642;0.594865;;
42.647;0.4619746;0.5908291;;
42.648;0.4620382;0.5907797;;
42.649;0.4661415;0.5875419;;
42.668;0.4723912;0.5825338;;
42.669;0.4724486;0.5824878;;
42.669;0.4724548;0.5824828;;
42.689;0.482627;0.5740809;;
42.69;0.4827204;0.5740038;;
42.69;0.4827336;0.5739929;;
42.709;0.49234;0.5657731;;
42.71;0.4924322;0.5656943;;
42.71;0.4924655;0.5656658;;
42.73;0.5022807;0.5569687;;
42.731;0.5022807;0.5569687;;
42.751;0.5120152;0.5480332;;
42.752;0.5120152;0.5480332;;
42.7706071;;;0.709198672310079;0.212459874367123
42.772;0.52162;0.5388994;;
42.773;0.52162;0.5388994;;
42.773;0.52162;0.5388994;;
42.792;0.5261703;0.534457;;
42.793;0.5262176;0.5344108;;
42.813;0.5355187;0.5250881;;
42.813;0.5355949;0.5250117;;
42.814;0.5356295;0.5249771;;
42.834;0.5446736;0.5155855;;
42.835;0.5447524;0.5155038;;
42.835;0.5447898;0.5154649;;
42.855;0.553741;0.5058368;;
42.856;0.553741;0.5058368;;
42.857;0.553741;0.5058368;;
42.876;0.5622737;0.4963328;;
42.877;0.562354;0.4962432;;
42.878;0.5623766;0.4962181;;
42.898;0.5712749;0.4859474;;
42.905;0.5712749;0.4859474;;
42.906;0.5746222;0.4819791;;
42.918;0.57981;0.4757299;;
42.919;0.5799161;0.4756021;;
42.939;0.587658;0.4660002;;
42.96;0.592001;0.4604717;;
42.961;0.5949905;0.4565953;;
42.962;0.5956612;0.4557257;;
42.962;0.5957765;0.4555762;;
42.982;0.5997993;0.4502669;;
42.983;0.6037651;0.4449356;;
42.984;0.6037651;0.4449356;;
43.003;0.6076875;0.4395633;;
43.024;0.6151683;0.4290291;;
43.025;0.6152306;0.4289414;;
43.045;0.6225403;0.41826;;
43.046;0.6226061;0.4181639;;
43.066;0.6298718;0.4071355;;
43.067;0.6299387;0.4070339;;
43.0724159;;;0.0141836729985245;0.162890824024974
43.066;0.6298718;0.4071355;;
43.067;0.6299387;0.4070339;;
43.087;0.6369675;0.3959421;;
43.088;0.6370398;0.3958281;;
43.108;0.6439034;0.3845626;;
43.109;0.6439034;0.3845626;;
43.13;0.6504096;0.3734506;;
43.15;0.6537488;0.3675767;;
43.151;0.6564512;0.3627206;;
43.171;0.6600702;0.3560991;;
43.172;0.662716;0.3511437;;
43.193;0.6662157;0.3444648;;
43.194;0.666249;0.3444011;;
43.195;0.6662558;0.3443882;;
43.196;0.6686249;0.3397556;;
43.214;0.6721883;0.3326588;;
43.214;0.6721961;0.3326433;;
43.215;0.6722392;0.3325573;;
43.235;0.6779143;0.3208304;;
43.236;0.6779143;0.3208304;;
43.256;0.6834052;0.3089618;;
43.256;0.6834052;0.3089618;;
43.257;0.6834052;0.3089618;;
43.257;0.6834052;0.3089618;;
43.276;0.6887578;0.2968379;;
43.277;0.6887578;0.2968379;;
43.298;0.6938579;0.2847089;;
43.298;0.6938899;0.2846328;;
43.319;0.6986598;0.2727132;;
43.319;0.6986923;0.2726319;;
43.32;0.6987173;0.2725695;;
43.321;0.6987173;0.2725695;;
43.341;0.7034113;0.2602164;;
43.361;0.7056509;0.2540792;;
43.362;0.7056732;0.2540182;;
43.362;0.705677;0.2540078;;
43.3737233;;;-0.000402206179437647;0.162790272480114
