large (1)Cube1Timestamp;large (1)Cube1XPos;large (1)Cube1YPos;large (1)Cube1newCorr;large (1)Cube1smoothCorr
0;;;0;0
0.1955198;;;0;0
0.4968206;;;0;0
0.7976211;;;0;0
1.0989209;;;0;0
1.4007229;;;0;0
1.7025249;;;0;0
2.0038262;;;0;0
2.181;1.592343;0;;
2.201;1.614686;0;;
2.203;1.614686;0;;
2.222;1.637128;0;;
2.243;1.659519;0;;
2.244;1.659519;0;;
2.245;1.659519;0;;
2.266;1.681761;0;;
2.266;1.681761;0;;
2.286;1.704194;0;;
2.287;1.704194;0;;
2.287;1.704194;0;;
2.288;1.704194;0;;
2.305628;;;0.455115717955781;0.113778929488945
2.308;1.726146;0;;
2.308;1.726313;0;;
2.309;1.726398;0;;
2.317;1.726422;0;;
2.328;1.748355;0;;
2.329;1.748765;0;;
2.33;1.748821;0;;
2.331;1.748836;0;;
2.35;1.770982;0;;
2.352;1.771225;0;;
2.352;1.771226;0;;
2.353;1.771266;0;;
2.373;1.793695;0;;
2.374;1.793695;0;;
2.375;1.793695;0;;
2.375;1.793695;0;;
2.395;1.816053;0;;
2.396;1.816053;0;;
2.397;1.816053;0;;
2.398;1.816053;0;;
2.418;1.837927;0;;
2.441;1.860367;0;;
2.442;1.860573;0;;
2.463;1.882802;0;;
2.464;1.883006;0;;
2.465;1.883054;0;;
2.485;1.905053;0;;
2.486;1.905282;0;;
2.529;1.949658;0;;
2.53;1.949876;0;;
2.531;1.949906;0;;
2.551;1.971706;0;;
2.552;1.972179;0;;
2.553;1.972524;0;;
2.554;1.972524;0;;
2.575;1.995188;0;;
2.576;1.995188;0;;
2.577;1.995188;0;;
2.597;2.01784;0;;
2.598;2.018071;0;;
2.6079321;;;-0.448487185185588;0.00165713319254832
2.597;2.01784;0;;
2.598;2.018071;0;;
2.618;2.028803;0;;
2.619;2.036354;0;;
2.641;2.051042;0;;
2.642;2.056975;0;;
2.643;2.059893;0;;
2.643;2.061357;0;;
2.664;2.084641;0;;
2.665;2.084856;0;;
2.687;2.106803;0;;
2.688;2.1072;0;;
2.688;2.107268;0;;
2.689;2.107302;0;;
2.69;2.107311;0;;
2.71;2.129461;0;;
2.711;2.129461;0;;
2.712;2.129461;0;;
2.732;2.151793;0;;
2.755;2.174185;0;;
2.755;2.174185;0;;
2.777;2.196623;0;;
2.778;2.196623;0;;
2.799;2.218822;0;;
2.799;2.218822;0;;
2.821;2.241287;0;;
2.823;2.241287;0;;
2.845;2.263657;0;;
2.855;2.275168;0;;
2.867;2.28614;0;;
2.868;2.28614;0;;
2.891;2.308233;0;;
2.893;2.308233;0;;
2.9097339;;;-0.467883097514405;-0.115313641186053
2.893;2.308233;0;;
2.912;2.330208;0;;
2.917;2.330726;0;;
2.92;2.330772;0;;
2.921;2.337487;0;;
2.943;2.364048;0;;
2.945;2.364563;0;;
2.946;2.364619;0;;
2.946;2.364625;0;;
2.947;2.364639;0;;
2.967;2.385716;0;;
2.968;2.386523;0;;
2.969;2.386523;0;;
2.969;2.386523;0;;
2.97;2.386523;0;;
2.989;2.408861;0;;
2.99;2.408861;0;;
2.991;2.408861;0;;
2.992;2.408861;0;;
3.011;2.430897;0;;
3.012;2.431118;0;;
3.012;2.431155;0;;
3.013;2.431182;0;;
3.032;2.442119;0;;
3.034;2.451334;0;;
3.034;2.451668;0;;
3.035;2.453871;0;;
3.055;2.475836;0;;
3.056;2.476106;0;;
3.057;2.476106;0;;
3.077;2.49763;0;;
3.078;2.498165;0;;
3.079;2.498165;0;;
3.08;2.498165;0;;
3.08;2.498165;0;;
3.1;2.520842;0;;
3.101;2.521064;0;;
3.101;2.521101;0;;
3.121;2.531402;0;;
3.122;2.538524;0;;
3.123;2.542139;0;;
3.124;2.542731;0;;
3.124;2.542778;0;;
3.144;2.553905;0;;
3.145;2.562019;0;;
3.145;2.563034;0;;
3.166;2.575801;0;;
3.167;2.581629;0;;
3.168;2.586877;0;;
3.169;2.587695;0;;
3.189;2.609549;0;;
3.19;2.60982;0;;
3.191;2.60982;0;;
3.191;2.60982;0;;
3.192;2.60982;0;;
3.2115359;;;-0.292975599392589;-0.1885575410342
3.212;2.632456;0;;
3.213;2.632186;0;;
3.214;2.632412;0;;
3.234;2.643255;0;;
3.235;2.64975;0;;
3.236;2.65396;0;;
3.256;2.676978;0;;
3.279;2.699071;0;;
3.28;2.699409;0;;
3.3;2.710387;0;;
3.302;2.720214;0;;
3.303;2.721511;0;;
3.323;2.73283;0;;
3.324;2.740656;0;;
3.345;2.755007;0;;
3.353;2.766255;0;;
3.354;2.766558;0;;
3.368;2.788374;0;;
3.369;2.788759;0;;
3.37;2.788759;0;;
3.392;2.81099;0;;
3.412;2.832912;0;;
3.413;2.833373;0;;
3.414;2.833446;0;;
3.415;2.833456;0;;
3.435;2.855399;0;;
3.457;2.877894;0;;
3.459;2.878146;0;;
3.459;2.878146;0;;
3.48;2.899869;0;;
3.481;2.900177;0;;
3.502;2.922086;0;;
3.503;2.922504;0;;
3.504;2.922583;0;;
3.505;2.922596;0;;
3.5128441;;;-0.454536738570847;-0.415970655165857
3.502;2.922086;0;;
3.503;2.922504;0;;
3.504;2.922583;0;;
3.505;2.922596;0;;
3.524;2.944751;0;;
3.525;2.944963;0;;
3.527;2.945041;0;;
3.547;2.967025;0;;
3.568;2.978174;0;;
3.57;2.98858;0;;
3.57;2.990075;0;;
3.592;2.99989;0;;
3.593;2.999974;0;;
3.613;2.978566;0;;
3.614;2.978198;0;;
3.615;2.978058;0;;
3.616;2.978038;0;;
3.636;2.955943;0;;
3.637;2.955725;0;;
3.637;2.955688;0;;
3.638;2.95567;0;;
3.639;2.955666;0;;
3.659;2.933192;0;;
3.66;2.933192;0;;
3.661;2.933192;0;;
3.681;2.911136;0;;
3.682;2.910942;0;;
3.683;2.910853;0;;
3.683;2.910853;0;;
3.684;2.910853;0;;
3.703;2.888825;0;;
3.704;2.888615;0;;
3.704;2.88859;0;;
3.725;2.867232;0;;
3.726;2.866745;0;;
3.727;2.866208;0;;
3.748;2.844092;0;;
3.749;2.844092;0;;
3.75;2.844092;0;;
3.75;2.844092;0;;
3.751;2.844092;0;;
3.771;2.82235;0;;
3.772;2.82167;0;;
3.773;2.821334;0;;
3.794;2.799572;0;;
3.795;2.799356;0;;
3.796;2.799325;0;;
3.796;2.79932;0;;
3.798;2.799316;0;;
3.8141451;;;-0.413189088636591;-0.407146131028608
3.817;2.776986;0;;
3.818;2.776986;0;;
3.818;2.776986;0;;
3.837;2.755398;0;;
3.838;2.75493;0;;
3.845;2.754575;0;;
3.846;2.754565;0;;
3.858;2.743677;0;;
3.86;2.733728;0;;
3.861;2.732619;0;;
3.861;2.73258;0;;
3.881;2.721353;0;;
3.882;2.714149;0;;
3.883;2.710969;0;;
3.884;2.710221;0;;
3.904;2.688152;0;;
3.905;2.687805;0;;
3.906;2.687645;0;;
3.907;2.687619;0;;
3.907;2.687616;0;;
3.927;2.665428;0;;
3.928;2.665226;0;;
3.928;2.665193;0;;
3.948;2.654306;0;;
3.949;2.64575;0;;
3.95;2.643612;0;;
3.95;2.643253;0;;
3.971;2.621003;0;;
3.972;2.620599;0;;
3.973;2.620503;0;;
3.973;2.620487;0;;
3.993;2.59909;0;;
3.994;2.59858;0;;
3.996;2.5983;0;;
3.996;2.5983;0;;
4.017;2.576232;0;;
4.018;2.576023;0;;
4.018;2.575988;0;;
4.019;2.575972;0;;
4.019;2.575969;0;;
4.038;2.553821;0;;
4.039;2.553577;0;;
4.04;2.553545;0;;
4.06;2.53206;0;;
4.061;2.531711;0;;
4.062;2.531233;0;;
4.082;2.508937;0;;
4.084;2.508937;0;;
4.085;2.508937;0;;
4.086;2.508937;0;;
4.087;2.508937;0;;
4.105;2.487146;0;;
4.107;2.486675;0;;
4.108;2.486586;0;;
4.108;2.486572;0;;
4.1164487;;;-0.486113602084084;-0.411703757171028
4.128;2.464538;0;;
