circularCube2Timestamp;circularCube2XPos;circularCube2YPos;circularCube2newCorr;circularCube2smoothCorr
0;;;0;0
0.1869934;;;0;0
0.4887896;;;0;0
0.7905861;;;0;0
1.0913794;;;0;0
1.3941784;;;0;0
1.6949724;;;0;0
1.9962681;;;0;0
2.184;1.509593;1.311918;;
2.225;1.553599;1.259474;;
2.226;1.55399;1.259008;;
2.227;1.55408;1.2589;;
2.228;1.554123;1.258849;;
2.25;1.575934;1.23143;;
2.251;1.576118;1.231197;;
2.251;1.576147;1.231161;;
2.252;1.576171;1.231131;;
2.254;1.583562;1.221584;;
2.271;1.59743;1.203415;;
2.272;1.597598;1.203196;;
2.273;1.597623;1.203162;;
2.293;1.618058;1.175532;;
2.294;1.618269;1.175245;;
2.295;1.618301;1.175203;;
2.295;1.618306;1.175196;;
2.296;1.618309;1.175192;;
2.2985651;;;0.020897898546998;0.00522447463674949
2.293;1.618058;1.175532;;
2.294;1.618269;1.175245;;
2.295;1.618301;1.175203;;
2.295;1.618306;1.175196;;
2.296;1.618309;1.175192;;
2.315;1.638226;1.147258;;
2.315;1.638382;1.147039;;
2.316;1.638474;1.14691;;
2.337;1.658435;1.117845;;
2.337;1.658585;1.117628;;
2.338;1.658655;1.117525;;
2.339;1.658674;1.117497;;
2.358;1.677581;1.088902;;
2.359;1.677779;1.088602;;
2.359;1.677813;1.088551;;
2.36;1.67783;1.088524;;
2.38;1.696786;1.058733;;
2.38;1.696786;1.058733;;
2.381;1.696786;1.058733;;
2.382;1.696786;1.058733;;
2.401;1.714692;1.029474;;
2.402;1.714856;1.029205;;
2.403;1.714914;1.029111;;
2.404;1.714923;1.029096;;
2.423;1.732533;0.9991558;;
2.423;1.73262;0.9990091;;
2.424;1.732743;0.9987991;;
2.444;1.750027;0.968197;;
2.451;1.750027;0.968197;;
2.466;1.766664;0.9374849;;
2.468;1.766903;0.9370431;;
2.489;1.782907;0.9062164;;
2.489;1.783015;0.9060088;;
2.51;1.790861;0.8903989;;
2.533;1.81328;0.8437742;;
2.534;1.813703;0.8428963;;
2.555;1.821002;0.8270113;;
2.556;1.826695;0.8143325;;
2.557;1.827717;0.8120544;;
2.579;1.842082;0.778922;;
2.58;1.842214;0.7786179;;
2.6008627;;;0.955578470728219;0.244119092318804
2.602;1.855567;0.7462271;;
2.604;1.855702;0.7459019;;
2.623;1.868326;0.7136819;;
2.624;1.868466;0.7133251;;
2.646;1.880615;0.6806411;;
2.667;1.886495;0.6641787;;
2.668;1.891033;0.6511;;
2.669;1.892126;0.6479508;;
2.67;1.892471;0.6469562;;
2.69;1.90376;0.6129419;;
2.69;1.90376;0.6129419;;
2.692;1.90376;0.6129419;;
2.712;1.91387;0.5805934;;
2.713;1.913994;0.5801961;;
2.714;1.913994;0.5801961;;
2.734;1.923908;0.5464086;;
2.735;1.924012;0.5460552;;
2.736;1.924026;0.5460073;;
2.757;1.93309;0.5129808;;
2.758;1.933165;0.5127074;;
2.759;1.933189;0.5126191;;
2.779;1.937593;0.4957115;;
2.78;1.941042;0.4819849;;
2.781;1.9416;0.4797631;;
2.8;1.945775;0.4625484;;
