linearCube2Timestamp;linearCube2XPos;linearCube2YPos;linearCube2newCorr;linearCube2smoothCorr
0;;;0;0
0.3649629;;;0;0
0.6672611;;;0;0
0.9690592;;;0;0
1.2703529;;;0;0
1.5716469;;;0;0
1.8739449;;;0;0
2.1747384;;;0;0
2.259;-0.391703;1.4;;
2.279;-0.4405192;1.4;;
2.28;-0.4405192;1.4;;
2.301;-0.4895305;1.4;;
2.302;-0.4895305;1.4;;
2.323;-0.5383478;1.4;;
2.324;-0.5383478;1.4;;
2.344;-0.5881331;1.4;;
2.344;-0.5881331;1.4;;
2.345;-0.5881331;1.4;;
2.365;-0.6360721;1.4;;
2.366;-0.6365744;1.4;;
2.367;-0.6366587;1.4;;
2.368;-0.6366587;1.4;;
2.388;-0.6620623;1.4;;
2.389;-0.6625155;1.4;;
2.39;-0.6859724;1.4;;
2.391;-0.6859724;1.4;;
2.41;-0.7147688;1.4;;
2.411;-0.7152401;1.4;;
2.412;-0.7154637;1.4;;
2.413;-0.7154994;1.4;;
2.433;-0.7835148;1.4;;
2.434;-0.7841458;1.4;;
2.434;-0.784242;1.4;;
2.435;-0.7843566;1.4;;
2.455;-0.8328167;1.4;;
2.456;-0.833417;1.4;;
2.457;-0.833417;1.4;;
2.457;-0.833417;1.4;;
2.4770367;;;-0.424826683898351;-0.141608894632784
2.435;-0.7843566;1.4;;
2.455;-0.8328167;1.4;;
2.456;-0.833417;1.4;;
2.457;-0.833417;1.4;;
2.457;-0.833417;1.4;;
2.477;-0.8818448;1.4;;
2.479;-0.8819274;1.4;;
2.48;-0.8830566;1.4;;
2.499;-0.906416;1.4;;
2.5;-0.9198186;1.4;;
2.501;-0.9290125;1.4;;
2.522;-0.9803831;1.4;;
2.523;-0.9809061;1.4;;
2.544;-1.029689;1.4;;
2.545;-1.030176;1.4;;
2.566;-1.054032;1.4;;
2.568;-1.054595;1.4;;
2.589;-1.11482;1.4;;
2.59;-1.123956;1.4;;
2.611;-1.175981;1.4;;
2.612;-1.17723;1.4;;
2.633;-1.22602;1.4;;
2.635;-1.226523;1.4;;
2.659;-1.274664;1.4;;
2.66;-1.275503;1.4;;
2.682;-1.320698;1.4;;
2.685;-1.324989;1.4;;
2.733;-1.456375;1.4;;
2.7788332;;;-0.46609906328753;-0.29697524906196
2.781;-1.546031;1.4;;
2.824;-1.643633;1.4;;
2.847;-1.692907;1.4;;
2.914;-1.839562;1.4;;
2.958;-1.938042;1.4;;
3.003;-2.036704;1.4;;
3.048;-2.149854;1.4;;
3.071;-2.184556;1.4;;
3.0801279;;;-0.496006582594789;-0.462310776593557
3.071;-2.184556;1.4;;
3.137;-2.331675;1.4;;
3.159;-2.381039;1.4;;
3.226;-2.529001;1.4;;
3.247;-2.553628;1.4;;
3.293;-2.676413;1.4;;
3.337;-2.750179;1.4;;
3.364;-2.822951;1.4;;
3.369;-2.833796;1.4;;
3.37;-2.834276;1.4;;
3.3824257;;;-0.493566064806245;-0.485223903562855
3.383;-2.877546;1.4;;
3.405;-2.922034;1.4;;
3.406;-2.922878;1.4;;
3.407;-2.92302;1.4;;
3.428;-2.972701;1.4;;
3.429;-2.973156;1.4;;
3.452;-3.01539;1.4;;
3.478;-2.975649;1.4;;
3.478;-2.975649;1.4;;
3.48;-2.975649;1.4;;
3.5;-2.927063;1.4;;
3.501;-2.926454;1.4;;
3.521;-2.865471;1.4;;
3.521;-2.864689;1.4;;
3.542;-2.828984;1.4;;
3.543;-2.82855;1.4;;
3.563;-2.779587;1.4;;
3.564;-2.779086;1.4;;
3.585;-2.730567;1.4;;
3.586;-2.730132;1.4;;
3.607;-2.681562;1.4;;
3.608;-2.680989;1.4;;
3.628;-2.632153;1.4;;
3.629;-2.631647;1.4;;
3.651;-2.582282;1.4;;
